Gene = Apobec4
index = 128
Annotated 5SS: [214]
Annotated 3SS: [5641]
SMsplice 5SS: [214]
SMsplice 3SS: [5641]
top_k =  1000
Partition function (log Z): -11.29692439062794

Sorted 5' Splice Sites (High to Low Probability):
Position 214: 0.6740575536452041
Position 112: 0.20801182869065948
Position 5398: 0.10740052599406333
Position 188: 0.08006221152074888
Position 5567: 0.0662831684222109
Position 2863: 0.031249171839188232
Position 4540: 0.022318204611706128
Position 3027: 0.020867044408772187
Position 657: 0.017618652526261193
Position 5091: 0.015203923425994649
Position 923: 0.013196126458726984
Position 5330: 0.01291377812971888
Position 634: 0.01115634489970176
Position 84: 0.010508711478250315
Position 2436: 0.006701296331864344
Position 5706: 0.003123041990839278
Position 2526: 0.002715046260861684
Position 3624: 0.002553853053879718
Position 363: 0.0021993208601281296
Position 5538: 0.0021119251627961058
Position 5845: 0.002060015302332425
Position 4455: 0.002046926935464428
Position 6337: 0.0019720242692448453
Position 6793: 0.001935702831232389
Position 6596: 0.0017684855444860359
Position 2876: 0.001416771989472457
Position 4535: 0.0013488123482213769
Position 2060: 0.001147759010336916
Position 611: 0.0009742789542331997
Position 4030: 0.0009089184145799659
Position 5839: 0.0009079429009237679
Position 2788: 0.0008605408257936221
Position 969: 0.0008288238871845668
Position 6218: 0.0008190693941324854
Position 4397: 0.0007444153967164471
Position 1692: 0.00073286202753582
Position 2432: 0.0007187080586122747
Position 3300: 0.0006165963714468481
Position 452: 0.0006163822895415619
Position 2827: 0.0005834881165349831
Position 129: 0.00038264532934996015
Position 2483: 0.0003035174196849032
Position 928: 0.0002821927699215593
Position 1740: 0.000279175780661681
Position 302: 0.0002726739411163786
Position 168: 0.0002637722286607314
Position 5065: 0.00024888092687976417
Position 5170: 0.00022443695980894554
Position 1319: 0.00021559937631128735
Position 97: 0.00021039350559120672
Position 6180: 0.00019142760712305263
Position 234: 0.00016987014616630684
Position 1771: 0.00016638797432411964
Position 359: 3.019348297530141e-05
Position 1070: 2.6890210339205358e-05
Position 1289: 1.2340878148195284e-05
Position 367: 1.1723617946637371e-05
Position 440: 3.318110058157896e-06
Position 576: 3.148616407821181e-06
Position 2363: 2.988796676223022e-06
Position 186: 2.9636912326331153e-06
Position 2188: 2.8750132328049788e-06
Position 1468: 2.872326652420285e-06
Position 389: 2.331611035930281e-06
Position 346: 1.6618337040197473e-06
Position 350: 1.3709919199041373e-06
Position 361: 1.2236651409626313e-06
Position 426: 1.0792704703323364e-06
Position 406: 1.001000163535507e-06
Position 2917: 8.476809252793122e-07
Position 2779: 8.397470110358084e-07
Position 391: 7.972195464748963e-07
Position 521: 7.083262261430617e-07
Position 311: 3.4661979931341604e-07
Position 81: 2.7635357645247024e-07
Position 564: 1.9427033585778127e-07
Position 1136: 1.8067860358341132e-07
Position 373: 1.7814577370674342e-07
Position 567: 1.6065314944185883e-07
Position 619: 7.478840683163258e-08
Position 1267: 7.221389259754134e-08
Position 1201: 5.2509951457622877e-08
Position 995: 5.0478495905219286e-08
Position 237: 5.01810437403201e-08
Position 815: 4.74735647234284e-08
Position 1252: 3.289555218296015e-08
Position 1260: 2.806545696588872e-08
Position 1305: 2.7609608067494333e-08
Position 1269: 1.674388147738266e-08
Position 935: 1.4301324877472344e-08
Position 1323: 1.3762267199851659e-08
Position 371: 1.0113567178103839e-08
Position 1258: 2.4437773800631523e-11
Position 1005: 2.3117756407937093e-11
Position 899: 2.2833485925380783e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5641: 0.5647586794623328
Position 5426: 0.09715691323219117
Position 5254: 0.07882566463577331
Position 2681: 0.05123023147316598
Position 762: 0.047785199040431554
Position 6136: 0.04657314066118565
Position 5377: 0.03416996631657138
Position 1398: 0.027401385564138857
Position 4975: 0.025688462981865667
Position 6836: 0.021186233501547146
Position 4858: 0.02113713556651525
Position 5233: 0.019812682047571986
Position 5750: 0.019080693877357068
Position 5217: 0.017662804580483412
Position 5783: 0.017544879508009856
Position 2915: 0.01597975395700822
Position 6666: 0.013615636794811623
Position 5203: 0.012378108212972715
Position 2335: 0.01129705103640119
Position 3534: 0.010713173147953725
Position 5649: 0.009660681960309518
Position 1328: 0.009240370176024503
Position 5397: 0.009052200530629034
Position 5510: 0.009000807094897072
Position 4418: 0.008957355079413124
Position 506: 0.007923281761204765
Position 4436: 0.007895999053244028
Position 4979: 0.007029567466941458
Position 5094: 0.006656860618984892
Position 302: 0.005969890568201118
Position 1904: 0.005908859693243399
Position 6543: 0.005278518109895564
Position 1252: 0.005089200587456316
Position 5611: 0.004517597976736432
Position 2381: 0.0040824732502534895
Position 5010: 0.003592589517464182
Position 4470: 0.0033983606173056645
Position 6170: 0.003308468839627654
Position 3893: 0.0028144578611901455
Position 6635: 0.002702761218534145
Position 6368: 0.0026704041159774567
Position 6961: 0.0023853747996416545
Position 2988: 0.0023817958370588683
Position 6371: 0.0023296691777576904
Position 5449: 0.002302362821906773
Position 5170: 0.0021646305168866085
Position 4075: 0.002142505514725916
Position 4445: 0.001939819216918052
Position 5596: 0.001784557241191342
Position 4498: 0.0016657972127767447
Position 406: 0.0015958477532483674
Position 4335: 0.001517915329049858
Position 1679: 0.0015124824002157081
Position 3115: 0.0015002380755306857
Position 6304: 0.0014173326627976357
Position 6336: 0.0013713592218315266
Position 6217: 0.0013690629127078844
Position 1063: 0.0011510476837720198
Position 6461: 0.0011080819256331692
Position 4950: 0.0009918360187104523
Position 2100: 0.0009643675876169483
Position 6314: 0.0009593082148578976
Position 2722: 0.0008941165735909594
Position 2362: 0.0008916846939892127
Position 2342: 0.0008137311112875039
Position 1604: 0.0007586568057374954
Position 4885: 0.0006872950166675643
Position 6481: 0.0006869580932189252
Position 322: 0.0006788695188733719
Position 5561: 0.0006488402618329435
Position 3566: 0.0005011559464912013
Position 3142: 0.0004912306040924561
Position 3850: 0.0004636322708591233
Position 4766: 0.00042023232996160327
Position 6588: 0.00041522147678243164
Position 1885: 0.0003904965577235225
Position 5259: 0.0003875051231975099
Position 6157: 0.0003828027162372425
Position 2029: 0.0003808300529828432
Position 1069: 0.00037667000650839274
Position 1394: 0.0003761152252500567
Position 2407: 0.00037611175039216306
Position 186: 0.00037221087444932853
Position 3259: 0.0003647247431781909
Position 4865: 0.0003524571850500818
Position 6120: 0.00033713760510019797
Position 387: 0.00033523068219168644
Position 3897: 0.0003326158434035526
Position 2857: 0.0002962597592568409
Position 3605: 0.0002950842881061702
Position 319: 0.00029323157048141875
Position 5990: 0.0002914702271040408
Position 764: 0.00028574373025959615
Position 6055: 0.0002693943986185975
Position 411: 0.00026472358298504394
Position 4787: 0.00025926253148638026
Position 2608: 0.00025712727846520685
Position 5739: 0.00025701885919663314
Position 2313: 0.0002480214554058306
Position 6671: 0.0002318719080955535
Position 533: 0.00023030627330098636
Position 1033: 0.00022628722932555094
Position 5810: 0.00022126064818108493
Position 6402: 0.00021506770094700784
Position 5138: 0.0002142349715510454
Position 3972: 0.00021333160296726169
Position 436: 0.0002111747638232592
Position 2561: 0.0002025231281306454
Position 4915: 0.00019188595016274664
Position 1201: 0.0001915331663142048
Position 945: 0.0001760459532598066
Position 5333: 0.00017405306744118366
Position 6967: 0.00017370222736241578
Position 1838: 0.0001722328012431851
Position 6006: 0.0001717971571412204
Position 1458: 0.00016754846212813811
Position 3823: 0.00016696051698659596
Position 6075: 0.00016460536528531267
Position 4706: 0.00016179080039261713
Position 5026: 0.0001604642094135545
Position 4751: 0.00015382449013367241
Position 244: 0.00012809958027523453
Position 4093: 0.00011531975421745467
Position 6934: 0.00011306995670464617
Position 1410: 0.00010855374228331069
Position 383: 0.00010637441486848357
Position 2751: 0.00010420001481638262
Position 234: 9.417275160870728e-05
Position 733: 8.65051663242609e-05
Position 919: 8.352253930142804e-05
Position 4920: 8.29192059328798e-05
Position 1117: 7.99044485630443e-05
Position 2156: 7.810705316798609e-05
Position 3580: 7.743313510500356e-05
Position 4810: 7.534160849157101e-05
Position 4662: 7.471248347615119e-05
Position 2411: 6.689844819710727e-05
Position 3220: 6.61871024249005e-05
Position 3466: 6.606572574746662e-05
Position 4028: 6.35432521695446e-05
Position 1179: 6.342912670255218e-05
Position 1436: 6.209645458872835e-05
Position 891: 6.208692480685318e-05
Position 2832: 6.011397120753238e-05
Position 4677: 5.495427384507851e-05
Position 3280: 5.3790602259727513e-05
Position 440: 4.869204661134727e-05
Position 3433: 4.8507603230017446e-05
Position 3088: 4.7236700313437415e-05
Position 1782: 3.8376791037283514e-05
Position 254: 3.563490418535722e-05
Position 1345: 3.35931454930935e-05
Position 2063: 3.34850360220641e-05
Position 1864: 3.277596072746048e-05
Position 331: 3.222301748501271e-05
Position 3478: 3.140485051459432e-05
Position 1647: 3.104762130807118e-05
Position 619: 3.0711584989903365e-05
Position 1134: 2.84618901302666e-05
Position 870: 2.795414926338607e-05
Position 1810: 2.766533470216035e-05
Position 3418: 2.724698071075235e-05
Position 2163: 2.630801071138507e-05
Position 1924: 2.445245911466081e-05
Position 740: 2.4086364446401266e-05
Position 508: 2.1726087802294452e-05
Position 1740: 2.0662605579046405e-05
Position 2519: 2.04433295588715e-05
Position 1737: 1.851591630848095e-05
Position 2684: 1.7599890883452057e-05
Position 1916: 1.6342018615786535e-05
Position 1998: 1.6024201046209226e-05
Position 1084: 1.5904437249783773e-05
Position 1121: 1.5186522254268626e-05
Position 1097: 1.4635643057723308e-05
Position 783: 1.4556690222941835e-05
Position 1002: 1.4310007709384484e-05
Position 778: 1.3510630448673665e-05
Position 448: 1.3141097153125045e-05
Position 1485: 1.162490667522994e-05
Position 552: 1.1034973822295207e-05
Position 923: 9.823280610619924e-06
Position 841: 9.75384335305663e-06
Position 656: 8.715402212735752e-06
Position 2351: 2.9020617920545142e-06
Position 3163: 2.7300252062068275e-06
Position 2779: 2.226606020341475e-06
Position 557: 8.213313213693575e-07
Position 4087: 6.233290899606154e-07
Position 2427: 6.115929160886727e-07
Position 592: 4.426646385899291e-07
Position 2693: 3.3127956990802865e-07
Position 792: 3.052914874940382e-07
Position 596: 2.578692667027193e-07
Position 615: 2.3417973346637603e-07
Position 564: 1.7785343047265706e-07
Position 343: 1.6770862586287408e-07
Position 274: 1.435824535798264e-07
Position 3159: 1.3440583313690381e-07
Position 624: 1.260186755031272e-07
Position 340: 1.0658421676369801e-07
Position 2757: 9.761414879211713e-08
Position 828: 9.531442971430373e-08
Position 346: 8.412494064813397e-08
Position 788: 8.14556639506576e-08
Position 452: 7.710660633763365e-08
Position 3148: 7.039909019852864e-08
Position 337: 5.381391626322803e-08
Position 907: 4.4804134931345824e-08
Position 567: 4.384043846695537e-08
Position 156: 4.227115696847708e-08
Position 579: 3.708494872084136e-08
Position 637: 1.768738445036128e-08
Position 797: 1.663582097316665e-08
Position 197: 1.3218701236620874e-08
Position 153: 1.2983396961600696e-08
Position 192: 9.46143944372729e-09
Position 576: 8.761584110898846e-09
Position 744: 7.2059035870017476e-09
Position 210: 6.838296638061691e-09
Position 818: 5.5443402896336675e-09
Position 644: 4.458278526759868e-09
Position 633: 4.312939795365344e-09
Position 204: 2.719506741845185e-09
Position 251: 2.5453891629492802e-09
Position 832: 1.0291602147616264e-09
Position 846: 9.43015505744044e-10
Position 686: 8.274533587965309e-10
Position 722: 8.139112026302752e-10
Position 162: 6.332654144207221e-10
Position 815: 6.270248846951119e-10
Position 168: 4.657854020452662e-10
