Gene = 1700031L13Rik
index = 17
Annotated 5SS: [105]
Annotated 3SS: [1595]
SMsplice 5SS: [407]
SMsplice 3SS: [622]
top_k =  1000
Partition function (log Z): -9.658921899167389

Sorted 5' Splice Sites (High to Low Probability):
Position 407: 0.973270957870366
Position 1419: 0.05652112872615119
Position 115: 0.050322478442008246
Position 1322: 0.03625421824593851
Position 1233: 0.030404328492649523
Position 1500: 0.00982159562704277
Position 203: 0.001490771211205676
Position 146: 0.0010198726342565236
Position 44: 0.00078778999483747
Position 537: 0.0007777352335395707
Position 396: 0.0007277091085023059
Position 1938: 0.0006027769326825482
Position 565: 0.0005819450379265091
Position 1775: 0.0005441619504098417
Position 1798: 0.00047176853049222135
Position 95: 0.00039632245425867246
Position 733: 0.0003742156630894915
Position 4: 0.0002621531922770631
Position 89: 0.0002612521077396318
Position 1247: 0.0002546267595125304
Position 779: 0.00022087238569806086
Position 551: 0.00017478073389904844
Position 1993: 0.00014269570868381622
Position 618: 0.00014010367012791587
Position 868: 0.00013921431387620535
Position 1975: 0.00011854371794172394
Position 2105: 0.00010984356221449948
Position 373: 0.00010905639568335264
Position 841: 9.952970967124808e-05
Position 105: 9.329625794485337e-05
Position 1724: 7.562633302100202e-05
Position 1019: 6.758241285083016e-05
Position 738: 6.216367071559645e-05
Position 2031: 5.632327021227529e-05
Position 590: 5.056157823956253e-05
Position 1125: 4.997887208563448e-05
Position 1085: 4.565435486069809e-05
Position 48: 3.6014284092442345e-05
Position 1734: 3.369257570686071e-05
Position 906: 3.32491288321671e-05
Position 1750: 3.0096373477373178e-05
Position 2091: 2.570598132643512e-05
Position 16: 2.3536058238881175e-05
Position 2015: 1.9301511801130438e-05
Position 1970: 1.8466795438727414e-05
Position 1362: 1.7668942008048247e-05
Position 260: 1.599127828664713e-05
Position 1901: 1.3289518456995156e-05
Position 1090: 1.1004163781140168e-05
Position 965: 7.201352501765868e-06
Position 605: 2.0611059869676555e-06
Position 892: 1.913434610109829e-06
Position 622: 1.6985302069119578e-06
Position 424: 8.644134251944582e-07
Position 726: 6.831097368456904e-07
Position 666: 6.558453242814645e-07
Position 1267: 6.064837229183808e-07
Position 314: 5.221805388413833e-07
Position 1292: 2.5289455964020095e-07
Position 1206: 2.3161662779597592e-07
Position 343: 1.9912475411833666e-07
Position 1434: 9.284502634268855e-08
Position 1445: 8.95247465519429e-08
Position 1423: 6.511882389506573e-08
Position 1550: 5.777790024392205e-08
Position 1679: 4.8349146839659544e-08
Position 1704: 4.527104058972021e-08
Position 507: 7.399365486295149e-09
Position 476: 6.397300884683579e-09
Position 1463: 4.144527490615852e-09
Position 512: 1.9225917160112167e-09
Position 628: 4.438157094821807e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 622: 0.21828925936762847
Position 1850: 0.20889478602261208
Position 1153: 0.0993331179072982
Position 1595: 0.0855462141063925
Position 472: 0.06653277454753154
Position 2104: 0.06384092054793243
Position 1461: 0.05437930904013341
Position 1085: 0.051072360649983856
Position 1694: 0.041728771804033976
Position 1206: 0.031256074484989814
Position 328: 0.030545344544703243
Position 635: 0.02847933453855826
Position 833: 0.019207311681768455
Position 2085: 0.016702467920758874
