Gene = 1110059G10Rik
index = 4
Annotated 5SS: [ 196 2076]
Annotated 3SS: [1930 2891]
SMsplice 5SS: [ 196 1368]
SMsplice 3SS: [1207 2891]
top_k =  1000
Partition function (log Z): -7.040227048814328

Sorted 5' Splice Sites (High to Low Probability):
Position 196: 0.9158480479447283
Position 1368: 0.7264658136846632
Position 618: 0.2904924509381274
Position 2076: 0.16712721691655105
Position 3313: 0.1442921018575082
Position 3014: 0.12259243180971491
Position 4784: 0.09132810974768155
Position 2970: 0.0854269266058391
Position 4016: 0.08020415195261152
Position 307: 0.05838453118323746
Position 1836: 0.05197996217135963
Position 1345: 0.020425126292872874
Position 2939: 0.018555753790109736
Position 667: 0.01811756705032436
Position 2036: 0.015518683131097964
Position 3027: 0.014059238289130858
Position 1997: 0.012561224518562895
Position 3230: 0.012315425149651851
Position 560: 0.011299640597340165
Position 3962: 0.008248717669317528
Position 1421: 0.007857370932990413
Position 277: 0.007404913869638802
Position 1052: 0.005617183740359322
Position 3103: 0.005595283914129526
Position 1599: 0.0042443997735675636
Position 3991: 0.004120781450413201
Position 3032: 0.004011819385204103
Position 3996: 0.004001227745853156
Position 266: 0.003920242040973468
Position 5308: 0.003234811138260434
Position 588: 0.0019172905501875126
Position 3069: 0.0018386976542234552
Position 4982: 0.001760147572683478
Position 738: 0.0015931954461759258
Position 564: 0.0013913397891510766
Position 258: 0.0013408825961001552
Position 548: 0.0010883103752342574
Position 436: 0.001039938741644139
Position 1431: 0.0009214997733629894
Position 975: 0.000919132118847718
Position 2964: 0.0007675748649873515
Position 321: 0.0007523257012436827
Position 1349: 0.0006877986648862705
Position 534: 0.0006840174398947527
Position 4901: 0.0006803513210447516
Position 2962: 0.0005816167853688119
Position 106: 0.0005811726541117148
Position 3667: 0.0005489021311639279
Position 115: 0.0004470705747853423
Position 70: 0.00036732127342738624
Position 1577: 0.00036401257696527605
Position 2256: 0.0003453878155696027
Position 220: 0.00033725560217805016
Position 344: 0.00028714831269261094
Position 184: 0.0002764686876263632
Position 687: 0.0002568920404986088
Position 3298: 0.00021476736881905926
Position 2201: 0.00020279989902420185
Position 562: 0.00018667687391421707
Position 894: 0.0001816508689892908
Position 160: 0.0001452439837290133
Position 508: 0.00013759239647586602
Position 604: 0.00013365249115987487
Position 373: 0.00012679960809312222
Position 800: 0.00012389151207969052
Position 210: 0.00011491310704737672
Position 66: 0.0001134046365170731
Position 692: 0.00010882904694954183
Position 2703: 7.837946276005726e-05
Position 45: 7.523911555778875e-05
Position 2179: 7.44279044005353e-05
Position 1802: 6.616116673826375e-05
Position 33: 5.5388879457648286e-05
Position 805: 4.539062323810759e-05
Position 54: 4.297570192162929e-05
Position 108: 4.0539747041352815e-05
Position 1604: 3.989391033642747e-05
Position 9: 3.288589945727913e-05
Position 141: 3.217558700225562e-05
Position 2637: 1.889043138724925e-05
Position 2003: 1.7607153089702952e-05
Position 1269: 1.5692068390221683e-05
Position 2118: 1.4837420733176916e-05
Position 1305: 1.4740302316579713e-05
Position 1426: 1.463947675721448e-05
Position 884: 1.3111012184712388e-05
Position 866: 1.0940336469225546e-05
Position 2666: 8.943680462909414e-06
Position 961: 8.7641612007899e-06
Position 1056: 7.108305306754259e-06
Position 720: 6.943089337498244e-06
Position 818: 6.912617720530188e-06
Position 380: 6.466320319412984e-06
Position 639: 6.3969882852253765e-06
Position 1591: 6.160374082474017e-06
Position 1391: 5.95254010270683e-06
Position 1002: 5.7927450329781565e-06
Position 2000: 5.65008200486687e-06
Position 690: 5.581484306169675e-06
Position 1105: 5.174142215558547e-06
Position 1401: 4.949121754487096e-06
Position 1434: 4.316667826101476e-06
Position 846: 4.130286155573477e-06
Position 1087: 3.907929308454535e-06
Position 607: 3.4840023829217404e-06
Position 936: 3.4810976809533352e-06
Position 1063: 2.7457170562690387e-06
Position 1100: 1.5086273786674446e-06
Position 1585: 1.1625682936288633e-06
Position 1547: 8.522107580906625e-07
Position 3168: 5.902832245000468e-07
Position 397: 3.701779005463159e-07
Position 1047: 3.1240067604841054e-08
Position 821: 2.73215161107522e-08
Position 451: 2.8145597768911137e-10
Position 994: 2.286465952458285e-11
Position 769: 1.6645169640523215e-11
Position 448: 4.286689881002535e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1207: 0.7375807956252082
Position 2891: 0.5542514939797994
Position 464: 0.32683278626477563
Position 4726: 0.30583683148664464
Position 1930: 0.1598008548065518
Position 5596: 0.14224310794939768
Position 3386: 0.07782119647253985
Position 3195: 0.07647716842452787
Position 3087: 0.062117833533416676
Position 3795: 0.0510114020579453
Position 3168: 0.044945886498063636
Position 1693: 0.03127909291745628
Position 3833: 0.030372688264081488
Position 5148: 0.02833722353888638
Position 4878: 0.027995924753101267
Position 1246: 0.023049444564208196
Position 1727: 0.02132060634090219
Position 1880: 0.01984612080652179
Position 5513: 0.017764421407075275
Position 3889: 0.0171792753883002
Position 3577: 0.01689878520365998
Position 2844: 0.01581879205238612
Position 1909: 0.013002511075457444
Position 1723: 0.01061859241052399
