Gene = Ccp110
index = 230
Annotated 5SS: [  197  1697  2963  5544 10487 12034 12908 13591 14065 17173 17523 18190
 19208 19902 20421]
Annotated 3SS: [ 1553  2807  5414  8841 11902 12750 13450 13947 17070 17405 18115 19144
 19841 20334 22715]
SMsplice 5SS: [  197  5544 10487 13591 14065 17173 17523 18190]
SMsplice 3SS: [ 5414 10384 13473 13947 17070 17405 18115 22715]
top_k =  1000
Partition function (log Z): 9.164349117394256

Sorted 5' Splice Sites (High to Low Probability):
Position 17523: 0.9850876338478116
Position 18190: 0.9788955232434343
Position 13591: 0.9787498770934678
Position 5544: 0.9509214163743543
Position 10487: 0.9084661757187176
Position 17173: 0.8759305723020617
Position 14065: 0.7243928742752782
Position 197: 0.5429436299180319
Position 1697: 0.5039975055563148
Position 12034: 0.476498682585656
Position 19208: 0.39340921297564485
Position 1227: 0.3754728406528681
Position 1274: 0.33570789147287106
Position 12908: 0.2240363068886283
Position 12280: 0.22181076429737248
Position 20188: 0.21398661085455234
Position 13157: 0.187181714043311
Position 18563: 0.18002127437680795
Position 244: 0.15643598952760862
Position 20210: 0.14785723988134308
Position 2963: 0.12724090041443023
Position 11704: 0.12376661572721367
Position 186: 0.11765640386850772
Position 21648: 0.10524949097229262
Position 20821: 0.10380355569311095
Position 10762: 0.09956492697533341
Position 1614: 0.09564552692036785
Position 12067: 0.07945519186994261
Position 468: 0.07838650109068411
Position 11466: 0.07101504451928504
Position 15519: 0.06769671226606012
Position 19673: 0.0671145957560174
Position 20421: 0.0588887592272474
Position 14070: 0.05876394720699042
Position 5956: 0.047910534246227106
Position 3963: 0.046686938967267215
Position 18418: 0.043111623467529926
Position 20116: 0.04118107852521931
Position 15374: 0.04038158547380709
Position 5630: 0.03944376100058191
Position 4919: 0.038960881482897614
Position 21740: 0.03787387666134597
Position 17220: 0.037804290836743436
Position 4118: 0.037541213170313094
Position 15798: 0.03448866174017699
Position 17215: 0.03377544372203608
Position 11750: 0.031242324076514342
Position 16915: 0.029061061364404187
Position 16796: 0.029055351191090765
Position 22912: 0.028136394175561324
Position 20848: 0.027916084489298953
Position 1264: 0.02638763497970907
Position 15618: 0.026172679405644373
Position 15546: 0.025400022150446
Position 19902: 0.02512319278048329
Position 1030: 0.024021555864894927
Position 18020: 0.023790899613726643
Position 754: 0.022687286894629923
Position 4945: 0.022592720572009273
Position 22949: 0.019670416971962555
Position 2754: 0.01911148513355958
Position 297: 0.018973520430287584
Position 3403: 0.01808389327546731
Position 18290: 0.016281758056368896
Position 7516: 0.015436331630402006
Position 22519: 0.015387745499460422
Position 4899: 0.015317591803193626
Position 19684: 0.015249077944458591
Position 8398: 0.014549770515041674
Position 445: 0.013892621004478396
Position 2465: 0.013473740778547847
Position 11813: 0.013411903677658335
Position 1096: 0.013364815639896917
Position 15635: 0.012820075258954256
Position 2931: 0.01189714600424623
Position 17240: 0.011001795356743494
Position 1425: 0.010750474055068982
Position 2197: 0.010193870290484896
Position 1728: 0.009997860074521065
Position 2916: 0.00976738072559545
Position 216: 0.009746004361994682
Position 1872: 0.008966304063519183
Position 3924: 0.008792347763853658
Position 16512: 0.008707338484234597
Position 312: 0.008337047295270378
Position 13613: 0.008123466212503037
Position 1278: 0.008042920969238896
Position 14385: 0.007429829087666083
Position 1748: 0.007114457544529625
Position 3022: 0.006718839968522108
Position 17335: 0.0066171103793785605
Position 14850: 0.00647924986969097
Position 16926: 0.006436873343502046
Position 431: 0.006372755094232744
Position 4844: 0.006081176205381217
Position 15358: 0.00595270969556148
Position 365: 0.005818846095482661
Position 9046: 0.005417418246105735
Position 16902: 0.005417334217701536
Position 2918: 0.0051503495567696575
Position 953: 0.004956289072560336
Position 4475: 0.0045935058207022955
Position 17326: 0.004522237636385684
Position 12502: 0.004265345886284254
Position 1285: 0.004014322669716605
Position 12877: 0.003918710457828708
