Gene = Bend6
index = 180
Annotated 5SS: [  251 24376 29557 43294 44075 45163]
Annotated 3SS: [24167 29378 43072 43881 45042 54448]
SMsplice 5SS: [  251  1938  5476  8028 22821 29557 40287 43294 45163 47516]
SMsplice 3SS: [ 1806  5316  7920 22732 29378 40136 43072 45042 47440 54448]
top_k =  1000
Partition function (log Z): -28.304213510189093

Sorted 5' Splice Sites (High to Low Probability):
Position 251: 0.7324053558650464
Position 1938: 0.7218227759205043
Position 8028: 0.6885827376855939
Position 5476: 0.6783616410721405
Position 9527: 0.27807127129176684
Position 2782: 0.27035172485081316
Position 12714: 0.20233574445911892
Position 731: 0.18484974268337173
Position 9445: 0.1690003481628668
Position 9649: 0.15630894843428056
Position 14569: 0.12835723986829783
Position 743: 0.11896158842333639
Position 101: 0.07518649165844524
Position 12804: 0.06440049594574312
Position 15505: 0.061189206906571585
Position 471: 0.05825747264711063
Position 12834: 0.054401029210854004
Position 3966: 0.049790574600744396
Position 3826: 0.04469626677685857
Position 415: 0.04205789212215461
Position 12774: 0.035989145673894204
Position 1332: 0.03294710536953552
Position 54: 0.0323498967006934
Position 483: 0.03234384622878143
Position 594: 0.02988484009153396
Position 12744: 0.029206592915066464
Position 1473: 0.028019098575723708
Position 3850: 0.02709590684713304
Position 130: 0.01879715284832597
Position 14586: 0.011901604580615972
Position 63: 0.008907409145515034
Position 8280: 0.006693041147887845
Position 2874: 0.005705179015666186
Position 1708: 0.004734163040176195
Position 12864: 0.004265439858544461
Position 3570: 0.004214283251112823
Position 7029: 0.004075185044947771
Position 3588: 0.0033200614830028955
Position 1672: 0.0023420399674670077
Position 164: 0.002069040427101355
Position 9851: 0.002017735754319538
Position 10146: 0.002008906195265248
Position 664: 0.0020006618520288103
Position 813: 0.0016193750553833847
Position 709: 0.0016092337172910693
Position 6367: 0.0014801644113071881
Position 430: 0.0014397079558546666
Position 359: 0.0013510940262689258
Position 2997: 0.0012854034356588055
Position 4016: 0.0012600995026659293
Position 2324: 0.0012595652320535856
Position 9536: 0.0010559924048850519
Position 9915: 0.0009099203816360374
Position 519: 0.0008962257335707695
Position 1623: 0.0007549295483640964
Position 515: 0.0006339997287753736
Position 461: 0.0006245045641512442
Position 58: 0.0006068387127111397
Position 263: 0.0005127712177095815
Position 9732: 0.00046697399917254367
Position 1042: 0.0004147529050283914
Position 880: 0.0003854853012592505
Position 394: 0.00036327972632085745
Position 565: 0.00027797801329916013
Position 277: 0.0002710156747484011
Position 796: 0.00023864421558533137
Position 745: 0.0002132612561161063
Position 583: 0.00016658073131005024
Position 833: 0.00014376833202814145
Position 1483: 0.00013632853192581266
Position 838: 0.00011718001720770438
Position 119: 9.197897128710381e-05
Position 534: 2.7452927917515866e-05
Position 2603: 2.2579326553669795e-05
Position 329: 9.313955665252007e-06
Position 1187: 3.7611781458035885e-06
Position 6215: 2.916782538876994e-06
Position 9772: 2.3967769510304606e-06
Position 9518: 2.28454962392331e-06
Position 128: 2.142455872897725e-06
Position 3362: 5.448541268796231e-07
Position 280: 4.608094366746613e-07
Position 618: 3.42218405276072e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1806: 0.7065328824923687
Position 5316: 0.6289907156060939
Position 7920: 0.6019972157173059
Position 9391: 0.4615592535213675
Position 16695: 0.3390012290038892
Position 12562: 0.29399115453542235
Position 629: 0.2872670329434002
Position 14495: 0.18409849589936855
Position 15631: 0.18267296071541503
Position 2669: 0.13875262882481448
Position 9983: 0.1386970611304266
Position 2690: 0.13203779311890193
Position 12367: 0.09631375787815774
Position 12577: 0.09293921972832055
Position 15279: 0.07824317737793814
Position 9514: 0.06748493239145527
Position 9445: 0.057357080845735965
Position 7866: 0.05381806097401842
Position 3691: 0.04908946211763445
Position 3726: 0.048792943101434005
Position 15300: 0.04308313533087191
Position 5364: 0.040695001035111096
Position 12265: 0.040265232716770974
Position 7772: 0.03357407735280366
Position 9644: 0.023857794167632746
Position 464: 0.023569079713781006
Position 9366: 0.02110558281708826
Position 366: 0.02095981778335055
Position 340: 0.019825358717758593
Position 5344: 0.01682338237187825
Position 10044: 0.01572508513320765
Position 9214: 0.014590048975016978
Position 1290: 0.01153972411516318
Position 3731: 0.009296436608305713
Position 1255: 0.008284300184583704
Position 3887: 0.008008360594102213
Position 11856: 0.007507340331910599
Position 672: 0.007165885623745265
Position 1671: 0.006966912296778275
Position 1503: 0.006713530100745139
Position 3555: 0.005972075888918934
Position 1351: 0.0059414555307029954
Position 1399: 0.00588177116897202
Position 4488: 0.005003820062770879
Position 2548: 0.004728327810044994
Position 4542: 0.0043442310469555346
Position 3467: 0.004091665244376831
Position 6915: 0.003962957393948474
Position 1698: 0.003957076300410874
Position 1136: 0.003496477578848433
Position 5289: 0.003061273215806924
Position 9419: 0.0030477338544889878
Position 537: 0.00303429810920638
Position 8199: 0.0028031022386952
Position 345: 0.0027415310607453247
Position 1379: 0.002716665885058801
Position 3436: 0.0025393747489817395
Position 10300: 0.002360571489087091
Position 1327: 0.0022868094962524726
Position 8061: 0.002278997572097526
Position 1186: 0.0019734146616778516
Position 14887: 0.001927041067525755
Position 7219: 0.0019194456332964555
Position 8115: 0.0017732413110191493
Position 3838: 0.0017420470527171174
Position 2861: 0.001726767040886422
Position 1296: 0.0017166086093295878
Position 3769: 0.001711883281643485
Position 1813: 0.0016112062664548033
Position 1740: 0.0012071582938415273
Position 1438: 0.0011632066501669942
Position 6486: 0.0010798602289795447
Position 6188: 0.0010519975389045766
Position 2748: 0.0008589846795675016
Position 2624: 0.0008354902334032649
Position 978: 0.0007955943745477035
Position 8408: 0.0006716283007224396
Position 2024: 0.0006653122464699711
Position 3892: 0.0006523871825709206
Position 694: 0.0006431243223938327
Position 1116: 0.0005881394647624259
Position 4725: 0.0005560982785053763
Position 1081: 0.0005433981628040665
Position 2435: 0.0005128115320327725
Position 559: 0.0005042550788619754
Position 6236: 0.00045068052174503597
Position 3777: 0.000441040315481213
Position 11767: 0.00043264252038694985
Position 8773: 0.0004075949367191031
Position 2201: 0.00040613155695737356
Position 407: 0.0003662341549897602
Position 1174: 0.00034714562833466006
Position 2596: 0.00033039359636200877
Position 4677: 0.0003170595201371847
Position 511: 0.00030416193871858366
Position 2864: 0.00029529035265370737
Position 6991: 0.0002902502599533052
Position 5655: 0.0002708785552584791
Position 1549: 0.00025620880571370963
Position 1621: 0.0002373971169531637
Position 8243: 0.00022440285064660888
Position 6457: 0.0002197912000886151
Position 504: 0.0002135106449590324
Position 1099: 0.0002060866204288812
Position 1746: 0.00020228685796590124
Position 3803: 0.00020006944027865906
Position 546: 0.0001804830427956732
Position 7315: 0.0001758533860562247
Position 7356: 0.00015875849790742222
Position 1403: 0.0001557908403930734
Position 1567: 0.00014243303574186297
Position 2218: 0.00013250558267783368
Position 4776: 0.00013202292875665291
Position 1842: 0.0001246246224181229
Position 4404: 0.00011956651964893203
Position 1331: 0.0001034094710615305
Position 6157: 0.00010284782509946786
Position 1406: 9.634260054633238e-05
Position 3206: 9.38397892113773e-05
Position 5588: 8.418486774602532e-05
Position 5611: 7.983219770210805e-05
Position 325: 7.712931488510862e-05
Position 1163: 6.105539505448043e-05
Position 723: 4.8638669190296246e-05
Position 2284: 4.28439004094952e-05
Position 1896: 4.247712779704191e-05
Position 1018: 4.0083737287463736e-05
Position 1653: 3.876252552757256e-05
Position 3244: 3.564340855284377e-05
Position 2222: 3.230542868272732e-05
Position 470: 3.0211606736802916e-05
Position 1874: 2.8033329549518765e-05
Position 4965: 2.7872968168708754e-05
Position 720: 2.6296496821399935e-05
Position 480: 2.5603267378187914e-05
Position 1463: 2.5034850797101744e-05
Position 4547: 2.0263980042602538e-05
Position 4101: 1.8502607250058746e-05
Position 1700: 1.435780418592495e-05
Position 3528: 1.246822206612949e-05
Position 1902: 1.101682361071741e-05
Position 1151: 1.1011492682847566e-05
Position 157: 1.060876050143581e-05
Position 1142: 1.0269666242806832e-05
Position 2133: 9.096928827075786e-06
Position 468: 8.63449459256876e-06
Position 862: 8.528579082913271e-06
Position 2416: 7.770478049302921e-06
Position 2696: 5.879903323194809e-06
