Gene = 4933424G06Rik
index = 69
Annotated 5SS: [  160  4347  8914 10761 19412 27839 30124 32034]
Annotated 3SS: [ 4283  8826 10676 19309 27739 29972 31823 43251]
SMsplice 5SS: [  160  1178  4347 10761 19412 27839 30124 30323 32034]
SMsplice 3SS: [ 1069  4283 10676 19309 27739 29972 30231 31823 43251]
top_k =  1000
Partition function (log Z): -5.039493938947507

Sorted 5' Splice Sites (High to Low Probability):
Position 27839: 0.9505909210666322
Position 32034: 0.9230962578823613
Position 30124: 0.8846080397590975
Position 10761: 0.8842471159817282
Position 30323: 0.7904589964141603
Position 160: 0.7141171990222621
Position 4347: 0.6882813633448599
Position 19416: 0.5166266003386422
Position 1178: 0.5084203990759463
Position 8958: 0.47071511773795255
Position 19592: 0.4538616408638933
Position 13248: 0.3640141769902943
Position 16387: 0.31375434619108034
Position 4973: 0.3094222559386694
Position 36656: 0.25440706394510004
Position 22038: 0.25380706477802506
Position 4411: 0.23541185091165437
Position 22913: 0.2046436402991077
Position 6441: 0.1885811011969897
Position 22175: 0.17287843618358933
Position 1279: 0.16390410473602746
Position 262: 0.14033130175371544
Position 31738: 0.11650751098779992
Position 14578: 0.11231581556022113
Position 30639: 0.1030039504581127
Position 6430: 0.09730084565407
Position 1363: 0.09094036997739274
Position 39946: 0.0661869281394304
Position 234: 0.06500742810709544
Position 6133: 0.0645981422624105
Position 2389: 0.06280146657774487
Position 42754: 0.05895808983216727
Position 29499: 0.05887217713340098
Position 11714: 0.05467290911330855
Position 28531: 0.052796114110041925
Position 27871: 0.04940907893336574
Position 2803: 0.04861976114631124
Position 28652: 0.047751285071987344
Position 772: 0.047697215297277905
Position 23539: 0.045137986021920325
Position 2734: 0.04274952027740726
Position 31000: 0.0418107583648568
Position 19392: 0.03886437754751471
Position 10851: 0.035162639432920466
Position 30205: 0.035044024163349105
Position 11152: 0.034216358779998055
Position 6108: 0.03339524040797061
Position 29728: 0.03185861141297666
Position 30074: 0.030316975773736807
Position 30068: 0.02863173158474675
Position 4522: 0.021574076881959312
Position 9855: 0.019818476452400428
Position 10465: 0.01791004255600069
Position 2695: 0.016399430817719135
Position 28981: 0.015563348131679595
Position 2582: 0.01476006909781296
Position 39069: 0.014344466719894016
Position 8904: 0.014322663429643546
Position 5564: 0.013840475584793021
Position 30427: 0.013075229654775698
Position 30390: 0.012845622241979753
Position 4982: 0.012098299178928795
Position 31589: 0.011911578810157796
Position 1129: 0.011405162794289362
Position 2933: 0.010775522551531047
Position 28763: 0.010424088482837426
Position 23622: 0.009949945401505959
Position 940: 0.009487200464623062
Position 34743: 0.009421696428588774
Position 2676: 0.009088642629903016
Position 559: 0.007922885319448129
Position 913: 0.007220085618297739
Position 10897: 0.006987677926627689
Position 4070: 0.006857166097665465
Position 29857: 0.0068014937930993575
Position 31617: 0.00674477141801768
Position 29851: 0.006261131429821683
Position 17507: 0.0062063951720761745
Position 10191: 0.005858402404223356
Position 28577: 0.005658738827299826
Position 17540: 0.005495069027040592
Position 1416: 0.005353210993116084
Position 33578: 0.004890881790366026
Position 28359: 0.0046790788420208755
Position 1001: 0.004398423450149883
Position 10920: 0.004308067099978974
Position 5063: 0.00425055220807841
Position 10874: 0.004099418029547097
Position 539: 0.004002531970038021
Position 11354: 0.0036958454492674662
Position 11708: 0.003216637954245883
Position 28518: 0.00321583779803364
Position 7946: 0.0032034562188215632
Position 4053: 0.003184880819483844
Position 29611: 0.0031620322013662557
Position 28264: 0.003043972316445428
Position 1456: 0.00301953893939685
Position 6114: 0.003002410137002514
Position 30327: 0.002745279453811075
Position 30935: 0.0027089441106451584
Position 2560: 0.0026990614178869395
Position 2821: 0.0026971466886651463
Position 5996: 0.0026201129517817163
Position 989: 0.002567051642627159
Position 172: 0.0025564050425813576
Position 993: 0.002536894466571867
Position 5991: 0.0025278326010012364
Position 588: 0.002399655066157863
Position 150: 0.0023277221400442296
Position 2697: 0.00205999544754959
Position 4038: 0.001600793615140433
Position 3983: 0.0014873728634161728
Position 5126: 0.0013753006919150635
Position 30080: 0.0013617519739269276
Position 2993: 0.0013586729653386012
Position 63: 0.001334388257583725
Position 31315: 0.0011465055289234477
Position 2422: 0.0010939122561065225
