Gene = Ndufb3
index = 737
Annotated 5SS: [ 287 4866]
Annotated 3SS: [4705 9264]
SMsplice 5SS: [ 287 4473 4866]
SMsplice 3SS: [4355 4705 9264]
top_k =  1000
Partition function (log Z): -2.4017951556447583

Sorted 5' Splice Sites (High to Low Probability):
Position 4866: 0.9974243611453993
Position 287: 0.7672208450838716
Position 4473: 0.7036972549792304
Position 7293: 0.14232559243352624
Position 1345: 0.1285880113016383
Position 242: 0.08770901438766111
Position 271: 0.08578318181083469
Position 3854: 0.06692916983486824
Position 6487: 0.024679486923789965
Position 428: 0.024577062209465213
Position 2769: 0.020522377491389406
Position 570: 0.019983222549254987
Position 4059: 0.018956008034672116
Position 955: 0.01658309250723075
Position 196: 0.016427628890130216
Position 8270: 0.0164110805715553
Position 2975: 0.012110992238060635
Position 247: 0.010775559905061568
Position 1083: 0.009138903651889713
Position 8703: 0.005452860508799884
Position 3980: 0.004893575400916345
Position 1672: 0.004727860456330905
Position 945: 0.003956931102170524
Position 6968: 0.003940299629066543
Position 229: 0.0033787854887937637
Position 7891: 0.003311159361861
Position 8983: 0.00325738325988366
Position 1375: 0.002792327931419431
Position 650: 0.0027690906373215377
Position 1304: 0.0026396868788152415
Position 218: 0.002510342496633829
Position 6665: 0.002262318526464098
Position 5609: 0.0017968985063209415
Position 759: 0.0016981592760715008
Position 7285: 0.0015632228886153176
Position 5581: 0.0014953499534929202
Position 1394: 0.0014635449803495689
Position 6910: 0.0014630704816659026
Position 8661: 0.0014128212935425502
Position 6782: 0.0013703652253720833
Position 6953: 0.0011677829528176148
Position 4819: 0.0010964290728247717
Position 4355: 0.000884219376108176
Position 7551: 0.0008741418650276523
Position 8632: 0.0008490008382342586
Position 4485: 0.0007641881297355887
Position 7897: 0.0007477226442570678
Position 9176: 0.0007289010319219586
Position 8639: 0.0007116732024395025
Position 4429: 0.0006925199602647625
Position 90: 0.0006654810668435273
Position 7578: 0.0006612727939249493
Position 4760: 0.0006294038925988086
Position 222: 0.0004699622537770539
Position 8224: 0.00046527738341798166
Position 232: 0.00044932140646926794
Position 8161: 0.0004280454224605473
Position 6735: 0.000424133175575762
Position 8587: 0.000422737011431355
Position 978: 0.0004114865438236737
Position 7679: 0.0003833168410768926
Position 6982: 0.0003418742235281568
Position 159: 0.00033056535766968207
Position 7116: 0.0003277894611716167
Position 2934: 0.00032744761409527634
Position 8751: 0.000312039572301804
Position 9320: 0.00029279578904915185
Position 3459: 0.0002793992726096281
Position 1165: 0.00027119853202948324
Position 3929: 0.0002620335973969646
Position 5265: 0.0002543891452615354
Position 303: 0.00021751210717399434
Position 7602: 0.0002118880716043614
Position 8621: 0.00020647348432397024
Position 6669: 0.00019534965264677865
Position 528: 0.00019003382063055465
Position 169: 0.00017312360309988767
Position 5146: 0.00016077999709098823
Position 4377: 0.0001545838730563667
Position 5137: 0.00015289164201063603
Position 1813: 0.00013122291947795914
Position 5114: 0.0001196241383430657
Position 9485: 0.00011804348524315009
Position 259: 0.0001158581585568471
Position 6085: 0.00010895062846710929
Position 4511: 0.00010812060368793642
Position 6280: 0.00010806761974543246
Position 92: 0.00010803754347699569
Position 8846: 0.0001012963445937135
Position 5730: 0.00010018680493131665
Position 6996: 9.852549855875302e-05
Position 2604: 9.055946232420107e-05
Position 8908: 9.013758597967912e-05
Position 8235: 8.594504073927617e-05
Position 137: 7.946205631098793e-05
Position 5993: 7.664779625259484e-05
Position 5091: 7.333911433902211e-05
Position 1360: 7.004941409877207e-05
Position 481: 6.604756710479413e-05
Position 3396: 6.471525072484661e-05
Position 6401: 6.231131249574289e-05
Position 3870: 5.659389663674205e-05
Position 7278: 5.4715127930824795e-05
Position 2534: 5.211597468152232e-05
Position 2017: 5.043545124430298e-05
Position 1038: 4.903845228718106e-05
Position 2555: 4.763105698457369e-05
Position 444: 4.23200606586166e-05
Position 1662: 3.884502891950431e-05
Position 13: 3.127258983336038e-05
Position 1599: 2.840012857205235e-05
Position 1025: 2.5849587777970002e-05
Position 2571: 2.2343531501306816e-05
Position 261: 1.5788463941207167e-05
Position 655: 1.5552509051245434e-05
Position 126: 1.5070210138292795e-05
Position 282: 8.951339258755194e-06
Position 554: 8.695507798387368e-06
Position 193: 7.248937931165709e-06
Position 797: 6.606982017438819e-06
Position 463: 4.753992533042208e-06
Position 43: 4.2271085551704065e-06
Position 949: 2.7432923786182927e-06
Position 625: 2.4698594193938505e-06
Position 557: 1.956832606606572e-06
Position 776: 1.5726840246368121e-06
Position 692: 1.5307977834391118e-06
Position 6016: 1.2898328389865374e-06
Position 6080: 1.1333044670390645e-06
Position 768: 8.588886006379546e-07
Position 500: 8.095275542399464e-07
Position 641: 7.602003222274891e-07
Position 6726: 6.170480612796302e-07
Position 6437: 5.479317492705118e-07
Position 6505: 5.042263620933066e-07
Position 684: 4.5926978457371793e-07
Position 672: 4.086288472573396e-07
Position 706: 3.712039902224355e-07
Position 484: 3.4911891086588685e-07
Position 670: 2.7796708180772844e-07
Position 6656: 2.7687772995417176e-07
Position 356: 2.3253111265694678e-07
Position 442: 1.3057122595204238e-07
Position 5149: 8.630887741748472e-08
Position 5102: 6.993132937386774e-08
Position 140: 5.058614392885189e-08
Position 5199: 3.6201613193908766e-08
Position 5183: 3.28446732652123e-08
Position 4940: 2.6893006942316646e-08
Position 4875: 1.8547389211294412e-08
Position 806: 8.986051189905842e-09
Position 908: 8.188406868195361e-09
Position 870: 3.049995892206537e-09
Position 4885: 5.834780491546281e-10
