Gene = Prap1
index = 848
Annotated 5SS: [  74 1704 2808 3386]
Annotated 3SS: [1636 2754 3278 3486]
SMsplice 5SS: [  74 2808 3386]
SMsplice 3SS: [2754 3278 3486]
top_k =  1000
Partition function (log Z): -4.554481976246738

Sorted 5' Splice Sites (High to Low Probability):
Position 3386: 0.8596540049412623
Position 74: 0.8129824597605129
Position 2808: 0.6273727509020517
Position 615: 0.5101637344550662
Position 1704: 0.37754430860884586
Position 3145: 0.2099201870858095
Position 1942: 0.1302793359208444
Position 3150: 0.07503304462013567
Position 322: 0.055642691460936575
Position 2010: 0.04689749080058137
Position 2389: 0.0372102021658264
Position 2099: 0.036030738402142104
Position 3053: 0.033086862958316976
Position 1853: 0.030212309306951148
Position 1985: 0.029876226052655726
Position 1592: 0.028679338308627834
Position 2680: 0.02115708359078263
Position 143: 0.01996906782071072
Position 3403: 0.008581621255647
Position 1840: 0.005498516651751345
Position 3008: 0.0037745550799776813
Position 926: 0.003661230522756035
Position 1421: 0.003455688444132411
Position 3642: 0.003165000550106394
Position 1491: 0.0020144507212240515
Position 1989: 0.0019580767621617916
Position 510: 0.0015229666238815213
Position 3154: 0.0014150189030960108
Position 1831: 0.0013886691469075475
Position 1501: 0.001026003310330905
Position 2138: 0.0009940377863715646
Position 1020: 0.000706211246584657
Position 82: 0.0006153198139187067
Position 1887: 0.0006062464256909775
Position 2370: 0.0005602976269690724
Position 1550: 0.0005445505449840138
Position 1934: 0.00044447377324670877
Position 1759: 0.0003677889224281368
Position 1723: 0.0002845883885156033
Position 3547: 0.0002732505945048036
Position 3632: 0.00026319665993089687
Position 1406: 0.00026035846416664813
Position 63: 0.00023564579762895202
Position 166: 0.00022370097450711394
Position 2838: 0.00019144803520317483
Position 176: 0.00018701768076632996
Position 2828: 0.0001515603806224807
Position 1637: 0.00013941656235442502
Position 2676: 0.00013798509034372743
Position 160: 0.0001300783549348604
Position 716: 0.00011820521294464065
Position 662: 0.00010938043424647115
Position 256: 6.561675453892244e-05
Position 2889: 6.407237620333599e-05
Position 607: 6.35106401389536e-05
Position 3380: 4.662711883561273e-05
Position 1315: 4.293712928607674e-05
Position 182: 4.097324623006398e-05
Position 957: 3.9382828324062685e-05
Position 1323: 3.877111293502336e-05
Position 1341: 3.870687167081095e-05
Position 587: 3.527877723937547e-05
Position 548: 2.9545305600195485e-05
Position 1454: 1.8797671537923515e-05
Position 217: 1.574995477434995e-05
Position 1456: 1.5637497816251854e-05
Position 524: 1.4355084236514493e-05
Position 826: 1.2385338571637566e-05
Position 484: 9.1464300216433e-06
Position 155: 8.238246549464668e-06
Position 1253: 8.157525942053785e-06
Position 507: 7.376581791833135e-06
Position 1268: 5.267467995507985e-06
Position 157: 4.935383612525838e-06
Position 636: 4.630352220458369e-06
Position 592: 4.058891687927003e-06
Position 828: 3.968378426350204e-06
Position 1236: 3.5897633735910604e-06
Position 458: 3.458551270145265e-06
Position 945: 3.2337073879131725e-06
Position 695: 2.6919392575232356e-06
Position 1512: 2.6382241679373255e-06
Position 1166: 1.4023046801288012e-06
Position 1381: 7.621057154368354e-07
Position 1383: 3.476480589933774e-07
Position 1408: 3.383492765873631e-07
Position 1659: 1.358898849161571e-07
Position 1214: 6.707378657964135e-08
Position 1353: 4.0471757694536006e-08
Position 830: 3.75718706170014e-08
Position 1013: 3.326203464918635e-08
Position 472: 4.752939961875518e-09
Position 3451: 2.1415403217414875e-09
Position 832: 9.466416178748333e-10
Position 699: 7.62304367970846e-10
Position 838: 3.59606561717319e-10
Position 834: 3.2772683261903146e-10
Position 836: 3.157863503158568e-10
Position 937: 3.090408470639321e-10
Position 1343: 2.132273675347435e-10
Position 514: 1.7480247425203575e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3486: 0.9508925880577543
Position 3278: 0.7396702588614001
Position 2754: 0.5287616024706855
Position 465: 0.37313920933309136
Position 1636: 0.3479710334514563
Position 2908: 0.18658794804983278
Position 1490: 0.16382898667548826
Position 1805: 0.12033239208217121
Position 2612: 0.09380546770755256
Position 3354: 0.050193933299521674
Position 2963: 0.045747287301571904
Position 3315: 0.04103813861621649
Position 3003: 0.03134808238676298
Position 1966: 0.0311075327532779
Position 2796: 0.026064960677843488
Position 2644: 0.025956011167480825
Position 3324: 0.025586570666424294
Position 2936: 0.02347343688714914
Position 2271: 0.023372049528723373
Position 470: 0.019109045710461008
Position 2009: 0.013751751910290719
Position 2981: 0.009803620168584673
Position 3293: 0.008991452457008723
Position 484: 0.007287340071426145
Position 3087: 0.007257446862385078
Position 2546: 0.00706649483672609
Position 3641: 0.006332891524559197
Position 2051: 0.005568681820924729
Position 3140: 0.00437545205362565
Position 1356: 0.00410880298668679
Position 3545: 0.003904781548343468
Position 3599: 0.0033849564997793574
Position 1420: 0.0033300658209519636
Position 1308: 0.0032343510941604528
Position 1843: 0.0032100751277653874
Position 1862: 0.0031909372584592406
Position 1759: 0.0031029110204110946
Position 2305: 0.002860360766982465
Position 3535: 0.002674652768251372
Position 2723: 0.0026120393036338065
Position 2315: 0.0025175854670251123
Position 2246: 0.002342522971321932
Position 3008: 0.0018188592057871134
Position 2019: 0.001654869674709257
Position 3357: 0.0016014571189633174
Position 892: 0.0015570522020366805
Position 3734: 0.0015382623623874836
Position 187: 0.0013231949570256878
Position 1925: 0.0013000611405611822
Position 3131: 0.0012083913886790608
Position 3740: 0.001133545852830981
Position 249: 0.0009729723816185763
Position 2341: 0.0009006125504357672
Position 3568: 0.0006987322650237596
Position 547: 0.0006611904378380759
Position 3767: 0.000646734041445024
Position 1397: 0.0005632151755162872
Position 728: 0.0005436841923683347
Position 749: 0.0005370151078560073
Position 2942: 0.0004869032111746869
Position 1512: 0.00047601645431297526
Position 2726: 0.00042954643400612113
Position 2194: 0.00042316511227204114
Position 1728: 0.00037100342965545175
Position 1933: 0.0003669534396269689
Position 1766: 0.0003449633104254971
Position 1510: 0.00032613945758803043
Position 2055: 0.0003062603218415632
Position 2969: 0.0002988433797201718
Position 505: 0.00029476766013947664
Position 2088: 0.0002794017977680184
Position 2621: 0.0002665926000189287
Position 536: 0.0002537511855514106
Position 3364: 0.0002266339198643062
Position 1978: 0.00022095986109880788
Position 1505: 0.00021026023081180918
Position 1876: 0.00020925954543802948
Position 207: 0.00019825655464288856
Position 201: 0.000195575413591377
Position 3047: 0.00019124604698459967
Position 427: 0.00018855299909451874
Position 3035: 0.00018810216387468454
Position 3650: 0.00018266471562333286
Position 1152: 0.00016160418733662373
Position 1683: 0.00014302893513404912
Position 3176: 0.00014298814177356336
Position 1763: 0.00014214925077619522
Position 1946: 0.00013293353108116888
Position 2766: 0.00013252155277933291
Position 3573: 0.0001297801017823925
Position 3771: 0.00012661321738380153
Position 569: 0.00012634083622994942
Position 1394: 0.00012536671121799337
Position 538: 0.00010238759967222883
Position 956: 9.654431411606232e-05
Position 572: 8.941105670689873e-05
Position 2951: 8.442639171673507e-05
Position 182: 8.378541323675228e-05
Position 1534: 8.304260189403623e-05
Position 3552: 8.156878572238008e-05
Position 601: 8.126893602714754e-05
Position 1981: 7.866575144686471e-05
