Gene = Cep162
index = 248
Annotated 5SS: [  274  1605  7162  8921  9388 11259 15722 17183 17704 23558 24159 28383
 29858 33493 34439 35086 37032 38469 42685 43880 44740 48694 51896 53839
 55556 61964]
Annotated 3SS: [ 1487  7037  8773  9203 11190 15602 17151 17586 23365 24076 28108 29595
 33361 34210 34944 36918 38362 42557 43715 44634 48480 51251 53696 55456
 61828 62613]
SMsplice 5SS: [  274  1605  7162  8921  9388 11259 17704 23558 24159 28383 29188 29858
 37032 38469 42685 43880 44740 48694 50961 51146 51399 53839 55556 61964]
SMsplice 3SS: [ 1487  7037  8773  9203 11190 17586 23365 24076 28108 29058 29649 36918
 38340 42425 43715 44634 48480 50861 51043 51251 53696 55456 61828 64653]
top_k =  1000
Partition function (log Z): 28.603979740030297

Sorted 5' Splice Sites (High to Low Probability):
Position 44740: 0.9987227398278955
Position 53839: 0.9895732118816624
Position 37032: 0.9853249730179354
Position 48694: 0.9743465949304992
Position 43880: 0.9723735684026049
Position 55556: 0.9710835650714992
Position 1605: 0.9637593314256204
Position 61964: 0.9502845497353722
Position 38469: 0.9119794707582667
Position 24159: 0.896430406976297
Position 17704: 0.8905148127918041
Position 28383: 0.8750148836474968
Position 34439: 0.8657230659496978
Position 274: 0.8502879235973244
Position 7162: 0.8432214471427337
Position 42685: 0.8226592916361493
Position 29858: 0.7838515685383095
Position 23558: 0.7663869763037314
Position 51146: 0.7466576100754347
Position 9388: 0.7192357669885487
Position 50961: 0.6685938844451215
Position 29188: 0.649158150830989
Position 51399: 0.6482306636327658
Position 8921: 0.5309975403590877
Position 11259: 0.5169078836948043
Position 11322: 0.47783665870859204
Position 15722: 0.3989289461143818
Position 21188: 0.3399019111986048
Position 30062: 0.3396371190301617
Position 60573: 0.3386655667694237
Position 31184: 0.33571514766197325
Position 45307: 0.2996369583171711
Position 17017: 0.28866263537844833
Position 24834: 0.2844732029413217
Position 45658: 0.27690586192935307
Position 13335: 0.2697304386492538
Position 20695: 0.26887306918859344
Position 15922: 0.2477860833223633
Position 44337: 0.237827205640761
Position 31314: 0.21221846718905107
Position 22857: 0.19340415721514065
Position 25966: 0.1884660685484673
Position 33497: 0.1858494919370496
Position 48263: 0.17801011644451614
Position 13449: 0.17657350438774008
Position 44180: 0.174407022964498
Position 12586: 0.17214272695373353
Position 35086: 0.15993718292004305
Position 35784: 0.15830914254534825
Position 35903: 0.15497061964706607
Position 4242: 0.1484075113357142
Position 24369: 0.1381707184217209
Position 41988: 0.13681423970384007
Position 38789: 0.1320228680507423
Position 57345: 0.1255726592183079
Position 6640: 0.11397334653959547
Position 32698: 0.10928303639905136
Position 1845: 0.10474891579588702
Position 64977: 0.1045985140550252
Position 278: 0.10156909004729686
Position 7212: 0.10021072580651569
Position 6232: 0.0987052291009472
Position 24166: 0.09614449266875057
Position 60365: 0.08620607596943712
Position 20485: 0.08383038560383214
Position 7908: 0.08336401954784095
Position 10393: 0.08082102388472853
