Gene = Slc35f6
index = 981
Annotated 5SS: [ 166 6888 7734 8168 8925]
Annotated 3SS: [6814 7561 7954 8813 9443]
SMsplice 5SS: [ 166 1480 6888 7734 8168 8925]
SMsplice 3SS: [1397 6814 7561 8017 8813 9443]
top_k =  1000
Partition function (log Z): -0.5111938888410279

Sorted 5' Splice Sites (High to Low Probability):
Position 6888: 0.923325305380394
Position 166: 0.8197937304135193
Position 7734: 0.7014296786171815
Position 8168: 0.693230850979862
Position 8925: 0.5952551116204994
Position 1480: 0.5822447484469659
Position 7738: 0.2038448096515946
Position 5730: 0.16156344833695876
Position 204: 0.14156677695575734
Position 5048: 0.13960905882517782
Position 5126: 0.13020333028577855
Position 1798: 0.11449763445552964
Position 310: 0.10134340641046093
Position 3446: 0.09626049899723588
Position 4279: 0.07678205578523367
Position 7726: 0.07555649941505718
Position 7459: 0.05161743259182754
Position 1475: 0.04615161886837896
Position 952: 0.03383768870843783
Position 7137: 0.031747716669358564
Position 974: 0.031238019683578398
Position 8814: 0.029379588067015298
Position 7857: 0.025865513521039562
Position 6815: 0.025728912105761895
Position 3161: 0.022985473056424916
Position 9968: 0.021542062705888376
Position 9563: 0.020148227626797424
Position 544: 0.019646774887406165
Position 4976: 0.018854463785250998
Position 960: 0.01786718184851415
Position 8955: 0.016210824140412528
Position 4284: 0.015300439452196266
Position 8951: 0.014403267568677788
Position 7939: 0.013428355563632496
Position 8912: 0.011801958537070537
Position 2086: 0.011650602616675807
Position 10945: 0.011575421148569789
Position 3328: 0.009211515436067037
Position 7104: 0.008459748768588033
Position 854: 0.008328637033210622
Position 442: 0.00819256219109615
Position 7317: 0.006943091095376422
Position 6651: 0.005722601116021939
Position 3270: 0.0052222649068708
Position 8101: 0.0051001128999536354
Position 835: 0.005040179640669095
Position 3533: 0.00484704826047751
Position 7787: 0.004820734213795559
Position 7730: 0.004168142494027709
Position 8685: 0.003967309243740939
Position 4192: 0.003965174179581046
Position 10664: 0.003568937256682619
Position 7065: 0.0033718412186899476
Position 4532: 0.003356961614273433
Position 176: 0.0032628972424046973
Position 4857: 0.0028856821404633984
Position 3887: 0.0028533364841127323
Position 1469: 0.0028207178083359662
Position 2829: 0.002183381725025256
Position 990: 0.001732119745257972
Position 7154: 0.001723648919385665
Position 818: 0.0016953105772346856
Position 5097: 0.0015607884937157554
Position 296: 0.0014838500965738738
Position 1491: 0.0014020139327964537
Position 358: 0.0011337528278644086
Position 9677: 0.0011307321841851276
Position 497: 0.0011300217465972631
Position 785: 0.0010858188381818355
Position 8875: 0.0010077571884872622
Position 2053: 0.000921128645916578
Position 1793: 0.0009059395646211858
Position 8980: 0.0008465378062188452
Position 2755: 0.0008371141892646094
Position 1280: 0.0007966067489858038
Position 3008: 0.0007948502714660239
Position 3984: 0.0007767858451888836
Position 11289: 0.0007655185184022048
Position 7227: 0.0007351510524071897
Position 4465: 0.0006753603677644583
Position 4503: 0.0006432985064618678
Position 5490: 0.0006323656217121657
Position 1202: 0.0006321953692181875
Position 555: 0.0005997619672580719
Position 404: 0.0005730850873951948
Position 10228: 0.0005478827927456518
Position 9882: 0.0005407855906382868
Position 8587: 0.0005088679112003217
Position 8223: 0.0004284834276303824
Position 39: 0.00040584855130050156
Position 10199: 0.00039612102911985197
Position 1284: 0.00035893531139189204
Position 8931: 0.0003574427122327027
Position 7754: 0.0003408784387670059
Position 984: 0.0003302475735563745
Position 6946: 0.0003170260381425607
Position 779: 0.0003109190558417717
Position 6882: 0.00028201813502116285
Position 9410: 0.0002679242910292318
Position 8525: 0.0002570821680714597
Position 8861: 0.00023701157614101928
Position 103: 0.00023319152522503753
Position 1001: 0.00023122548384942873
Position 7146: 0.0002260400081880165
Position 9530: 0.00020743571857334388
Position 1361: 0.00020618585178898004
Position 7742: 0.0002008541307573447
Position 134: 0.00019656655396991664
Position 48: 0.00018743401284938274
Position 208: 0.00018184887457292487
Position 1239: 0.0001670840861325352
Position 287: 0.0001460347212704297
Position 67: 0.00010963894889913448
Position 1039: 0.00010920702914579255
Position 1540: 0.00010394841248231725
Position 738: 0.0001018369163077886
