Gene = Marc2
index = 662
Annotated 5SS: [  336  4628 12022 13306 23393 23547 26681]
Annotated 3SS: [ 4453 11852 13164 23330 23474 26533 31997]
SMsplice 5SS: [  336  4628 12022 13306 13687 23393 23547 26164 26681]
SMsplice 3SS: [ 4453 11852 13164 13624 23330 23474 25955 26533 27714]
top_k =  1000
Partition function (log Z): 3.6169074489022592

Sorted 5' Splice Sites (High to Low Probability):
Position 26681: 0.9983532178240807
Position 13306: 0.9685591810664662
Position 4628: 0.9218886562873371
Position 23393: 0.9201842177393749
Position 23547: 0.6846823141140036
Position 12022: 0.6262682636715915
Position 13687: 0.6262562021853043
Position 336: 0.5126967411440569
Position 26164: 0.48526926914702884
Position 21384: 0.3637354768988071
Position 11940: 0.35849729485935483
Position 9389: 0.3249098441147142
Position 6908: 0.3029711477016373
Position 28573: 0.2885353728903018
Position 3480: 0.2707159807071539
Position 12421: 0.2537092979799432
Position 223: 0.23538160765101146
Position 26182: 0.2341393484781413
Position 23652: 0.2069502129686239
Position 444: 0.17140150172065696
Position 23147: 0.16042081161908114
Position 2264: 0.12741006889408563
Position 4379: 0.11285193170147338
Position 7958: 0.11045625217685574
Position 4744: 0.09143584572469074
Position 15597: 0.08989492186053093
Position 7564: 0.08954261671109205
Position 6721: 0.08396359800491708
Position 19303: 0.07963685248567065
Position 25087: 0.07085698457790361
Position 25564: 0.06022762598229578
Position 1024: 0.05587565447073826
Position 3744: 0.05555666627605284
Position 241: 0.05407237401282645
Position 23598: 0.05209299140381422
Position 12219: 0.04996790615954687
Position 18694: 0.049358589468899955
Position 26190: 0.04928740317797884
Position 26171: 0.04839914317565047
Position 19189: 0.04621329215020563
Position 3129: 0.042498003601353224
Position 1916: 0.042185429640679395
Position 18774: 0.04217175055835604
Position 31703: 0.03870710298526258
Position 10383: 0.036284850153895855
Position 4053: 0.033505021280329325
Position 531: 0.032906331259535924
Position 6628: 0.030076095193259766
Position 5579: 0.029235933592626915
Position 19218: 0.028726011970991654
Position 1044: 0.02683376047689058
Position 11735: 0.026332349231787552
Position 10637: 0.023904087919746075
Position 7842: 0.01990339553331208
Position 21234: 0.019611070414523986
Position 2283: 0.018015683816234845
Position 19299: 0.017679231059719195
Position 23783: 0.01755895690470056
Position 17525: 0.017282933740284806
Position 26907: 0.016518729224194676
Position 8564: 0.016283786191961108
Position 387: 0.014952637475536915
Position 3451: 0.014635000037980355
Position 8210: 0.014572042838869138
Position 21954: 0.014192597058540483
Position 14626: 0.013925914297457785
Position 1411: 0.013438263236567095
Position 26359: 0.013138870286089977
Position 1961: 0.012612758896256453
Position 4769: 0.012115095106184562
Position 12860: 0.01140825819186031
Position 11262: 0.010526810191155818
Position 12251: 0.009971057636943207
Position 23560: 0.009376523964855846
Position 1109: 0.008408347018273622
Position 3464: 0.008294660033656207
Position 32128: 0.00802930915025556
Position 4048: 0.007899225431970015
Position 32115: 0.007882720406129374
Position 3600: 0.007819472321871688
Position 280: 0.007506262940055813
Position 3154: 0.0071967666135149995
Position 27976: 0.006700404509482757
Position 27866: 0.006695306614625896
Position 25399: 0.006219758265529423
Position 23475: 0.0058697285482449905
Position 3621: 0.005407728752900143
Position 23779: 0.005310906048702803
Position 5318: 0.004992064145411933
Position 3343: 0.004616074063459908
Position 2833: 0.004585395889405223
Position 325: 0.004427630690894841
Position 26420: 0.003613949223333616
Position 27092: 0.0035284657569724515
Position 26126: 0.0033760099457954833
Position 32327: 0.003354057265807443
Position 12495: 0.0030910546683223373
Position 12542: 0.00271699239439388
Position 1903: 0.002539789733920693
Position 1889: 0.002217301133344758
Position 31806: 0.002165624198831456
Position 27955: 0.0021388721053766436
Position 1055: 0.0021190614714531953
Position 14020: 0.001986230445527339
Position 537: 0.0019006559862958692
Position 4180: 0.0017214305995524217
Position 12874: 0.0016949258322532027
Position 26115: 0.0015930762558372831
Position 837: 0.001534597345937504
