Gene = Gpatch1
index = 518
Annotated 5SS: [  100  8001  9140 10262 11252 12511 15212 16863 19220 20957 23186 24786
 26715 29401 29924 31318 33725 34870 37109]
Annotated 3SS: [ 7865  9053 10100 11153 12451 14968 16714 19139 20751 22888 24606 26586
 29263 29759 31103 33616 34771 36959 41628]
SMsplice 5SS: [  100  8001  8937  9140 11252 12511 16863 20957 24786 26715 29401 29924
 31318 34870 37109]
SMsplice 3SS: [ 7865  8798  9053 11153 12451 16714 20751 24606 26586 29355 29759 31103
 34771 36959 41628]
top_k =  1000
Partition function (log Z): 24.165109509395553

Sorted 5' Splice Sites (High to Low Probability):
Position 34870: 0.9924652886155247
Position 37109: 0.9646081505380637
Position 8001: 0.9598761071097666
Position 29924: 0.9442437209690553
Position 16863: 0.9377331571871514
Position 100: 0.9072722056592661
Position 12511: 0.903558350673893
Position 11252: 0.8993174100694883
Position 29401: 0.8742589145363326
Position 20957: 0.8622440111425685
Position 26715: 0.8479625212053403
Position 24786: 0.7977715082974703
Position 8937: 0.7352022600461268
Position 9140: 0.7148028191041386
Position 15212: 0.6567803378636252
Position 19220: 0.6371954729990351
Position 31318: 0.5782608372543039
Position 33725: 0.3505544438681951
Position 23186: 0.3272212076871099
Position 1130: 0.2937979725157196
Position 910: 0.28420286081773344
Position 19457: 0.2591326162620916
Position 29183: 0.24874113390032052
Position 41486: 0.2137448085060131
Position 29693: 0.2068914846271791
Position 12347: 0.20654105791381613
Position 7056: 0.1658512420874503
Position 10262: 0.15918542387542342
Position 9268: 0.15592017159211066
Position 34135: 0.15278676556672366
Position 19453: 0.14830653648499423
Position 18569: 0.14730126100210394
Position 26681: 0.13577818055834615
Position 24077: 0.13339736319956444
Position 9201: 0.12058872267945352
Position 3002: 0.1153855813391558
Position 29028: 0.11156170423117479
Position 38938: 0.10585978159917361
Position 8376: 0.10049986315293016
Position 15542: 0.08564452362812962
Position 27088: 0.07494464463304609
Position 328: 0.06587629257555365
Position 3056: 0.06550549713784137
Position 24053: 0.06480003903262262
Position 35734: 0.06347707654784078
Position 16885: 0.0609117055538568
Position 1287: 0.060560890990967245
Position 24762: 0.05851270814751549
Position 27295: 0.055292484277075636
Position 34503: 0.051682348766840795
Position 23669: 0.051414286229209835
Position 23730: 0.0507969870024733
Position 765: 0.047985562759753686
Position 2131: 0.04652627013107714
Position 16065: 0.04535442435306854
Position 8433: 0.041074297579364205
Position 11683: 0.037839261113336554
Position 29932: 0.03744460336189551
Position 3750: 0.03561906714224388
Position 106: 0.035507853752514945
Position 35402: 0.03523439313281533
Position 24725: 0.034838752144445054
Position 35775: 0.03426428754911153
Position 27220: 0.033914163955238004
Position 7927: 0.03291243287436878
Position 12269: 0.03279724254577731
Position 4293: 0.03082149407802362
Position 25146: 0.029916468430073107
Position 30915: 0.02608700307778541
Position 14465: 0.025507184450979138
Position 8923: 0.025503746590558905
Position 29665: 0.02543748465666028
Position 24178: 0.02375787143260001
Position 20848: 0.023601880094895746
Position 14033: 0.023159595177624965
Position 3268: 0.022939278702497578
Position 19481: 0.022781720442305965
Position 12311: 0.02278048100823433
Position 31234: 0.02189693051159673
Position 9447: 0.02165657202282694
Position 35519: 0.02155927366354442
Position 5231: 0.02080311721738822
Position 24455: 0.018726729358042576
Position 25455: 0.017595541559578935
Position 20643: 0.01728012577850434
Position 36849: 0.01707957182903712
Position 29449: 0.016724680290171035
Position 9956: 0.01652580608297597
Position 18481: 0.016506499439725677
Position 25463: 0.016359514134185744
Position 34045: 0.016334229458761725
Position 26930: 0.01608780165629739
Position 6729: 0.016066109171710776
Position 24133: 0.01400557969150373
Position 24956: 0.013787668159550666
Position 3031: 0.013632471562219885
Position 16631: 0.013599098310391054
Position 41232: 0.013346672696608705
Position 24394: 0.013043142603033487
Position 27185: 0.012865121795389055
