Gene = Dkk2
index = 335
Annotated 5SS: [  963 88643 89833]
Annotated 3SS: [88491 89676 92577]
SMsplice 5SS: [  385   963 27780 46881 47149 68716 72660 88160 88643 89833]
SMsplice 3SS: [  705 27612 46797 46985 68606 72498 87980 88491 89676 92577]
top_k =  1000
Partition function (log Z): -49.272115894516176

Sorted 5' Splice Sites (High to Low Probability):
Position 963: 0.8579153789994778
Position 385: 0.6748407734557552
Position 3976: 0.0933544853457011
Position 8906: 0.09210508523547167
Position 5866: 0.061204771385195346
Position 5561: 0.040546137455887483
Position 145: 0.03873327228221607
Position 5342: 0.027895874352441587
Position 4202: 0.026237209710416848
Position 224: 0.02191567737090788
Position 5511: 0.02178102281535282
Position 100: 0.01997179453439984
Position 337: 0.017247439758431262
Position 937: 0.016348788140832893
Position 5765: 0.01580994300425177
Position 330: 0.01108047289185601
Position 4182: 0.010062252494525652
Position 153: 0.009671813951538207
Position 798: 0.008288223321766956
Position 6445: 0.007498303721334141
Position 140: 0.007410415070782511
Position 3189: 0.0073280048238230176
Position 6328: 0.006566021506729777
Position 515: 0.005240805421629415
Position 528: 0.005195856738964886
Position 1074: 0.005053876760793661
Position 1002: 0.0049602543320506854
Position 539: 0.004578950069001328
Position 4074: 0.004014058531350816
Position 9161: 0.003991064862830365
Position 1721: 0.003546053111129619
Position 544: 0.0031721719483128043
Position 5877: 0.0031190148096848103
Position 4034: 0.002918382454666973
Position 627: 0.00243467542165517
Position 4124: 0.0020366577731135804
Position 3398: 0.0017117900238876646
Position 1127: 0.0016803325418555716
Position 649: 0.001633265774792115
Position 609: 0.001505927619065695
Position 94: 0.0013646809754155338
Position 63: 0.0011429963235199483
Position 5302: 0.0010969943360797866
Position 5023: 0.0010538151224522916
Position 3936: 0.001000577997330625
Position 6626: 0.0009683241599210866
Position 430: 0.0009292460121101751
Position 7664: 0.0008789218232046614
Position 6699: 0.0008778764710131539
Position 3254: 0.000788821502563345
Position 216: 0.00047499401686828526
Position 3211: 0.0004578024484260666
Position 1644: 0.00045118294632710967
Position 807: 0.0003558026794518843
Position 53: 0.00033523259732173844
Position 584: 0.000327488923548187
Position 447: 0.00031558691636233554
Position 369: 0.0003091905928955083
Position 3207: 0.0002941495896771423
Position 1710: 0.00026488669919842
Position 2183: 0.0002443618072698025
Position 574: 0.0002431598911472922
Position 213: 0.0001819964481047636
Position 5844: 0.00015578975169036475
Position 591: 0.00013035116564825573
Position 3598: 0.0001221412715503435
Position 3953: 0.00011103289721581754
Position 3231: 0.00010758003673289743
Position 5196: 0.00010075664972233052
Position 3911: 0.00010067816792257331
Position 61: 7.714528869996749e-05
Position 593: 7.67827798923423e-05
Position 857: 7.121202465435811e-05
Position 623: 4.446565668056239e-05
Position 1435: 3.5668943353786686e-05
Position 3741: 3.031401906365009e-05
Position 621: 2.779329237145637e-05
Position 4682: 2.7777342584018952e-05
Position 176: 1.8833083170456827e-05
Position 759: 1.7836785906075268e-05
Position 5074: 1.3441447715356036e-05
Position 471: 8.855569524917008e-06
Position 656: 1.9611115084708715e-06
Position 673: 1.553968872072205e-06
Position 2968: 1.31351510688707e-06
Position 2014: 1.2206160217345705e-06
Position 887: 1.8293173508774267e-07
Position 1181: 3.453428048077544e-08
Position 663: 2.3036086148014418e-08
Position 1152: 1.5136018879380646e-08
Position 1117: 1.090024383575652e-08
Position 1103: 1.3256224917966013e-09
Position 661: 1.0356293196921388e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 705: 0.7196142902138237
Position 8629: 0.22861268617180042
Position 5720: 0.1530106112595666
Position 3818: 0.1007187226177811
Position 5231: 0.09549612942004199
Position 15910: 0.09520302915469583
Position 4024: 0.09473306612973856
Position 9594: 0.06930029303970699
Position 6500: 0.061468250916657516
Position 5377: 0.0458370760072074
Position 5940: 0.03981321092442532
Position 5119: 0.03519470602153118
Position 8736: 0.02337371093188988
Position 3780: 0.023261341368127214
Position 17071: 0.019452354974485858
Position 16138: 0.018168822456617256
Position 7499: 0.01810515772910912
Position 11798: 0.016777299339665628
Position 9418: 0.01563997363532244
Position 7467: 0.015185322281006048
Position 867: 0.014629687647232189
Position 6104: 0.01434864798380181
Position 4910: 0.013475155015054568
Position 11142: 0.013311234580906094
Position 4001: 0.013141295647312494
Position 6516: 0.012087848407704877
Position 6327: 0.011729174970843574
Position 9019: 0.010041173931684234
Position 2728: 0.009482872099905794
Position 8791: 0.00908533378666171
Position 3096: 0.008543756259669917
Position 1029: 0.007833272535752727
Position 8464: 0.007795741039813461
Position 5096: 0.006783291762837312
Position 9566: 0.006080176241316629
Position 9478: 0.0053219731972190595
