Gene = Npat
index = 761
Annotated 5SS: [  142  8240 11924 13064 14592 15428 16926 18095 19433 19609 21175 22161
 26630 29786 29978 32901 34132]
Annotated 3SS: [ 8120 11862 12990 14550 15202 16837 18009 19340 19520 21077 22034 24994
 29669 29868 32839 32999 35523]
SMsplice 5SS: [  142  8240 11924 15428 16926 18095 19433 19609 21175 22161 29978 32901]
SMsplice 3SS: [ 8120 11862 15202 16837 18009 19340 19520 21077 22034 29868 32776 35523]
top_k =  1000
Partition function (log Z): 9.470883087006364

Sorted 5' Splice Sites (High to Low Probability):
Position 22161: 0.9952003966216443
Position 29978: 0.986244027047837
Position 19433: 0.9741133265274059
Position 18095: 0.9606935286963825
Position 142: 0.940888903677613
Position 21175: 0.9322219618755778
Position 19609: 0.8746936274438086
Position 8240: 0.8688678601545342
Position 15428: 0.8651623975246803
Position 11924: 0.6695452180017846
Position 32901: 0.5947983075343544
Position 16926: 0.5836290370633936
Position 13064: 0.4332178795820914
Position 21011: 0.3325783223215788
Position 25937: 0.23535793461604426
Position 20047: 0.20879528617324322
Position 5365: 0.1952774806651009
Position 11996: 0.18655109532642467
Position 29786: 0.1666912374733346
Position 724: 0.16663572161199658
Position 30876: 0.13411476698795866
Position 21444: 0.12028464298308753
Position 3262: 0.11005153052620634
Position 14615: 0.10653908075488222
Position 21464: 0.10279134587938035
Position 7293: 0.09518672898906032
Position 35820: 0.09467744562905597
Position 26630: 0.08854510223331992
Position 13085: 0.08242873123208251
Position 25313: 0.08046927928709105
Position 19252: 0.0768185871830662
Position 24520: 0.06365658542534167
Position 19647: 0.05661617357817642
Position 2645: 0.054371327734712364
Position 26314: 0.05404480464631735
Position 15268: 0.044843712368137584
Position 1635: 0.04475390593223073
Position 33082: 0.04348079619029798
Position 20547: 0.041186973116332404
Position 2640: 0.03843352215949795
Position 34082: 0.03769767434684701
Position 21719: 0.037011831815110814
Position 16990: 0.03525501753342562
Position 8772: 0.033884750391966006
Position 21746: 0.03269916182209793
Position 32848: 0.03071158528510069
Position 29047: 0.030172137717244335
Position 10181: 0.028586271099966386
Position 32318: 0.02763028019888016
Position 19615: 0.027598145201023203
Position 4918: 0.026060049617429453
Position 21319: 0.023705114829097266
Position 4609: 0.020961745091741528
Position 806: 0.02014506387368956
Position 135: 0.019358397031177966
Position 14592: 0.01894737606374047
Position 19621: 0.01869624511496812
Position 25409: 0.01671199923352177
Position 21186: 0.016695613056945776
Position 8309: 0.016431545643129316
Position 19275: 0.016273283411878756
Position 26654: 0.015707689305556348
Position 21602: 0.014302904339442136
Position 17711: 0.012723074450568639
Position 35718: 0.012403318786957928
Position 19266: 0.012113114587587777
Position 7411: 0.012043178863934146
Position 1496: 0.01200868846525051
Position 8783: 0.011594791133221826
Position 19239: 0.011551087637989295
Position 15416: 0.011259513922304152
Position 18473: 0.010517251394012413
Position 29426: 0.010264008390344347
Position 19637: 0.010248883584502093
Position 33121: 0.01000741559182667
Position 21869: 0.00941037808226567
Position 15373: 0.009375802172952133
Position 35661: 0.009360981137846796
Position 23719: 0.008697154532315909
Position 21302: 0.008530087094642933
Position 20703: 0.007817857563488214
Position 7288: 0.0072485700036885505
Position 26044: 0.006314352954384168
Position 26254: 0.006153716526009271
