Gene = Fam185a
index = 396
Annotated 5SS: [  619  4876  8826 13881 22400 30920 34336]
Annotated 3SS: [ 4765  8732 13741 22357 30823 34200 55373]
SMsplice 5SS: [  378  1332  4876  8826 13518 22253 22493 34336 44071 50347 55574]
SMsplice 3SS: [ 1269  4765  8732 13387 22189 22357 34200 43880 50236 55373 55655]
top_k =  1000
Partition function (log Z): -22.09526156334315

Sorted 5' Splice Sites (High to Low Probability):
Position 4876: 0.985939521134276
Position 13518: 0.8288812691753432
Position 13881: 0.817216595219273
Position 378: 0.7674319835204071
Position 8826: 0.6284120373520835
Position 597: 0.569151439748536
Position 22253: 0.5399629822280079
Position 1332: 0.48602793506750896
Position 8209: 0.24119881099683946
Position 2327: 0.22302936024602402
Position 22493: 0.2091922271238136
Position 3788: 0.14961583816296947
Position 1389: 0.1292001628322452
Position 1870: 0.12328686900647416
Position 6841: 0.09519679554580472
Position 8474: 0.08684251300874443
Position 16220: 0.07422410902291256
Position 9270: 0.06719136631257691
Position 22400: 0.06226885803144901
Position 11: 0.05746633802037361
Position 12967: 0.055533269706807414
Position 1406: 0.0505942251655616
Position 3806: 0.04857754478740425
Position 7800: 0.04782390141608782
Position 16771: 0.03461784872004368
Position 3508: 0.03346880978245351
Position 1240: 0.02617437154273637
Position 623: 0.025509387832854096
Position 2369: 0.018065985228767917
Position 24679: 0.017773447482749283
Position 22632: 0.017003713773886743
Position 939: 0.016740176021895547
Position 16791: 0.01497066828038158
Position 638: 0.014712828360790273
Position 587: 0.013215907109607714
Position 24675: 0.012895171321567759
Position 931: 0.010759578428607712
Position 530: 0.010399281263531361
Position 3064: 0.009907068510806057
Position 591: 0.009201067533642738
Position 1339: 0.008204452642861132
Position 7236: 0.008200567164214056
Position 1497: 0.006969974533196739
Position 6411: 0.006867322858477043
Position 1366: 0.006765364373150483
Position 4534: 0.006630985717867012
Position 14535: 0.006017285485613135
Position 14023: 0.005992208967814821
Position 8321: 0.005903417207991827
Position 14799: 0.005796642590039911
Position 18786: 0.004839818754805373
Position 14503: 0.00453267279904722
Position 2390: 0.004241765341268746
Position 6539: 0.004209750103034912
Position 22500: 0.004078961270805494
Position 474: 0.004003398813202389
Position 6019: 0.003739795212124116
Position 3058: 0.0035124203156321494
Position 2043: 0.003460489182739085
Position 16806: 0.003263787376822997
Position 13745: 0.002924805064075848
Position 4065: 0.0028660486736395633
Position 628: 0.002596664785364553
Position 22385: 0.0024593794545604633
Position 525: 0.0017549974472324675
Position 7619: 0.0015959462752616034
Position 7048: 0.0015227317302889587
Position 1193: 0.0014543370609594684
Position 480: 0.0014318793906676012
Position 14613: 0.001340303921982347
Position 6202: 0.001332313316625571
Position 7044: 0.0011520089863519072
Position 243: 0.0010843950146393019
Position 8213: 0.0008882739105230292
Position 4890: 0.0008882559022021647
Position 7736: 0.0008157169006840893
Position 7658: 0.000776370902214612
Position 14254: 0.0005025040317667542
Position 212: 0.0004768059105409924
Position 8514: 0.00046319278220910155
Position 4804: 0.00043314876522289737
Position 132: 0.0003812531300557698
Position 8846: 0.0003345856176746272
Position 1167: 0.00032815278885816863
Position 349: 0.0003098573500313153
Position 72: 0.0003076983677943779
Position 644: 0.0003044197907708536
Position 1577: 0.00026431070881461786
Position 426: 0.00024282390721264033
Position 1052: 0.00018529663666615645
Position 261: 0.000179890623100445
Position 1284: 0.00016531814616945256
Position 236: 0.00014711472108814303
Position 943: 0.0001315095287342653
Position 1169: 0.00012645505832363946
Position 790: 0.00011886368171984804
Position 969: 0.00011561015924359177
Position 156: 0.0001055704263204681
Position 295: 9.822967773661607e-05
Position 609: 9.618460916813218e-05
Position 165: 7.400543567753633e-05
Position 1646: 6.98619315863259e-05
Position 1010: 6.333392902285669e-05
Position 1293: 6.280593269651989e-05
Position 817: 5.518504675365767e-05
Position 153: 5.392502308946392e-05
Position 123: 5.329079104225996e-05
Position 5: 3.6945996864164084e-05
Position 17: 3.645316454738422e-05
Position 13566: 3.5026256376770053e-05
Position 498: 3.2105586646509466e-05
Position 114: 2.8115266582775322e-05
Position 784: 2.6847732149789772e-05
Position 563: 2.5929562710686988e-05
Position 1336: 2.4759308010023483e-05
Position 67: 2.3327448483715462e-05
Position 482: 2.2720791434570253e-05
Position 777: 2.1561528921628564e-05
Position 661: 2.0632037293587833e-05
Position 1039: 1.5674441007958006e-05
Position 1130: 1.4419048147399491e-05
Position 812: 1.0343575512256126e-05
Position 38: 1.0154319147312393e-05
Position 468: 9.681999753885166e-06
Position 1071: 9.499122415529983e-06
Position 195: 8.510535433101385e-06
Position 162: 7.316329521748401e-06
Position 386: 5.8858934352468e-06
Position 765: 5.558292192966433e-06
Position 77: 5.1792527600038915e-06
Position 732: 2.9447583696613754e-06
Position 715: 2.365859348083308e-06
Position 365: 2.1466704896995477e-06
Position 840: 2.0269548902872846e-06
Position 95: 1.6817170973235331e-06
Position 674: 1.3311013704274824e-06
Position 847: 6.007416217370177e-07
Position 489: 2.5024724781790842e-08
Position 5218: 2.3083043853377554e-08
Position 5146: 4.948740236153717e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4765: 0.9381646528539295
Position 22357: 0.9071134685098174
Position 13387: 0.8298149402550893
Position 1269: 0.662169462211185
Position 8732: 0.6287153820660473
Position 13741: 0.5475691469183751
Position 22189: 0.541423588339407
Position 473: 0.3694094435096864
Position 13613: 0.28034392375439915
Position 8125: 0.24753610771544174
Position 3698: 0.18845695586033465
Position 2284: 0.17386551704418696
Position 23239: 0.14255693545219178
Position 8320: 0.07917955947093744
Position 16074: 0.06898018440052665
Position 6563: 0.06006905270775486
Position 1787: 0.05981214725081307
Position 24537: 0.05704604709573219
Position 12879: 0.05562640611598847
Position 16671: 0.05271805694884737
Position 25730: 0.04694586197444093
Position 524: 0.0457905845959166
Position 9117: 0.0400852511454188
Position 1665: 0.03867140030355089
Position 2228: 0.03839302325005375
Position 1092: 0.03838753190334767
Position 23266: 0.0336823415325927
Position 4618: 0.029397946654406974
Position 3351: 0.028808292197906236
Position 517: 0.027423502776304336
Position 14445: 0.02699725742165474
Position 24923: 0.023571691468507436
Position 7704: 0.023189385096818744
Position 548: 0.023110025614437143
Position 4638: 0.0187973598692319
Position 7529: 0.015153082291987646
Position 2232: 0.014201789321598879
Position 6723: 0.013863286023794807
Position 23498: 0.01381195630669682
Position 9143: 0.01247296930764003
Position 15853: 0.012318047058351426
Position 1232: 0.011166391258395929
Position 9083: 0.010771809296525835
Position 20644: 0.010205971661172236
Position 1700: 0.009250398260772513
Position 2841: 0.008831477648296218
Position 7176: 0.00831567842736317
Position 15654: 0.006875905866902637
Position 19743: 0.0067316946939127015
Position 22503: 0.0064961026758738214
Position 1626: 0.00643065556330309
Position 3716: 0.00631344236166013
Position 18861: 0.006252242820655174
Position 7707: 0.0057882045868784485
Position 6736: 0.005766801205580161
Position 1953: 0.005539031197415519
Position 2129: 0.005434206821535466
Position 809: 0.005275420364347186
Position 14568: 0.0051653992357953505
Position 18701: 0.0051455451596430215
Position 177: 0.005119171812116664
Position 111: 0.004931577085737822
Position 13656: 0.004882919517043613
Position 6252: 0.0048744899345514086
Position 2880: 0.004588011178141983
Position 4475: 0.004437655128959885
Position 8155: 0.004364767153411461
Position 23605: 0.004348584815378495
Position 6598: 0.004308919587160407
Position 851: 0.0038884438260445913
Position 1712: 0.0038414074846846134
Position 2117: 0.0037725033073664573
Position 23773: 0.0037162175469989756
Position 686: 0.0036763961925681617
Position 6706: 0.003590495458508265
Position 8549: 0.0034729897441211164
Position 930: 0.0033588088203785316
Position 863: 0.0033355453992157014
Position 18401: 0.0032853259876962685
Position 23875: 0.0031401762761867993
Position 2047: 0.0031180826277247
Position 6372: 0.003075392553785441
Position 3754: 0.0030341713741128184
Position 7635: 0.0029658573567738038
Position 14386: 0.0029180444567439216
Position 4353: 0.002854262423659326
Position 9177: 0.0027955647261221047
Position 1644: 0.0027671621839706357
Position 584: 0.0026472196071506654
Position 6814: 0.0026055100961716758
Position 295: 0.002600207526100579
Position 7617: 0.00247494708112472
Position 8344: 0.00243318073774915
Position 19258: 0.0023219150336326335
Position 3406: 0.002282978487107565
Position 6288: 0.002149189745345459
Position 6750: 0.002145044969362007
Position 1827: 0.0018741192531298225
Position 5865: 0.001782164919045196
Position 494: 0.001757945927692544
Position 6776: 0.001737377999525634
Position 1062: 0.0015844279996926653
Position 430: 0.0015684132598667553
Position 1793: 0.0015145606728004237
Position 3167: 0.0014594721837425393
Position 15182: 0.0014494383729866582
Position 1243: 0.0014283596680211448
Position 16596: 0.001386935487370263
Position 145: 0.0013454399681257704
Position 13991: 0.0013231533980882777
Position 243: 0.001303974826560615
Position 14691: 0.0012974808138065872
Position 6674: 0.0012822927448088613
Position 3618: 0.00125803797580437
Position 2072: 0.0012463550819353725
Position 1124: 0.0012004474634363035
Position 3950: 0.0011676424692698747
Position 6911: 0.0010836467039043265
Position 551: 0.0010264167918293157
Position 14174: 0.0010179411274075885
Position 6234: 0.0009677145590997709
Position 8142: 0.0009571163207466992
Position 1920: 0.0009189209620886636
Position 6926: 0.0009170382288764613
Position 6127: 0.0009009608585594001
Position 7622: 0.0008576116240882027
Position 3409: 0.0008345552556132708
Position 4035: 0.0008276507888243454
Position 8027: 0.0008070264971088497
Position 6792: 0.0006643298443819051
Position 7533: 0.0006533183977751767
Position 5889: 0.000643484607109444
Position 2054: 0.0005273612966510637
Position 5947: 0.0005245620134434028
Position 10010: 0.0005174185730270498
Position 149: 0.0004894293454198502
Position 5686: 0.0004851768125091911
Position 15767: 0.0004721839013559642
Position 4983: 0.0004586742459547385
Position 820: 0.0004472438299227392
Position 12539: 0.00042541832834167367
Position 6111: 0.0004211522414892426
Position 17381: 0.00039414850043850155
Position 9965: 0.00037639689873596437
Position 5931: 0.00034990566015164306
Position 14136: 0.0003434308145218349
Position 4550: 0.00029282174166924107
Position 7964: 0.0002691289695944128
Position 789: 0.00026861452230603086
Position 10302: 0.00024370020987040332
Position 377: 0.00023484081850607693
Position 1365: 0.0002220758611406372
Position 5570: 0.00019975252684948963
Position 11977: 0.00019756495039439587
Position 12200: 0.0001946456058372976
Position 11302: 0.00014696578181735927
Position 9942: 0.00014107910643360911
Position 202: 0.00013942086284177225
Position 1513: 0.0001246926400620149
Position 782: 0.00010588941979718085
Position 873: 0.00010232172853255165
Position 1630: 0.00010178669607287721
Position 3200: 8.710427696449094e-05
Position 311: 8.697586571694327e-05
Position 530: 8.509373879221917e-05
Position 305: 8.155631113569707e-05
Position 1162: 7.2778222740019e-05
Position 1128: 7.196251658750186e-05
Position 10648: 6.511621545418442e-05
Position 9361: 6.359828469151099e-05
Position 6457: 6.151717753595013e-05
Position 757: 6.022977815165877e-05
Position 1274: 5.5676462985013365e-05
Position 8915: 5.408736103091373e-05
Position 5474: 5.325663701405179e-05
Position 1445: 5.036801664991366e-05
Position 10175: 4.176820026561462e-05
Position 882: 4.1464337773118945e-05
Position 1993: 4.1094524872079186e-05
Position 689: 3.719350313699108e-05
Position 11794: 3.578118815040904e-05
Position 9986: 3.561191800658696e-05
Position 267: 3.560244996714268e-05
Position 400: 3.120628495067471e-05
Position 181: 3.037814141841453e-05
Position 1592: 2.8450406577162305e-05
Position 10806: 2.5346184595473128e-05
Position 5891: 2.350004401123113e-05
Position 7149: 2.269084222787877e-05
Position 4961: 2.148189787252203e-05
Position 700: 2.1441621318520278e-05
Position 10694: 1.979438612933961e-05
Position 10522: 1.8946901392982063e-05
Position 206: 1.8852123668719544e-05
Position 1930: 1.8815384953952743e-05
Position 10026: 1.7398030731569198e-05
Position 10346: 1.6447356517857174e-05
Position 5496: 1.5867021108374227e-05
Position 5073: 1.3504039678929699e-05
Position 8760: 1.2360558162346799e-05
Position 5258: 1.1856136572329922e-05
Position 765: 1.1256246871139918e-05
Position 361: 1.097392858911986e-05
Position 5513: 1.0860142725829173e-05
Position 1896: 8.978222921657605e-06
Position 208: 8.849629640962562e-06
Position 186: 8.484705886293769e-06
Position 772: 8.32255776978115e-06
Position 1722: 8.016953174767259e-06
Position 732: 7.345033029503771e-06
Position 962: 6.497949982674034e-06
Position 7279: 6.445573621734659e-06
Position 1491: 5.541976317946226e-06
Position 193: 3.7936892238069075e-06
Position 1182: 3.5690294527731693e-06
Position 382: 2.5831944551093354e-06
Position 5537: 2.2786603413653676e-06
Position 365: 2.1833208240394506e-06
Position 5328: 2.159204790021413e-06
Position 1518: 2.02162254156461e-06
Position 5116: 1.7948232469694948e-06
Position 318: 1.4630432115899802e-06
Position 3556: 1.0165665873441103e-06
Position 667: 1.9195723008036804e-07
Position 659: 1.6388366606473594e-07
Position 750: 7.119335685883123e-08
Position 1289: 6.112838843961314e-08
Position 596: 1.1703387491020776e-08
Position 1039: 2.3409969438855346e-09
Position 623: 1.1004263886930178e-09
Position 72: 1.8622153370742921e-10
Position 711: 5.86118956191179e-11
