Gene = Snrpd2
index = 998
Annotated 5SS: [ 173 1676]
Annotated 3SS: [1495 2753]
SMsplice 5SS: [ 173 1676]
SMsplice 3SS: [1495 2753]
top_k =  1000
Partition function (log Z): -6.895294519707376

Sorted 5' Splice Sites (High to Low Probability):
Position 1676: 0.9723207048144814
Position 173: 0.620330856383658
Position 214: 0.09898688393013161
Position 108: 0.08993302632090056
Position 2925: 0.04740014059572137
Position 488: 0.04533946861476658
Position 2695: 0.04026368918931823
Position 1260: 0.03398293648712957
Position 69: 0.029708348148477358
Position 732: 0.014216811022678157
Position 536: 0.011132205237861705
Position 2362: 0.011004912560763006
Position 1318: 0.010972222640719677
Position 221: 0.010357765315204878
Position 691: 0.010306696149905396
Position 266: 0.008197710155440473
Position 3295: 0.005209221506472661
Position 1659: 0.004205103634822447
Position 3658: 0.004117538253459606
Position 286: 0.0039480429321033786
Position 749: 0.003927167350585079
Position 146: 0.003812424804747456
Position 1222: 0.003608876282961268
Position 1325: 0.0034249268322068625
Position 2887: 0.0032856822396650845
Position 542: 0.003194545723834992
Position 237: 0.003051930676229952
Position 1227: 0.002476274471711041
Position 15: 0.002421507133597845
Position 3427: 0.0023630750345160433
Position 625: 0.002070384176652727
Position 2482: 0.002026887997026134
Position 2421: 0.0019450000831709247
Position 396: 0.0019344550095192195
Position 3411: 0.0019119531589335444
Position 2896: 0.0016088168313612412
Position 41: 0.0015548032158861798
Position 2971: 0.001554385134991876
Position 675: 0.0015487358955521768
Position 616: 0.001264897133628434
Position 1178: 0.0012636760651626772
Position 3254: 0.001259351951579961
Position 1338: 0.0012260844853820444
Position 903: 0.0011507449793044526
Position 2893: 0.0010201038154808392
Position 306: 0.0009615273385339541
Position 248: 0.0008778589906833228
Position 865: 0.0006154977127079531
Position 3092: 0.0006010435012810136
Position 842: 0.0005797210464214542
Position 2187: 0.0005524242428365225
Position 1343: 0.0005065061530739203
Position 1573: 0.0004771250235339335
Position 2553: 0.0004386211832170862
Position 1752: 0.00043537540953576906
Position 1449: 0.0003668017115946072
Position 1101: 0.00035921037696454074
Position 907: 0.00030451328101922364
Position 760: 0.000299853886122075
Position 2370: 0.00026444559195908595
Position 987: 0.00022750502576727636
Position 599: 0.00021854073977839523
Position 3440: 0.00019530673156535418
Position 2310: 0.00018640862922241264
Position 2349: 0.0001845175278426032
Position 3177: 0.00016942073012578005
Position 1617: 0.00016480912281132833
Position 1519: 0.00016447884362906767
Position 89: 0.0001522461640128624
Position 2382: 0.00014024870430920827
Position 202: 0.00010538861183559488
Position 2603: 9.12729399872769e-05
Position 983: 8.157302896164034e-05
Position 2449: 8.155765589230953e-05
Position 558: 7.336384932460246e-05
Position 1599: 6.517895234561536e-05
Position 403: 6.1190027798263e-05
Position 915: 6.0259207802366745e-05
Position 345: 5.7924398890354e-05
Position 2380: 5.615064124544185e-05
Position 661: 5.504789947549573e-05
Position 686: 4.7141756322667345e-05
Position 1730: 4.4537135488741134e-05
Position 1861: 4.280865356075033e-05
Position 1498: 3.6002243714616446e-05
Position 2312: 3.32895488748605e-05
Position 1156: 3.216430849143139e-05
Position 2455: 3.201226220780457e-05
Position 1116: 3.169619388669819e-05
Position 831: 3.088595041504994e-05
Position 778: 2.8980803131957437e-05
Position 48: 2.844674886918765e-05
Position 736: 2.722227809542095e-05
Position 271: 2.375581742269854e-05
Position 667: 2.0310250673854335e-05
Position 250: 1.9138685943862612e-05
Position 815: 1.524440904921997e-05
Position 1906: 5.3348705691517136e-06
Position 1929: 4.511548395994902e-06
Position 1595: 4.2181466353981285e-06
Position 2368: 3.3317078283321727e-06
Position 2673: 2.8645248468706626e-06
Position 2041: 2.790572868676709e-06
Position 2206: 2.200806420093838e-06
Position 2682: 1.9346158744096775e-06
Position 1680: 1.8168903924104792e-06
Position 2800: 1.5099005628251218e-06
Position 1854: 1.4023502902499836e-06
Position 2501: 9.82839727658059e-07
Position 2437: 9.724888461341755e-07
Position 6: 9.286602250816421e-07
Position 1708: 3.2145806505017245e-07
Position 2992: 1.8544942374344408e-07
Position 2054: 1.0765319210566537e-07
Position 994: 8.551172269348797e-08
Position 2200: 7.81418138201998e-08
Position 291: 1.1889569837073814e-08
Position 1702: 1.1169909060798937e-09
Position 437: 6.613931902063093e-10
Position 496: 5.087644578652566e-10
Position 1127: 3.9673203283428927e-10
Position 795: 3.655552363843949e-10
Position 1433: 3.6430265162707677e-10
Position 408: 6.917705255299466e-11
Position 970: 3.2556058245770444e-11
Position 1765: 7.012702849291292e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1495: 0.8386987683660687
Position 2753: 0.3536736404399681
Position 3277: 0.10979887890156949
Position 2447: 0.08128301453609438
Position 2281: 0.07570816869186461
Position 3377: 0.06643777003118562
Position 1391: 0.059978289265904226
Position 3740: 0.04559206336805739
Position 3018: 0.03310676653281203
Position 2569: 0.029825231742130486
Position 2726: 0.029010552665679798
Position 2069: 0.02871454154820411
Position 1517: 0.027824502533765037
Position 2206: 0.02716951427822183
Position 2085: 0.025402593442747517
Position 3548: 0.02331755917526406
Position 3153: 0.02312454841100582
Position 2054: 0.018073477663446236
Position 3116: 0.0167713358344442
Position 1584: 0.016051519591209644
Position 2619: 0.01571591243727008
Position 1905: 0.015233058657008292
Position 1788: 0.014661136504256073
Position 1544: 0.01321597619127495
Position 1056: 0.01137409260535797
Position 1572: 0.010058061599872591
Position 2015: 0.008735441244606977
Position 3596: 0.007518938099628664
Position 3521: 0.005831358718355475
Position 3552: 0.005393802311118526
Position 1200: 0.005215598672549003
Position 314: 0.004727989212723307
Position 1595: 0.004257728901332237
Position 2536: 0.004171935061073614
Position 2344: 0.004143237351500766
Position 2285: 0.0041123055472844445
Position 1126: 0.003846912225305984
Position 2234: 0.0037515550640760324
Position 2101: 0.003385514838327595
Position 2168: 0.0032120824246891395
Position 2784: 0.0031667618332638977
Position 1533: 0.0026891219940004306
Position 3102: 0.0024323156567632063
Position 2549: 0.0023249954752336552
Position 3047: 0.0021888570088118603
Position 1155: 0.002064217359136056
Position 1972: 0.0019448222565766
Position 3069: 0.001826923873491205
Position 2817: 0.0018267708556416902
Position 2865: 0.0016890493752729802
Position 1559: 0.0016809618843588053
Position 3711: 0.0016585781787262352
Position 3567: 0.0016026185350015811
Position 464: 0.0015360770942907105
Position 1498: 0.0014734674596964437
Position 1279: 0.0012186014292472876
Position 3219: 0.0012060315525497982
Position 2808: 0.001124613299886209
Position 2951: 0.0010699229114821244
Position 3678: 0.0010548175545366863
Position 1949: 0.0009912148918779777
Position 3618: 0.0009794032729185196
Position 1519: 0.0009584742210778882
Position 2339: 0.0009262247383770278
Position 2787: 0.0008975227084164916
Position 3177: 0.0008729667491786122
Position 259: 0.0008462487804350709
Position 3657: 0.0008208788264368269
Position 2298: 0.0007164327013681245
Position 3123: 0.0006662913602134052
Position 632: 0.0006348656347796198
Position 2210: 0.0006048696824153043
Position 1021: 0.0005776303627948493
Position 1538: 0.0005750078807847969
Position 2449: 0.0005100496225934526
Position 1251: 0.0005040969752997547
Position 2847: 0.0004910964194974062
Position 1523: 0.0004750161966607866
Position 3119: 0.00040223141881983907
Position 3683: 0.0003972278510377058
Position 1177: 0.0003939887488152047
Position 950: 0.00038460647465803213
Position 2823: 0.000362152917871076
Position 1396: 0.0003452192273504199
Position 1925: 0.0003198456111851278
Position 385: 0.00028621972082192487
Position 1091: 0.0002831748490220742
Position 2453: 0.00028262374024257684
Position 2393: 0.00027120152186504786
Position 1604: 0.00025219973592242076
Position 2641: 0.0002468366553891643
Position 362: 0.0002445742260133087
Position 2799: 0.00023508007203859572
Position 2154: 0.0002271742739796846
Position 1286: 0.00022509003173402218
Position 1844: 0.00021764858838447265
Position 575: 0.00020892080153269305
Position 1952: 0.0001761894635967529
Position 2065: 0.0001656433018644648
Position 1087: 0.00015943836909489747
Position 3643: 0.00015736437076716543
Position 1063: 0.00014767527586294997
Position 2402: 0.00014676553992008226
Position 3408: 0.00013531179787062308
Position 3601: 0.0001331167062009994
Position 1643: 0.00013115296160323123
Position 1556: 0.0001301570153915591
Position 2810: 0.00012945982734992193
Position 1547: 0.00011790343894587615
Position 2671: 0.0001155997353900749
Position 3155: 0.00011235430449857828
Position 1166: 0.00010972860654210653
Position 2110: 0.00010181481158945483
Position 395: 9.688956103000721e-05
Position 3705: 9.033907114370501e-05
Position 3757: 8.919563863383977e-05
Position 1101: 8.647672618448097e-05
Position 2508: 8.642618058296093e-05
Position 3501: 8.636884104110038e-05
Position 2603: 8.483902527849153e-05
Position 558: 8.019021363334345e-05
Position 415: 7.292237732361207e-05
Position 2020: 7.032914921101358e-05
Position 1646: 6.891358320433661e-05
Position 2959: 6.834843603352736e-05
Position 426: 6.31028978665859e-05
Position 1751: 6.0765612790936604e-05
Position 118: 5.7335599214279276e-05
Position 3475: 5.7214483373393136e-05
Position 2310: 5.701695052297152e-05
Position 518: 5.532983275574313e-05
Position 1535: 5.499775431599554e-05
Position 2835: 5.456173581435426e-05
Position 1150: 5.442380192115726e-05
Position 345: 5.339712434792789e-05
Position 3795: 5.3134405684177423e-05
Position 2826: 5.230680813543761e-05
Position 1742: 5.190023851871428e-05
Position 3435: 5.0917739749910905e-05
Position 2682: 5.061884932072437e-05
Position 774: 4.962678582866349e-05
Position 1553: 4.9362299863245826e-05
Position 1059: 4.882863595386956e-05
Position 484: 4.704670197725168e-05
Position 1739: 4.579645140548398e-05
Position 1857: 4.222010078709884e-05
Position 3785: 4.204250830668838e-05
Position 510: 4.1877457657071615e-05
Position 1773: 3.6932201200230946e-05
Position 590: 3.6326526971871634e-05
Position 79: 3.474033397315452e-05
Position 2421: 3.236449971774629e-05
Position 3576: 3.136501078563662e-05
Position 2694: 3.0980015491253935e-05
Position 2688: 2.887393071217698e-05
Position 3750: 2.6926850228868236e-05
Position 1959: 2.6906959414116498e-05
Position 1065: 2.6307804622708414e-05
Position 1170: 2.445476951405271e-05
Position 2587: 2.2958515338938904e-05
Position 1815: 2.2814915785154295e-05
Position 2581: 2.141939137561849e-05
Position 956: 1.9561645970632963e-05
Position 432: 1.9488931549775263e-05
Position 642: 1.8094056281387208e-05
Position 403: 1.735155313398206e-05
Position 724: 1.6828938754872976e-05
Position 1820: 1.4661334547161411e-05
Position 808: 1.4249799092877355e-05
Position 496: 1.2791780953512867e-05
Position 1140: 1.1289711679911314e-05
Position 577: 1.1198384025893352e-05
Position 594: 1.0880776670670778e-05
Position 864: 1.0349484980830102e-05
Position 1105: 9.757902599746343e-06
Position 2590: 8.934614830873104e-06
Position 1433: 7.806699428681035e-06
Position 856: 7.360373116569006e-06
Position 271: 7.2486882105129496e-06
Position 286: 6.242235640043416e-06
