Gene = Jhy
index = 602
Annotated 5SS: [   70  3236 19778 41459 47120 53183 65911 66770]
Annotated 3SS: [ 2905 19257 41344 46472 52887 65829 66640 68381]
SMsplice 5SS: [   70  3236 41459 47120 65911 66770]
SMsplice 3SS: [ 2905 41344 46990 65829 66640 68381]
top_k =  1000
Partition function (log Z): -36.08376961189873

Sorted 5' Splice Sites (High to Low Probability):
Position 70: 0.9193094937526584
Position 3236: 0.8361004681014643
Position 9702: 0.20343422255356136
Position 1466: 0.10477537295247828
Position 2356: 0.07389654476788872
Position 5814: 0.054860939686923
Position 91: 0.04708370545864165
Position 10180: 0.04707943177956666
Position 13659: 0.046004945787714524
Position 3148: 0.03955955176467915
Position 3478: 0.034399687823171335
Position 3466: 0.032706990574191894
Position 14780: 0.02821587461993099
Position 7329: 0.028026448258558188
Position 1913: 0.021253814399487394
Position 9674: 0.019387228580470258
Position 15567: 0.013139506899672908
Position 9726: 0.011806985212744642
Position 6036: 0.008195902622451123
Position 6851: 0.007420643238485848
Position 8726: 0.005792552878558153
Position 611: 0.0057323045548762965
Position 2316: 0.00500800359581934
Position 117: 0.0048973875272131165
Position 7353: 0.004155386433153454
Position 726: 0.004008154689739016
Position 5856: 0.003951141492131063
Position 1545: 0.003720343321224003
Position 134: 0.003394386812923589
Position 60: 0.0030675077049670376
Position 1460: 0.0027438958449820883
Position 1425: 0.0025889663010006904
Position 7068: 0.002136295058445886
Position 29: 0.0020745782319964772
Position 1100: 0.0019032293127930124
Position 9521: 0.0018866769319062083
Position 3278: 0.0017453854418974224
Position 3881: 0.001447626361740985
Position 1028: 0.0008665607626795526
Position 2182: 0.0008089753286243483
Position 9690: 0.0007514756006624932
Position 9668: 0.0006806986282669485
Position 2802: 0.0006681763724767319
Position 1375: 0.0006560053812093713
Position 537: 0.0006505484899216944
Position 9715: 0.0005936863843621714
Position 631: 0.0005867256181511815
Position 1199: 0.0005170062113998112
Position 9353: 0.00043016796702077494
Position 8634: 0.0004220762350179574
Position 475: 0.00041744673444488124
Position 2742: 0.00040816445331698435
Position 6155: 0.0003837978463399275
Position 3527: 0.00037116234245245145
Position 80: 0.00035146406151923443
Position 1095: 0.0002300999188251278
Position 2791: 0.00020961563776181606
Position 242: 0.0002059789306546411
Position 382: 0.00020388638037419549
Position 478: 0.0001846137514599239
Position 858: 0.00017015132669983687
Position 1917: 0.00015713672091597969
Position 2123: 0.0001369920374546642
Position 1338: 0.00010735335434193046
Position 2310: 9.875165659421848e-05
Position 1532: 9.596496801657992e-05
Position 164: 9.057864833006314e-05
Position 222: 8.563772895242226e-05
Position 2144: 8.158402601964966e-05
Position 2158: 7.704794149261824e-05
Position 157: 5.5715061615343223e-05
Position 2300: 5.5675006432885445e-05
Position 2349: 5.227354962487371e-05
Position 1226: 4.7555059741865725e-05
Position 2533: 4.5414898077615485e-05
Position 2208: 4.044721231751019e-05
Position 529: 4.0302756724484576e-05
Position 3266: 3.5557152702322235e-05
Position 486: 3.3857114645571544e-05
Position 2296: 3.255680960350427e-05
Position 353: 2.86856837828442e-05
Position 3223: 2.2267915652923016e-05
Position 2093: 1.8055209816522892e-05
Position 1224: 1.2175999234326478e-05
Position 2211: 9.918099436393522e-06
Position 1287: 3.094952386565402e-06
Position 676: 2.8853011342627905e-06
Position 1019: 2.8017934241952884e-06
Position 236: 2.6305326051058284e-06
Position 989: 2.4449785164582536e-06
Position 911: 2.0731129921285354e-06
Position 161: 1.6773310928973841e-06
Position 1060: 1.0526794721868997e-06
Position 1151: 2.8059751939813377e-07
Position 260: 3.65629667172121e-08
Position 992: 3.5599500854255307e-08
Position 517: 9.644229838461969e-09
Position 405: 5.848160673902735e-09
Position 635: 5.645978007663535e-09
Position 1209: 4.898593173585412e-09
Position 437: 2.6404111874288233e-09
Position 561: 2.108407323583577e-09
Position 642: 4.39600071317104e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2905: 0.7794860913793529
Position 9603: 0.29557059837012206
Position 15948: 0.2151872619639064
Position 18576: 0.17709423011934144
Position 9859: 0.15645533760100414
Position 13523: 0.1214957455903343
Position 1374: 0.10002364544750242
Position 10086: 0.07517925961873159
Position 3092: 0.05680789240873055
Position 3361: 0.053453860677660926
Position 5679: 0.05024713717917604
Position 15434: 0.03906228960609467
Position 17675: 0.03527214364700367
Position 2226: 0.027052832550284893
Position 2229: 0.027036461762071248
Position 9625: 0.023595729415119494
Position 2026: 0.02022935960911407
Position 7163: 0.019098183356551474
Position 14537: 0.0180205475560801
Position 3030: 0.016897480697362268
Position 9016: 0.01494149414689863
Position 14715: 0.014726223265335157
Position 5916: 0.014291633138555483
Position 5229: 0.013287709256810519
Position 3104: 0.01170548424532139
Position 3405: 0.011576777338434025
Position 14055: 0.010735169471346926
Position 9906: 0.009564709083220227
Position 16730: 0.00898117056065602
Position 10661: 0.008894416527864844
Position 2941: 0.008891463659952593
Position 7240: 0.008753657570923454
Position 8326: 0.008243797157168841
Position 7141: 0.007687254646269826
Position 10315: 0.007372803459473627
Position 1787: 0.00701393050824884
Position 5742: 0.006497669424303256
Position 2933: 0.006483631372528317
Position 6744: 0.006464110792130033
Position 1751: 0.005794564684767758
Position 2989: 0.005718829066594952
Position 10059: 0.005701571297655605
Position 15166: 0.005563601532769499
Position 10168: 0.005423579346728521
Position 8494: 0.005265608374881673
Position 5444: 0.0041812847040502985
Position 15097: 0.003781408438170657
Position 1338: 0.00355778534227677
Position 9212: 0.003319255563919167
Position 3320: 0.0032941677417643034
Position 2310: 0.0032130821616578992
Position 5251: 0.003026082500731754
Position 4848: 0.002982263617249823
Position 7651: 0.002950655703750903
Position 7177: 0.0028263658137875104
Position 5852: 0.0027881357329334914
Position 14760: 0.0027717675106219268
Position 7297: 0.0027090692693567276
Position 5566: 0.002657592766436588
Position 2093: 0.0026529262727373625
Position 14386: 0.002588290319650322
Position 3277: 0.0025248229925640114
Position 15186: 0.0025171564551614914
Position 6650: 0.00246065822879226
Position 1864: 0.002444078342127424
Position 1058: 0.002369705391968768
