Gene = Mllt11
index = 682
Annotated 5SS: [  35 3117]
Annotated 3SS: [ 2962 11704]
SMsplice 5SS: [302 587]
SMsplice 3SS: [ 443 2020]
top_k =  1000
Partition function (log Z): -11.732924310266155

Sorted 5' Splice Sites (High to Low Probability):
Position 587: 0.5374583386056252
Position 4085: 0.41511465686343857
Position 35: 0.3687170900397596
Position 302: 0.3339840490199511
Position 631: 0.25325202231097593
Position 1083: 0.10856615981698937
Position 262: 0.10460253290610133
Position 3117: 0.1008788385946063
Position 2513: 0.08481806858173084
Position 7018: 0.08429614987291956
Position 358: 0.06477129280853305
Position 4626: 0.060473139377795346
Position 319: 0.03268967168606872
Position 1798: 0.03228105246873478
Position 296: 0.031599570810666396
Position 2183: 0.03144714402438507
Position 639: 0.027416657378060785
Position 216: 0.02455574415997755
Position 4913: 0.00906785557299702
Position 4617: 0.007835281026576775
Position 56: 0.005822826273040175
Position 2560: 0.005388798433807567
Position 2201: 0.004466565858537515
Position 10175: 0.004089179507578535
Position 183: 0.0037909058774257946
Position 2174: 0.0032391366511307024
Position 1751: 0.0027394414305640866
Position 2092: 0.0026999216166120623
Position 2150: 0.0021850612320611844
Position 2206: 0.0021169215304384995
Position 2583: 0.0019804125273947142
Position 2158: 0.001793908681820861
Position 577: 0.001530706118796611
Position 412: 0.0014994919607523535
Position 2127: 0.0014167346590062545
Position 252: 0.001401794934428847
Position 4895: 0.0012732451884802992
Position 1639: 0.0012521058086979314
Position 2049: 0.0011781690733529367
Position 218: 0.0011489953665055857
Position 1417: 0.0009726126477428421
Position 285: 0.0008631174805889892
Position 673: 0.0008592293999691822
Position 187: 0.0008424399653242305
Position 5670: 0.000815139617121045
Position 2156: 0.0007595832957151158
Position 308: 0.0007231000398245849
Position 14: 0.0006978112037429346
Position 2211: 0.0006917050856079933
Position 141: 0.0005680795568576443
Position 4140: 0.000562867192034163
Position 874: 0.0005551811302692052
Position 108: 0.00045696167543069345
Position 1795: 0.0004194818236802667
Position 591: 0.0003822047153305276
Position 1763: 0.00029765961354749333
Position 12: 0.00027753956210298394
Position 680: 0.0002551320752494261
Position 1077: 0.00022665053669836116
Position 233: 0.0001467164391931945
Position 202: 0.00011931669213608675
Position 416: 0.0001030026330095031
Position 238: 7.260161632262918e-05
Position 181: 6.858674961939368e-05
Position 376: 6.777246303747582e-05
Position 2216: 6.431220793601575e-05
Position 48: 5.8680575227825415e-05
Position 363: 5.11738002591084e-05
Position 130: 5.0319954832708936e-05
Position 657: 4.282840127966194e-05
Position 879: 3.020553028516186e-05
Position 871: 2.775985883899929e-05
Position 533: 1.3997409461363277e-05
Position 112: 1.3678807747851856e-05
Position 473: 1.064701896699875e-05
Position 1119: 7.07344553005584e-06
Position 1702: 6.109534799556193e-06
Position 1095: 5.225755271982159e-06
Position 1931: 5.07867564538644e-06
Position 1072: 9.83890620058842e-07
Position 837: 7.040034242093248e-07
Position 1362: 2.6001525337143208e-08
Position 1056: 1.6437973493336492e-08
Position 555: 2.6369216392230267e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 443: 0.7010549852295663
Position 6775: 0.22629053156731135
Position 3937: 0.2039060297289607
Position 2020: 0.16951693866590384
Position 10314: 0.15140190631029954
Position 4498: 0.12898981313580604
Position 2962: 0.11098259479537004
Position 959: 0.09947222582498343
Position 3983: 0.08400999529792544
Position 5544: 0.08319317922945425
Position 11704: 0.07641217480232329
Position 3891: 0.06823043329699491
Position 2382: 0.06709316714257195
Position 8120: 0.05900178169501484
Position 3908: 0.04800551674403739
Position 546: 0.04410503673047255
Position 715: 0.03871956965686577
Position 4592: 0.03773236138486562
Position 1592: 0.03313552892700739
Position 4713: 0.025476099662215913
Position 147: 0.023300405309696588
Position 2996: 0.023013025160867666
Position 6283: 0.013483973596532611
Position 2287: 0.013268981876521917
Position 2464: 0.013096933673921368
Position 6471: 0.012794430115513915
Position 394: 0.012338786804840648
Position 4011: 0.010017477200138479
Position 373: 0.009530685480355931
Position 5343: 0.009262881498862828
Position 100: 0.008616085490813908
Position 5939: 0.008308385631172829
Position 9958: 0.007819800189002505
Position 2647: 0.00715692127608947
Position 3099: 0.007111255903062765
Position 2440: 0.007096026093512228
Position 1080: 0.006961152192264242
Position 519: 0.006959696814844434
Position 3949: 0.006923884949135577
Position 7840: 0.006766978960475505
Position 7128: 0.006645821621956002
Position 4391: 0.005841853730665832
Position 2290: 0.0054159179818897354
Position 1019: 0.005377498514084354
Position 1475: 0.005310439180782212
Position 5058: 0.005175057565157907
Position 783: 0.004503794386519985
Position 843: 0.0042259772228659676
Position 103: 0.003989653681688792
Position 9813: 0.003873345614745908
Position 4817: 0.0038169919221101045
Position 1595: 0.0035513086975110498
Position 1397: 0.003123384068644396
Position 1695: 0.002920324524608543
Position 211: 0.0025607789913991213
Position 2969: 0.0025607279414124637
Position 7612: 0.002031860688776366
Position 2117: 0.0019789243790776447
Position 3689: 0.0018211167582055483
Position 8139: 0.0016341478106570919
Position 6103: 0.001571682351324061
Position 983: 0.0014831536832560516
Position 1910: 0.0014530276875769433
Position 397: 0.0013386422550934996
Position 7972: 0.0013326100315604807
Position 523: 0.0012540917822538755
Position 5357: 0.001180241950169798
Position 1261: 0.0011359964512517712
Position 2389: 0.0011166128778297727
Position 3063: 0.0009976842428597687
Position 1163: 0.000983583700548591
Position 4972: 0.0009488728604841376
Position 2887: 0.0009003474143558659
Position 550: 0.0008368101082011407
Position 6567: 0.0007618117035307804
Position 7327: 0.0007401554137970896
Position 4203: 0.00073222334643254
Position 3748: 0.0007142564008073471
Position 3279: 0.0006923236948363151
Position 6329: 0.0006877011479353053
Position 4616: 0.0005623754718618909
Position 202: 0.000561784821820267
Position 5556: 0.0005196262224079965
Position 238: 0.0005106029371155092
Position 215: 0.0005027633618391813
Position 525: 0.0004918840213613485
Position 1023: 0.00047946739019349315
Position 575: 0.0004481265587523808
Position 5601: 0.0004481119677877003
Position 153: 0.00042308155097876447
Position 1343: 0.00031780258183865707
Position 1182: 0.00030435169864720136
Position 5560: 0.0002850044022800889
Position 4220: 0.00027900141554006673
Position 965: 0.00027536422408957876
Position 2677: 0.000272977894493401
Position 458: 0.000268295174211575
Position 4084: 0.0002619503025311888
Position 4361: 0.0002528587409904565
