Gene = 1700016C15Rik
index = 9
Annotated 5SS: [  148  3739 11277 13613 23222]
Annotated 3SS: [ 3660 11180 13439 23101 23357]
SMsplice 5SS: [  148  3865 11277 13613 23222]
SMsplice 3SS: [ 3660 11180 13439 23101 23357]
top_k =  1000
Partition function (log Z): -1.8316793572089114

Sorted 5' Splice Sites (High to Low Probability):
Position 11277: 0.9990733232986012
Position 13613: 0.9307050505312452
Position 148: 0.9277607385630399
Position 23222: 0.6932925978008886
Position 3865: 0.5919118188603242
Position 15799: 0.5087108526962684
Position 3739: 0.4778514193128112
Position 16922: 0.46252492376629045
Position 14000: 0.4332095618685631
Position 6071: 0.1799674420125197
Position 10034: 0.13720313165463385
Position 6683: 0.12301508726607413
Position 12429: 0.11826813317409629
Position 20606: 0.11495703135191877
Position 4310: 0.07516138279716991
Position 541: 0.06342119015933605
Position 9223: 0.05818632841642059
Position 977: 0.05673994258683932
Position 1961: 0.05239105857749062
Position 23180: 0.042532488896525465
Position 17710: 0.041461313104608606
Position 2799: 0.03820225676886776
Position 16703: 0.03385365680177058
Position 565: 0.03182671478437517
Position 12542: 0.031125468511451038
Position 15077: 0.030874078144605945
Position 19528: 0.030113135658351914
Position 13969: 0.02853305584138805
Position 6666: 0.023516165627625617
Position 15503: 0.02285043650787381
Position 14724: 0.021400937243524938
Position 1731: 0.02056577666602614
Position 6793: 0.019469745698972436
Position 13212: 0.019221258842321363
Position 14875: 0.01763041835037797
Position 13958: 0.01572614405913362
Position 6334: 0.014613239311652397
Position 14992: 0.01457292170880222
Position 19339: 0.013198472027218399
Position 9990: 0.0131089742372542
Position 252: 0.012886816285898777
Position 18792: 0.012876309386828745
Position 7211: 0.012869115426717807
Position 10187: 0.01158464162879054
Position 7772: 0.011240940026431726
Position 15520: 0.01106964474936445
Position 13051: 0.011031319825141349
Position 2266: 0.010308072793535445
Position 248: 0.008938347975791102
Position 5882: 0.008269925460340288
Position 14674: 0.007893901076991445
Position 15866: 0.006800716718952824
Position 284: 0.006598878602059579
Position 1108: 0.006397098238880939
Position 1066: 0.005876040908880486
Position 14050: 0.005355409077170872
Position 15619: 0.004988343616332667
Position 264: 0.0048369046096312625
Position 11445: 0.004782903956364121
Position 461: 0.0047220109527946405
Position 12801: 0.004532094162797481
Position 3784: 0.004102714778298964
Position 9956: 0.003894971682330665
Position 11665: 0.0038670937556806294
Position 1896: 0.0036611153652575347
Position 260: 0.00348817992594264
Position 708: 0.0031238411803656036
Position 14987: 0.002786375788346266
Position 1555: 0.0025780337140509325
Position 3744: 0.0023594463296133018
Position 1056: 0.002357256264824869
Position 15292: 0.0021208762784978
Position 3400: 0.0018782165285301782
Position 14762: 0.0015253555649009612
Position 9879: 0.0015046056911124344
Position 4413: 0.00146989526010584
Position 20: 0.001358161304573485
Position 17563: 0.001267002218242447
Position 14889: 0.0012653218589690817
Position 3054: 0.0011113286052872506
Position 288: 0.0010683481195804174
Position 14813: 0.0009811801466933657
Position 3855: 0.0009735006064250081
Position 534: 0.0009237645874456644
Position 485: 0.0008130886095623506
Position 13985: 0.0007873766348554288
Position 1031: 0.0007814447236001523
Position 6842: 0.0007494913455049344
Position 1957: 0.0007110245762265596
Position 855: 0.0007075576672167436
Position 958: 0.0007045111204371065
Position 633: 0.0007013861986355922
Position 6494: 0.0006839614352442085
