Gene = Pdcd10
index = 802
Annotated 5SS: [  135 15697 23316 28047 29269 35826 36155]
Annotated 3SS: [15477 23261 27928 29141 35746 36071 39254]
SMsplice 5SS: [  135 15697 29269 35826 36155]
SMsplice 3SS: [15477 29141 35746 35925 39254]
top_k =  1000
Partition function (log Z): -19.320434863871295

Sorted 5' Splice Sites (High to Low Probability):
Position 15697: 0.8784796170947927
Position 135: 0.8762568731808991
Position 11959: 0.23232197556339862
Position 5167: 0.176195321096307
Position 6851: 0.1706982675012333
Position 3182: 0.1547497293195945
Position 7296: 0.11165513955135771
Position 3580: 0.10777300141272617
Position 3001: 0.1052148607423108
Position 104: 0.09881996095603135
Position 1466: 0.09557718698935617
Position 3110: 0.05020070578318133
Position 8172: 0.04585726136117201
Position 1663: 0.044854048223378906
Position 456: 0.02859038372972174
Position 5503: 0.019877930299822395
Position 1834: 0.013682515105220854
Position 6846: 0.008953684559827526
Position 2207: 0.008699289872141655
Position 1987: 0.008147115348824854
Position 1755: 0.007976060486987813
Position 1347: 0.007589963399301798
Position 816: 0.006946012681878326
Position 2900: 0.004751130246106438
Position 618: 0.004038176244118555
Position 7016: 0.003695129207302838
Position 389: 0.0025397026129633945
Position 5220: 0.0021887678873150256
Position 6111: 0.0020376582067514037
Position 4967: 0.0018736808241199606
Position 5508: 0.0018087929289601437
Position 219: 0.001611415945765959
Position 1769: 0.0016039631926596026
Position 6668: 0.0015438679414186245
Position 5999: 0.0013759826883469107
Position 159: 0.0009488326307230247
Position 1263: 0.0007365184394022762
Position 1457: 0.0006194441185909775
Position 440: 0.00042150309184257607
Position 3033: 0.0003050621641666541
Position 153: 0.00030361508909262507
Position 394: 0.0002969808985937326
Position 314: 0.00023709477002684524
Position 366: 0.0002311377506825248
Position 599: 0.00021759420830533342
Position 1258: 0.00019765846293647875
Position 196: 0.00014267045225149996
Position 2167: 0.00011159901433086387
Position 255: 9.096133836299009e-05
Position 145: 8.787724151315999e-05
Position 2006: 8.272313340268952e-05
Position 2397: 8.05124982712282e-05
Position 116: 6.0511117996251466e-05
Position 60: 4.998936180775263e-05
Position 370: 4.861848246506233e-05
Position 1238: 4.567309793388178e-05
Position 111: 4.5165453940432266e-05
Position 69: 3.7637210410202214e-05
Position 734: 2.9576238376407805e-05
Position 1434: 1.9339163876915238e-05
Position 2865: 1.0932794575886784e-05
Position 889: 9.072213878169241e-06
Position 1613: 7.988420145491237e-06
Position 359: 7.174301933185483e-06
Position 49: 5.952709262355343e-06
