Gene = Tmppe
index = 1127
Annotated 5SS: [165]
Annotated 3SS: [3415]
SMsplice 5SS: [ 165  967 1188]
SMsplice 3SS: [ 759 1056 6002]
top_k =  1000
Partition function (log Z): -7.522638316377413

Sorted 5' Splice Sites (High to Low Probability):
Position 967: 0.9695447667339182
Position 1188: 0.6664481584920245
Position 165: 0.6160395449141239
Position 453: 0.22136386424126178
Position 3243: 0.14886074132307797
Position 3252: 0.09778092082347607
Position 2651: 0.07862644618286385
Position 4356: 0.07578231694517075
Position 3731: 0.031140842896511853
Position 422: 0.025409341923853804
Position 1270: 0.023574109149475872
Position 3978: 0.021880393490191403
Position 3234: 0.018628453878624572
Position 106: 0.014222679573072373
Position 4112: 0.013842741575490843
Position 600: 0.012864882011374791
Position 5480: 0.011496009302465963
Position 3314: 0.008071584862243046
Position 323: 0.005143602267120219
Position 4794: 0.003849878077788975
Position 3332: 0.0037366716985722235
Position 377: 0.003248116966946113
Position 5417: 0.003185460921707544
Position 5065: 0.0030843408692825176
Position 6023: 0.0030807793023789076
Position 96: 0.0027915279204368103
Position 2656: 0.00270532461655678
Position 28: 0.0023692027633930705
Position 5161: 0.0023187397238399027
Position 436: 0.002311034224640941
Position 176: 0.001865190769552345
Position 1155: 0.0015153338854087671
Position 862: 0.0012477672678777875
Position 5579: 0.0011773016045592702
Position 5207: 0.0011597593516602112
Position 624: 0.0009389548153463286
Position 258: 0.0008860310309007744
Position 311: 0.0007611722317403974
Position 1945: 0.0007516794632120759
Position 4418: 0.0007350024415440021
Position 246: 0.0006887516425462192
Position 977: 0.0006270542856724812
Position 169: 0.00048495798435240324
Position 6048: 0.0004052676572665454
Position 5232: 0.00035988217038754767
Position 717: 0.00030409994598179437
Position 3219: 0.0002929635862915077
Position 3986: 0.0002870100707910641
Position 769: 0.0002793621137622715
Position 395: 0.0002547408918826975
Position 984: 0.0002417648745231824
Position 2388: 0.00023005587132528607
Position 619: 0.0001750726625590838
Position 607: 0.00016408268975932617
Position 811: 0.00012741408806232583
Position 104: 0.00011618610189310654
Position 1295: 0.0001068416943517956
Position 364: 8.118398714710267e-05
Position 402: 8.090337331105367e-05
Position 463: 6.213132738297951e-05
Position 76: 5.8091286041531224e-05
Position 400: 5.4846872921352636e-05
Position 1302: 5.4560991734605895e-05
Position 672: 4.858305923602437e-05
Position 2099: 4.837096913990967e-05
Position 478: 4.7629821875308045e-05
Position 1575: 3.7145185370533537e-05
Position 1933: 3.059994818887268e-05
Position 2063: 2.962450944137597e-05
Position 308: 2.2237674062355365e-05
Position 8: 2.0524433926611662e-05
Position 426: 2.051141158607546e-05
Position 971: 2.0299264719301618e-05
Position 678: 1.913638276526873e-05
Position 559: 1.909839846332448e-05
Position 381: 1.8519475862826716e-05
Position 1168: 1.7825832119453833e-05
Position 782: 1.7036415579678554e-05
Position 1142: 1.576999620997174e-05
Position 2304: 1.3335290246270042e-05
Position 494: 1.2446566612867303e-05
Position 3042: 1.2381791866974943e-05
Position 761: 1.2291044006673376e-05
Position 2697: 1.1236920046138908e-05
Position 1949: 8.355843406104053e-06
Position 2182: 8.134500273290762e-06
Position 354: 7.450848373284812e-06
Position 841: 7.224190925038235e-06
Position 1254: 6.4898018111603755e-06
Position 933: 5.9181872941623536e-06
Position 893: 5.612712296273246e-06
Position 797: 4.217879509402644e-06
Position 538: 3.7291317627151116e-06
Position 962: 2.7242878165249306e-06
Position 2679: 2.345344321517708e-06
Position 533: 2.2121119883427932e-06
Position 5436: 1.7334979351053152e-06
Position 2623: 1.523797029624431e-06
Position 896: 1.044666208252e-06
Position 2643: 1.033620913249903e-06
Position 987: 8.885699472058158e-07
Position 1011: 5.768495823751893e-07
Position 817: 2.7067091750297327e-08
Position 1656: 2.2106314095645346e-08
Position 1833: 9.702096683754467e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 759: 0.8647356690573473
Position 1056: 0.5908034318250243
Position 6002: 0.335992968530773
Position 5347: 0.20970951018900869
Position 6047: 0.10548961145778295
Position 2520: 0.09992154127945983
Position 4190: 0.09891823384768324
Position 3138: 0.09836824379906653
Position 3184: 0.08640817158919765
Position 3881: 0.055575278405996
Position 5111: 0.047415146229767176
Position 1112: 0.04740979847581174
Position 3778: 0.0405783228292868
Position 3134: 0.03798644346023405
Position 3670: 0.03307576706722696
Position 1074: 0.031454450349514954
Position 1088: 0.02688632594961804
Position 6139: 0.022972252490669247
Position 3049: 0.01921483282828431
Position 4946: 0.017999702318739916
Position 3415: 0.016306717771787833
Position 1722: 0.015988716210906632
Position 3141: 0.014028364115582441
Position 3461: 0.012085337197480308
Position 5645: 0.01120567954720637
Position 1737: 0.009895773470700904
Position 1718: 0.009390103090094281
Position 2807: 0.008333204094092835
Position 3218: 0.007760774522781634
Position 3189: 0.0070095549506906185
Position 1926: 0.006874144498256311
Position 4886: 0.0066192331168705675
Position 3518: 0.006110434938391624
Position 3825: 0.00588200992004797
Position 4023: 0.005042318934987308
Position 689: 0.004989426544487795
Position 3099: 0.004262002720639235
Position 4283: 0.0036396722933257335
Position 823: 0.0032685067947864177
Position 1849: 0.003226527135164017
Position 4694: 0.002853539875194855
Position 3581: 0.002738408291313921
Position 326: 0.0027155787059522218
Position 882: 0.002707531301835314
Position 2591: 0.002438236150288624
Position 5662: 0.0023817213092515665
Position 4304: 0.0023757972964605248
Position 889: 0.0023735949499378304
Position 2162: 0.0022449234563782236
Position 1058: 0.002115922042771557
Position 710: 0.0020320605981518167
Position 4233: 0.0019558125006198124
Position 5771: 0.001935625938511991
Position 3643: 0.001750849843035052
Position 4321: 0.0017140088071845461
Position 5510: 0.0016795055938976513
Position 4087: 0.0016359814964612988
Position 5533: 0.0016059638171537277
Position 2549: 0.0015987997202412982
Position 952: 0.0014682002042982062
Position 3155: 0.001330371970294174
Position 3543: 0.0013175690914348085
Position 5216: 0.001186701893871725
Position 742: 0.0011820145847017168
Position 4621: 0.0011552883461530426
Position 4788: 0.0011221761710289734
Position 2776: 0.0010916967166870529
Position 2811: 0.001083017327100555
Position 4972: 0.0010213714904059982
Position 2903: 0.0010132596178624913
Position 5316: 0.0010092592225490486
Position 3949: 0.0010077371905714736
Position 3392: 0.0009815448159787557
Position 3006: 0.0009663844109842473
Position 5887: 0.000960237406302763
Position 3547: 0.0009360256860702495
Position 5139: 0.0008978777555230813
Position 1766: 0.0008685173771958013
Position 2722: 0.0007743506243174626
Position 2952: 0.0007614273045590306
Position 3313: 0.0007296552570959634
Position 3565: 0.0006904608910108527
Position 5811: 0.0006215832761576331
Position 3268: 0.000611497204545493
Position 1146: 0.0006059682815510513
Position 861: 0.00054991102885538
Position 716: 0.0005474557420481963
Position 1882: 0.0004984008195837321
Position 828: 0.0004940825467334078
Position 1263: 0.0004759987679559591
Position 431: 0.00044179933506297643
Position 5035: 0.0004188218260833231
Position 1115: 0.0004174473769314683
Position 3480: 0.0004160244450501173
Position 5256: 0.0003891167713791895
Position 1006: 0.0003742747232501526
Position 1128: 0.00037016253200004737
