Gene = Rbm33
index = 887
Annotated 5SS: [  234 14013 18694 19874 22132 25338 35467 41306 45058 51137 69443 70814
 72641 73995 77494 91285 93583 96199]
Annotated 3SS: [13933 18644 19796 21818 25217 35294 41096 44768 51077 69309 70469 72325
 73706 76824 91074 93393 96109 96390]
SMsplice 5SS: [  234 14013 19874 35430 41306 42237 42741 42944 44309 44657 45058 50196
 51137 59879 69443 73857 76059 77102 77494 91168 92815 93583 96199 97407]
SMsplice 3SS: [ 13933  19796  35294  41048  42120  42641  42818  44194  44557  44768
  50031  51077  59751  69309  73706  75954  76824  77346  91074  92706
  93393  96109  97282 101604]
top_k =  1000
Partition function (log Z): -18.253516501307086

Sorted 5' Splice Sites (High to Low Probability):
Position 234: 0.999697326212412
Position 14013: 0.999101842338295
Position 41306: 0.9918420230498608
Position 19874: 0.9878912382680888
Position 44309: 0.8672663131028006
Position 45058: 0.8642091771659917
Position 51137: 0.7884306600934206
Position 25338: 0.7394588376903662
Position 22132: 0.6936447940405887
Position 18694: 0.6864353376967842
Position 50196: 0.6576389443353186
Position 42741: 0.6365175494664583
Position 44657: 0.6159968431894535
Position 20350: 0.5569734647186968
Position 42237: 0.5353878416021186
Position 6003: 0.5330739634389505
Position 45600: 0.4911276607243895
Position 25147: 0.4862592909742758
Position 42944: 0.4685935495772073
Position 42919: 0.46432018862043073
Position 35467: 0.4628963235040692
Position 35430: 0.4577825666409213
Position 47853: 0.41042089390368647
Position 37851: 0.4014446136435744
Position 43393: 0.2909383842252899
Position 5067: 0.22623862594710623
Position 26590: 0.2206345863039037
Position 16643: 0.2178539065628352
Position 25482: 0.18070518671468422
Position 24045: 0.16500605122525408
Position 45262: 0.1579486578940458
Position 20147: 0.13882586846898193
Position 26679: 0.13866219114874687
Position 19727: 0.1380888847501759
Position 19706: 0.12912500113105932
Position 46677: 0.1219823782722177
Position 45075: 0.11480600028507774
Position 28264: 0.11255389995077363
Position 42199: 0.10986629323693786
Position 21645: 0.1079076386144334
Position 49744: 0.10695123626190053
Position 24005: 0.09993362599001558
Position 44326: 0.0891607382891361
Position 35692: 0.0711458586215605
Position 14457: 0.07010012829575446
Position 35491: 0.06860071567843509
Position 43002: 0.06355341951927053
Position 44607: 0.0591806345013576
Position 24331: 0.04951576442348741
Position 49810: 0.047493740158733685
Position 47551: 0.04612576945549514
Position 23654: 0.04401000504612556
Position 17413: 0.041800275571433475
Position 20597: 0.04007267444491342
Position 45861: 0.038321630993657936
Position 54685: 0.03550368812514394
Position 14197: 0.03499686826344187
Position 45604: 0.03241811931926818
Position 49614: 0.02701862960179296
Position 57003: 0.026573247085129512
Position 46669: 0.025762827568231957
Position 56849: 0.024973327065402704
Position 29160: 0.02451581991038808
Position 27308: 0.024016532885306204
Position 46469: 0.023987472327669363
Position 20591: 0.023783107619015965
Position 59879: 0.019814885338979578
Position 51174: 0.019449334443345418
Position 44293: 0.01771990674004474
Position 17274: 0.017353745898300414
Position 20364: 0.016775129158080118
Position 46053: 0.016120462870474635
Position 57284: 0.01591595254776193
Position 21409: 0.014809717295910681
Position 15222: 0.014223815135579144
Position 45042: 0.014220977280330137
Position 50481: 0.013479423393803314
Position 3902: 0.012862168748053246
Position 3751: 0.012774116283181751
Position 44857: 0.012715268314959352
Position 44686: 0.012653158963624804
Position 50117: 0.012475214299013852
Position 53456: 0.012257720864655552
Position 53920: 0.012161763330260584
Position 18834: 0.011858036448712082
Position 14501: 0.01083388702921887
Position 47815: 0.009600450630899548
Position 53563: 0.009570241675281503
Position 51180: 0.009264676712379792
Position 18027: 0.008805337012131091
Position 19473: 0.008591150214285772
Position 50152: 0.008166969050597411
Position 45244: 0.007232454570206587
Position 45350: 0.006862683733794993
Position 50106: 0.0065657994669184325
Position 980: 0.006148131512600779
Position 20585: 0.00605355452698972
Position 2615: 0.006031963750951505
Position 1656: 0.005715400457016214
Position 25317: 0.005664801110457349
Position 4142: 0.005589704355490217
Position 46495: 0.00539171706759466
Position 47199: 0.005183567529820226
Position 3893: 0.0046240160563004225
Position 20603: 0.004280756182885668
Position 50200: 0.004173237441042864
Position 20579: 0.003986181343258191
Position 2835: 0.003969723689202088
Position 4818: 0.003711962150334766
Position 21702: 0.0032051306918723433
Position 21641: 0.0030189402646096835
Position 45768: 0.0029383339020515697
Position 769: 0.0028808276571244394
Position 1099: 0.0026775668535953686
Position 47564: 0.0026503382313788136
Position 985: 0.002543682563940979
Position 23487: 0.0025422270676401654
Position 51218: 0.002519102232941861
Position 15790: 0.0024459886886087864
Position 20872: 0.002438711635517827
Position 4492: 0.0024333978570131205
Position 15191: 0.0022243736542750495
Position 20466: 0.002164350252606781
Position 16082: 0.002154385023814892
Position 3163: 0.002070684011848533
Position 3918: 0.0017625267367985158
Position 845: 0.0016185144332048075
Position 21557: 0.0016079762275889764
Position 46796: 0.0015490367602650113
Position 46456: 0.0014539548656375238
Position 380: 0.0014163548564019336
Position 20294: 0.001287485319225846
Position 5043: 0.0011887811430983158
Position 45424: 0.0011822397605094415
Position 5245: 0.0011585231184959698
Position 45126: 0.0009323258631499333
Position 19977: 0.0006384292814821707
Position 44377: 0.0006317061730953204
Position 51414: 0.0006085447917558069
Position 47203: 0.000542705546897884
Position 45064: 0.00026330669341879834
Position 45692: 0.00020899983292693112
