Gene = Nomo1
index = 757
Annotated 5SS: [  275  3951  4891  7872  8941 10606 11716 12289 13301 16678 16999 20979
 23039 23511 24855 27269 28135 29365 32683 32845 34841 35101 36339 37205
 38942 42461 44439 45895 47817 49630]
Annotated 3SS: [ 3860  4844  7770  8833 10532 11562 12150 13210 16571 16847 20803 22896
 23378 24717 27180 28070 29268 32463 32761 34680 34973 36224 37076 38799
 42376 44327 45792 47696 49536 49904]
SMsplice 5SS: [  275  3951  7872  8941 10606 11716 12289 13301 16678 16999 20979 23039
 23511 23904 24855 27269 29365 32683 32845 34841 35101 36339 37205 38942
 42461 44439 45895 47817 49630]
SMsplice 3SS: [ 3860  7770  8833 10532 11562 12150 13210 16571 16847 20803 22896 23378
 23742 24717 27180 29268 32463 32761 34680 34973 36224 37076 38799 42376
 44327 45792 47696 49536 49904]
top_k =  1000
Partition function (log Z): 70.47168746984103

Sorted 5' Splice Sites (High to Low Probability):
Position 45895: 0.9998040390427028
Position 47817: 0.9971663010351929
Position 16678: 0.9926258157007021
Position 32683: 0.9785215644103759
Position 3951: 0.9778205713556681
Position 38942: 0.9648503608622121
Position 8941: 0.960122108413972
Position 24855: 0.9476570300720839
Position 29365: 0.9464481920679287
Position 275: 0.9318624487825056
Position 49630: 0.9285689420868419
Position 7872: 0.9236032200279827
Position 42461: 0.9142921032144758
Position 16999: 0.903432342730074
Position 32845: 0.8915125672732296
Position 20979: 0.889137534742077
Position 35101: 0.8596547717260712
Position 12289: 0.8520279000189653
Position 34841: 0.844193989145224
Position 44439: 0.8414046169811958
Position 23511: 0.8312844103281345
Position 13301: 0.8109140248376561
Position 36339: 0.7861867890080044
Position 27269: 0.7667242158459491
Position 37205: 0.7148603809720887
Position 10606: 0.7048028249582979
Position 11716: 0.6908851524629642
Position 23039: 0.6762340495978812
Position 4891: 0.6141609582490422
Position 23904: 0.5664918028315625
Position 50033: 0.4630572921533888
Position 18230: 0.4514006259148221
Position 17891: 0.39962273568040646
Position 2675: 0.3776432733951691
Position 28135: 0.3179227203431687
Position 45447: 0.27006168717860773
Position 28255: 0.26808983930805835
Position 21990: 0.25365060543991047
Position 23044: 0.24105766824883398
Position 22823: 0.22961761571785722
Position 43752: 0.20075442658190804
Position 37229: 0.1845221963961935
Position 28815: 0.1660297742058954
Position 26644: 0.14618135378979283
Position 3214: 0.14364098955143859
Position 45680: 0.1330481707922287
Position 27313: 0.12711172960741318
Position 967: 0.12122604131145026
Position 14332: 0.12068111816904514
Position 30814: 0.1190653482612639
Position 35106: 0.11396057542410165
Position 12293: 0.11341145676387805
Position 4217: 0.11027280366281024
Position 7637: 0.10885910101617752
Position 25415: 0.1055541819126271
Position 17016: 0.09376525929866915
Position 27962: 0.08657611503137004
Position 19512: 0.08199351596164049
Position 13327: 0.0784701886023467
Position 21925: 0.07675093420321452
Position 3646: 0.07594334733275729
Position 33412: 0.07409116592955022
Position 30980: 0.07357975433267883
Position 28163: 0.07248354971405946
Position 5570: 0.07209972957543638
Position 25618: 0.07038931513446937
Position 14904: 0.06993904603181415
Position 34199: 0.06942331472068018
Position 23427: 0.06898721190541707
Position 13894: 0.06832447357497706
Position 34895: 0.06462945571630614
Position 28398: 0.062030254772969834
Position 32868: 0.06089107385531202
Position 2137: 0.060249943863860685
Position 37699: 0.05350117232827076
Position 26281: 0.053439392986610504
Position 17456: 0.051684743343888936
Position 48423: 0.050108727124067394
Position 24371: 0.04989141567675793
Position 47028: 0.049747978198562415
Position 17997: 0.04936296780416883
Position 35967: 0.049087707305750905
Position 34831: 0.048200120454991516
Position 18740: 0.047725086178029126
Position 41728: 0.04756846341492846
Position 22037: 0.0474530261005214
Position 1441: 0.046572628585550196
Position 1843: 0.04596310840132367
Position 6882: 0.045685720032433
Position 37253: 0.04378825628555838
Position 47591: 0.04146852289191179
Position 44547: 0.040938532515879804
Position 13429: 0.03861674977288945
Position 20546: 0.03762628321698413
Position 23057: 0.037067633537773474
Position 34612: 0.035169887177554704
Position 14908: 0.034228851153234145
Position 23266: 0.03096319713328057
Position 40535: 0.03050245189415164
Position 3366: 0.030064071662638962
Position 35318: 0.029220547192309945
Position 10634: 0.028277797274019894
Position 27282: 0.026754192292085262
Position 11575: 0.026032234934669524
Position 37623: 0.02594892730086726
Position 41911: 0.025746099977363334
Position 8992: 0.025323255031406647
Position 10652: 0.024958260187154763
Position 14874: 0.024577031033313056
Position 45501: 0.024331896302481976
Position 7546: 0.022280903251549217
Position 45004: 0.022241506057534915
Position 36367: 0.021478648574241956
Position 18621: 0.02147424617893755
Position 10782: 0.02126024297762992
Position 42525: 0.0212164678097536
Position 33466: 0.020369948434518274
Position 6810: 0.020125752987050896
Position 17918: 0.019723491020438993
