Gene = Sec62
index = 960
Annotated 5SS: [  509  7365  8291 17152 17663 19482 21479]
Annotated 3SS: [ 7255  8184 16946 17569 19420 21358 25624]
SMsplice 5SS: [  509  1081  1308  7365  8291 17152 17663]
SMsplice 3SS: [  912  1205  7255  8184 16946 17569 28285]
top_k =  1000
Partition function (log Z): -4.4879537151266335

Sorted 5' Splice Sites (High to Low Probability):
Position 8291: 0.983426943047791
Position 17663: 0.9792270280320319
Position 1308: 0.9548739337282176
Position 17152: 0.941186916473064
Position 509: 0.7779390454001204
Position 7365: 0.7458909054907691
Position 1081: 0.6196046059740906
Position 11090: 0.3626139904631852
Position 21479: 0.34944928504926065
Position 1831: 0.20051690551495677
Position 12331: 0.1830789879911735
Position 20761: 0.18240415824803113
Position 3015: 0.17825964799921717
Position 5529: 0.14104730748865282
Position 115: 0.12916793032100743
Position 1507: 0.12029296210496862
Position 200: 0.11684169993249793
Position 22882: 0.11315008304084792
Position 21514: 0.09550811920458656
Position 3247: 0.08979705986218259
Position 19482: 0.08674281225139154
Position 2842: 0.0814432300034017
Position 4178: 0.07626617789080177
Position 1453: 0.0698686536598778
Position 25379: 0.057350399792527734
Position 1527: 0.04073774340731659
Position 17498: 0.03134459124806071
Position 2768: 0.031033592260587273
Position 5165: 0.025859362196643594
Position 7151: 0.021010137311715762
Position 8832: 0.0162981756135507
Position 8744: 0.01604309391091469
Position 1900: 0.015237453745390333
Position 683: 0.015091246753193458
Position 22121: 0.013898352384717788
Position 24884: 0.012700071271310811
Position 18043: 0.0109557685280925
Position 7349: 0.010821045070816136
Position 10712: 0.009115495734831652
Position 28110: 0.008659708363202985
Position 916: 0.008161982838652168
Position 2269: 0.007647463189199197
Position 18014: 0.007204605295412849
Position 8749: 0.007068304999221496
Position 3806: 0.004552214910730654
Position 6821: 0.004386950556206987
Position 1254: 0.0038584313651731407
Position 1551: 0.0038554524333295403
Position 26829: 0.0038234056747582347
Position 8688: 0.003822005416492275
Position 920: 0.0030724483989322234
Position 21017: 0.0030157042832024516
Position 27354: 0.002939557243626659
Position 3139: 0.002789520025371061
Position 924: 0.002677052659402649
Position 1985: 0.0022683338775984926
Position 21412: 0.0019041950083026286
Position 21727: 0.0018678364860175943
Position 6147: 0.0017892630374705247
Position 853: 0.0016639423313232914
Position 133: 0.0016258316294921035
Position 1063: 0.0015611962675686599
Position 147: 0.0014756193306993564
Position 5617: 0.0013900490160143571
Position 11831: 0.0013662123104428948
Position 123: 0.0008736395332112032
Position 635: 0.0008567132678381972
Position 2576: 0.0007590815113140322
Position 5050: 0.0007483556110440975
Position 1301: 0.0006330203657717347
Position 12070: 0.0005505961052944098
Position 374: 0.00045650360649859335
Position 8564: 0.00037146747853714426
Position 1941: 0.00031576733161339045
Position 1592: 0.000308269317318906
Position 1879: 0.00030459279578027546
Position 1323: 0.0002858707194902588
Position 444: 0.0002857570889194399
Position 607: 0.0002721780147828154
Position 1133: 0.0002457462622052394
Position 1101: 0.00024514640343643494
Position 136: 0.00022020367932689552
Position 79: 0.00021728493906967932
Position 310: 0.00021336724216053393
Position 34: 0.00019869802709443008
Position 307: 0.0001681494939679683
Position 822: 0.00016654771203943934
Position 2998: 0.00015533102883429905
Position 1085: 0.00014882131614182598
Position 8601: 0.00014399628423085375
Position 74: 0.00013598324112920872
Position 21: 0.00011289628773109206
Position 183: 0.00011095534900313741
Position 1294: 0.00010760440943029264
Position 618: 0.00010263529151089357
Position 1369: 9.370457200839856e-05
Position 3045: 8.22543598806226e-05
Position 651: 7.883895291027733e-05
Position 833: 7.15063755558537e-05
Position 1312: 6.122183183050007e-05
Position 1334: 5.316432980463955e-05
Position 968: 5.215994831199466e-05
Position 896: 4.596525859172545e-05
Position 216: 4.492563969150579e-05
Position 8304: 4.1940599577974924e-05
Position 19575: 4.146340171474692e-05
Position 525: 4.108816801555797e-05
Position 1582: 4.022313196965202e-05
Position 980: 3.802304930565878e-05
Position 687: 2.9402879837051076e-05
Position 211: 2.896578520523174e-05
Position 1661: 2.6212000953351827e-05
Position 1315: 2.1524005473396536e-05
Position 267: 2.1043579620033303e-05
Position 653: 2.103994126173098e-05
