Gene = Fdps
index = 407
Annotated 5SS: [  98 1291 2660 6361 6606 6946 7100 7508 7729]
Annotated 3SS: [1127 2518 6279 6482 6856 7026 7429 7593 8115]
SMsplice 5SS: [  98 1039 1291 2660 6361 6606 6946 7100 7508]
SMsplice 3SS: [ 822 1127 2518 6279 6482 6856 7026 7429 7593]
top_k =  1000
Partition function (log Z): 12.708622847015237

Sorted 5' Splice Sites (High to Low Probability):
Position 1039: 0.9782564582671485
Position 7508: 0.9773183067553055
Position 7100: 0.9644547286498337
Position 2660: 0.9389898209261623
Position 6361: 0.9098979612912039
Position 98: 0.890099001449099
Position 6946: 0.8392687271002214
Position 6606: 0.8171978830930388
Position 1291: 0.768556724112291
Position 7729: 0.5602449329257378
Position 1228: 0.15829920646513654
Position 3168: 0.06822459995100225
Position 5634: 0.06701576177732703
Position 4400: 0.06093675303299948
Position 4404: 0.060774579630592816
Position 2647: 0.04626488098466034
Position 2358: 0.04448697916962147
Position 4622: 0.04146006807275514
Position 5006: 0.03496883876555294
Position 5865: 0.03157347100318991
Position 4823: 0.027419960814263962
Position 4734: 0.02625892055916945
Position 750: 0.025093846441913766
Position 208: 0.024196571799538765
Position 204: 0.01839771023400685
Position 6111: 0.017470243081099734
Position 150: 0.01728512847295239
Position 1324: 0.016363536379422707
Position 1796: 0.015887649208262068
Position 6729: 0.013629434827272111
Position 305: 0.010732443517208937
Position 7639: 0.010335271968417227
Position 3077: 0.009716769050882494
Position 7516: 0.009008647825624756
Position 225: 0.008542823187801446
Position 8010: 0.007364940615934244
Position 3932: 0.006729942116718645
Position 2946: 0.0065324964005778205
Position 7502: 0.005021192838133181
Position 279: 0.004613547295579218
Position 2307: 0.00438123833928516
Position 1800: 0.004073545571001487
Position 1318: 0.0038455027646448086
Position 5917: 0.0038373892010240074
Position 49: 0.003525331145351445
Position 1854: 0.003335430418105357
Position 3449: 0.003072599849397404
Position 7237: 0.00284744982631711
Position 6102: 0.0028301544043554654
Position 3172: 0.002703713099060838
Position 5001: 0.002452117290297166
Position 7788: 0.0023379849345849177
Position 7737: 0.0019991401406790447
Position 4986: 0.0018985369793848782
Position 348: 0.0018442232605658051
Position 2342: 0.0017762097315509253
Position 5664: 0.001755674315196931
Position 691: 0.001676343477008931
Position 704: 0.0016387017020868667
Position 7169: 0.0015905905748193991
Position 5093: 0.0014975169192987259
Position 6927: 0.0014826823395277006
Position 128: 0.0014372113123118447
Position 177: 0.0014108812678997086
Position 7678: 0.0013091469360776186
Position 7887: 0.001169257467422518
Position 6723: 0.001117773520201132
Position 934: 0.0008748128671092209
Position 780: 0.0007991504922551533
Position 6351: 0.000798280533964402
Position 6388: 0.0007069184934066946
Position 557: 0.000682333765107887
Position 189: 0.0006496923272856276
Position 6413: 0.0006369844268581622
Position 6638: 0.0006363957924619177
Position 6393: 0.0005498036134067024
Position 7093: 0.0005439335157266401
Position 7027: 0.0004941517472655547
Position 1818: 0.0004919284570405017
Position 566: 0.0004803420472842959
Position 6551: 0.00047994824096588316
Position 7960: 0.0004567210941799784
Position 1358: 0.00043619724193413547
Position 519: 0.000421880097128319
Position 6706: 0.00039884429121221984
Position 6616: 0.00039648427175682457
Position 728: 0.0003921409429282632
Position 7862: 0.00033878212712614895
Position 637: 0.00033586864314683897
Position 6645: 0.00031654339228886716
Position 6378: 0.00031439894506435606
Position 7681: 0.00028945010599679556
Position 1806: 0.0002861198893406526
Position 1830: 0.00028558394960445633
Position 3953: 0.00028318127882164467
Position 2808: 0.00027472238033099806
Position 7301: 0.00027081691780721587
Position 7211: 0.00026794267573916814
Position 138: 0.00021962561995846682
Position 399: 0.00019649430792952746
Position 607: 0.00019474433131005202
Position 1019: 0.00019233070474403033
Position 7104: 0.0001594511719944928
Position 3405: 0.00015690969593711257
Position 8092: 0.00015469428057070676
Position 3498: 0.00015279705868678312
Position 512: 0.00014740983780634046
Position 7341: 0.00014720602360563574
Position 6836: 0.0001376215907812597
Position 1048: 0.00013299352551129068
Position 7309: 0.00013018749411809218
Position 7802: 0.00012343710036233902
Position 1479: 0.00012322848447024554
Position 3958: 0.00012184668051100546
Position 715: 0.00012057729370842644
Position 5328: 0.00012009127419989822
Position 3756: 0.00011362495539816544
Position 1054: 0.00011254971350677254
Position 241: 0.00011226774816522713
Position 8202: 0.00010975032907122186
Position 272: 0.00010208519973020432
Position 2639: 0.00010206469735440947
Position 517: 9.629101800001523e-05
Position 7688: 9.337932470547041e-05
Position 643: 9.194862379709722e-05
Position 614: 7.731184876752005e-05
Position 1986: 7.630260114675697e-05
Position 47: 7.277408001627527e-05
Position 7785: 7.252880455063847e-05
Position 6775: 7.209848695975433e-05
Position 1222: 7.043256493197309e-05
Position 534: 6.865506959116962e-05
Position 183: 6.818127147814322e-05
Position 2251: 6.443481303251532e-05
Position 8053: 6.0723523844675064e-05
Position 2253: 6.053349689314617e-05
Position 7220: 5.950773868266721e-05
Position 616: 5.7600553476998144e-05
Position 1379: 5.743789227137694e-05
Position 7325: 5.742885373191308e-05
Position 1702: 5.536122855132022e-05
Position 4191: 5.3815443504309814e-05
Position 7122: 5.1887561592043586e-05
Position 1464: 4.7476277525381905e-05
Position 1712: 4.6993298649482195e-05
Position 2333: 4.668694306636404e-05
Position 2236: 4.619544074332508e-05
Position 1341: 4.549395005530626e-05
Position 1009: 4.478485888521152e-05
Position 7108: 4.380315423081592e-05
Position 664: 4.3182432326614e-05
Position 1736: 4.305361028219196e-05
Position 586: 4.025726579498686e-05
Position 136: 3.649955737606532e-05
Position 1815: 3.5551319548708836e-05
Position 7757: 3.500354047622286e-05
Position 2161: 3.223460237376326e-05
Position 1896: 3.216144341079965e-05
Position 478: 3.176236478349539e-05
Position 7320: 2.7530921486399348e-05
Position 1370: 2.513418338706106e-05
Position 621: 2.3520825115168866e-05
Position 1387: 2.2950224159712607e-05
Position 7171: 2.232240367415862e-05
Position 1484: 2.059383598840024e-05
Position 7686: 1.965276106181067e-05
Position 6917: 1.8667845156752403e-05
Position 7531: 1.862698163296477e-05
Position 4102: 1.8565930002405028e-05
Position 459: 1.7743150406469783e-05
Position 2340: 1.7053189002616208e-05
Position 999: 1.6492308225548228e-05
Position 7045: 1.637781436913132e-05
Position 6808: 1.6107566104788948e-05
Position 8035: 1.450718327164275e-05
Position 3965: 1.4487078302926333e-05
Position 576: 1.3504775122296357e-05
Position 7161: 1.2619965309595633e-05
Position 1043: 1.2277303568288767e-05
Position 2309: 1.2088152919345006e-05
Position 1012: 1.0975193982144359e-05
Position 4299: 9.921941624065396e-06
Position 295: 9.046011585492e-06
Position 980: 8.747385871738399e-06
Position 309: 8.274380775499494e-06
Position 735: 8.207942746912362e-06
Position 7163: 7.569415809127284e-06
Position 233: 6.610720171701189e-06
Position 973: 6.59224847535137e-06
Position 3777: 6.437988833150384e-06
Position 7492: 5.8522355677377805e-06
Position 589: 5.691031084745766e-06
Position 975: 5.615429801477016e-06
Position 110: 5.54770688639058e-06
Position 693: 4.955740051413555e-06
Position 261: 4.656651834085625e-06
Position 942: 4.632888572287199e-06
Position 86: 4.504136263486201e-06
Position 1021: 4.4900427362994315e-06
Position 3413: 4.435064818427385e-06
Position 2686: 4.3498910101570304e-06
Position 7192: 4.175516878354767e-06
Position 695: 4.106984514267131e-06
Position 3379: 3.7677719547290204e-06
Position 181: 3.5729495546716244e-06
Position 3575: 3.4667956399389796e-06
Position 2619: 3.1933121671628406e-06
Position 3417: 3.123501985575882e-06
Position 893: 2.9589267926489542e-06
Position 2570: 2.7654324758184824e-06
Position 3593: 2.7536750124661582e-06
Position 2950: 2.476005787688308e-06
Position 3332: 2.389981848004576e-06
Position 868: 2.366276404525612e-06
Position 807: 2.24861068311456e-06
Position 1045: 2.235859386220905e-06
Position 3469: 2.0491175129691412e-06
Position 6541: 1.916148072601483e-06
Position 3207: 1.675463289283456e-06
Position 1056: 1.3239314591698685e-06
Position 2062: 1.1871012625364117e-06
Position 2651: 8.40334372836234e-07
Position 833: 7.927356791109069e-07
Position 7750: 6.347697849257427e-07
Position 2366: 4.079328906376706e-07
Position 2299: 4.0665025454363546e-07
Position 358: 3.532325715841903e-08
Position 17: 1.4747718264902315e-08
Position 327: 1.2314170662694978e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7429: 0.9852221869873077
