Gene = Fis1
index = 410
Annotated 5SS: [ 152 1055 3093 3594]
Annotated 3SS: [ 921 3015 3487 3839]
SMsplice 5SS: [ 152 1055 3093 3594]
SMsplice 3SS: [ 921 3015 3487 3839]
top_k =  1000
Partition function (log Z): 3.584640979018734

Sorted 5' Splice Sites (High to Low Probability):
Position 152: 0.9743046930528476
Position 3093: 0.9579569227283715
Position 3594: 0.915976613519451
Position 1055: 0.9124131407927212
Position 2010: 0.1462043317652382
Position 2897: 0.12355397537078716
Position 1386: 0.09834996626370753
Position 627: 0.09449254913074868
Position 793: 0.09276032220117195
Position 2319: 0.0697108251845588
Position 2748: 0.04739672312592518
Position 2884: 0.04069288927939928
Position 1781: 0.023900256260824863
Position 692: 0.020863302502036538
Position 157: 0.01940559566776665
Position 2942: 0.01656695891052272
Position 3141: 0.015610373670838637
Position 601: 0.015004679398679187
Position 1735: 0.015004453687532494
Position 653: 0.014232558619891655
Position 860: 0.012628068191696174
Position 3227: 0.012434259565146632
Position 608: 0.010503943328209656
Position 535: 0.01032196675755385
Position 3758: 0.00942303034384352
Position 708: 0.00783314624501296
Position 3508: 0.00651031499642332
Position 3419: 0.005414750745614686
Position 1969: 0.004707166848930678
Position 1978: 0.0044912260226574775
Position 1544: 0.004391482032882647
Position 410: 0.003831438306145204
Position 338: 0.0029025205587591596
Position 1432: 0.00287290397333547
Position 83: 0.0023934586697715587
Position 2906: 0.00231165335977696
Position 3752: 0.001853278159339082
Position 2051: 0.001596600875869729
Position 3465: 0.0012895296929408934
Position 2834: 0.0011704073343576373
Position 2043: 0.0011642780324559363
Position 1674: 0.0009654826392969641
Position 2948: 0.0009382479634695727
Position 314: 0.0008114240965112561
Position 2014: 0.0008080002799037973
Position 3189: 0.0007896073236402232
Position 2068: 0.0007811894906259603
Position 661: 0.000752231241792101
Position 565: 0.0007492382513079006
Position 3848: 0.0007104063335947247
Position 2671: 0.0005458790489227849
Position 350: 0.000517360970832222
Position 1373: 0.0005019268367452741
Position 560: 0.000463786529332583
Position 2759: 0.0003959938925483386
Position 1263: 0.0003121021409100749
Position 899: 0.00028986544025320227
Position 386: 0.00028406965511720204
Position 12: 0.00027133191519520855
Position 378: 0.000250037060529749
Position 3917: 0.00023371603834016586
Position 2710: 0.00022946580363779982
Position 3267: 0.00022108390684681637
Position 1175: 0.00021339717166531585
Position 770: 0.00020977338424219867
Position 2866: 0.00020271588073930127
Position 3460: 0.0002016437423694568
Position 3357: 0.00018656346436790347
Position 2034: 0.0001761784547870394
Position 3608: 0.00015110539781550925
Position 316: 0.00013859820339663062
Position 3714: 0.0001323991161525149
Position 431: 0.00013180628708904404
Position 3133: 0.00011424369539389957
Position 299: 0.00011265532051726297
Position 1841: 0.00010943558230890057
Position 3925: 0.00010913622299131597
Position 448: 0.00010691010370961328
Position 3207: 0.00010380813766067694
Position 3203: 9.541435174221431e-05
Position 479: 8.28555192203426e-05
Position 1377: 7.518389179491919e-05
Position 69: 6.901657024637271e-05
Position 3148: 6.012117144703402e-05
Position 725: 5.967715984717741e-05
Position 3512: 5.693360409107205e-05
Position 888: 5.488810626715051e-05
Position 236: 5.036499478369022e-05
Position 434: 4.803564645147738e-05
Position 3615: 4.568453022298989e-05
Position 3372: 4.32852624757286e-05
Position 1042: 4.119913141038356e-05
Position 1003: 3.910949760735445e-05
Position 418: 3.7365441396427904e-05
Position 3235: 2.9538599156773682e-05
Position 384: 2.8174726877368986e-05
Position 131: 2.6937214001010326e-05
Position 1185: 2.6091454057792882e-05
Position 416: 1.947485936000625e-05
Position 631: 1.68955962359703e-05
Position 611: 1.6510961346091443e-05
Position 672: 1.5634621060825516e-05
Position 1511: 1.2896332228926281e-05
Position 199: 1.2864780428848056e-05
Position 464: 1.2629481705800986e-05
Position 61: 1.261452726617665e-05
Position 1755: 1.2449212373300561e-05
Position 3122: 1.0579377941553938e-05
Position 133: 1.0408800689393847e-05
Position 501: 1.0245876381042839e-05
Position 439: 1.0235669442344123e-05
Position 1526: 8.715665959033755e-06
Position 116: 8.372794669204197e-06
Position 2972: 8.116778696746529e-06
Position 137: 7.791937836657097e-06
Position 4004: 7.746055074355761e-06
Position 81: 6.925292115743217e-06
Position 3863: 5.770894616103986e-06
Position 3720: 5.635752232325426e-06
Position 446: 3.2584484261858955e-06
Position 3453: 2.887229418575922e-06
Position 25: 2.404853312357673e-06
Position 230: 7.202307705290857e-07
Position 241: 2.2215767487722293e-07
Position 469: 1.8284074960067776e-07
Position 509: 1.408442359077678e-07
Position 462: 1.3782894920895446e-07
Position 996: 1.3774300817333002e-08
Position 3455: 7.902773055287472e-10
Position 1105: 1.618457857788374e-10
Position 507: 7.472735072976945e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3487: 0.9636883274743732
Position 3839: 0.9515868260740432
Position 3015: 0.9119361137150975
Position 921: 0.8032705721697175
Position 2833: 0.229715992683396
Position 527: 0.18460737453392914
Position 1874: 0.16240450260191228
Position 717: 0.09868714032503881
Position 1231: 0.05203534565037995
Position 2650: 0.049751567233706225
Position 972: 0.0431514475772602
Position 2118: 0.034034252020591724
Position 942: 0.02925864904596704
Position 1613: 0.020236248541854032
Position 504: 0.012250286991927895
Position 1159: 0.012075442927056024
Position 255: 0.009764312685423979
Position 2131: 0.00973619348470606
Position 1663: 0.00959156085220289
Position 1175: 0.008844058075852127
Position 1311: 0.008463782789188865
Position 1339: 0.00796672743742439
Position 3326: 0.007837759990388597
Position 2105: 0.00607819716821729
Position 3529: 0.0053718983137103805
Position 3017: 0.005236348065948193
Position 3030: 0.004970854309789028
Position 2844: 0.004602186344236156
Position 1595: 0.004522503325093699
Position 2627: 0.0038225358508802735
Position 2185: 0.003632716357628548
Position 1143: 0.0036133566660038704
Position 1126: 0.0033965952472201997
Position 932: 0.003354637798002296
Position 2883: 0.003061599226385308
Position 4048: 0.0030192282772032765
Position 643: 0.0030025249122129583
Position 1266: 0.0029997451495635398
Position 1902: 0.0027472786429275312
Position 2801: 0.002478401677217129
Position 2025: 0.0021113842776455975
Position 2688: 0.001998802875626502
Position 974: 0.0019806752691193578
Position 951: 0.0019305946668381096
Position 1282: 0.001704342246839082
Position 1840: 0.0016949630450757065
Position 1426: 0.001665153228980335
Position 1571: 0.0016210450145667404
Position 2179: 0.0016092863817231975
Position 3974: 0.0015502398704925122
Position 4077: 0.001508543246620845
Position 2208: 0.001436149726449655
Position 2134: 0.0014254283386386157
Position 2936: 0.0013494342100718213
Position 2928: 0.0013435546937016147
Position 1242: 0.0012277087338561908
Position 743: 0.0012083233068709708
Position 3890: 0.0012028699777173804
Position 462: 0.0011790930705073254
Position 323: 0.0010858468538025895
Position 1010: 0.0009855689353457098
Position 1615: 0.0009829569090454538
Position 3308: 0.0009347972275998376
Position 1250: 0.0008792274497188123
Position 1997: 0.0008527844754882012
Position 1204: 0.0008518209072475308
Position 691: 0.0008399591319322918
Position 3757: 0.0007043125938307986
Position 3744: 0.0006954420815033273
Position 3383: 0.0006703527546861015
Position 1673: 0.0006501776167473839
Position 1431: 0.000581368997970557
Position 3699: 0.00056618913021522
Position 3713: 0.000560953945981405
Position 1638: 0.0005162095851940332
Position 276: 0.0004727370000600955
Position 1924: 0.00045548716081367165
Position 1456: 0.000435488497654792
Position 2226: 0.00039411187206418133
Position 2190: 0.00036444295266644354
Position 3723: 0.0003512784905313973
Position 1724: 0.0003233706670349162
Position 1034: 0.00030823113264091915
Position 852: 0.0003049934138970546
Position 1549: 0.0003019204402971222
Position 356: 0.00029865221666896586
Position 3851: 0.0002985907895820212
Position 2725: 0.0002852694728322832
Position 3925: 0.000279276744024087
Position 681: 0.000279067112681699
Position 955: 0.0002789417976891787
Position 3211: 0.0002591288272296539
Position 3161: 0.00025664942725440255
Position 423: 0.0002546214831329832
Position 748: 0.00023460822432264035
Position 3432: 0.00023319371946446923
Position 1930: 0.0002034615908300952
Position 1348: 0.00019166121057331956
Position 3632: 0.00016130561428615527
Position 755: 0.00015527465794817755
Position 672: 0.00014804652127439343
Position 3939: 0.00013815239143297387
Position 3387: 0.00013220051274659707
Position 2591: 0.00012826409933209981
Position 1978: 0.0001229666433468716
Position 3092: 0.00012206934991055886
Position 1319: 0.00011429335523857738
Position 1185: 0.0001114743299066516
Position 273: 0.00010751743728272725
Position 1524: 0.00010716888960862888
Position 4061: 0.00010577112978569825
Position 1648: 0.00010504461776267968
Position 2664: 0.000104032752859143
Position 2159: 9.970454546383101e-05
Position 1685: 9.710228130555575e-05
Position 2218: 8.88175553204292e-05
Position 1080: 8.45718652357445e-05
Position 1297: 8.268329792165865e-05
Position 1200: 8.037567279127818e-05
Position 2911: 7.94105453229972e-05
Position 469: 7.918475810296622e-05
Position 800: 7.887910864154452e-05
Position 948: 7.142644495863542e-05
Position 3266: 6.330207468069991e-05
Position 3508: 6.142709748020935e-05
Position 3943: 6.131742116989153e-05
Position 3686: 6.116211634605231e-05
Position 2078: 6.029112102963124e-05
Position 3729: 5.921269229910098e-05
Position 1351: 5.612024698802636e-05
Position 3550: 5.158900039485338e-05
Position 2034: 5.059917044921967e-05
Position 95: 4.575682113692867e-05
Position 2679: 4.2320164942067425e-05
Position 3499: 3.925579774696039e-05
Position 4085: 3.7200931442644114e-05
Position 3380: 3.674088676269358e-05
Position 627: 3.575851349116403e-05
Position 3541: 3.1132137536886664e-05
Position 767: 2.9961164694539744e-05
Position 657: 2.8155493034802804e-05
Position 3781: 2.7127669043482016e-05
Position 1962: 2.6681233149352534e-05
Position 384: 2.340826447383629e-05
Position 341: 2.269312132646607e-05
Position 1726: 2.0459008523439036e-05
Position 535: 1.7675706958899763e-05
Position 3776: 1.5125920036070903e-05
Position 1679: 1.4554708253237613e-05
Position 3140: 1.358520933288078e-05
Position 616: 1.3430103405763117e-05
Position 2262: 1.2900427946896517e-05
Position 3518: 1.268197526163256e-05
Position 3377: 1.2441826764111823e-05
Position 3464: 1.2053208472642942e-05
Position 2136: 1.1850761299888588e-05
Position 230: 1.1199861246868267e-05
Position 3535: 9.316202293086657e-06
Position 595: 7.068419414570102e-06
Position 4127: 6.731937947492265e-06
Position 589: 6.488822439723041e-06
Position 3448: 6.170282810088025e-06
Position 815: 6.034375190218175e-06
Position 1210: 4.687007920387421e-06
Position 394: 3.7664266497634427e-06
Position 604: 3.730658178846593e-06
Position 809: 3.011136847354245e-06
Position 3977: 2.6083772036316196e-06
Position 775: 2.548075968709797e-06
Position 434: 2.2010287905377895e-06
Position 3790: 2.0406065942317893e-06
Position 3556: 2.0259232920614486e-06
Position 782: 1.977763719077854e-06
Position 579: 1.5812317435941354e-06
Position 370: 1.3954477448375944e-06
Position 364: 1.3287679943105335e-06
Position 1053: 1.1117415083550424e-06
Position 221: 7.324932653343871e-07
Position 822: 7.143530018779932e-07
Position 860: 6.742275634156851e-07
Position 1023: 6.121828782224903e-07
Position 549: 5.432348799554901e-07
Position 431: 3.7928589520349203e-07
Position 1437: 2.494690729023226e-07
Position 1354: 2.454385550916326e-07
Position 1036: 2.054632162866284e-07
Position 3278: 1.2738137568273164e-07
Position 3292: 1.0217091363756483e-07
Position 539: 8.378104197801087e-08
Position 563: 7.571911705132864e-08
Position 142: 7.33373765532474e-08
Position 112: 6.345944044130567e-08
Position 151: 3.8798958980959665e-08
Position 558: 3.50229118133905e-08
Position 179: 2.9424890896695103e-08
Position 2698: 2.5119630305580057e-08
Position 176: 2.3437754871652018e-08
Position 81: 1.9777056259498093e-08
Position 74: 1.9539176668370124e-08
Position 543: 1.859047805333933e-08
Position 1059: 1.2634449808708751e-08
Position 87: 1.1444701120042712e-08
Position 396: 1.097657185361266e-08
Position 156: 1.0023500814520617e-08
Position 173: 5.512080867119603e-09
Position 439: 5.3220468406427605e-09
Position 3182: 4.496977698881846e-09
Position 127: 3.095422529066543e-09
Position 184: 1.7616419084995282e-09
Position 199: 1.6210144582655627e-09
Position 169: 1.23915272036857e-09
Position 212: 1.0480700849092996e-09
Position 210: 6.819862440032289e-10
Position 207: 1.348991404781434e-10
Position 194: 1.0109166832217625e-10
