Gene = Gm35549
index = 481
Annotated 5SS: [67]
Annotated 3SS: [5805]
SMsplice 5SS: [  67 1320]
SMsplice 3SS: [1228 5805]
top_k =  1000
Partition function (log Z): -8.9293724888505

Sorted 5' Splice Sites (High to Low Probability):
Position 1320: 0.9039744377428092
Position 67: 0.8681082698158054
Position 2860: 0.4624558822325232
Position 5945: 0.12240003643692014
Position 3936: 0.05060526800612939
Position 2593: 0.03802921012876994
Position 341: 0.036666658668588765
Position 3234: 0.03567424768692764
Position 5961: 0.03401336611652368
Position 5247: 0.022394450053244603
Position 5679: 0.0222559274757597
Position 4221: 0.020521993088452362
Position 102: 0.018663033501467155
Position 171: 0.01786106199035137
Position 493: 0.016737404894716857
Position 1102: 0.01052829589406324
Position 827: 0.009007327720689151
Position 181: 0.007229081539733949
Position 2257: 0.00574049423101223
Position 3787: 0.005538422745868448
Position 615: 0.0044829707609165045
Position 962: 0.003749258337149626
Position 76: 0.003424591496595382
Position 3270: 0.0033939870961934115
Position 1637: 0.003346448981708149
Position 2920: 0.0022523114436721185
Position 1693: 0.0022440354783969784
Position 1431: 0.0018418164855207545
Position 55: 0.0015505716766973498
Position 4772: 0.001437785542899315
Position 2547: 0.0013218922583643877
Position 2499: 0.0013012045286933155
Position 5432: 0.0012441937730636602
Position 971: 0.001088179481371654
Position 811: 0.0009495926702741416
Position 3518: 0.0008744775825082233
Position 2579: 0.0008694989201168445
Position 276: 0.0008010802727619636
Position 1337: 0.0007880005124373148
Position 558: 0.0007617702481572235
Position 198: 0.0007500652583982623
Position 1867: 0.0007456617845921058
Position 5554: 0.0007423297847222923
Position 3805: 0.0007256025217060296
Position 4240: 0.0006072500569729827
Position 5862: 0.0005865657122874506
Position 2957: 0.0005650939592961679
Position 4668: 0.000540429088717035
Position 414: 0.0005291769971594618
Position 2951: 0.0005155381971561766
Position 2628: 0.0004893565256608496
Position 762: 0.00048361807036271316
Position 1698: 0.00041096508277821257
Position 2822: 0.00040333525005042037
Position 867: 0.00037590997212732103
Position 775: 0.0003682706242332015
Position 1499: 0.0003290709970621917
Position 230: 0.0002657960513178881
Position 2190: 0.0002636452621934942
Position 130: 0.00026086562778119643
Position 1093: 0.00022868149514707067
Position 573: 0.00017899738095710193
Position 2619: 0.0001788660355581747
Position 378: 0.0001728634401180225
Position 2477: 0.00016187656404175463
Position 853: 0.00012624296653385966
Position 2236: 0.00012526838631162835
Position 335: 0.00011784050583160041
Position 2612: 9.6472412598586e-05
Position 1648: 9.353937901448494e-05
Position 3884: 9.063206286555496e-05
Position 3097: 8.873483989376547e-05
Position 3924: 8.303130438316818e-05
Position 5127: 7.755059105643412e-05
Position 570: 6.484133325748038e-05
Position 864: 5.9063216446221996e-05
Position 1267: 5.7848242079833066e-05
Position 156: 4.949488189645689e-05
Position 368: 4.5625379105621994e-05
Position 437: 4.53690287973722e-05
Position 95: 3.75263069186259e-05
Position 100: 3.648406038969469e-05
Position 555: 3.543730498329702e-05
Position 975: 3.054802740164671e-05
Position 678: 2.0017974458214558e-05
Position 497: 1.9623015492204164e-05
Position 610: 1.635420744910282e-05
Position 913: 1.4239543700359547e-05
Position 22: 9.575999678169779e-06
Position 692: 9.170972458769903e-06
Position 430: 8.734483748364159e-06
Position 905: 7.98176781373629e-06
Position 937: 5.765782926612444e-06
Position 991: 5.643444747460932e-06
Position 504: 5.376943044140146e-06
Position 681: 4.826501726252975e-06
Position 891: 4.101368377998019e-06
Position 968: 3.97517198756151e-06
Position 2811: 3.3486951470650175e-06
Position 1000: 3.1369852840004898e-06
Position 902: 2.708895202509516e-06
Position 1204: 2.46412803274478e-06
Position 1387: 1.7868352279050814e-06
Position 1288: 1.5746280822495943e-06
Position 1194: 1.2261899624613649e-06
Position 2285: 8.993205199937876e-07
Position 2170: 7.335895499638634e-07
Position 1995: 5.139428899587947e-07
Position 1819: 4.819855512233589e-07
Position 1416: 4.2972470163569465e-07
Position 1300: 2.588363115670642e-07
Position 3754: 1.7260430095101233e-07
Position 1362: 1.5435879702448507e-07
Position 1346: 1.2811960354082728e-07
Position 686: 6.694772383462486e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1228: 0.709923318942836
Position 5805: 0.6161285682642788
Position 2756: 0.231497241398738
Position 1177: 0.16598700292744287
Position 2797: 0.12948459144715135
Position 6093: 0.12022308357010414
Position 2705: 0.09514637808594882
Position 3682: 0.06977794576559197
Position 6238: 0.04714703151427676
Position 5898: 0.033848181629942777
Position 2658: 0.03219036141302348
Position 3036: 0.030771608350722734
