Gene = Il11
index = 567
Annotated 5SS: [ 162 1817 2012 2264]
Annotated 3SS: [1643 1924 2101 4403]
SMsplice 5SS: [ 162 1817 2012 2264]
SMsplice 3SS: [1643 1909 2101 4403]
top_k =  1000
Partition function (log Z): 2.6120397937129693

Sorted 5' Splice Sites (High to Low Probability):
Position 2012: 0.9990578236968456
Position 1817: 0.993172194596633
Position 2264: 0.794036781383539
Position 162: 0.7676166352163855
Position 2914: 0.41800654852005414
Position 873: 0.22145968609530794
Position 184: 0.11420142954223676
Position 1541: 0.06807912360082494
Position 3005: 0.051619762327995346
Position 570: 0.04771406727799878
Position 2178: 0.02652137704016766
Position 402: 0.020909074790039044
Position 1278: 0.009398875857475213
Position 4731: 0.005083117886681864
Position 4038: 0.004750102117294357
Position 845: 0.004219196913548274
Position 883: 0.0036731098887088287
Position 1474: 0.0035644214645687857
Position 421: 0.002344660635745886
Position 3857: 0.0017918058032355432
Position 971: 0.0014442791175787277
Position 755: 0.0011042065191371943
Position 623: 0.0010676795028564062
Position 3825: 0.0010293460451532958
Position 4641: 0.0010142120593664733
Position 2333: 0.0009143521102468587
Position 2214: 0.0008612412779936081
Position 93: 0.0007997199574085496
Position 197: 0.0007433886380448799
Position 2250: 0.0007313166372151155
Position 166: 0.0007249447431560456
Position 3576: 0.0007162905221626008
Position 4230: 0.0007047766259912444
Position 300: 0.00042510388354463787
Position 2573: 0.0003938104089414227
Position 1165: 0.0002730221715465165
Position 2679: 0.0002706204277936171
Position 5350: 0.00025379184895487586
Position 2879: 0.0002510151260613155
Position 433: 0.00024907002235706
Position 2181: 0.00022600879277441318
Position 147: 0.00021328839129087701
Position 4178: 0.0001901747749185526
Position 1479: 0.00016852711971971311
Position 488: 0.00015273082674299016
Position 2156: 0.00013805908138216663
Position 1301: 0.00012278670873098964
Position 1404: 0.0001222432526284804
Position 244: 0.00011947941453736549
Position 176: 0.00011463129401010394
Position 1727: 9.969115723168831e-05
Position 699: 9.610250819436313e-05
Position 1056: 9.08832413069451e-05
Position 309: 8.859145857046902e-05
Position 3010: 7.789748181508412e-05
Position 68: 7.662715347015296e-05
Position 2940: 6.50102297768999e-05
Position 1644: 5.9930367960895515e-05
Position 3934: 5.888363307918404e-05
Position 2109: 5.696287712373264e-05
Position 981: 5.4666101670952325e-05
Position 4539: 5.315121181264529e-05
Position 1763: 5.227212771486533e-05
Position 2546: 3.9855498390495646e-05
Position 1491: 3.713971122921847e-05
Position 5662: 3.299133575738057e-05
Position 2372: 3.182737825006437e-05
Position 973: 3.0784974305686086e-05
Position 943: 3.075339911488494e-05
Position 975: 2.889505304779274e-05
Position 1377: 2.8276551986106364e-05
Position 2362: 2.5738834877067338e-05
Position 2469: 2.4821089850884828e-05
Position 1370: 2.4767679884807892e-05
Position 170: 2.3576928954567125e-05
Position 480: 2.0728133840460794e-05
Position 2452: 1.9893931988634702e-05
Position 2384: 1.8393495501368406e-05
Position 2698: 1.518930231824786e-05
Position 983: 1.500629627630281e-05
Position 993: 1.1626806504726635e-05
Position 701: 1.0078713418673427e-05
Position 1667: 9.071590522783975e-06
Position 833: 8.444244958875344e-06
Position 2607: 8.047913751841892e-06
Position 1650: 7.990175641945825e-06
Position 1664: 7.955461773040257e-06
Position 1012: 7.0890900240287515e-06
Position 1658: 7.048218816688939e-06
Position 849: 6.11179760526203e-06
Position 1853: 5.942620417926772e-06
Position 2140: 5.640502008914915e-06
Position 2172: 5.485794223486018e-06
Position 2548: 5.35632568173409e-06
Position 2129: 4.633880543530315e-06
Position 437: 4.561635172124592e-06
Position 1691: 4.501712212993042e-06
Position 281: 4.362122903658112e-06
Position 2656: 3.40417792353275e-06
Position 1694: 3.2198371494040957e-06
Position 717: 2.7818197442942853e-06
Position 315: 2.2212420036467944e-06
Position 1145: 2.1957377710420276e-06
Position 1646: 4.425860301946466e-07
Position 3443: 3.766076594818815e-07
Position 3516: 3.29324751820256e-07
Position 2907: 2.259914427811633e-07
Position 2798: 2.1839522630888448e-07
Position 223: 2.1361494169143246e-07
Position 3043: 1.9881030158507077e-07
Position 3081: 1.9822994904213176e-07
Position 2073: 1.7818357209120751e-07
Position 3419: 1.4134047167528908e-07
Position 3260: 1.3362147771982081e-07
Position 3431: 1.293508247097669e-07
Position 2111: 1.0891640769021602e-07
Position 2066: 8.539609354916027e-08
Position 2064: 6.041177784269292e-08
Position 1956: 5.956177575488032e-08
Position 2081: 2.3916699705757693e-08
Position 4141: 1.241161374681062e-08
Position 271: 8.57969939560739e-09
Position 1897: 2.007383513407411e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1643: 0.9833422362693068
Position 2101: 0.8794814716340592
Position 4403: 0.6633414089870888
Position 1909: 0.5558533415869661
Position 1924: 0.4256680442089686
Position 2789: 0.3527688193971002
Position 752: 0.12373477850016702
Position 2765: 0.10977189000502183
Position 3976: 0.03294273051202127
Position 4427: 0.032893092669506276
Position 1396: 0.022614955709083263
Position 4864: 0.022462208213049322
Position 1432: 0.021788122932522597
Position 4324: 0.018989483668201447
Position 2177: 0.018637559124692456
Position 754: 0.018559958143220024
Position 5725: 0.013201625057203178
Position 476: 0.011700468305793962
Position 1106: 0.011186457791842179
Position 1470: 0.01114438701776803
Position 840: 0.011028494740146187
Position 4036: 0.010681237688236088
Position 5370: 0.010224647048860277
Position 1926: 0.010146090962467469
Position 2733: 0.009986266045143107
Position 4509: 0.008931020448097385
Position 1361: 0.008750520462814456
Position 1712: 0.008637172753941661
Position 486: 0.008445717882385927
Position 4473: 0.007792742218731525
Position 2891: 0.007602142194355087
Position 5698: 0.007379560386186936
Position 804: 0.007292398402612099
Position 5761: 0.0060068506155815235
Position 3705: 0.005242832582488746
Position 1928: 0.004527834983852346
Position 3708: 0.00438161274897291
Position 782: 0.0040980121032479
Position 3286: 0.003991113184046699
Position 4378: 0.0037771782369852348
Position 2360: 0.0036855801296404073
Position 2871: 0.0036126396427176044
Position 4128: 0.003539577845905127
Position 2806: 0.003345671842064466
Position 2121: 0.003107714749511141
Position 4617: 0.0031000938757105813
Position 3478: 0.003041806507167804
Position 2452: 0.00272081910092419
Position 5207: 0.0027179451375822284
Position 3407: 0.002567395493808472
Position 4965: 0.002467235602055325
Position 3143: 0.002455990506127465
Position 2404: 0.0024484723808768424
Position 3199: 0.0022667831924317043
Position 2772: 0.0020271634390614636
Position 4431: 0.0018501222186039284
Position 767: 0.0018442469653025713
Position 5541: 0.0018285366260023593
Position 1292: 0.0017928758079376755
Position 2663: 0.0017666502018301759
Position 4562: 0.0017646162132907435
Position 2356: 0.0015731570653799458
Position 1402: 0.0014992368288537722
Position 3710: 0.0014538177859524605
Position 4364: 0.0014256234984489212
Position 3032: 0.0012775736227225777
Position 1438: 0.0011769021195918773
Position 2194: 0.001131661141378318
Position 1736: 0.001106541253623222
Position 3743: 0.0010960804058901014
Position 3223: 0.0010895279350429548
Position 3886: 0.001076858281613775
Position 1327: 0.0010559230199087475
Position 2375: 0.0010450062371111567
Position 2563: 0.0010166234777944333
Position 867: 0.0009510436188713156
Position 2257: 0.0008370792830747595
Position 2812: 0.0008061815199090961
Position 2995: 0.0007937298275052351
Position 3660: 0.0007273769985968509
Position 5472: 0.0006729021450396638
Position 1883: 0.0006638722468082274
Position 3848: 0.0006609322099177181
Position 429: 0.0006513538955247823
Position 4263: 0.0006303204775561498
Position 2517: 0.000598886240128669
Position 4916: 0.0005859996023306821
Position 3171: 0.0005628591480734565
Position 5404: 0.0005594685429321327
Position 1685: 0.0005461076432167008
Position 2607: 0.00046888910235812393
Position 2976: 0.00044182696964095746
Position 4704: 0.0004332920734094357
Position 3387: 0.0004160621500551371
Position 791: 0.00040136284995479784
Position 1689: 0.0003859970065760118
Position 5209: 0.0003833821630291314
Position 5281: 0.000343871821578047
Position 5424: 0.00032043280537233203
Position 1298: 0.00028735073729623564
Position 3306: 0.0002737092652077466
Position 3259: 0.0002581069713215506
Position 3293: 0.0002577269817617922
Position 2973: 0.0002547561888298171
Position 2689: 0.0002535039379158498
Position 5220: 0.00024858313015729973
Position 3252: 0.000229936898754869
Position 1890: 0.00022186194007291888
Position 3800: 0.0002197315344166938
Position 5495: 0.0002168998923181296
Position 1333: 0.00021517934603038582
Position 2818: 0.0002147315659068637
Position 514: 0.00019971083080362243
Position 5260: 0.00019793328444861225
Position 5340: 0.00019376273711449335
Position 454: 0.0001906414091686931
Position 1940: 0.00018866618996001062
Position 1605: 0.0001806933110113415
Position 1748: 0.0001784966993240502
Position 5490: 0.00017156073026739494
Position 285: 0.00016531275270668434
Position 794: 0.00016275416018118733
Position 2132: 0.00015913642688171427
Position 2750: 0.00015791368495197603
Position 3612: 0.00015596933982941916
Position 3682: 0.00015355031030858405
Position 5466: 0.0001525746391586604
Position 5324: 0.000147055443047853
