Gene = Prune1
index = 864
Annotated 5SS: [  492 13846 16659 18485 19866 22837 24050]
Annotated 3SS: [13752 16455 18299 19706 22741 23890 26648]
SMsplice 5SS: [  492 13559 13846 16659 18485 19866 22837 24050]
SMsplice 3SS: [13462 13752 16545 18388 19706 22741 23890 26648]
top_k =  1000
Partition function (log Z): 8.131452739123894

Sorted 5' Splice Sites (High to Low Probability):
Position 19866: 0.9909161772619918
Position 492: 0.9879986294791361
Position 22837: 0.9861676434073428
Position 16659: 0.9716551164517842
Position 13846: 0.958934508419565
Position 13559: 0.9472271498707353
Position 24050: 0.8882099965805693
Position 18485: 0.8471273604253586
Position 26838: 0.34436009968453113
Position 14279: 0.30047385304140056
Position 11118: 0.23189285242479185
Position 14349: 0.16584020829467622
Position 18024: 0.1294199626085946
Position 26848: 0.1266777326165489
Position 17926: 0.07771030334424327
Position 8896: 0.07052996634135554
Position 1271: 0.06852463014079531
Position 18019: 0.06497414598154069
Position 18497: 0.05143671854433979
Position 19095: 0.04800693037341029
Position 23199: 0.046722407921357643
Position 24002: 0.04373013121660259
Position 14641: 0.04280133223403838
Position 21167: 0.03146526716758276
Position 17680: 0.030931983147574556
Position 19091: 0.030155992632131475
Position 21120: 0.027312991757890648
Position 18045: 0.02668201789426148
Position 26454: 0.024825100746370163
Position 14563: 0.02233411931227212
Position 25292: 0.02123285115403775
Position 24910: 0.019600208845131858
Position 17365: 0.015921746125572303
Position 23642: 0.014596113475794195
Position 26262: 0.014226380511722753
Position 26751: 0.01241863211061153
Position 14236: 0.011386953314733581
Position 27281: 0.01112427142095316
Position 27869: 0.010887613631279653
Position 17706: 0.010212320324502124
Position 18165: 0.009924406936258262
Position 15457: 0.00970014934418612
Position 23761: 0.009320260251199376
Position 45: 0.009116568360936475
Position 23757: 0.008400194115839999
Position 24343: 0.00836469583683495
Position 23364: 0.007633005881276974
Position 23651: 0.007584979731672943
Position 733: 0.006761516888305826
Position 19119: 0.006457659183692855
Position 21264: 0.006027656810494409
Position 18073: 0.006013417267108928
Position 18170: 0.005525336204315728
Position 17544: 0.0053416410735929514
Position 20542: 0.0045870233637155
Position 24989: 0.004497721973496011
Position 26844: 0.004422583486015058
Position 18069: 0.004177434738004646
Position 18160: 0.0041729249332518184
Position 23551: 0.00404711862764991
Position 25225: 0.003797721720048325
Position 19932: 0.0037837304400098605
Position 23538: 0.0036051986990768997
Position 20333: 0.003243480435198613
Position 24815: 0.00319020919939084
Position 16378: 0.003169953239300369
Position 14904: 0.0031354225024429134
Position 17687: 0.002665303055697555
Position 14360: 0.002655834590449804
Position 18771: 0.0025892355541607464
Position 21399: 0.0025675365314642333
Position 22978: 0.0024821679598416037
Position 19895: 0.00215797754911189
Position 23436: 0.0021110488535100256
Position 14443: 0.002100088378158387
Position 21301: 0.001959519069777294
Position 17184: 0.0019536167814109364
Position 25882: 0.0019359230245717428
Position 24077: 0.0019037967533330413
Position 13950: 0.0018204129211702533
