Gene = Rpl27a
index = 919
Annotated 5SS: [  76  502  847 1496]
Annotated 3SS: [ 437  770 1320 2453]
SMsplice 5SS: [ 329  502  877 1496]
SMsplice 3SS: [ 437  770 1320 2453]
top_k =  1000
Partition function (log Z): -2.0190006803202074

Sorted 5' Splice Sites (High to Low Probability):
Position 502: 0.9791219210118248
Position 76: 0.8113166509289
Position 1496: 0.8041087758954696
Position 877: 0.4186572025456263
Position 847: 0.2531569516274585
Position 2560: 0.1200188851137652
Position 1092: 0.10710435743703695
Position 2683: 0.033473632022928995
Position 2597: 0.03335288751148793
Position 317: 0.03133352412960986
Position 996: 0.023383052893584683
Position 923: 0.013047383310125636
Position 333: 0.012825417465923966
Position 112: 0.01152584746791142
Position 2217: 0.010570633547514287
Position 771: 0.009689345207950357
Position 158: 0.008991029926907106
Position 701: 0.00852613178572518
Position 1439: 0.00776128623751895
Position 39: 0.007083681815525443
Position 265: 0.006208378643735806
Position 2957: 0.005410900013052462
Position 1421: 0.005371308642950743
Position 560: 0.0043207604024780855
Position 208: 0.0040714380630934585
Position 296: 0.003747506440815694
Position 610: 0.0035552617073174664
Position 178: 0.003119235608028629
Position 341: 0.003007219218770266
Position 2574: 0.0027678240707606173
Position 2688: 0.00271488437693511
Position 1466: 0.0022354587820120494
Position 1802: 0.002177462968425621
Position 2109: 0.0017968687022256716
Position 2312: 0.0017597028445502474
Position 2303: 0.0015435385081391322
Position 508: 0.0015278244645317855
Position 1347: 0.0014845560431363603
Position 339: 0.0014634849563118163
Position 477: 0.0014111572435498286
Position 80: 0.001410739062724628
Position 2935: 0.0012977476586264439
Position 1329: 0.0009812790829044963
Position 942: 0.0009306823142887785
Position 1946: 0.0008786949889953184
Position 2551: 0.0007989993135439264
Position 1885: 0.0006936437810872251
Position 2704: 0.0006898811557406592
Position 602: 0.0006652724148560712
Position 2102: 0.0006540026885827942
Position 1080: 0.0006234936369024376
Position 1500: 0.0005247083713093824
Position 2308: 0.0005016055373345711
Position 2095: 0.00042192383991144117
Position 224: 0.00041985515614237297
Position 550: 0.0004003302758042402
Position 862: 0.0003964717770655415
Position 1286: 0.0003478993956938627
Position 1657: 0.00034750916343855915
Position 152: 0.0002889253186609517
Position 1985: 0.00023634176027382246
Position 1487: 0.00022548988745907644
Position 1484: 0.00022073767396071928
Position 506: 0.0001987746011909474
Position 2568: 0.0001919725503416694
Position 162: 0.0001821870905554006
Position 1110: 0.00018134968262903216
Position 728: 0.00017999855708716883
Position 1871: 0.00016739260859053882
Position 890: 0.00014829436362842003
Position 259: 0.00012222974238203685
Position 3024: 9.788196344108264e-05
Position 1203: 7.493629024411584e-05
Position 648: 7.462740466125806e-05
Position 1605: 6.9841806426036e-05
Position 881: 6.907950914539142e-05
Position 1125: 6.776634174506472e-05
Position 2173: 6.236162998917749e-05
Position 892: 5.924135771143666e-05
Position 1343: 5.0551867623934995e-05
Position 537: 3.7094326952728015e-05
Position 598: 3.7016699432550397e-05
Position 853: 3.2587537730753213e-05
Position 972: 3.238262658496323e-05
Position 1234: 3.212510106004792e-05
Position 1167: 2.9286058036246165e-05
Position 4: 2.9055325044146647e-05
Position 236: 2.5026482965869528e-05
Position 564: 2.1968929613350304e-05
Position 234: 1.5395970017069965e-05
Position 1177: 1.5026507147793248e-05
Position 583: 1.2448964755105678e-05
Position 542: 1.1755457632593255e-05
Position 210: 1.0915531464295022e-05
Position 1593: 9.79538295285049e-06
Position 523: 8.785033635584052e-06
