Gene = Pask
index = 795
Annotated 5SS: [  264  5445  7180  8247 11231 12035 15574 17426 18588 22015 22296 22830
 25769 26005 28509 29994 32022]
Annotated 3SS: [ 5208  6943  8075 11089 11899 15312 17256 18433 20566 22113 22661 25642
 25869 28308 29859 31874 32539]
SMsplice 5SS: [  264  2383  7180  8247 11231 12035 15574 17426 18588 22015 22296 25769
 26005 28509 29994 32022]
SMsplice 3SS: [ 2288  6943  8075 11089 11899 15312 17256 18433 21855 22113 25642 25869
 28308 29859 31874 32539]
top_k =  1000
Partition function (log Z): 21.23422095897483

Sorted 5' Splice Sites (High to Low Probability):
Position 18588: 0.9933785848593271
Position 29994: 0.9820510815773246
Position 12035: 0.946926622608433
Position 22015: 0.8659188854903993
Position 8247: 0.8648568979427298
Position 25769: 0.8514705776213839
Position 264: 0.8493957413295047
Position 28509: 0.8408732174372959
Position 15574: 0.8308373973616986
Position 11231: 0.7843140092499811
Position 26005: 0.7696284910773179
Position 7180: 0.6622036069653199
Position 17426: 0.6243339252041455
Position 32022: 0.6152434595811074
Position 2383: 0.5874636433965051
Position 22296: 0.5099461718327097
Position 5445: 0.4675077059967075
Position 8597: 0.4582430912206432
Position 28799: 0.4200321029296102
Position 22830: 0.3909012206104295
Position 19737: 0.3214847887006736
Position 22357: 0.31654911829072124
Position 23532: 0.26816065622375934
Position 32000: 0.2612465272703207
Position 15229: 0.24210778367305277
Position 23999: 0.23933791053919118
Position 20590: 0.2290793962331993
Position 10512: 0.2082914317785967
Position 26083: 0.20003225886004214
Position 15883: 0.18987044470238088
Position 8558: 0.18888061177696278
Position 15089: 0.18640172799207572
Position 22739: 0.17114853437614028
Position 18888: 0.12763362051024674
Position 10680: 0.12118534220307071
Position 28652: 0.1195165076442836
Position 8251: 0.11899773703619142
Position 20107: 0.11848578808196263
Position 7029: 0.10411546640510835
Position 55: 0.09172686126974207
Position 1177: 0.09024380145805046
Position 16472: 0.08362365564224367
Position 5685: 0.07870600078118704
Position 25776: 0.07841814830633989
Position 15887: 0.07649632198539268
Position 20147: 0.07628896384564064
Position 29370: 0.06673427509375547
Position 22394: 0.06668309123163461
Position 15330: 0.06650160558894981
Position 7347: 0.06603985032012279
Position 13285: 0.06590209635738731
Position 16557: 0.05767867037168278
Position 8401: 0.056220441498176184
Position 1156: 0.055990650248172104
Position 23464: 0.05413571696262448
Position 19253: 0.05202112408147308
Position 10941: 0.051775907476888365
Position 281: 0.04946637566015906
Position 13270: 0.04858366946710171
Position 6330: 0.04835417121093349
Position 23772: 0.044841593017295366
Position 15163: 0.043765631594339986
Position 15184: 0.043290232251669995
Position 2555: 0.04317421631133569
Position 15416: 0.04161320974357709
Position 11537: 0.04000820353386695
Position 12892: 0.03946131585246198
Position 25745: 0.039141055141252455
Position 20653: 0.03792747815867307
Position 22597: 0.03651165204697788
Position 24235: 0.03443836793669387
Position 18096: 0.034276262024421376
Position 12844: 0.03333195206264026
Position 24214: 0.03297039652490266
Position 29741: 0.032782480407118196
Position 26869: 0.03156038943669788
Position 14175: 0.029898729254220706
Position 17761: 0.02974101180505528
Position 19545: 0.025148018920913465
Position 27941: 0.023010130819874887
Position 12039: 0.02300392089720898
Position 3130: 0.022869601835276195
Position 7352: 0.022568285019359598
Position 22435: 0.021984971502177597
Position 22348: 0.021778231277317105
Position 5209: 0.02167914734747417
Position 19348: 0.02088329903725223
Position 2517: 0.019945725618614355
Position 28945: 0.019761659859505874
Position 31042: 0.01952990791018195
Position 24218: 0.018915754031595136
Position 23994: 0.017391095597159605
Position 19120: 0.016824650666262528
Position 10662: 0.01582596446085752
Position 22179: 0.015577629822818908
Position 6461: 0.015119745523666489
Position 16327: 0.01501777134288269
Position 20131: 0.014626957992888668
Position 25083: 0.013916977641560673
Position 14799: 0.013843019583905193
Position 649: 0.013808662176942715
Position 20775: 0.013756155555618604
Position 20420: 0.013344636919439502
Position 17481: 0.01313838185807045
Position 2511: 0.013005705145236121
Position 11719: 0.012836968995233183
Position 4108: 0.012217015297806283
Position 11771: 0.011577452604155596
Position 22729: 0.011138322692011971
Position 18306: 0.011062815096709606
Position 27206: 0.010808431691974747
Position 4382: 0.010702513833422661
Position 97: 0.010060194778096334
Position 22575: 0.010052890158119443
Position 13680: 0.00991707749461354
Position 3048: 0.009848351688838703
Position 22751: 0.009321156610347743
Position 5579: 0.009220065700838114
Position 4605: 0.009067616613887969
Position 14660: 0.008920347243668586
Position 23482: 0.008613462197739997
Position 4148: 0.008369572263844365
Position 556: 0.008316433822485902
Position 17832: 0.008133982094757486
Position 3690: 0.008121210356239892
Position 21249: 0.00793763297345287
Position 31061: 0.007861887723000241
Position 26418: 0.007741476010745161
Position 11404: 0.0075970438809585565
Position 26995: 0.0075803386884619635
Position 20650: 0.006533967837005732
Position 31545: 0.0062569237015087245
Position 5271: 0.006170465002884713
Position 22300: 0.006091631208108572
Position 15101: 0.005945311899336482
Position 30359: 0.0058688778049229414
Position 29099: 0.005653604185547312
Position 28492: 0.00560803510627382
Position 26037: 0.005591230512124292
Position 2559: 0.005576243965281849
Position 4699: 0.005441845518486966
Position 5646: 0.005441335415743107
Position 1152: 0.005236230438976586
Position 14795: 0.005176490225543299
Position 21313: 0.005074365851142524
Position 29942: 0.005042494976741076
Position 8267: 0.004899141588784876
