Gene = Slc22a18
index = 978
Annotated 5SS: [  102  2570  5647  6145  6787 17189 18118 19207 23317 23695]
Annotated 3SS: [ 2333  5548  5983  6653 17075 18009 19105 23214 23573 25348]
SMsplice 5SS: [  102  6787  7726 17189 19207 23695]
SMsplice 3SS: [ 6653  7641 17075 19105 23573 25348]
top_k =  1000
Partition function (log Z): -8.796037524933297

Sorted 5' Splice Sites (High to Low Probability):
Position 19207: 0.963821782168998
Position 7726: 0.9337608301962231
Position 6787: 0.906695531783573
Position 102: 0.6485498484053156
Position 17189: 0.6271052364958208
Position 5647: 0.4073831789504405
Position 2570: 0.3911482693143081
Position 246: 0.3689288647467097
Position 23695: 0.359692179139282
Position 2352: 0.32014811421424694
Position 6145: 0.20558248139048715
Position 23317: 0.14478794216656526
Position 3026: 0.14124296103463346
Position 11280: 0.11010683726779553
Position 3283: 0.07571685106762888
Position 1503: 0.06283243335338293
Position 783: 0.06209241143378506
Position 2028: 0.0550321493205749
Position 22233: 0.03829501644094218
Position 2273: 0.035401646232082716
Position 2201: 0.03118527260726589
Position 5652: 0.02702701338338219
Position 22183: 0.024458822707732236
Position 2289: 0.02380584655579294
Position 2237: 0.019462987187311872
Position 7526: 0.018740814845459176
Position 2207: 0.01741300969037088
Position 2428: 0.013354953872713845
Position 2267: 0.012466886685927993
Position 5938: 0.01171619488490516
Position 7318: 0.011183183941255672
Position 2182: 0.009066754432850897
Position 2089: 0.008794009478966974
Position 1304: 0.0069899469260884676
Position 791: 0.00593956539213794
Position 959: 0.005293587833455548
Position 6210: 0.00426605067865348
Position 2222: 0.003540249059697812
Position 5008: 0.002794553344088381
Position 6823: 0.0027585075108857876
Position 3981: 0.0027522127087551834
Position 537: 0.0026600100958369187
Position 2635: 0.0024386327621931645
Position 903: 0.0023894514683990803
Position 3578: 0.002357826443948249
Position 603: 0.0018613625454465433
Position 1584: 0.001780463194700455
Position 3908: 0.0015876656192963811
Position 98: 0.0012695369131455318
Position 2727: 0.0010187617848984745
Position 5669: 0.0007271785536902713
Position 3836: 0.0006689017477070472
Position 1343: 0.0006481249270249347
Position 2311: 0.0003561334796399464
Position 872: 0.0003522458688722315
Position 1900: 0.0002960394931153853
Position 796: 0.0002577480566574895
Position 5628: 0.0002427400856120467
Position 5866: 0.00023336135802865383
Position 1530: 0.000201394083134485
Position 106: 0.00016901336295963915
Position 9962: 0.00016806438030591
Position 714: 0.00013682635955584516
Position 5656: 0.00010641410302913877
Position 9440: 9.593930286812335e-05
Position 11685: 9.313984016637948e-05
Position 2422: 9.122282525898974e-05
Position 1215: 7.366024973204908e-05
Position 1140: 6.119232946766267e-05
Position 1373: 5.27748581737012e-05
Position 9430: 5.010750264252442e-05
Position 7669: 4.890746887948811e-05
Position 1556: 3.600482213717219e-05
Position 9426: 3.5842299409159575e-05
Position 8928: 3.288673166786703e-05
Position 2539: 2.6998485314925283e-05
Position 343: 2.5457974375503348e-05
Position 1570: 2.440404858008643e-05
Position 1388: 2.0915142457254024e-05
Position 1926: 1.8006482035643697e-05
Position 2301: 1.73868016933351e-05
Position 1169: 1.727249950328078e-05
Position 9358: 1.7088190175339153e-05
Position 8225: 1.656688572629648e-05
Position 2740: 1.5282926622332118e-05
Position 1955: 1.4705207543084365e-05
Position 1308: 1.3704894488169145e-05
Position 366: 1.2854810201254739e-05
Position 1348: 1.1193541894805344e-05
Position 2574: 8.628493415988797e-06
Position 1680: 8.481536603484817e-06
Position 1743: 7.770341762280606e-06
Position 71: 6.963568763479144e-06
Position 1129: 6.237884184726393e-06
Position 804: 5.729869342248278e-06
Position 457: 2.6998906526206064e-06
Position 1006: 2.4146474047770534e-06
Position 2645: 2.035707840196721e-06
Position 866: 1.819058625420192e-06
Position 1279: 1.7642321859167318e-06
Position 747: 1.614645647335072e-06
Position 649: 1.5575304220322647e-06
Position 638: 1.428565520451141e-06
Position 3: 1.209099425721619e-06
Position 25: 9.151302541232633e-07
Position 426: 4.181129888015049e-07
Position 230: 2.741178255862397e-07
Position 1368: 2.0256502264745326e-07
Position 125: 1.6503066666651267e-07
Position 1003: 1.322023478214553e-07
Position 1001: 1.2392215370671634e-07
Position 178: 7.332494062452957e-08
Position 716: 7.069994763909035e-08
Position 886: 4.684472354996886e-08
Position 757: 4.111032979311182e-08
Position 683: 3.401279533062955e-08
Position 677: 3.2818099013155505e-08
Position 750: 6.419748867194948e-09
Position 1014: 5.77359523852109e-09
Position 830: 5.0780332747261845e-09
Position 963: 5.024672803529719e-09
Position 819: 6.875401910806843e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 19105: 0.9668757966704946
Position 7641: 0.7390034652366329
Position 6653: 0.65425538857211
Position 17075: 0.6300279392637671
Position 5548: 0.4318680607079961
Position 23573: 0.4132216135105757
Position 25348: 0.3683369633607383
Position 6613: 0.2552770492338092
Position 5983: 0.20063128351106885
Position 23214: 0.20003818182346225
Position 2200: 0.19443611047069104
Position 7588: 0.1867181298491378
Position 2427: 0.18150480143662112
Position 1985: 0.17534672989152755
Position 2333: 0.14492267702969253
Position 23875: 0.13558384089352263
Position 2912: 0.1243779352029403
Position 22314: 0.11435098178761297
Position 11122: 0.0901464602369398
Position 22118: 0.08671616354157627
Position 22743: 0.0817052961323453
Position 2140: 0.07260017218420937
Position 3108: 0.06734091083887866
Position 2554: 0.04946134524395837
Position 2494: 0.044752946104661656
Position 21945: 0.033528207068635435
Position 2002: 0.03208344940398972
Position 536: 0.029702979448901958
Position 2780: 0.02441727707167851
Position 1396: 0.02114574808221158
Position 23470: 0.02047001393844823
Position 7369: 0.017569698742641155
Position 1094: 0.016924448505248983
Position 196: 0.01682451303337318
Position 5760: 0.01647681775388853
Position 11154: 0.01362894890987414
Position 1471: 0.013136937081313195
Position 1468: 0.012157127290128472
Position 638: 0.012086745146684466
Position 20440: 0.011039019503520786
Position 24614: 0.010688073363724222
Position 21046: 0.009771754309659667
Position 9670: 0.009704057135370469
Position 2266: 0.00963697023309015
Position 19537: 0.009486280475151342
Position 683: 0.007612846210880856
Position 20794: 0.007060840610427233
