Gene = Vps35l
index = 1181
Annotated 5SS: [   19  2470  5924  6770  9608 12478 17306 19068]
Annotated 3SS: [ 2388  5860  6683  9526 12413 17227 18952 31606]
SMsplice 5SS: [   19  2470  5924  6770  9608 12478 12935 15400 19068 24095]
SMsplice 3SS: [ 2388  5860  6683  9526 12362 12808 15300 18952 23919 31606]
top_k =  1000
Partition function (log Z): 4.842381264212108

Sorted 5' Splice Sites (High to Low Probability):
Position 9608: 0.9984106428619047
Position 19068: 0.9972096729743847
Position 2470: 0.9816670771217347
Position 19: 0.9686200884357148
Position 5924: 0.8448053604661361
Position 6770: 0.8059305845617444
Position 12478: 0.7231906707146987
Position 24095: 0.6443807357768888
Position 15400: 0.49218180328312455
Position 15428: 0.46725701165683653
Position 12935: 0.4500784258067245
Position 15888: 0.3566459644087394
Position 13059: 0.28440312021032776
Position 9281: 0.26447888586939705
Position 560: 0.21164659965543534
Position 17426: 0.18109860332853103
Position 17306: 0.11333162024993369
Position 17345: 0.1088764465528884
Position 3647: 0.10538560971624279
Position 20413: 0.10321130410192553
Position 8207: 0.08428910686095963
Position 21034: 0.0701017537019585
Position 23215: 0.06080030366167233
Position 26020: 0.059060615905126866
Position 5159: 0.05773414723014178
Position 11141: 0.04655790585672555
Position 2757: 0.04601771411923721
Position 10110: 0.044374440310528084
Position 6971: 0.038717075090411404
Position 2221: 0.03770015295802806
Position 6816: 0.03735297041925786
Position 20344: 0.03659113469330932
Position 24797: 0.03558756932548678
Position 26923: 0.03007735611262928
Position 17539: 0.02723097357338809
Position 16672: 0.025121881203989956
Position 4844: 0.02502501747458762
Position 4177: 0.022410826341162957
Position 25739: 0.02238494276958637
Position 27878: 0.022205672289503937
Position 9011: 0.02147144414368931
Position 11166: 0.021129820422034932
Position 7980: 0.02073702426537924
Position 23894: 0.020583334878238033
Position 4566: 0.019476390175932435
Position 4585: 0.017236735726613314
Position 17704: 0.017057570831720423
Position 5082: 0.016362566142242387
Position 6335: 0.013331057394990149
Position 11128: 0.013209579728824635
Position 20624: 0.013199326685590233
Position 3230: 0.013029518864023922
Position 784: 0.012241315137402146
Position 17650: 0.012103404010946938
Position 26827: 0.012039926191707146
Position 21019: 0.011848661480435382
Position 1248: 0.011386351640940241
Position 7998: 0.010965374846542609
Position 13147: 0.010244019687471833
Position 11546: 0.010092029489343072
Position 15697: 0.00963009845409562
Position 23890: 0.009538965244126351
Position 17614: 0.009295752060117821
Position 10963: 0.009194200320502251
Position 7427: 0.008684128780824371
Position 17820: 0.008375379484169394
Position 15354: 0.00835355961786267
Position 19542: 0.008312082122243037
Position 6825: 0.007897448467296054
Position 5494: 0.007093788662154016
Position 15412: 0.006610515558009109
Position 1337: 0.006309032288735507
Position 15922: 0.006292812959326108
Position 15674: 0.006267963697463594
Position 7874: 0.005920664463873887
Position 1414: 0.005679450983250048
Position 2733: 0.005636062311979445
Position 1986: 0.0056076002353042985
Position 6162: 0.0052287827021963084
Position 7434: 0.004806031259552818
Position 3368: 0.004790260863513361
Position 3674: 0.004737455007079996
Position 9291: 0.004308458444496717
Position 4919: 0.004130869167171621
Position 20464: 0.0039621947540801165
Position 14712: 0.003937506207475471
Position 30145: 0.003909207430464474
Position 10845: 0.003840018404203856
Position 13544: 0.003756126408442016
Position 24172: 0.0036364973038994107
Position 2143: 0.0036019349275572634
Position 254: 0.0035243707099401563
Position 18427: 0.0033419817988174054
Position 20318: 0.003315370621112962
Position 16693: 0.003282443715906664
Position 11256: 0.0031648681734428997
Position 3721: 0.003050424431144863
Position 23923: 0.0028908277139050387
Position 14689: 0.0027900625709243814
Position 6738: 0.0027801395966659775
Position 801: 0.0026812310084488025
Position 2783: 0.0026682301741180877
Position 3334: 0.00266543350874843
Position 17800: 0.0025076095096876324
Position 8502: 0.0024672105753857907
Position 13803: 0.002440991572959914
Position 15077: 0.002413470847469209
Position 3535: 0.002342501435363207
Position 1566: 0.002224461659488802
Position 6774: 0.002209657210943454
Position 7018: 0.002203701790521877
Position 14187: 0.002146382745875953
Position 21366: 0.0020364887946324427
Position 1698: 0.00199498782058408
Position 2236: 0.0019863837525461725
Position 7014: 0.0019716100421942255
Position 17812: 0.0018491738301857049
Position 5708: 0.0018340944460346863
Position 4269: 0.0018116722193199453
Position 4167: 0.00178532192876499
Position 2240: 0.0017032306445347555
Position 19032: 0.0016577092773297777
Position 222: 0.0016162106095067934
Position 8248: 0.0014770221548951233
Position 14874: 0.001471693448410134
Position 13966: 0.0014621945435600219
Position 24072: 0.0013852481732577345
Position 12853: 0.0013771066528961164
Position 7010: 0.0013580634772621494
Position 16935: 0.0012339827581150879
Position 110: 0.0012277388520743329
Position 25759: 0.0011984108504536212
Position 13582: 0.0011688797013851252
Position 23: 0.0010179071529661352
Position 1086: 0.0010035011317432035
Position 13196: 0.000915963426180795
Position 5135: 0.0008976123917602287
Position 20150: 0.0008574054800845772
Position 1331: 0.0008470347903553532
Position 5958: 0.00083253496901045
Position 1348: 0.0008312323931282507
Position 4144: 0.0008171274824453766
Position 2575: 0.0008006756523138978
Position 10907: 0.0007966750295870888
Position 19382: 0.0007879771914949436
Position 903: 0.0007734655039050679
Position 8763: 0.0007631310154219769
Position 6029: 0.0007295807669177616
Position 2030: 0.0007263895135172993
Position 15390: 0.0006952676426290373
Position 1520: 0.0006880701179402263
Position 2136: 0.0006338125682363393
Position 12017: 0.0006044309423234227
Position 19359: 0.0005540539858086377
Position 3462: 0.0005402781974382829
Position 14220: 0.0005246568203280351
Position 1184: 0.0005149354518087311
Position 385: 0.0004894741266173527
Position 11062: 0.0004553451448954043
Position 14206: 0.0004393292001578406
Position 13569: 0.0004103121517710862
Position 390: 0.0003937636969522225
Position 7509: 0.0003926936150018188
Position 183: 0.000366470708153218
Position 22366: 0.0003399855545990911
Position 2532: 0.0003051821250557548
Position 6409: 0.0002881828532462159
Position 26026: 0.00028114630629543646
Position 3531: 0.0002741043483440129
Position 13548: 0.0002707900269952396
Position 6128: 0.00026354991436302255
Position 1535: 0.0002591650870045515
Position 12885: 0.00022590112531344455
Position 1356: 0.0002195513067096656
Position 15419: 0.00020585250710066592
Position 4002: 0.00020060988560200018
Position 9637: 0.00019414312705814897
Position 1979: 0.000181534943068745
Position 9987: 0.0001623513859068259
Position 634: 0.00016160285280806595
Position 4940: 0.00016018713582978481
Position 4874: 0.00015907068861246033
Position 7622: 0.00015720114268216157
Position 284: 0.00014636035802011765
Position 10933: 0.0001456634650761418
Position 10222: 0.0001438002914557006
Position 4906: 0.00014071372454299103
Position 231: 0.00013680544052358852
Position 2066: 0.0001329664394214951
Position 6829: 0.0001286448505750069
Position 665: 0.00012852737201088778
Position 795: 0.0001257821269026358
Position 593: 8.585201549234398e-05
Position 399: 8.38045193942269e-05
Position 15385: 8.276838540932646e-05
Position 5928: 8.15506231537985e-05
Position 9902: 5.486962742053383e-05
Position 292: 4.3614091148456654e-05
Position 17619: 3.338595598894741e-05
Position 2539: 3.0450093833850197e-05
Position 24015: 2.8908449649449766e-05
Position 4296: 2.6570752980556424e-05
Position 39: 2.4886294943967428e-05
Position 17589: 2.4411726369804142e-05
Position 155: 2.1058703879200108e-05
Position 36: 1.9982180531242285e-05
Position 9681: 1.7784265992044282e-05
Position 333: 1.7652855543275567e-05
Position 10162: 1.6441315820124722e-05
Position 10426: 1.595285325703435e-05
Position 246: 1.561506657061316e-05
Position 312: 1.433435074123221e-05
Position 9646: 1.4091919350558922e-05
Position 201: 1.332423509550977e-05
Position 256: 1.1609573415062866e-05
Position 2493: 1.0821039094532892e-05
Position 2485: 1.0640875293374511e-05
Position 31: 8.852445299236767e-06
Position 1140: 8.445148588758052e-06
Position 241: 8.056432367694731e-06
Position 10092: 7.884509189942624e-06
Position 9838: 6.184398548080985e-06
Position 10051: 5.964168132246558e-06
Position 2509: 5.6713239762720365e-06
Position 9798: 5.499311140541079e-06
Position 10030: 5.385551092109862e-06
Position 9603: 5.325166715904411e-06
Position 10382: 4.94972083750598e-06
Position 949: 4.891083702183651e-06
Position 66: 4.644457760128745e-06
Position 330: 4.426801482157895e-06
Position 2960: 4.41641686701461e-06
Position 9992: 4.0112609864792095e-06
Position 797: 3.057113336083718e-06
Position 9908: 2.8767294111313557e-06
Position 805: 2.399561223428456e-06
Position 1048: 2.380103381975919e-06
Position 305: 2.212744729748721e-06
Position 1050: 2.1723711901997215e-06
Position 868: 1.829691712810444e-06
Position 216: 1.823005529106991e-06
Position 19037: 1.5042501267442252e-06
Position 2477: 1.4512901722245507e-06
Position 18992: 1.4049674610521689e-06
Position 171: 1.2071920556962816e-06
Position 258: 1.187579934739848e-06
Position 55: 1.1782453322230476e-06
Position 134: 1.085372953108002e-06
Position 1012: 1.0196306483708407e-06
Position 137: 9.904880892450504e-07
Position 915: 9.55913284909071e-07
Position 769: 6.54760248429621e-07
Position 890: 6.494306139189869e-07
Position 436: 5.998887372695332e-07
Position 755: 5.395792804241051e-07
Position 945: 5.039437385599397e-07
Position 496: 4.976597773340606e-07
Position 746: 4.763385297051149e-07
Position 1065: 4.752513884452153e-07
Position 807: 4.470206819175567e-07
Position 310: 3.942746912337143e-07
Position 649: 3.598269752263427e-07
Position 809: 3.541407983856705e-07
Position 638: 3.4945217294570454e-07
Position 672: 3.299595493180417e-07
Position 132: 3.168650674178741e-07
Position 811: 2.899550912309453e-07
Position 11372: 2.899230733436918e-07
Position 5967: 2.71950970871949e-07
Position 107: 2.4874193580863273e-07
Position 908: 2.396657163108064e-07
Position 813: 1.9889076995497797e-07
Position 2333: 1.881675311925423e-07
Position 513: 7.568316984702246e-08
Position 19564: 5.997218351075449e-08
Position 533: 4.7257732462585894e-08
Position 630: 4.654414309834609e-08
Position 438: 1.7128204306701602e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 18952: 0.9907394743648089
Position 9526: 0.9818192007148449
Position 15300: 0.9746076602018564
Position 5860: 0.8400103815867545
Position 6683: 0.7932545626489065
Position 2388: 0.6754319554488667
Position 12362: 0.6328703381154356
Position 12808: 0.5823740680193705
Position 23919: 0.46687884230633825
Position 31606: 0.41248577814941795
Position 17227: 0.4027714127006918
Position 15804: 0.360936374079818
Position 2365: 0.2910921556583428
Position 24660: 0.25317187812834685
Position 9166: 0.21451231313564048
Position 23982: 0.16952726214025785
Position 470: 0.14694335742662795
Position 20221: 0.11458719523523951
Position 26700: 0.11403834528524419
Position 12966: 0.10739755303628255
Position 20914: 0.08816575618947924
Position 23130: 0.08011036913761889
Position 6716: 0.06586090070568339
Position 5001: 0.06564974819939945
Position 11061: 0.06510283942862558
Position 3556: 0.05110770212332358
Position 12315: 0.04323264997842074
Position 25872: 0.04072164083443205
Position 17454: 0.039096822437744434
Position 25662: 0.03888654161311204
Position 2029: 0.03826943507840711
Position 2642: 0.03777194841402041
Position 9884: 0.03737981045624456
Position 23784: 0.03729947578108673
Position 9225: 0.03483497352732591
Position 7936: 0.03400682360610491
Position 4735: 0.03391002137740607
Position 3528: 0.03257801243614196
Position 27743: 0.03225858719415867
Position 12771: 0.03101020711352287
Position 24633: 0.02958732617860288
Position 4417: 0.02743076392860874
Position 6888: 0.02554864032925896
Position 8017: 0.024281689124278697
Position 23922: 0.024072427935076832
Position 7888: 0.022911927235296517
Position 13054: 0.022683139382232282
Position 12268: 0.02222451297565737
Position 19847: 0.021414705659083124
Position 16578: 0.02106318124190018
Position 12413: 0.020583353854113022
Position 8074: 0.020333426421913905
Position 446: 0.019923507913856598
Position 30366: 0.019884736800223127
Position 1233: 0.019781065392071612
Position 26105: 0.0196632494601858
Position 10820: 0.019399768764157613
Position 8982: 0.01925401672236132
Position 501: 0.018923392168674582
Position 30092: 0.0173574344817418
Position 26763: 0.017234871547576074
Position 17538: 0.015952040888708583
Position 2613: 0.01593313296902039
Position 21206: 0.015772838873982963
Position 25851: 0.014980966647250253
Position 20363: 0.014942263179727265
Position 3407: 0.014614493394386644
Position 9389: 0.013015162205278014
Position 17699: 0.012732162824042732
Position 7348: 0.011991963383707607
Position 20360: 0.011716436147115119
Position 4044: 0.011517971619529067
Position 15579: 0.011459267199451005
Position 29114: 0.011353540311147037
Position 6602: 0.011128282198830051
Position 4083: 0.0100487972413068
Position 8953: 0.009790120745346582
Position 3156: 0.009226490185326737
Position 18995: 0.008954831874521606
Position 3571: 0.008792875298307667
Position 664: 0.008776114411063437
Position 8080: 0.007914541455309789
Position 2092: 0.007860106603359672
Position 17510: 0.007778234939696788
Position 10985: 0.007474072897587522
Position 3440: 0.007369110816521305
Position 16462: 0.007368996423187474
Position 19595: 0.007290400487101188
Position 7738: 0.007082049110807095
Position 19427: 0.006060281595942732
Position 14607: 0.005840654993165644
