Gene = Fam174a
index = 394
Annotated 5SS: [  628 11621]
Annotated 3SS: [11485 20312]
SMsplice 5SS: [  628 10740 11621 19032]
SMsplice 3SS: [10632 11485 18947 20312]
top_k =  1000
Partition function (log Z): -9.623386073624213

Sorted 5' Splice Sites (High to Low Probability):
Position 11621: 0.9749248541864631
Position 628: 0.8194623366791921
Position 19032: 0.5789119752182381
Position 5341: 0.5258360202690094
Position 10740: 0.4292694711722764
Position 12844: 0.34101254749790577
Position 10786: 0.3251481620202717
Position 3109: 0.1721699195708906
Position 13128: 0.09630919666156683
Position 19475: 0.07534010717531917
Position 13515: 0.057859176138612925
Position 524: 0.051659795729828005
Position 287: 0.045004859728752164
Position 8697: 0.03477617762817862
Position 16175: 0.03465975696550782
Position 680: 0.0342988661153796
Position 584: 0.03312447992298662
Position 10239: 0.032961787993510655
Position 19395: 0.027830212779097148
Position 13643: 0.027750250861031563
Position 12515: 0.023532237682624867
Position 10219: 0.02227500666661847
Position 7549: 0.02192035125075568
Position 10235: 0.019331388260702142
Position 5618: 0.0191675445602709
Position 13818: 0.01860522644900816
Position 17036: 0.018337048509363345
Position 19064: 0.01817331982399068
Position 3952: 0.016033946876509147
Position 7817: 0.014418625475458679
Position 277: 0.012521141015883646
Position 2983: 0.012330726658023695
Position 3116: 0.011825624883229524
Position 1585: 0.010007998660245538
Position 19718: 0.009514136763329312
Position 311: 0.008523054001992495
Position 1033: 0.007692589746097706
Position 15233: 0.007479336537547984
Position 9331: 0.006776339080340455
Position 950: 0.005215033485122142
Position 7958: 0.004779765156450417
Position 5054: 0.004230853805846523
Position 5558: 0.003881176778085556
Position 17506: 0.003530873281060494
Position 1450: 0.003051736703168491
Position 4930: 0.0025502713143286597
Position 128: 0.002018883284312511
Position 5690: 0.0018762472558361328
Position 8428: 0.0018733126107512716
Position 1264: 0.0017842913658974173
Position 2718: 0.0017435759097503528
Position 7500: 0.0016573237033506605
Position 12536: 0.0016231117423271002
Position 3008: 0.0016204490973516963
Position 983: 0.0013479476096511513
Position 3266: 0.0013394623407188514
Position 14122: 0.0013253698355839563
Position 18993: 0.0011333505265996057
Position 977: 0.0010006268671990213
Position 20792: 0.0009409074795151183
Position 501: 0.0009333336319417845
Position 3431: 0.000920689266603474
Position 3736: 0.0008367201023452997
Position 2662: 0.0008021521679828145
Position 4300: 0.0007928583026662121
Position 4636: 0.0006843049804668355
Position 3470: 0.000629964395013838
Position 14103: 0.0006266546690175228
Position 1735: 0.0005925627075315049
Position 1044: 0.0005917005907772876
Position 1003: 0.000590692396198344
Position 945: 0.0005725497629444279
Position 4874: 0.0005099393697784925
Position 2135: 0.000462886356700275
Position 13307: 0.0004232584435284455
Position 3547: 0.00041538743473420005
Position 12468: 0.00019670460424966503
Position 11516: 0.00018994126881815104
Position 302: 0.00014973548403948562
Position 11923: 8.113588652443531e-05
Position 11796: 5.541943390798061e-05
