Gene = 6430531B16Rik
index = 71
Annotated 5SS: [ 209  722 1684 2281 2715 2894]
Annotated 3SS: [ 609 1532 2081 2626 2796 6147]
SMsplice 5SS: [ 215  722 1684 2281 2894]
SMsplice 3SS: [ 609 1532 2081 2796 6147]
top_k =  1000
Partition function (log Z): -5.018651639782089

Sorted 5' Splice Sites (High to Low Probability):
Position 2281: 0.9471053036692879
Position 2894: 0.8707510865883792
Position 1684: 0.7765160365460957
Position 215: 0.3391093669610857
Position 4107: 0.29177903757587487
Position 290: 0.17576229622924347
Position 355: 0.1657697349336809
Position 209: 0.12617852888678405
Position 1230: 0.07853487362781034
Position 5229: 0.07788144165149151
Position 4206: 0.07709661523907892
Position 296: 0.05569931668887734
Position 1676: 0.039653186811223824
Position 2778: 0.03882437085326666
Position 4577: 0.03225258356953695
Position 750: 0.03164008132790991
Position 6072: 0.028102205660669056
Position 836: 0.02630008865636702
Position 799: 0.021398163504022644
Position 4409: 0.019913232029638
Position 5223: 0.017784145245725913
Position 29: 0.015444412820531259
Position 5267: 0.013329463944754793
Position 460: 0.01259725422803502
Position 1663: 0.012466456942916652
Position 5274: 0.011228309989887695
Position 1061: 0.010886681471785715
Position 206: 0.009888509049815817
Position 3443: 0.00960248807206084
Position 4301: 0.009054214900387365
Position 1974: 0.008033698234916153
Position 200: 0.005881758690008446
Position 682: 0.0055834830995069844
Position 4269: 0.005558750172897137
Position 5163: 0.005547310176556076
Position 3635: 0.004874132198620248
Position 1994: 0.0048511908403187426
Position 298: 0.004400123892121681
Position 1588: 0.004320923853889791
Position 5762: 0.004202835970217982
Position 543: 0.003565969673639085
Position 4000: 0.002822279207661358
Position 2715: 0.0023859611880113793
Position 4111: 0.0021033662535187743
Position 1496: 0.0019375216300367216
Position 3782: 0.0016574289090798906
Position 781: 0.00160173115580659
Position 4063: 0.0013601417784065164
Position 2209: 0.0013300178695247373
Position 1959: 0.001285015367250732
Position 4700: 0.0011152982251353154
Position 321: 0.0010572417572777234
Position 5947: 0.0010554070483738223
Position 3014: 0.0009804460779645847
Position 4154: 0.000798425357448878
Position 329: 0.0007569308055433942
Position 2018: 0.0007340623223313966
Position 14: 0.0006515929143585172
Position 669: 0.0005825806879199583
Position 1222: 0.0005714644845610553
Position 2594: 0.0005646708937806635
Position 508: 0.0005402263201670494
Position 2702: 0.000527889139347453
Position 302: 0.0005077760059004812
Position 1763: 0.0004941579690330796
Position 2241: 0.0004925323515065392
Position 2888: 0.00048387516792021515
Position 821: 0.0004742754011768934
Position 2169: 0.0004686535171327697
Position 4099: 0.00046311471145130725
Position 5985: 0.000449562408336507
Position 442: 0.0004406749814939452
Position 1715: 0.00038376122887586264
Position 651: 0.00033523016398481396
Position 80: 0.00031476670036487906
Position 803: 0.00027087905141705336
Position 2572: 0.00026859767451152165
Position 1387: 0.0002652684367810612
Position 6101: 0.00025953082336481074
Position 4740: 0.00024076553660214004
Position 2464: 0.0002385600030644269
Position 2395: 0.00020961415654013033
Position 1657: 0.0001914604110259737
Position 850: 0.00018833416782768083
Position 540: 0.00017276364607793324
Position 1559: 0.00017255656419275342
Position 5236: 0.00015604408390488357
Position 3881: 0.0001488365568363051
Position 411: 0.00014473594192976309
Position 977: 0.00013905186401779043
Position 874: 0.00011178666541623686
Position 510: 9.67862128570318e-05
Position 1614: 9.230023364278331e-05
Position 2250: 8.920955469412667e-05
Position 1625: 8.428993044774143e-05
Position 968: 7.222857564555241e-05
Position 3892: 7.11467500655327e-05
Position 1235: 6.988314884361663e-05
Position 43: 6.687858705508806e-05
Position 339: 6.045982888589531e-05
Position 1688: 5.6736652676496304e-05
Position 3897: 5.335535672236065e-05
Position 2022: 4.803248812262818e-05
Position 1585: 4.563430962604967e-05
Position 1690: 4.200188376812172e-05
Position 859: 4.052015059030006e-05
Position 627: 3.8714952275861744e-05
Position 1074: 3.8377985266032e-05
Position 2828: 3.734399645463377e-05
Position 1745: 3.632438906800916e-05
Position 1757: 3.475334710423723e-05
Position 1432: 3.3884020446882675e-05
Position 2186: 3.2835841541003034e-05
Position 358: 3.1989213486872625e-05
Position 105: 2.411715627342395e-05
Position 944: 2.3528687622432622e-05
Position 2899: 2.22857968773618e-05
Position 1273: 2.0646708128831765e-05
Position 454: 2.0556018718846488e-05
Position 304: 2.0512355857024223e-05
Position 1949: 2.0474749738590232e-05
Position 3649: 2.0266182109887048e-05
Position 589: 1.987876535460121e-05
Position 1324: 1.972215971042003e-05
Position 615: 1.8613022407480408e-05
Position 1014: 1.8596685532115882e-05
Position 3774: 1.827510765705096e-05
Position 41: 1.6036016491251304e-05
Position 1072: 1.4882415706480817e-05
Position 569: 1.452332933432739e-05
Position 556: 1.4317688960709504e-05
Position 1135: 1.3272700322292856e-05
Position 1606: 1.008641494027155e-05
Position 2444: 6.402582218472993e-06
Position 2109: 5.685714321223882e-06
Position 2556: 5.3847918219662795e-06
