Gene = Vps72
index = 1182
Annotated 5SS: [  193  7356  7742  8286 10385]
Annotated 3SS: [ 7202  7626  8108 10239 11356]
SMsplice 5SS: [   74  4089  7356  7742  8286 10385]
SMsplice 3SS: [ 4011  7202  7626  8108 10239 11328]
top_k =  1000
Partition function (log Z): 8.67948846393418

Sorted 5' Splice Sites (High to Low Probability):
Position 7356: 0.999244411411998
Position 7742: 0.9925194956517056
Position 10385: 0.9451552662331011
Position 74: 0.9256215826568199
Position 4089: 0.8593968493534888
Position 8286: 0.5404879225477242
Position 3017: 0.256918888078845
Position 2751: 0.184490245347905
Position 1330: 0.14905556550121002
Position 11523: 0.11796192677870528
Position 7988: 0.11767909590547115
Position 5904: 0.09742809270310275
Position 7537: 0.0886134184367923
Position 5167: 0.07915087347020172
Position 2698: 0.06833527204154342
Position 10564: 0.06285215805272558
Position 8211: 0.05675848783137418
Position 5066: 0.032536818967793084
Position 2755: 0.029100790183434602
Position 11517: 0.027510408139006244
Position 10488: 0.027319915214687237
Position 6935: 0.024093256298798507
Position 10027: 0.02389605262140341
Position 6424: 0.023491775938513003
Position 4869: 0.022602418374889955
Position 3861: 0.018946535745798798
Position 3343: 0.017105095153493975
Position 1505: 0.013869878051917176
Position 3146: 0.01380144211790635
Position 1337: 0.011886358297376517
Position 350: 0.010142751774424894
Position 4763: 0.008978999554604796
Position 6414: 0.008862962388388736
Position 5130: 0.008803199564193842
Position 11532: 0.007900938365033547
Position 2002: 0.007807638078938794
Position 6382: 0.006818145563729509
Position 9101: 0.0065593986462671805
Position 4070: 0.006353124938508363
Position 4554: 0.0054932972100492925
Position 10332: 0.005476682129763725
Position 730: 0.0051727604800283255
Position 7768: 0.005003164576608306
Position 1635: 0.0047214969581697505
Position 346: 0.004363456018795575
Position 2267: 0.004223613144738308
Position 364: 0.003999723654500311
Position 3890: 0.0037351600337553158
Position 11267: 0.0037185317671485528
Position 5645: 0.0035520150962285416
Position 67: 0.0034333108253669542
Position 7035: 0.0031347545046492087
Position 8310: 0.0026527208555028655
Position 10556: 0.0025172855323692244
Position 4396: 0.002500685529679078
Position 1455: 0.002296049932230579
Position 8675: 0.0021824434349069365
Position 5702: 0.0019692419846350216
Position 336: 0.0017841195810065047
Position 1641: 0.0017687982032476793
Position 3297: 0.0017543440568712886
Position 11467: 0.001691983364312357
Position 11462: 0.0016704575094598387
Position 7005: 0.0016112094111186061
Position 8295: 0.0015147838726226747
Position 4899: 0.001450998922947883
Position 11480: 0.0013802227899168279
Position 983: 0.0013751227864388885
Position 2311: 0.0013636787331302894
Position 1102: 0.0013255608559349518
Position 3031: 0.0013005975400316684
Position 4730: 0.0011775144582276437
Position 11172: 0.0011736119127931685
Position 8667: 0.0011635273999704304
Position 1299: 0.001156931457904148
Position 5071: 0.0011441989064118587
Position 8004: 0.001136155394356443
Position 2352: 0.0010774074414829427
Position 182: 0.0010582610746037737
Position 4479: 0.0008690143575689412
Position 330: 0.0008676745740996541
Position 10560: 0.0008477784793487707
Position 2722: 0.0008435380792852758
Position 8514: 0.0008174447266165064
Position 332: 0.0007641387202180575
Position 2348: 0.0007317908329273527
Position 4991: 0.0006891230835672786
Position 2450: 0.0006554678893675278
Position 370: 0.0006309075562677844
Position 971: 0.0006193118061146555
Position 530: 0.0005860853005029521
Position 386: 0.0005803475805190266
Position 8871: 0.0005641462126971084
Position 3008: 0.0005539183568218397
Position 2014: 0.0005503011529249722
Position 3002: 0.0005334048557489528
Position 328: 0.0004944233009664901
Position 3838: 0.00046828273473532693
Position 1771: 0.00041602532453391226
Position 159: 0.00040948520886193113
Position 7254: 0.00039970868373777986
Position 534: 0.00039662577743675425
Position 8033: 0.0003594339303651997
Position 2528: 0.000342483278825951
Position 8713: 0.0003390771711265254
Position 8536: 0.000300630837569664
Position 3465: 0.00028985325116458036
Position 8679: 0.0002825379247004133
Position 11169: 0.0002706471996945043
Position 8552: 0.00023014315799339585
Position 2423: 0.00021738360028665616
Position 8202: 0.0001989498995157895
Position 2402: 0.00019834938436361066
Position 8611: 0.00018301201942298238
Position 8277: 0.00017660946690488085
Position 368: 0.00016947937289085182
Position 4873: 0.00016469097126897833
Position 7560: 0.00016164576583238254
Position 9829: 0.00015971146025804624
Position 8185: 0.00013156384355055782
Position 7746: 0.000123826898111946
Position 2772: 0.00011112950185417875
Position 4118: 0.00010855828428362317
Position 376: 0.00010460246132448096
Position 4864: 8.893982235186743e-05
Position 334: 7.385490085645736e-05
Position 10278: 7.068368294098839e-05
Position 61: 6.971790982011723e-05
Position 7657: 6.942727546762897e-05
Position 10326: 6.917876199087042e-05
Position 7801: 6.520019341763793e-05
Position 7541: 6.40411312778833e-05
Position 4770: 6.393726994641088e-05
Position 2622: 6.309358972925138e-05
Position 10389: 5.421459462863006e-05
Position 7778: 4.903600467543157e-05
Position 2514: 4.849151395874875e-05
Position 7803: 4.462886080687357e-05
Position 7752: 4.009873514360667e-05
Position 1458: 3.548904950336663e-05
Position 7539: 3.309321386146783e-05
Position 7805: 3.1806700621933875e-05
Position 490: 3.058267336736807e-05
Position 4937: 2.8702538863886818e-05
Position 876: 2.8613910018262398e-05
Position 80: 2.394232777498307e-05
Position 7807: 2.3070628236025005e-05
Position 7369: 2.2232451885220232e-05
Position 372: 1.994727645953775e-05
Position 10587: 1.936705554698244e-05
Position 10673: 1.7612229386335095e-05
Position 7981: 1.7359876800829313e-05
Position 7509: 1.720205148853816e-05
Position 10568: 1.6830318896727747e-05
Position 434: 1.4021207068534847e-05
Position 7501: 1.355905106213873e-05
Position 7809: 1.3325915263192552e-05
Position 348: 1.2396416611316825e-05
Position 1113: 1.2025442514087618e-05
Position 7338: 1.1971770648929912e-05
Position 824: 1.1961068117321428e-05
Position 526: 1.1779717397639551e-05
Position 1060: 9.417028097460595e-06
Position 354: 8.862163404681256e-06
Position 5274: 8.571469096256261e-06
Position 362: 8.523266547847372e-06
Position 5046: 8.477658974833106e-06
Position 574: 7.856540662362964e-06
Position 1170: 7.73858089227094e-06
Position 10755: 7.66693319534091e-06
Position 432: 7.5307120538969335e-06
Position 7378: 6.455838533483774e-06
Position 524: 6.176099037604381e-06
Position 542: 6.12071896723744e-06
Position 7414: 5.6632965863733e-06
Position 3: 5.493874365522234e-06
Position 7403: 5.244811974805595e-06
Position 440: 5.103385482443453e-06
Position 942: 4.8652273583277526e-06
Position 1178: 4.780084639357149e-06
Position 438: 4.7387342090041885e-06
Position 10371: 4.699392856694016e-06
Position 7811: 4.61957001563758e-06
Position 314: 4.611555008185827e-06
Position 436: 4.580029520389802e-06
Position 374: 4.513282910974918e-06
Position 442: 4.48184827341016e-06
Position 10596: 4.3634413663190036e-06
Position 7220: 3.9006384741303025e-06
Position 7335: 3.21754120637376e-06
Position 1166: 3.0495250143720995e-06
Position 7193: 3.019490760998114e-06
Position 1074: 2.7351638710473775e-06
Position 10295: 2.6146103004170854e-06
Position 1119: 2.050502771577024e-06
Position 1594: 1.7784567772833817e-06
Position 1077: 1.7453619064983372e-06
Position 587: 1.6386200112947528e-06
Position 444: 1.5709012722053951e-06
Position 7813: 1.4085116383828894e-06
Position 446: 1.4037252566675553e-06
Position 1236: 1.2410399637053293e-06
Position 448: 1.1461066072254764e-06
Position 450: 9.066673739513528e-07
Position 608: 9.050055136498921e-07
Position 7297: 8.618160533072435e-07
Position 456: 8.077284986449683e-07
Position 454: 8.03447897909293e-07
Position 7815: 7.954962787927497e-07
Position 452: 7.681646732242228e-07
Position 1513: 5.679100912455772e-07
Position 10900: 5.519088700655557e-07
Position 1284: 5.171390818386418e-07
Position 458: 4.932057209531626e-07
Position 1464: 4.80980149059384e-07
Position 7477: 4.4249745237912524e-07
Position 769: 4.4055629425179926e-07
Position 8: 4.1213010261051633e-07
Position 566: 3.875785245228618e-07
Position 528: 3.448943754666124e-07
Position 460: 3.3893478274321674e-07
Position 1316: 3.0560999315505263e-07
Position 7817: 2.1005698738121715e-07
Position 10576: 1.6061760658935543e-07
Position 462: 1.4296183007739028e-07
Position 1181: 9.797737340099446e-08
Position 540: 9.75721927375316e-08
Position 1205: 9.529639485307316e-08
Position 390: 8.942811116675189e-08
Position 650: 8.742989479282598e-08
Position 647: 8.417146974603286e-08
Position 4063: 8.378747658036109e-08
Position 546: 8.207335634614315e-08
Position 1343: 6.110393321548441e-08
Position 1055: 3.513880760245333e-08
Position 935: 9.604906076203776e-09
Position 548: 4.378461247916351e-09
Position 396: 2.225622772185556e-09
Position 721: 4.222732006150189e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10239: 0.9798117521257816
Position 7626: 0.9733990694209169
Position 7202: 0.9102015560624821
Position 4011: 0.6984976959515659
Position 8108: 0.567748496080667
Position 11328: 0.4687086943700002
Position 11356: 0.3312084858870259
Position 2892: 0.2594530017786628
Position 2579: 0.22478389711421223
Position 4977: 0.12078100193528152
Position 11602: 0.11097209982329069
Position 11376: 0.0923201915118199
Position 5799: 0.09138224899703794
Position 7452: 0.08801093215203977
Position 7893: 0.08686300679274352
Position 7151: 0.08054366762866771
Position 10481: 0.06930453067215121
Position 1263: 0.06853474092296491
Position 3927: 0.06222951048343117
Position 3965: 0.045576256937867744
Position 6298: 0.03917288389063123
Position 11580: 0.0303877635309662
Position 3750: 0.028017430123411444
Position 3889: 0.02476054222061426
Position 1432: 0.021795091996864965
Position 10784: 0.021343454226471065
Position 3984: 0.02133424655007426
Position 7948: 0.019974869598692276
Position 7629: 0.01964163242523752
Position 4674: 0.018469401864382184
Position 2557: 0.01682046857245788
Position 982: 0.015809784639882387
Position 11982: 0.015704394390833137
Position 1019: 0.014692983628972563
Position 11087: 0.014558323689519285
Position 2603: 0.013591793737540941
Position 2595: 0.01346566540907871
Position 4745: 0.012976667135025871
Position 6770: 0.012471345810050126
Position 9884: 0.011607014974085781
Position 11844: 0.01074990168346684
Position 8171: 0.010681481647884067
Position 1236: 0.01039374096404657
Position 3264: 0.009925884318318796
Position 10746: 0.009865557226832139
Position 8135: 0.009640660523174254
Position 7898: 0.009068123202246913
Position 6851: 0.009057041594652183
Position 1911: 0.008274956537257998
Position 2449: 0.008170965722187083
Position 6924: 0.008035730196766715
Position 2955: 0.007971250243862306
