Gene = Armc1
index = 136
Annotated 5SS: [  156  5594 13580 18736 28059 28223]
Annotated 3SS: [ 5372 13487 18545 27941 28147 28841]
SMsplice 5SS: [  156  5594 13293 13580 18736 28223]
SMsplice 3SS: [ 5372 13133 13487 18545 28147 30419]
top_k =  1000
Partition function (log Z): -2.6834941116321005

Sorted 5' Splice Sites (High to Low Probability):
Position 18736: 0.998595145333071
Position 5594: 0.9818099330398016
Position 28223: 0.963602446515685
Position 13580: 0.9039478935429791
Position 156: 0.7590443566122618
Position 13293: 0.43617357453659594
Position 7286: 0.4111832883404651
Position 28975: 0.3369263601661003
Position 12804: 0.3166210977957791
Position 3673: 0.2976526123518415
Position 13912: 0.2776191213254168
Position 13005: 0.24649371976670778
Position 13421: 0.22963776716513465
Position 28789: 0.22144339083252057
Position 13285: 0.2019544324162151
Position 10647: 0.1904607460091578
Position 18434: 0.14060812645785456
Position 12258: 0.11733325656534237
Position 17590: 0.11378325448416794
Position 14690: 0.10306789151536755
Position 3668: 0.10198099774737278
Position 5282: 0.0995920195942803
Position 13690: 0.09130754641592018
Position 30333: 0.08896126912521901
Position 14917: 0.08727823170042182
Position 103: 0.07915992126960628
Position 2623: 0.06799450174130414
Position 9605: 0.06768109221530134
Position 14659: 0.06540544245501084
Position 29236: 0.06287031741186051
Position 590: 0.0601200787888731
Position 5256: 0.058498344890937984
Position 25847: 0.058096232407458884
Position 4922: 0.04986672872764216
Position 14809: 0.042390052571460606
Position 11021: 0.04006965341462755
Position 1045: 0.034339243422760846
Position 3625: 0.03366055935031149
Position 4677: 0.033601160259663344
Position 107: 0.032238165430505256
Position 1353: 0.03198865789140514
Position 29030: 0.030527076412232127
Position 175: 0.030201297926046894
Position 12468: 0.028027556095311983
Position 14463: 0.02707512963730595
Position 10400: 0.026158973078140014
Position 14188: 0.02349626128322407
Position 10813: 0.02305822108507428
Position 13916: 0.01962441983052532
Position 4538: 0.019462421616490453
Position 3425: 0.01598341042012329
Position 11051: 0.015964678274300335
Position 398: 0.015100308177876689
Position 14457: 0.015087463727973935
Position 1464: 0.012675571852784184
Position 28956: 0.012535973614858364
Position 1876: 0.011460898974863153
Position 12616: 0.011338356630977908
Position 4533: 0.011076709358142518
Position 12350: 0.011049462444584922
Position 11627: 0.010622965858734868
Position 28550: 0.008178686012496852
Position 951: 0.008094947149643037
Position 10807: 0.007956398282766461
Position 476: 0.007908278325564509
Position 960: 0.007232012765987943
Position 12265: 0.006853194629023452
Position 17566: 0.006101502474851323
Position 3737: 0.00522090763712181
Position 13965: 0.004769808552931516
Position 4207: 0.004744980079973607
Position 29484: 0.004517609261198503
Position 28805: 0.004493680826785387
Position 12772: 0.004031360710369039
Position 14455: 0.0038463536512659347
Position 401: 0.003788457638199713
Position 735: 0.003631752404404868
Position 14489: 0.0034681441636863486
Position 14361: 0.003309684622191275
Position 28988: 0.003307408326626793
Position 3693: 0.0031004885580720835
Position 4783: 0.0030196572472532793
Position 5162: 0.0029546819059590363
Position 13866: 0.0027697052334676913
Position 14866: 0.0027430516361280333
Position 1470: 0.002617019561150013
Position 16216: 0.002582927599894859
Position 14296: 0.002275500396579117
Position 11648: 0.0022441204353974846
Position 15316: 0.002193499233568928
Position 496: 0.0021592721635629217
Position 1516: 0.0019653836453166974
Position 13252: 0.0019424648164194378
Position 1820: 0.0018698398281754146
Position 16233: 0.0018393778914256409
Position 888: 0.0016927275746061814
Position 14675: 0.0016819872868078605
Position 663: 0.001543489244772393
Position 2844: 0.0013926386125651367
Position 160: 0.0013691426747468292
Position 309: 0.0011902977855777345
Position 4858: 0.0011888612665783681
Position 3767: 0.001005652830362275
Position 13600: 0.0009637579898455947
Position 263: 0.0009457543400270316
Position 13623: 0.0009307178005743049
Position 14469: 0.0009107451441841668
Position 4201: 0.0008887594733661899
Position 14502: 0.0008616613246205954
Position 8045: 0.0008439032052709406
Position 3391: 0.0008257951440064732
Position 2526: 0.000821809295687118
Position 1368: 0.0007369730125787115
Position 13608: 0.0007191430649627362
Position 11101: 0.0006403765377076011
Position 341: 0.000635791766312644
Position 3987: 0.0006281049737133519
Position 4926: 0.000622228380789353
Position 1239: 0.0005416511039211696
Position 2897: 0.000523257619028371
Position 324: 0.0005075456417819765
Position 432: 0.0004947049610055627
Position 2271: 0.0004944779694022228
Position 4321: 0.00047267812798066814
Position 464: 0.00043451392925566583
Position 2516: 0.0003791703139935052
Position 13604: 0.0003529609463819959
Position 14134: 0.0003359252834892955
Position 90: 0.0003223597945584277
Position 8953: 0.00032215913960373843
Position 2933: 0.0003155393558818868
Position 14356: 0.00030490804789948126
Position 14467: 0.00029642821133118763
Position 1828: 0.0002954625292891929
Position 390: 0.0002850838409691027
Position 4965: 0.0002840781858172005
Position 4911: 0.00026319670914647065
Position 7912: 0.0002460919853920858
Position 7144: 0.0002313656158995547
Position 9667: 0.0002170731346658082
Position 3653: 0.0002169790258886049
Position 1137: 0.0002013376216110689
Position 9381: 0.0001893703400506157
Position 440: 0.0001696851421330191
Position 14546: 0.0001693305893078443
Position 708: 0.00016554461236004936
Position 2730: 0.00015481793788010595
Position 8529: 0.0001460588852339196
Position 14401: 0.00013194023077082434
Position 14471: 0.0001314500609209385
Position 14473: 0.00011826640528493209
Position 14475: 0.00011397239070130644
Position 1153: 0.00011385934066589742
Position 6139: 0.00011359885684297491
Position 6028: 9.006024085157709e-05
Position 2165: 8.396497990580453e-05
Position 13336: 8.394410957895826e-05
Position 14477: 8.135901515078504e-05
Position 2968: 6.236386092601989e-05
Position 14479: 3.129170246038833e-05
Position 6196: 3.017145299013695e-05
Position 5669: 2.6264797136154463e-05
Position 644: 2.5243042678905063e-05
Position 316: 2.4994179914247808e-05
Position 18623: 2.3164390128095828e-05
Position 1122: 2.2787637265242075e-05
Position 77: 1.855269270523822e-05
Position 50: 1.5864263897356535e-05
Position 1068: 1.3519564351504024e-05
Position 766: 1.2385755191773905e-05
Position 666: 1.1357916813500301e-05
Position 19747: 9.085222004001615e-06
Position 100: 7.019584780185428e-06
Position 1262: 4.557069168039435e-06
Position 710: 3.3485674027063972e-06
Position 1039: 3.0066964142314715e-06
Position 980: 2.570230071662193e-06
Position 332: 2.5420893148906773e-06
Position 93: 2.242239367434915e-06
Position 615: 2.176607331118658e-06
Position 47: 1.567784176323651e-06
Position 1177: 1.3975994560287228e-06
Position 318: 1.094386256991002e-06
Position 59: 8.238665498508961e-07
Position 1264: 7.269361996523223e-07
Position 13889: 7.211349583930895e-07
Position 458: 5.340256620095046e-07
Position 660: 5.145493608483777e-07
Position 480: 4.6484033442785907e-07
Position 609: 4.5949747985813614e-07
Position 712: 4.408772410796313e-07
Position 67: 4.0006645565307163e-07
Position 411: 3.9028508586915157e-07
Position 13712: 3.517584974397964e-07
Position 763: 3.12574982837291e-07
Position 485: 2.639826312692257e-07
Position 517: 4.8041033360870175e-08
Position 18779: 3.248537793147326e-08
Position 388: 7.341932912742638e-09

