Gene = Wls
index = 1192
Annotated 5SS: [  311 33445 57719 61807 67515 70085 71659 72087 74168 75283 83844 94633]
Annotated 3SS: [33171 57593 61644 67377 69915 71560 72022 74023 75198 83689 94513 98717]
SMsplice 5SS: [  311  8909 33445 57719 61807 67515 71659 74168 75283 83844]
SMsplice 3SS: [ 8827 33410 57593 61644 67377 71560 74095 75198 83689 98717]
top_k =  1000
Partition function (log Z): -48.751915292228986

Sorted 5' Splice Sites (High to Low Probability):
Position 311: 0.9922007782079316
Position 8909: 0.6593870342295729
Position 13239: 0.24142921356563393
Position 14279: 0.23403548676143718
Position 1438: 0.21960704817601495
Position 1451: 0.10705368482955939
Position 2217: 0.09509181471361862
Position 13474: 0.09064913472698727
Position 5867: 0.08319939100365722
Position 7131: 0.08257820206977937
Position 5878: 0.07689455016630636
Position 5991: 0.06179886112680082
Position 13272: 0.04768064631377875
Position 1386: 0.04491653088171574
Position 7088: 0.04035515287386117
Position 13479: 0.02999754930854701
Position 8204: 0.02646572855081067
Position 9423: 0.011110795545514522
Position 68: 0.004001351347341517
Position 1110: 0.0030852291039759213
Position 5634: 0.002710296139976481
Position 295: 0.0011686759733726074
Position 1038: 0.0009549659481706676
Position 1477: 0.0007509787113951576
Position 2063: 0.0007025363631348238
Position 1447: 0.000571208290164835
Position 3464: 0.0005603802548303079
Position 1270: 0.0005500449601923727
Position 2743: 0.0005263394843065945
Position 317: 0.0005125245688993462
Position 2778: 0.00043646671594474434
Position 527: 0.00039859213829330006
Position 2553: 0.00039516910035120246
Position 2605: 0.00036348192521699956
Position 390: 0.00015946920593501405
Position 2258: 0.00012988108608510864
Position 1507: 0.00010665851089673164
Position 971: 7.691517468598598e-05
Position 688: 7.007490992603494e-05
Position 1184: 6.581904494631437e-05
Position 1456: 5.1714760060438e-05
Position 1444: 4.909844203516925e-05
Position 1587: 4.505333094677833e-05
Position 233: 4.45757884783199e-05
Position 1966: 3.586288558588972e-05
Position 1144: 3.298112439618242e-05
Position 103: 3.1442374411010965e-05
Position 196: 2.9908296348363423e-05
Position 1366: 2.1266763979354527e-05
Position 315: 1.839604999012463e-05
Position 948: 1.6268674891638716e-05
Position 1980: 1.584471708414508e-05
Position 2034: 1.4189758998031508e-05
Position 1056: 1.1435255177146403e-05
Position 607: 9.533180333151327e-06
Position 904: 8.853420280933024e-06
Position 552: 8.139752805672125e-06
Position 72: 7.254748099344202e-06
Position 770: 6.918554126876396e-06
Position 271: 6.432302645773854e-06
Position 253: 5.5890743283444456e-06
Position 1351: 5.581441264319055e-06
Position 783: 5.171499736729237e-06
Position 1390: 4.420422878037232e-06
Position 283: 3.925816356619727e-06
Position 510: 3.7543726305223487e-06
Position 657: 3.1988557293395846e-06
Position 1486: 2.9969316013339167e-06
Position 1592: 2.530325397910883e-06
Position 1080: 2.323538585986807e-06
Position 592: 2.289189889240047e-06
Position 1405: 1.925991852332125e-06
Position 914: 1.723066603379884e-06
Position 871: 1.3504561963541031e-06
Position 421: 9.291443047415408e-07
Position 1297: 8.665584535079983e-07
Position 521: 8.236465613824058e-07
Position 479: 7.858772546910027e-07
Position 621: 7.67779061558321e-07
Position 817: 6.820473872596962e-07
Position 432: 6.775463224180794e-07
Position 901: 6.577009625918408e-07
Position 3: 5.123723600341122e-07
Position 599: 4.984148957397303e-07
Position 2322: 4.829908991416881e-07
Position 484: 3.4102049586222646e-07
Position 558: 3.1413228054040907e-07
Position 786: 2.9568093552599593e-07
Position 2210: 2.8832455348563594e-07
Position 973: 2.712101360478429e-07
Position 2172: 1.9649524740791533e-07
Position 962: 1.5038393715563628e-07
Position 718: 1.434198368336151e-07
Position 2447: 1.3310139276466372e-07
Position 751: 1.3105902815924628e-07
Position 809: 1.3086611504867355e-07
Position 2232: 1.2184154528564477e-07
Position 1042: 8.034113736439626e-08
Position 761: 9.764891229198903e-09
Position 2200: 4.682367910920662e-09
Position 1872: 3.4419541198469437e-09
Position 1795: 2.8686095080040063e-09
Position 1827: 3.0278492764583635e-11
Position 384: 3.1123202226800917e-13
Position 989: 5.682959308193559e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8827: 0.5296641926910008
Position 13194: 0.40046896338879484
Position 1269: 0.3695056309739175
Position 14199: 0.28648545920404817
Position 5777: 0.21482797670143555
