Gene = Prcc
index = 850
Annotated 5SS: [  734 13399 16026 18294 23478 25463]
Annotated 3SS: [13350 15458 18197 23333 25396 26261]
SMsplice 5SS: [  734 13399 18294 23478 25463]
SMsplice 3SS: [13350 18197 23333 25396 26261]
top_k =  1000
Partition function (log Z): -4.062861187410965

Sorted 5' Splice Sites (High to Low Probability):
Position 18294: 0.991069154864053
Position 23478: 0.97837060214334
Position 25463: 0.9681188127927194
Position 13399: 0.8506378851961159
Position 734: 0.7860069910674107
Position 1173: 0.7471267896928532
Position 7993: 0.12053558150162996
Position 181: 0.09931380226550661
Position 220: 0.07327025449757378
Position 2971: 0.0602185363904885
Position 20889: 0.05928246092482851
Position 16026: 0.0556961235864416
Position 21511: 0.05202164338522175
Position 13833: 0.051553932296139665
Position 21925: 0.05147435537931293
Position 36: 0.04496021934160342
Position 557: 0.033163667372650384
Position 20249: 0.03293183356126298
Position 25000: 0.02000241704342824
Position 698: 0.015177669724782437
Position 25550: 0.010751170369308158
Position 905: 0.010502776222071183
Position 23398: 0.009091791887546065
Position 25960: 0.008899559517773225
Position 26175: 0.006016648304246106
Position 23669: 0.0051307951769066305
Position 738: 0.004381378875063336
Position 24902: 0.004064199914063579
Position 786: 0.004059143911247013
Position 23701: 0.004047200008481233
Position 23721: 0.003885653507291399
Position 26168: 0.0033516211724234006
Position 24895: 0.002770721719487313
Position 24906: 0.002658436756125906
Position 300: 0.002173505568562881
Position 347: 0.002116642881848479
Position 25647: 0.0020919982506630817
Position 2511: 0.0019142123622426003
Position 2291: 0.001624429379885622
Position 2491: 0.0015554848912987694
Position 24084: 0.001403947903991262
Position 25830: 0.0009563510534970783
Position 866: 0.0009061823118732885
Position 385: 0.0008776773536751748
Position 25669: 0.0007947878273544226
Position 970: 0.0007922462083703608
Position 213: 0.0006069246044477493
Position 23679: 0.0004956366978056568
Position 26431: 0.0004813159759584297
Position 1432: 0.00047307950778331236
Position 26297: 0.0004619870502813309
Position 25972: 0.00042487689893002886
Position 961: 0.00040873726191895517
Position 8: 0.00033596653924967794
Position 26578: 0.0003277903406949144
Position 38: 0.00030379902788460125
Position 2199: 0.0002882633148692514
Position 899: 0.0002459978160489169
Position 45: 0.0002273821749598696
Position 26023: 0.00022495421569483978
Position 5: 0.00021105321893090073
Position 161: 0.00018578692213408024
Position 1428: 0.00013238257813714626
Position 17: 0.00012111949759969169
Position 25516: 0.00011788976597200019
Position 2287: 0.00011419536855919564
Position 1062: 0.00010039329191622754
Position 70: 9.223023428018418e-05
Position 53: 9.14180219106095e-05
Position 245: 9.116954666755231e-05
Position 1091: 8.742155316843639e-05
Position 26506: 8.3935476759634e-05
Position 26199: 7.728225370890512e-05
Position 26585: 7.376195003418615e-05
Position 25404: 7.239559823643608e-05
Position 90: 6.68230040673273e-05
Position 1351: 4.479705513649868e-05
Position 1240: 4.457754400970775e-05
Position 275: 3.765917806077959e-05
Position 581: 2.7002798017213586e-05
Position 648: 2.5948905164461416e-05
Position 2211: 2.5828446150013107e-05
Position 26314: 2.3713519067025942e-05
Position 25906: 2.3238788257941342e-05
Position 26378: 2.2884673414143723e-05
Position 762: 1.7520797079350912e-05
Position 42: 1.7228620929966473e-05
Position 799: 1.4335195675789156e-05
Position 113: 1.319165805505449e-05
Position 641: 1.1339984237895247e-05
Position 627: 1.0968620288350027e-05
Position 229: 1.0118261874320874e-05
Position 40: 8.701157185863157e-06
Position 26618: 7.1291494948234925e-06
Position 830: 5.4618955089646235e-06
