Gene = Psmd9
index = 869
Annotated 5SS: [  255  6507 11561 13744 18093]
Annotated 3SS: [ 6403 11351 13641 18003 20102]
SMsplice 5SS: [  255  6507 11561 13744 14382 18093]
SMsplice 3SS: [ 6403 11351 13641 14300 18003 20102]
top_k =  1000
Partition function (log Z): 1.8832189063282132

Sorted 5' Splice Sites (High to Low Probability):
Position 13744: 0.9948059653714101
Position 255: 0.993416967643885
Position 18093: 0.893783509285975
Position 6507: 0.8282530737928571
Position 14382: 0.6204108162765917
Position 15849: 0.5354343034689002
Position 11561: 0.5048702878177082
Position 10658: 0.4392855463527871
Position 1220: 0.436711356124703
Position 5566: 0.36788088784490236
Position 3415: 0.2972358785682793
Position 616: 0.21849613755436312
Position 6479: 0.09447197769306649
Position 11529: 0.09009066708189241
Position 2252: 0.07729361846261176
Position 20291: 0.06803909367727876
Position 2009: 0.05944217317819774
Position 10149: 0.05431043358118781
Position 16231: 0.054258665412292385
Position 15748: 0.05183272255889623
Position 5269: 0.05036697952019119
Position 17577: 0.04402513003615567
Position 11498: 0.043369264752271576
Position 10477: 0.03880441869687097
Position 603: 0.03863929823069048
Position 9440: 0.037992841364362304
Position 1412: 0.03537482307530941
Position 2410: 0.033828361089599045
Position 5087: 0.032468517336208425
Position 20223: 0.028279441397799216
Position 12229: 0.02795958081165833
Position 7640: 0.027141706439709545
Position 20397: 0.02403916478080062
Position 599: 0.02393835068306607
Position 16262: 0.023450363471179875
Position 5034: 0.022045904857733025
Position 9000: 0.02179446168007729
Position 8013: 0.021098058690219062
Position 11522: 0.02004373975075898
Position 11611: 0.019198080628837794
Position 8274: 0.0182237366723746
Position 14901: 0.016650667022780508
Position 16054: 0.015456320976745892
Position 8120: 0.015419702486107635
Position 1246: 0.015160687319801427
Position 15940: 0.014557381071803094
Position 6623: 0.014539624710136801
Position 8464: 0.012778372372089529
Position 20264: 0.012090604566919115
Position 15405: 0.0103474147329541
Position 2638: 0.009864993076589976
Position 5463: 0.0085020345541696
Position 16250: 0.008428397815312856
Position 10528: 0.007183930392107477
Position 15329: 0.007132709059530014
Position 18144: 0.007090696351657385
Position 3364: 0.006488444274693741
Position 5561: 0.006373029469068005
Position 17934: 0.00467713607794895
Position 2276: 0.004165213072303717
Position 19682: 0.004031935168239074
Position 6135: 0.003880978712259217
Position 14929: 0.003707778728323625
Position 14961: 0.003580999529549751
Position 5081: 0.003467733725205089
Position 18172: 0.0033030370272685385
Position 3317: 0.003015043988285869
Position 5091: 0.0028410864898262417
Position 15174: 0.0027467229837922903
Position 15248: 0.0024460047337060134
Position 20304: 0.0024096064000484188
Position 5107: 0.0023121440082383305
Position 15729: 0.002307071995761154
Position 2719: 0.0021371980617517173
Position 4282: 0.0018962147780586848
Position 9384: 0.001795595035959371
Position 10653: 0.001686544650093814
Position 5277: 0.0016389386576514758
Position 16879: 0.0015723412774784817
Position 6812: 0.0015614287279516563
Position 13701: 0.0015128789059672618
Position 6336: 0.0014459877835854241
Position 11553: 0.0014196471871399468
Position 8207: 0.001332138801489692
Position 9512: 0.0012196917785461123
Position 11541: 0.0011383222785042845
Position 174: 0.00107965214401238
Position 13714: 0.001055587271026369
Position 8087: 0.0010476726190231005
Position 18213: 0.0010389237968421565
Position 6542: 0.0009611349061394877
Position 18022: 0.0009600237898196326
Position 19932: 0.000952508325450726
Position 2090: 0.0009328321150374739
Position 14414: 0.0009141023283180142
Position 5039: 0.0008773278878551662
Position 17730: 0.0008772834367748046
Position 14626: 0.0008232496319749743
Position 110: 0.0008155998672432982
Position 16885: 0.000785122418723815
Position 17432: 0.0007571168787823004
Position 790: 0.0007354641338326596
Position 16653: 0.0006844064688987597
Position 7951: 0.0006251765393875531
Position 7140: 0.0006229446611461212
Position 6566: 0.0006125189360000657
Position 11055: 0.0005985576566117532
Position 543: 0.0005833801327739813
Position 292: 0.0005809102239776978
Position 7117: 0.000575725704014633
Position 15853: 0.0004525329992324401
Position 15746: 0.00042384220185416984
Position 75: 0.0004089679767778831
Position 6511: 0.00040089470735455937
Position 8460: 0.0003914731959846281
Position 7276: 0.00038340761364700484
Position 1224: 0.0003780518202426282
Position 574: 0.0003698206829241387
Position 243: 0.000363458712143547
Position 14043: 0.0003365306659786516
Position 13726: 0.00028316785008085214
Position 13995: 0.00021033136983307455
Position 529: 0.0002041308997568552
Position 124: 0.0001845621923133363
Position 79: 0.00016566392053146602
Position 14455: 0.0001574417664748553
Position 3842: 0.00015568880132241843
Position 320: 0.00015171885569864732
Position 487: 0.00014942181715239022
Position 15520: 0.00014413529173174693
Position 306: 0.00013699229483923948
Position 701: 0.00012753396319232902
Position 506: 0.0001232444993493299
Position 54: 0.00011363282153346203
Position 4791: 0.00011246464019140672
Position 1848: 9.299903281261774e-05
Position 1206: 8.517762215719387e-05
Position 308: 8.109261135361765e-05
Position 3112: 6.21389046662097e-05
Position 1256: 5.8869632598027376e-05
Position 698: 5.876428359520457e-05
Position 657: 5.643601571908442e-05
Position 1484: 5.218563969977082e-05
Position 1486: 4.824730100730475e-05
Position 259: 4.619965733201077e-05
Position 18254: 4.30249622143546e-05
Position 461: 3.8744880468291795e-05
Position 4840: 3.6023831002345194e-05
Position 1112: 3.021344160100525e-05
Position 772: 2.6418382979587557e-05
Position 4295: 2.5944399224189264e-05
Position 261: 2.2717803723204075e-05
Position 4801: 1.9661550869441998e-05
Position 686: 1.9445030495214173e-05
Position 163: 1.8962941774081716e-05
Position 878: 1.796376733604436e-05
Position 7656: 1.750439780877828e-05
Position 3174: 1.66023238472491e-05
Position 1898: 1.585007852787116e-05
Position 10: 1.51815371200359e-05
Position 331: 1.5091721225316613e-05
Position 4: 7.934504809348022e-06
Position 14394: 7.497920659173562e-06
Position 589: 7.48513971959332e-06
Position 2770: 7.150629552997681e-06
Position 365: 5.034591883685565e-06
Position 14590: 4.975867395366979e-06
Position 14423: 3.7471696479511316e-06
Position 20194: 3.613414746335749e-06
Position 20: 3.4516205932518845e-06
Position 1173: 2.9901466220880862e-06
Position 2418: 2.6692303038739086e-06
Position 1492: 2.634099088851248e-06
Position 1490: 2.5499617117769997e-06
Position 1494: 2.52055225828758e-06
Position 1488: 2.4455351704892547e-06
Position 1496: 2.2835245737639986e-06
Position 20322: 1.7870810607167471e-06
Position 1498: 1.7462087883685834e-06
Position 1387: 1.7032129636579466e-06
Position 1500: 1.4132473223070518e-06
Position 14559: 1.2434412079399886e-06
Position 119: 1.2151612226675085e-06
Position 149: 1.0334670582530664e-06
Position 2244: 9.961609543571018e-07
Position 1528: 9.377071749695166e-07
Position 1665: 9.126205628301321e-07
Position 32: 8.088397116726691e-07
Position 1502: 8.022638929058793e-07
Position 1984: 7.986547841653781e-07
Position 1504: 6.444093787242088e-07
Position 132: 3.3800678860628754e-07
Position 14386: 1.5717121701422723e-07
Position 14388: 1.5211449915359166e-07
Position 18185: 6.168507208947204e-10
Position 996: 5.576317826383188e-10
Position 1039: 4.981546849789077e-10
Position 411: 3.0555180809464327e-10
Position 735: 1.7491150435582046e-10
Position 418: 1.1458903741630048e-10
Position 422: 9.273663352929052e-11
Position 1056: 3.110473665106832e-11
Position 426: 5.590062949848467e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 13641: 0.9817620426392986
Position 18003: 0.9394741543459646
Position 6403: 0.9311085612391271
Position 11351: 0.6774598798322832
Position 20102: 0.6069351799558211
Position 14300: 0.5433297628106573
Position 10527: 0.3856827602105669
Position 15654: 0.3371188059418165
Position 5475: 0.28893615332883177
Position 438: 0.2805389380813476
Position 20210: 0.2601130524184761
Position 1088: 0.20362367335433373
Position 3294: 0.16302936211542285
Position 1085: 0.10855880477317258
Position 10391: 0.09847443877030006
Position 15729: 0.09564405957380724
Position 15709: 0.09132457726091159
Position 1923: 0.08552089926816699
Position 16114: 0.08350986829286054
Position 1112: 0.07076937955184624
Position 4925: 0.06654239187255413
Position 2140: 0.06492300090872226
Position 20385: 0.06336524223317375
Position 4972: 0.06150534094764716
Position 9909: 0.054310433581187804
Position 20860: 0.048946181706222225
Position 17458: 0.04501922059825737
Position 3329: 0.03873443158836285
Position 3157: 0.03871269883469545
Position 14243: 0.03828380378301111
Position 5431: 0.036246360886839246
Position 15761: 0.035659308519120095
Position 1313: 0.03152327917739671
Position 3191: 0.025515587091606826
Position 12140: 0.023678126482178288
Position 5404: 0.023274258931963953
Position 15677: 0.022962222894162637
Position 21138: 0.02271302635087487
Position 1002: 0.021782861325586884
Position 3073: 0.021527517383999762
Position 14340: 0.02064410028239825
Position 14803: 0.018526443782014346
Position 15872: 0.017727617395081267
Position 7495: 0.016946547185715297
Position 7860: 0.016407250565624486
Position 13534: 0.015536691824521354
Position 3127: 0.015461565631350095
Position 965: 0.014910174808417888
Position 8189: 0.014733216274034221
Position 2111: 0.014066724684218573
Position 20358: 0.013570337940813908
Position 9352: 0.013568767691564902
Position 20982: 0.013436989426996846
Position 5324: 0.013059582965374664
Position 14317: 0.011857874772304312
Position 2532: 0.011240269476303095
Position 9421: 0.010908798944486807
Position 15113: 0.01011361368281479
Position 8341: 0.009806798619558903
Position 1011: 0.009493660050357832
Position 8880: 0.009237939678330191
Position 8079: 0.008778753310648271
Position 5489: 0.008138231722304353
Position 21206: 0.0073381165440333665
Position 20893: 0.006942335599746249
Position 7912: 0.006873958802336385
Position 1116: 0.006837513863837035
Position 9318: 0.0066789652653164305
Position 20785: 0.006602042065084107
Position 15746: 0.0063164340024526216
Position 18006: 0.006139847481328428
Position 20836: 0.005919626774868678
Position 17770: 0.005766710170967433
Position 7736: 0.005660606633146841
Position 20496: 0.0052473115899040945
Position 8956: 0.005097863056112934
Position 6410: 0.004593675531097312
Position 20154: 0.004380199226152748
Position 12068: 0.004281454329480043
Position 16133: 0.00422912712228067
Position 8864: 0.004156295918249281
Position 20124: 0.0041323822739897575
Position 14175: 0.004042379127756815
Position 15800: 0.004004117070235059
Position 1043: 0.003969962827741332
Position 9210: 0.0039650400505397065
Position 9103: 0.0038513106716576494
Position 15201: 0.003769008460384792
Position 14775: 0.0036657957412326906
Position 20890: 0.0036456828455435964
Position 16519: 0.0036434524984050812
Position 15239: 0.00363808655802997
Position 6220: 0.0035490575972865037
Position 6002: 0.003480568484800703
Position 15775: 0.0031743405175984033
Position 14358: 0.0031566457336081395
Position 21713: 0.003154133051664944
Position 15599: 0.003089949271420331
Position 7631: 0.003054628065405268
Position 15173: 0.002934072323103946
Position 7546: 0.002885664465923317
Position 10476: 0.00280324111099235
Position 11359: 0.002673860978211708
Position 8000: 0.00265210796622202
Position 7979: 0.002638108337966208
Position 1273: 0.0026259409342112624
Position 15292: 0.0025582559769397714
Position 19593: 0.0024728110391129205
Position 3394: 0.0024293616682528906
Position 7372: 0.0023212860582021667
Position 1949: 0.002299288010660943
Position 15926: 0.002293344692141692
Position 8380: 0.0022072732575244163
Position 19841: 0.0021371335448028823
Position 15982: 0.0021308371773872035
Position 9161: 0.0020352455553023074
Position 1123: 0.001979083966692417
Position 8926: 0.0019613500075407785
Position 21673: 0.0018123736644556957
Position 7466: 0.0017903217639580159
Position 411: 0.0016642181812640954
Position 4098: 0.0016623495498307782
Position 7046: 0.0015820779788077585
Position 14484: 0.0015629450920377128
Position 20999: 0.001532096884382469
Position 2247: 0.0015096726373929892
Position 2219: 0.001501506934279393
Position 1039: 0.0014487969627727678
Position 6372: 0.0014294966167899595
Position 1186: 0.001414050095984179
Position 2186: 0.0013882635383764216
Position 3332: 0.0013871944190309818
Position 2061: 0.00135842898963301
Position 8833: 0.001341013019844104
Position 21495: 0.0013051178501116616
Position 19653: 0.0012102277334099924
Position 6720: 0.0012057282254702164
Position 20717: 0.0011597690595758817
Position 8317: 0.0011557736909908337
Position 14899: 0.0011031964079329013
Position 5512: 0.0010722636955334695
Position 21386: 0.0008629369806387236
Position 20816: 0.00085164746563104
Position 2579: 0.0007659771282947499
Position 17286: 0.0007571168787822992
Position 19586: 0.0007386806821484135
Position 1320: 0.0007376543604949709
Position 932: 0.0007304759205473424
Position 644: 0.0007084761422289972
Position 20221: 0.0006993302964094404
Position 2272: 0.0006832480824528771
Position 19874: 0.0006570584252485703
Position 446: 0.000650605936869244
Position 1205: 0.0006305657544811977
Position 602: 0.0006252963805458308
