Gene = Lactb2
index = 615
Annotated 5SS: [  218  9826 13162 22316 30482 33191]
Annotated 3SS: [ 9661 13034 22136 30332 33108 33641]
SMsplice 5SS: [  218  9826 22316 30482]
SMsplice 3SS: [ 9661 22043 30332 33108]
top_k =  1000
Partition function (log Z): -13.930962251847182

Sorted 5' Splice Sites (High to Low Probability):
Position 9826: 0.9926353615566768
Position 22316: 0.8819845242568839
Position 218: 0.8378795485463899
Position 12889: 0.6053179107595819
Position 13162: 0.5500563607176175
Position 8950: 0.46223364827139474
Position 10142: 0.4390951362430348
Position 30482: 0.39792244494902745
Position 14477: 0.28764881609425114
Position 15631: 0.28424261065162065
Position 7779: 0.19021540135779533
Position 19433: 0.12998828125839795
Position 7537: 0.10595573512287804
Position 658: 0.09744860679957731
Position 3140: 0.09483533126718927
Position 84: 0.08286226862965397
Position 16144: 0.07851760215006218
Position 10446: 0.0744095809136299
Position 9312: 0.06934896123056486
Position 16789: 0.06795878841840758
Position 8044: 0.06620247826749627
Position 24989: 0.059011151191319
Position 480: 0.05300972365522143
Position 16615: 0.05014728379171683
Position 141: 0.04814431283389504
Position 3928: 0.048096948154743864
Position 3368: 0.042189628399599347
Position 402: 0.04134458032022587
Position 556: 0.03535003286962693
Position 10333: 0.03368322081412757
Position 2653: 0.031010504789348383
Position 22082: 0.028779975704391135
Position 6363: 0.027100406011208444
Position 5060: 0.02697371560698505
Position 8946: 0.025690621171452335
Position 13219: 0.02150127366264614
Position 24979: 0.018011239457501355
Position 13215: 0.01742357104515194
Position 9538: 0.01641493391299024
Position 6757: 0.012966052973443403
Position 1544: 0.012618952897473633
Position 1993: 0.007408468194570632
Position 3655: 0.007066360254509662
Position 9682: 0.00509102532914749
Position 7308: 0.004651574954929667
Position 2047: 0.004540344823163499
Position 3659: 0.004141276113872477
Position 830: 0.003990495237150497
Position 15713: 0.003779372353872653
Position 201: 0.0033971684455837508
Position 3018: 0.0032368475804201292
Position 4973: 0.0030449735521128536
Position 654: 0.0029729121001224506
Position 8705: 0.002830035816149179
Position 194: 0.0027591450751857276
Position 1189: 0.0024109860154446897
Position 470: 0.0021747540219443757
Position 521: 0.0021278339763266445
Position 5136: 0.002083294817017734
Position 14481: 0.0020580864879359106
Position 328: 0.0015254652636863023
Position 1986: 0.0015077422004590945
Position 3128: 0.0014340453920754503
Position 5026: 0.001420295896469452
Position 5051: 0.0013669249104010135
Position 5208: 0.001354850195450895
Position 1156: 0.0010756628693207625
Position 4127: 0.0010165698472120663
Position 14485: 0.0009638304482753953
Position 2996: 0.0009301501372602394
Position 5867: 0.0007272319733189294
Position 3043: 0.000687753000778085
Position 7731: 0.0006726718066272893
Position 9606: 0.0005732533408477876
Position 3634: 0.0005698205823294949
Position 138: 0.0003657104598617504
Position 391: 0.0002563000589678155
Position 66: 0.0002039978622274163
Position 166: 0.00019954155923586846
Position 2105: 0.00012453613352686035
Position 2010: 0.00011237072735332358
Position 4770: 8.314050373947932e-05
Position 2942: 7.849369734183161e-05
Position 695: 7.837616046458633e-05
Position 75: 7.369587286449121e-05
Position 1317: 6.796636348548666e-05
Position 35: 6.423155436383536e-05
Position 3337: 6.258060129538878e-05
Position 4510: 5.793783707743136e-05
Position 3069: 5.420431926283787e-05
Position 2037: 5.341156783825511e-05
Position 1186: 5.1750094506099355e-05
Position 299: 5.04556326911226e-05
Position 887: 3.952341199430952e-05
Position 1528: 3.4785782026869626e-05
Position 258: 3.0053178356135777e-05
Position 128: 2.6562863439469334e-05
Position 50: 2.5972293124587413e-05
Position 526: 1.803066979831559e-05
Position 1199: 1.772657071157099e-05
