Gene = Ankle2
index = 120
Annotated 5SS: [  420  3817  5476  6848  7132 11048 13567 18497 19804 20684 22339 22911]
Annotated 3SS: [ 3342  5268  6650  6942 10924 13499 18326 19696 20492 21707 22778 23296]
SMsplice 5SS: [  420  6848  7132 11048 14004 18497 19804 20009 20684 22911]
SMsplice 3SS: [ 6650  6942 10924 13879 18326 19696 19935 20571 22778 23296]
top_k =  1000
Partition function (log Z): 10.967043149907568

Sorted 5' Splice Sites (High to Low Probability):
Position 7132: 0.9935609842835198
Position 20684: 0.9826721292093983
Position 11048: 0.9210473695437515
Position 19804: 0.8998445439445981
Position 420: 0.8504287770334432
Position 6848: 0.8053768663510316
Position 14004: 0.7887433318722846
Position 22911: 0.7457928957037888
Position 18497: 0.711561051413161
Position 20009: 0.4726723166530215
Position 14428: 0.38118745259580944
Position 13567: 0.3641526309086422
Position 5476: 0.2871032970466607
Position 5653: 0.2662878467592399
Position 12764: 0.2624575711711993
Position 22339: 0.23380519270268302
Position 944: 0.22303303641979275
Position 17430: 0.20721942823018258
Position 3817: 0.1963634456374286
Position 3502: 0.16037471130386965
Position 23401: 0.13845412407942725
Position 17025: 0.13409059209295884
Position 476: 0.12683075220340034
Position 5775: 0.12635467882985194
Position 5669: 0.0972671149924878
Position 3119: 0.09208224974579278
Position 5586: 0.0851691254712461
Position 20053: 0.07249750186692695
Position 2798: 0.07248518431038402
Position 21278: 0.06932503948757875
Position 14342: 0.06231879497692506
Position 20189: 0.05482727643824304
Position 11329: 0.049900637542539435
Position 20869: 0.04893360694279414
Position 14449: 0.04374494480407266
Position 14713: 0.04307013049187638
Position 9258: 0.040959969194950485
Position 11031: 0.04089463670677792
Position 9719: 0.03939190400269443
Position 20899: 0.033986514622572996
Position 18799: 0.030360688106973715
Position 13425: 0.026761145183003335
Position 1108: 0.023735808212559016
Position 23201: 0.023716592982993733
Position 2591: 0.020039514135083612
Position 8901: 0.018390319532775153
Position 580: 0.018375759290591636
Position 20132: 0.016579438161581417
Position 11829: 0.016471039246251595
Position 20688: 0.015779060625033262
Position 2306: 0.013583942247703679
Position 2302: 0.012847777842441222
Position 9666: 0.01277169252289684
Position 8030: 0.012667419968412913
Position 13043: 0.012288308277420643
Position 13803: 0.010291656898772508
Position 2298: 0.009733911838201534
Position 16339: 0.00932071453164534
Position 14295: 0.009087997454945063
Position 1953: 0.008427125383900037
Position 20931: 0.007232824843044377
Position 19609: 0.007045220593611554
Position 2310: 0.006696952163615066
Position 20032: 0.0055021384780715495
Position 19839: 0.005355725490652991
Position 14675: 0.005207927262669802
Position 3807: 0.00515759327102784
Position 2052: 0.00511316892644832
Position 13287: 0.005112879514104453
Position 8527: 0.004841260836266876
Position 22965: 0.004733233246057266
Position 7408: 0.004634732848794813
Position 18095: 0.004567008982449444
Position 23180: 0.003998260913920989
Position 23078: 0.0038653740580022857
Position 18287: 0.0038309962738497646
Position 13634: 0.0038175864772003795
Position 12342: 0.0038174112052249097
Position 10175: 0.003731808591378651
Position 11066: 0.00367760860145777
Position 21017: 0.0034454712407866166
Position 22307: 0.0032486084797064075
Position 20976: 0.0031326177109111362
Position 6798: 0.0030476220392319587
Position 14300: 0.0030366967301223478
Position 21000: 0.002927259847413879
Position 22115: 0.0028374436048105344
Position 2067: 0.0027849237320444645
Position 13367: 0.002456602120144765
Position 3433: 0.002320008236965508
Position 1329: 0.0023036513862665186
Position 6954: 0.0022918547076270315
Position 14653: 0.002232276128545315
Position 19983: 0.0022286665977679543
Position 5039: 0.002226499524835812
Position 10705: 0.0021215922253206574
Position 21813: 0.002089832626489284
Position 6950: 0.0019826997438625537
Position 10634: 0.0019108560962453384
Position 23576: 0.001872270547272616
Position 19891: 0.001857466055840215
Position 22844: 0.0018513223595376979
Position 2869: 0.0017503765242861899
Position 23389: 0.001645567451704769
Position 8794: 0.001501177472096291
Position 4711: 0.0013965116710463546
Position 23597: 0.0012384756386138321
Position 23493: 0.0012251242963870997
Position 23188: 0.001215785388703922
Position 9708: 0.0011523503449740963
Position 6852: 0.0011211750829599877
Position 20699: 0.0010988196603782705
Position 21881: 0.0010783556273916165
Position 3411: 0.0010468915339213011
Position 1335: 0.0009993396782427971
Position 12686: 0.0009959096427421832
Position 9702: 0.0009925649091112323
Position 9263: 0.0009745844544620326
Position 7566: 0.0009729432753122772
Position 14513: 0.0009033237819098411
Position 21232: 0.0008502333592781376
Position 7107: 0.0007855920866867688
Position 19908: 0.0007709327411393707
Position 12690: 0.0006841032408132763
Position 10656: 0.0006709213421417444
Position 13648: 0.0006316600393041854
Position 23812: 0.0005541876037336832
Position 6096: 0.0005247232770070262
Position 2294: 0.00044003973802360526
Position 20030: 0.00041432367645366237
Position 2314: 0.00040969815387234917
Position 921: 0.0003807129626086463
Position 20692: 0.00036524982332458646
Position 5713: 0.0003643353036579285
Position 14476: 0.0003522290833773546
Position 3040: 0.000307114125328467
Position 10314: 0.000285960801397232
Position 3256: 0.0002762555931501692
Position 3115: 0.00023641679247945248
Position 4076: 0.00021652424038014526
Position 23629: 0.0001576189840476934
Position 2242: 0.00015635076939531564
Position 3166: 0.00015539090450389747
Position 1019: 0.00013483703435356083
Position 12634: 0.0001344447159419236
Position 561: 0.00013073394251101277
Position 21030: 0.00012594355866675695
Position 299: 0.00011554253718310042
