Gene = Dap3
index = 319
Annotated 5SS: [  547  7640 14266 16850 19503 19939 21019 21968 22206 23404 24143 25121]
Annotated 3SS: [ 7585 14160 16747 19393 19845 20887 21886 22046 23343 24052 25002 26500]
SMsplice 5SS: [  547 13831 14266 16850 21019 25121]
SMsplice 3SS: [13739 14160 16747 20887 25002 26500]
top_k =  1000
Partition function (log Z): -7.0281701707256055

Sorted 5' Splice Sites (High to Low Probability):
Position 14266: 0.9911896138538643
Position 21019: 0.8114982598099213
Position 547: 0.7861267030898361
Position 16850: 0.7194101938921605
Position 25121: 0.6507947084533208
Position 13831: 0.582403763697973
Position 22206: 0.4279395623023634
Position 19618: 0.41014704587999
Position 26583: 0.34355147927113655
Position 7670: 0.3432656634041658
Position 21968: 0.33958315619009616
Position 19939: 0.3156183518269403
Position 299: 0.30525773908869025
Position 19503: 0.2902068383723561
Position 24525: 0.25989847226968
Position 13935: 0.17802067145986353
Position 24821: 0.16487095759049736
Position 7640: 0.16070091911194315
Position 15532: 0.13829061044244087
Position 907: 0.09818416573408162
Position 7735: 0.08925986841500395
Position 5473: 0.07877310027453621
Position 15022: 0.07127833772167469
Position 26662: 0.0680305485235168
Position 6865: 0.05596557798207274
Position 2228: 0.044268949045507426
Position 16837: 0.04208171329229509
Position 24143: 0.0396884165660554
Position 23404: 0.03818826459833544
Position 26960: 0.03701912295158314
Position 13849: 0.03657314902110146
Position 13900: 0.03629024553963902
Position 24458: 0.034814810136747844
Position 22023: 0.03286612298287843
Position 29411: 0.03269791633301493
Position 170: 0.03087794738420117
Position 21476: 0.029156639441680256
Position 502: 0.026093881012093062
Position 9129: 0.02353206431634333
Position 26638: 0.023275411674831957
Position 27736: 0.02242650909243214
Position 18116: 0.021192455520704534
Position 12229: 0.019603237703697787
Position 16252: 0.017794360453732255
Position 17431: 0.016473568484287472
Position 7772: 0.016039682814326304
Position 24442: 0.015123118527440985
Position 3597: 0.013362767790265032
Position 24857: 0.012093439826213604
Position 7411: 0.010410433659214883
Position 7141: 0.009884945202006395
Position 18894: 0.009537243420868985
Position 17127: 0.009367442266339626
Position 4927: 0.009253201858159003
Position 19487: 0.008917821265285793
Position 16050: 0.007991018058926484
Position 1246: 0.00790565998046235
Position 15591: 0.007673894153298012
Position 16517: 0.0072738299228025825
Position 15262: 0.007192756426448048
Position 6554: 0.006853217980708674
Position 16900: 0.006792576836817258
Position 15026: 0.005489197177633309
Position 14279: 0.005379818247250612
Position 26422: 0.004169077209575812
Position 7163: 0.0038628011208790254
Position 18081: 0.0033659460626846347
Position 19192: 0.003169027068844109
Position 6732: 0.0027702121348739694
Position 22305: 0.0023441230856373497
Position 17260: 0.0020650421852504586
Position 21547: 0.002044641212590404
Position 25978: 0.0019973908235400135
Position 20478: 0.0017928557336051349
Position 18510: 0.0017396305961045557
Position 268: 0.0014299099132196798
Position 17303: 0.001299957064577152
Position 16243: 0.0012650275169150023
Position 15908: 0.0011777224703065218
Position 16219: 0.00111588919541305
Position 23536: 0.000978366328904933
Position 720: 0.0004985140825099362
Position 7900: 0.0004607969762850585
Position 22059: 0.0002169623089250088
Position 23540: 0.000216089716442656
Position 734: 0.00020206449987963726
Position 763: 0.00014769554463307815
Position 22524: 0.00011914398880341455
Position 951: 0.00010508497876566727
Position 945: 9.289047869463763e-05
Position 430: 8.687936062447166e-05
Position 728: 7.5067831358502e-05
Position 22: 7.315018093987746e-05
Position 22540: 6.948054434141154e-05
Position 2873: 6.743599270047874e-05
Position 645: 6.711689208482891e-05
Position 2184: 6.557345676487231e-05
Position 478: 6.181744568602984e-05
Position 27275: 5.792813870610794e-05
Position 2943: 5.614483178338684e-05
Position 382: 5.323006039845854e-05
Position 527: 5.0303195831109544e-05
Position 374: 4.209766253650502e-05
Position 892: 3.9930035673790316e-05
Position 4141: 3.710022297580318e-05
Position 1058: 3.6664992287003074e-05
Position 2854: 3.364000214247031e-05
Position 4169: 3.3549748577941266e-05
Position 512: 3.18707963068536e-05
Position 1156: 3.023569281377321e-05
Position 1973: 2.813990443674378e-05
Position 4360: 2.7643644534820873e-05
Position 2559: 2.6401472461540855e-05
