Gene = Eloc
index = 372
Annotated 5SS: [   63  8930 11199]
Annotated 3SS: [ 8876 11054 13405]
SMsplice 5SS: [   23 11199]
SMsplice 3SS: [11054 13405]
top_k =  1000
Partition function (log Z): -10.882880272718477

Sorted 5' Splice Sites (High to Low Probability):
Position 11199: 0.8119358678942513
Position 9558: 0.5122376097422452
Position 23: 0.46489860876590594
Position 63: 0.28142430658970113
Position 8930: 0.16397018845880673
Position 10360: 0.11703260358219252
Position 269: 0.08819997843732384
Position 589: 0.08158374013373598
Position 8945: 0.05660711119865712
Position 11203: 0.054039577937858005
Position 9286: 0.04474330484188378
Position 2585: 0.04328059470618334
Position 6290: 0.038930693384797835
Position 2646: 0.03810982221990585
Position 13498: 0.035077077865868396
Position 503: 0.028528754426567913
Position 10588: 0.026054401815658726
Position 298: 0.026002471280958304
Position 111: 0.02574742188461038
Position 3533: 0.022047125748710535
Position 5472: 0.016442635916454465
Position 2650: 0.015518719065004424
Position 3232: 0.01446801981345181
Position 3287: 0.014372423239664063
Position 3870: 0.01300819068085329
Position 3856: 0.01280906123843144
Position 8811: 0.012516988344342438
Position 2533: 0.0118093549659043
Position 80: 0.009766479518069582
Position 11929: 0.008099835461540947
Position 8383: 0.007465655196544266
Position 7723: 0.007029093187731341
Position 13916: 0.00646653164998313
Position 9634: 0.005191108878775685
Position 7125: 0.004098945585679255
Position 12933: 0.003452230106673569
Position 9571: 0.0034178212618173488
Position 12670: 0.0031686073930510257
Position 2492: 0.00278875165550714
Position 8801: 0.0024762503004605242
Position 11101: 0.00212386047294064
Position 5493: 0.0018478698954256137
Position 11212: 0.0015931548922013454
Position 44: 0.0006987934823058956
Position 792: 0.0005916206452465543
Position 10450: 0.0005749928824504151
Position 10345: 0.0005554202274096179
Position 10621: 0.0005481357572371314
Position 392: 0.0005438079320835001
Position 1222: 0.0004909599393681432
Position 12039: 0.00048047311817062783
Position 522: 0.00041726163100424147
Position 2758: 0.00020164321140926802
Position 1880: 0.0001792312854614407
Position 3236: 0.00013501967521679684
Position 3254: 0.00013496038282433093
Position 2073: 0.00011857394930950125
Position 1553: 0.00010756994181592416
Position 1466: 0.00010236333016861846
Position 2577: 8.830109820580759e-05
Position 115: 7.79673773711788e-05
Position 869: 7.409955172744392e-05
Position 194: 3.8976577587755436e-05
Position 273: 3.741761955266131e-05
Position 3647: 3.418031716504001e-05
Position 69: 3.0273623613724756e-05
Position 913: 3.0194531667668308e-05
Position 1897: 2.8430833568565847e-05
Position 1892: 2.6316122001385198e-05
Position 1540: 2.562326136564671e-05
Position 636: 2.540649208675758e-05
Position 1934: 2.2388763716702858e-05
Position 32: 1.9030326876657187e-05
Position 1740: 1.8448222175534257e-05
Position 345: 1.7941139113879582e-05
Position 340: 1.775989826106782e-05
Position 1218: 1.4208782129882161e-05
Position 862: 1.2221765341255662e-05
Position 3037: 1.1944413166814671e-05
Position 1047: 1.0200177838044537e-05
Position 876: 1.007561886886307e-05
Position 3355: 9.746074118590378e-06
Position 1034: 9.315767455849047e-06
Position 1648: 8.597214490177078e-06
Position 67: 8.50743178884115e-06
Position 414: 6.184618033655829e-06
Position 3321: 4.084824354100478e-06
Position 2453: 3.6401687942931945e-06
Position 376: 1.4142536164643293e-06
Position 27: 5.158690080903366e-07
Position 239: 3.5469123965221797e-07
Position 139: 1.3308656179942745e-07
Position 400: 1.0266693358864214e-07
Position 164: 1.0001297717863335e-07
Position 17: 3.309712976584469e-08
Position 1686: 3.039883960457054e-08
Position 2239: 2.842215789577086e-08
Position 2259: 2.3910831531922335e-08
Position 481: 1.8958479825208935e-08
Position 2139: 1.8295240983375926e-08
Position 1665: 1.821641294095798e-08
Position 424: 1.3758593795217492e-08
Position 2019: 9.049552703640296e-09
Position 609: 6.7691560103802335e-09
Position 594: 4.378377523084294e-09
Position 406: 6.329661924538452e-10
Position 846: 1.8205066724847636e-10
Position 692: 5.825538435098935e-11
Position 648: 3.424526744332195e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11054: 0.8749607173944894
Position 13405: 0.7916397637194026
Position 9473: 0.5256764967512849
Position 8718: 0.1620340543109483
Position 10275: 0.13844591216667954
Position 2388: 0.09945241654724725
Position 8876: 0.07572034098771631
Position 14433: 0.04761209841525698
Position 8991: 0.03648124277432001
Position 6200: 0.03414956892071109
Position 11741: 0.02567068252564761
Position 3719: 0.024714513000324727
Position 3485: 0.02014645053170253
Position 9830: 0.01664671535974854
Position 3171: 0.01584389813414287
Position 3146: 0.01533482306202181
Position 10476: 0.014153235192079637
Position 5309: 0.01331733960026969
Position 12130: 0.0125654487120571
Position 13676: 0.011460290038931344
Position 11605: 0.009764562009697844
Position 2491: 0.009750318499650554
Position 9026: 0.009379385963561682
Position 13744: 0.00934978930193795
Position 13497: 0.009111478684553587
Position 13944: 0.008329019190851831
Position 11772: 0.008163513415713655
Position 8159: 0.008068640314867113
Position 13047: 0.007396307850972225
Position 13218: 0.006793289418194472
Position 13915: 0.006630473068291699
Position 7633: 0.006488971871714002
Position 13747: 0.006274946963577967
Position 12781: 0.006066696045177853
Position 9991: 0.005247674337923972
Position 11980: 0.005231032299272704
Position 6204: 0.004923711018711759
Position 12528: 0.004689014653279418
Position 13410: 0.004423845873538886
Position 11542: 0.0034876421864163645
Position 424: 0.003187271783638067
Position 2574: 0.002491552636177504
Position 11877: 0.0023034194956622076
Position 3502: 0.002256627238817843
Position 5369: 0.002163641994464668
Position 9425: 0.0020740193503128008
Position 13260: 0.0019824661026866504
Position 323: 0.0018848279917429368
Position 11952: 0.0018528135711018297
Position 9633: 0.001802719643943204
Position 460: 0.001689741172007641
Position 14104: 0.0016789059846628609
Position 466: 0.0013943560586215497
Position 6909: 0.0013792297160652293
Position 5312: 0.0012620410318385823
Position 2393: 0.0012570409673931882
Position 13633: 0.0011209256298905061
Position 11909: 0.0010798884730406936
Position 11824: 0.0010750256661879994
Position 6748: 0.001053213048220088
Position 3499: 0.0010524703838862286
Position 5329: 0.0010472050136607965
Position 7106: 0.000997390888710246
Position 2520: 0.0009134596684557515
Position 14878: 0.0009091517134768108
Position 12419: 0.0007732565007978918
Position 7603: 0.0007663407097505738
Position 11842: 0.0007535494154150611
Position 6792: 0.0007434493826941695
Position 5414: 0.0007198816700613192
Position 3730: 0.0006865860251688834
Position 2851: 0.0006650923722499012
Position 212: 0.0006219362117877177
Position 12760: 0.0005913133047191148
Position 9665: 0.0004937245483311325
Position 13514: 0.0004914841147961012
Position 11920: 0.0003864033790054917
Position 3414: 0.0003433515556134973
Position 1833: 0.0003330943558543916
Position 431: 0.00030722779490424765
Position 8475: 0.00016023094893147013
Position 106: 0.00016004770975032464
Position 571: 0.00015070069847180446
Position 2691: 0.00011453845437596497
Position 8126: 0.00010738052736093119
Position 4550: 0.00010297960674484143
Position 1707: 0.00010259306857329496
Position 1620: 0.00010026386889065181
Position 1365: 9.576591444426608e-05
Position 2865: 9.452773367066008e-05
Position 5130: 9.279733867937189e-05
Position 690: 8.973338920450637e-05
Position 7297: 8.165692564172198e-05
Position 4446: 7.81717354005497e-05
Position 4408: 6.967578844173281e-05
Position 1781: 6.891908916401478e-05
Position 4893: 6.860634172016046e-05
Position 2934: 5.908551104956481e-05
Position 4787: 4.9704675252528464e-05
Position 4897: 4.5436408730891136e-05
Position 4004: 4.403435001944003e-05
Position 7960: 4.151546839574475e-05
Position 437: 3.9656695459975817e-05
Position 1357: 3.739023192120529e-05
Position 779: 3.617697210098961e-05
Position 1018: 3.566602607590175e-05
Position 10863: 3.094756013225205e-05
Position 1726: 2.9969488588008773e-05
Position 4941: 2.934186826790821e-05
Position 1428: 2.9235824921943113e-05
Position 178: 2.7203210820463592e-05
Position 7357: 2.5930381251670463e-05
Position 2931: 2.4333204326377275e-05
Position 1031: 2.1944851260290402e-05
Position 5163: 2.17225992600026e-05
Position 2983: 2.171728153454843e-05
Position 4912: 2.1437562322521695e-05
Position 4096: 2.1346423559597987e-05
Position 829: 2.1257836810351772e-05
Position 6448: 1.985635456976791e-05
Position 139: 1.9414505188560958e-05
Position 1212: 1.863622150685582e-05
Position 1799: 1.8478604808295227e-05
Position 661: 1.8271932717934248e-05
Position 6542: 1.780033935164435e-05
Position 1046: 1.774425378119184e-05
Position 913: 1.7553572190258278e-05
Position 1793: 1.7149798457470824e-05
Position 5917: 1.636749581457566e-05
Position 4051: 1.4648718546205557e-05
Position 4255: 1.4291891209194397e-05
Position 1255: 1.3071547002085058e-05
Position 2533: 1.0049929766132938e-05
Position 259: 9.203336805437067e-06
Position 1504: 9.127450466341857e-06
Position 2435: 9.032337985095238e-06
Position 2438: 8.47968712316937e-06
Position 2500: 6.825283085982947e-06
Position 954: 6.282510772172467e-06
Position 1842: 5.802764548537787e-06
Position 695: 5.646867146425049e-06
Position 2644: 5.507877133337313e-06
Position 3922: 5.296817901216005e-06
Position 236: 4.727967954086597e-06
Position 1277: 4.653084964797936e-06
Position 2003: 4.080997805004099e-06
Position 620: 3.3909642879760724e-06
Position 737: 3.1338540515878346e-06
Position 2799: 2.9855324801416202e-06
Position 1038: 2.933682455611912e-06
