Gene = U2surp
index = 1156
Annotated 5SS: [   78  9355 11207 16060 18192 18797 19571 20513 20630 20804 21805 22195
 23149 26334 27487 27725 29803 30242 32628 34495 35788 36693 37474 39852
 45349 47532 49192]
Annotated 3SS: [ 9309 11074 15960 18076 18662 19502 20417 20593 20720 21638 21982 23104
 26228 27419 27560 29639 30161 32539 34371 35630 36596 37406 39691 45237
 47412 49014 50350]
SMsplice 5SS: [   78 16060 18192 18797 20513 20804 21805 22195 26334 30242 32628 34495
 35788 36693 39852 45349 47532 49192]
SMsplice 3SS: [15960 18076 18662 20417 20720 21638 21982 26228 30161 32539 34371 35630
 36596 39667 45237 47412 49014 50350]
top_k =  1000
Partition function (log Z): 26.810196661093613

Sorted 5' Splice Sites (High to Low Probability):
Position 18797: 0.9985944327606298
Position 16060: 0.9929491828488699
Position 32628: 0.9922734453069876
Position 47532: 0.9903977038901375
Position 45349: 0.9893945690070741
Position 35788: 0.9747054848193807
Position 49192: 0.971469012312622
Position 22195: 0.9477589053535548
Position 36693: 0.9459089368111683
Position 20804: 0.9084873858861422
Position 21805: 0.8812649115105878
Position 39852: 0.8698798193360969
Position 30242: 0.8217695796860784
Position 26334: 0.7543890415242724
Position 20513: 0.7464776927529896
Position 18192: 0.7341350748572331
Position 34495: 0.7265573530430546
Position 78: 0.7146684451749784
Position 37474: 0.30978379939341555
Position 8042: 0.3056162562567319
Position 19571: 0.29794299696359194
Position 49522: 0.2613234742191522
Position 34752: 0.2395545933354966
Position 220: 0.2362985454734995
Position 26353: 0.2323947112114547
Position 34773: 0.23066958872810536
Position 787: 0.22657373241583828
Position 9355: 0.21310610511836503
Position 27725: 0.18501315043124691
Position 11207: 0.17297994326984537
Position 49534: 0.1650935421950026
Position 43282: 0.1279733677348136
Position 1401: 0.12774006213827502
Position 52418: 0.1274957929682335
Position 33575: 0.12234479101192312
Position 27266: 0.12211258738064341
Position 51658: 0.11234840322266855
Position 27700: 0.11190670781278786
Position 22410: 0.109849079211264
Position 21838: 0.08216588860762476
Position 10744: 0.08073771509416763
Position 23232: 0.07534087665536311
Position 35008: 0.07044846046946272
Position 20630: 0.06881187552767266
Position 33363: 0.06660976819700035
Position 27491: 0.05741073691264952
Position 46537: 0.055751693898673974
Position 19756: 0.04758560294053332
Position 20994: 0.04737293255943681
Position 34100: 0.04436145796133399
Position 3497: 0.044071645791156286
Position 20213: 0.0378821349628516
Position 47841: 0.033284100158283356
Position 5517: 0.030916703562862764
Position 52627: 0.02909371032021232
Position 23960: 0.028832175309356563
Position 42731: 0.028120089343545325
Position 30274: 0.027848384543001845
Position 38175: 0.027527259844020123
Position 29168: 0.02721998853937601
Position 45772: 0.027196425026714852
Position 34499: 0.026015885903618856
Position 20498: 0.021825959297715646
Position 49759: 0.0208705350564741
Position 45798: 0.020507245153751283
Position 50456: 0.020144103478092347
Position 29123: 0.018669242556440858
Position 52422: 0.017559891809063543
Position 32181: 0.017250268256421467
Position 38160: 0.016984143544429234
Position 5552: 0.016749287704959984
Position 41001: 0.015047792972675772
Position 8095: 0.014799320162334316
Position 45702: 0.013509360760488321
Position 51269: 0.013220989365144773
Position 20947: 0.013146568086235171
Position 34997: 0.012937237774729124
Position 25233: 0.012685216064033222
Position 25781: 0.012159368109745806
Position 20919: 0.012074304267539658
Position 2124: 0.01127212714489932
Position 23149: 0.010739409943856384
Position 18141: 0.010437468577272565
Position 48561: 0.010326340332427629
Position 2214: 0.010261036923881221
Position 31103: 0.009990081380326152
Position 28359: 0.009339397590261627
Position 39966: 0.009070997308527411
Position 36461: 0.008846028941168796
Position 46512: 0.008555061449109384
Position 37409: 0.008481171618273572
Position 29119: 0.007893007635327028
Position 6977: 0.00768593056056298
Position 49202: 0.00766874519067614
Position 23867: 0.007126011999974939
Position 49108: 0.0066897577578821
Position 21043: 0.006651849988411587
Position 47199: 0.006608744671460326
Position 35267: 0.006567704466470722
Position 48081: 0.006556405453179745
Position 98: 0.006326473656806161
Position 26869: 0.005899381112491449
Position 41907: 0.005724251889747948
Position 1283: 0.005610004810249149
Position 7369: 0.005476003204050272
Position 37365: 0.005438991366166546
Position 45852: 0.00508386917407282
Position 37514: 0.004892724625969181
Position 53064: 0.004741674778460099
Position 37242: 0.0046849815864796335
Position 27894: 0.0046432899253240015
Position 720: 0.004616493205536236
Position 25210: 0.004526297932742802
Position 36013: 0.004344534225881104
Position 53391: 0.004216477307839228
Position 53435: 0.004201701722105517
Position 4019: 0.00417851727817359
Position 29080: 0.004048641410325507
Position 29276: 0.004047999616005849
Position 39362: 0.004011549204274061
Position 29115: 0.003973942618309576
Position 48776: 0.0037997454608885597
Position 27986: 0.003708092097264645
Position 35859: 0.0037064147036307573
Position 23447: 0.0036436796924827885
Position 26524: 0.003587193338613396
Position 27001: 0.003539780655004958
Position 21118: 0.0034373547764710633
Position 3303: 0.003424831555525975
Position 30379: 0.003389681452143703
Position 35745: 0.0032439925835524267
Position 228: 0.0032070465072837596
Position 16262: 0.0031836320392253023
Position 46831: 0.003066982099077384
Position 347: 0.003014241482472927
Position 24774: 0.0029986752387131384
Position 49117: 0.0029713378003995653
Position 1496: 0.002931620138847892
Position 7665: 0.002788311066262928
Position 20460: 0.0027517077351451443
Position 46360: 0.002698195017266543
Position 48057: 0.0025893037412544604
Position 37166: 0.0025834445000636206
Position 29803: 0.0025581598616456896
Position 248: 0.0023911317639053863
Position 30279: 0.002356592410496122
Position 25259: 0.0023420714986382013
Position 420: 0.0023415392156906417
Position 20902: 0.0023289046337860962
Position 26269: 0.0022800257270570667
Position 19146: 0.0021887453521510663
Position 21468: 0.0021582195960898544
Position 28963: 0.0021237200314559966
Position 24818: 0.0020537671140940152
Position 27955: 0.0019931369022333904
Position 36263: 0.0019471220869167508
Position 23572: 0.0019385226957864738
