Gene = Csde1
index = 297
Annotated 5SS: [  244  8787 18465 19617 20108 20817 22813 23260 23506 24416 26500 26753
 29303 30048 30727 32506 34408 35087 36052]
Annotated 3SS: [ 8362 18265 19506 20014 20718 22730 23130 23379 24202 26358 26587 29194
 29871 30613 32385 34228 34922 35918 36459]
SMsplice 5SS: [  244  8787 16296 18465 19617 19860 22813 23260 23506 23759 24416 26500
 26753 29303 30048 30727 32506 34408 35087 36052]
SMsplice 3SS: [ 8701 16148 18265 19506 19707 22730 23130 23379 23627 24202 26358 26587
 29194 29871 30613 32385 34228 34922 35918 36459]
top_k =  1000
Partition function (log Z): 15.864581691230924

Sorted 5' Splice Sites (High to Low Probability):
Position 23506: 0.9677020127861359
Position 8787: 0.9527089924005288
Position 32506: 0.952152160957684
Position 34408: 0.9416084043521562
Position 36052: 0.9402325343530173
Position 19617: 0.9254015985375835
Position 35087: 0.9148765537218749
Position 26500: 0.9091730422075381
Position 24416: 0.8935461827416736
Position 23260: 0.8581677341922398
Position 244: 0.8387221788643093
Position 22813: 0.8304239666097483
Position 18465: 0.8231679637683701
Position 30727: 0.6766783338354788
Position 16296: 0.6723850987082955
Position 23759: 0.5958494074647261
Position 19860: 0.5401598490285969
Position 30048: 0.48192270804361836
Position 20817: 0.34314210565277625
Position 29332: 0.30984847287366674
Position 29339: 0.29490659531962743
Position 2382: 0.24241138467139747
Position 26764: 0.21672521182077484
Position 466: 0.20390733031902397
Position 26776: 0.2013772524563248
Position 20190: 0.13628720389452878
Position 1295: 0.1211268474403528
Position 34141: 0.1195764553136212
Position 9363: 0.11588055624198505
Position 24303: 0.09255615264138001
Position 30826: 0.08390085823262337
Position 20653: 0.08385378800903646
Position 1967: 0.07859113043266183
Position 8504: 0.07786058355080505
Position 19362: 0.07119555541259834
Position 18458: 0.07103287847717939
Position 4844: 0.06055408635736571
Position 35396: 0.05972592020370513
Position 28545: 0.05782768152607462
Position 24834: 0.04592106663287914
Position 35838: 0.04386014732805585
Position 22986: 0.041153971920164706
Position 23771: 0.039788525960850286
Position 32003: 0.037575723923853166
Position 26780: 0.034392292975468156
Position 21821: 0.033439489537050913
Position 25959: 0.03342464059436728
Position 20108: 0.03253003475264631
Position 36562: 0.03211667842000278
Position 9855: 0.03089395663134074
Position 31998: 0.029992082751477918
Position 24622: 0.028060882071700297
Position 24939: 0.0262081209772883
Position 68: 0.02618418513704423
Position 28531: 0.022421253677390583
Position 36071: 0.020082748003868518
Position 8471: 0.018575211812493664
Position 10216: 0.018495992181669235
Position 28570: 0.017691957232644537
Position 34742: 0.017527217974159723
Position 33427: 0.017494950568077747
Position 26248: 0.015527638374321943
Position 32801: 0.009328237014051003
Position 25526: 0.009264263258510144
Position 36364: 0.009003785290839346
Position 1874: 0.008936761870659215
Position 23201: 0.00873098304181426
Position 25170: 0.00833174299109149
Position 33771: 0.008324226046230223
Position 2750: 0.008242544127491506
Position 22991: 0.008130686327715226
Position 25280: 0.006756709381785974
Position 22842: 0.006470034695674782
Position 23467: 0.0064682614142620295
Position 36016: 0.006325132493537078
Position 29816: 0.006230537080078865
Position 28120: 0.0062183101548839576
Position 248: 0.006094660847972794
Position 32760: 0.005986399542651485
Position 32748: 0.005852169753983224
Position 36321: 0.005827170709444024
Position 36284: 0.005757367848864668
Position 36542: 0.005580888993695713
Position 26529: 0.0055470663984032356
Position 28573: 0.005352219865569142
Position 3028: 0.005207485336529839
Position 577: 0.005130740089652662
Position 27375: 0.005047379217416687
Position 31069: 0.004797509122186675
Position 35958: 0.004763348257049098
Position 6989: 0.0042953684779364985
Position 4848: 0.004288362748597893
Position 30693: 0.004141034647971135
Position 24371: 0.004114805418382487
Position 32716: 0.00405768711401644
Position 23574: 0.003991479119413878
Position 23488: 0.003952719787677254
Position 678: 0.0038026598226645956
Position 35344: 0.003766143946314785
Position 36817: 0.0037065024055698455
Position 27218: 0.0036534300423608445
Position 27122: 0.0036198505984479583
Position 24896: 0.0036114893425218788
Position 26970: 0.0035823539432293444
Position 26479: 0.003321924915266796
Position 32751: 0.0032939533822480944
Position 36080: 0.0032493730549299433
Position 26830: 0.0030835640755882635
Position 32711: 0.0029225490618166525
Position 26016: 0.0029166320808650227
Position 4257: 0.002850437614174771
Position 7732: 0.002724940098698953
Position 23912: 0.0026707044139472704
Position 25226: 0.002667820388819576
Position 36023: 0.002638077820275041
Position 28584: 0.002447951324600616
Position 27370: 0.002277343339970711
Position 36791: 0.0021955305527685074
Position 381: 0.002178428581741522
Position 33984: 0.0021582252042345648
Position 32955: 0.002053628079544031
Position 6714: 0.0020084059008825574
Position 34832: 0.00192014856731752
Position 30708: 0.0018890536872300898
Position 29569: 0.0018446900272093836
Position 288: 0.0018408051144269395
Position 7698: 0.0017806418463187322
Position 7119: 0.0017745574321478398
Position 4858: 0.001605811203668631
Position 34636: 0.0015448378651147512
Position 4181: 0.0015140110391374316
Position 32428: 0.0014897254348450976
Position 34173: 0.00133917267790592
Position 313: 0.001322178955656673
Position 34086: 0.001303407882968803
Position 23269: 0.0012825957910037934
Position 28023: 0.0012295149208825748
Position 35019: 0.001157359859463524
Position 27415: 0.0010814919862282288
Position 23917: 0.0010627470932261073
Position 36112: 0.001036391645975161
Position 34648: 0.0009903346694839074
Position 35068: 0.0009594402664825794
Position 26420: 0.0009416251307507065
Position 34688: 0.0009203523269097351
Position 35417: 0.0009111173591558188
Position 30907: 0.0008964930356398751
Position 26438: 0.0008623012650453733
Position 3022: 0.0008214767802797248
Position 23495: 0.0008085755475274943
Position 29535: 0.0007857809816584448
Position 35851: 0.000761569826175651
Position 2314: 0.0007500758061067977
Position 35445: 0.0007441665427710119
Position 8188: 0.0006975922638369997
Position 485: 0.0006642759590528943
Position 26905: 0.0006493004179992926
Position 36736: 0.0006446639131062627
Position 26759: 0.0006286544863151917
Position 23943: 0.0005850466612598759
Position 34376: 0.000568961779406658
Position 26533: 0.0005630837558835912
Position 273: 0.0005623362058109118
Position 26757: 0.0005596947559071262
Position 34454: 0.0005492654266185215
Position 24239: 0.0005426151473187748
Position 1040: 0.0004657435762387903
Position 479: 0.00043860071116660465
Position 32585: 0.00039694225127973065
Position 26504: 0.00038784578175820445
Position 22741: 0.0003798972880797573
Position 34797: 0.0003537718167574892
Position 267: 0.00033750645480375575
Position 10015: 0.0003338069138135561
Position 189: 0.00032109117796288934
Position 23763: 0.00028825805172904054
Position 32549: 0.00026805619308582963
