Gene = Ncstn
index = 734
Annotated 5SS: [  195  1584  7391  7881  8523 10019 10330 10675 11331 11545 12820 14034
 14234 14610 15007 15465]
Annotated 3SS: [ 1478  7266  7758  8376  9867 10219 10521 11225 11466 12646 13930 14137
 14521 14851 15251 15998]
SMsplice 5SS: [  195  1584  7170  7391  7881  8523 10019 10330 10675 11331 11545 12820
 14034 14234 15007 15465]
SMsplice 3SS: [ 1478  7054  7266  7758  8376  9933 10188 10521 11225 11466 12646 13930
 14137 14851 15251 15566]
top_k =  1000
Partition function (log Z): 29.450433242486316

Sorted 5' Splice Sites (High to Low Probability):
Position 11331: 0.9943487703944682
Position 12820: 0.9936894035076282
Position 7391: 0.9851186341515538
Position 8523: 0.9787365145161269
Position 15465: 0.9744349548138573
Position 195: 0.9643940553879984
Position 7881: 0.9555214352950838
Position 14234: 0.9466673567836731
Position 14034: 0.9353913707304484
Position 10330: 0.9250615399564261
Position 10675: 0.9046269664469766
Position 10019: 0.8579123977972906
Position 11545: 0.7814017027276902
Position 7170: 0.6984704992222434
Position 1584: 0.6903717913486225
Position 15007: 0.5647880537779953
Position 14610: 0.40482610024473786
Position 13210: 0.3029685951599344
Position 3598: 0.3016934759247101
Position 13481: 0.2584173687336759
Position 15017: 0.18975876966115385
Position 15771: 0.11668213798310371
Position 16257: 0.11466934693731255
Position 2358: 0.09119352754810611
Position 485: 0.07126203911822256
Position 11652: 0.06903658121394239
Position 7589: 0.0623860366969506
Position 15883: 0.05862222958940923
Position 11656: 0.048047154022379766
Position 11847: 0.04725302954112373
Position 14981: 0.0464980037120236
Position 11600: 0.036951204754329385
Position 10721: 0.03371758803171937
Position 2043: 0.03198568397425841
Position 5534: 0.02704958251892159
Position 13117: 0.027039333283200316
Position 13214: 0.02344321154533687
Position 6597: 0.022968264734763422
Position 7160: 0.021320655668244884
Position 3145: 0.020903082728652215
Position 6861: 0.020432278969195024
Position 15683: 0.019428117179192475
Position 14298: 0.01876155151935479
Position 975: 0.018157712365453466
Position 643: 0.015633064953096257
Position 1015: 0.014995390063595258
Position 862: 0.014582073560633527
Position 16172: 0.01298539508862917
Position 8511: 0.012728436355879991
