Gene = 4930455H04Rik
index = 50
Annotated 5SS: [ 333 2010]
Annotated 3SS: [ 1935 15205]
SMsplice 5SS: [333]
SMsplice 3SS: [15205]
top_k =  1000
Partition function (log Z): -12.33769430895572

Sorted 5' Splice Sites (High to Low Probability):
Position 333: 0.880115379374023
Position 3129: 0.5618784377459053
Position 1312: 0.49099405479843244
Position 2010: 0.28841137231772845
Position 3616: 0.19134883673321104
Position 171: 0.13150132243754636
Position 177: 0.12640749752872335
Position 165: 0.06766080715369574
Position 5113: 0.06505068397670212
Position 11800: 0.057011940598247574
Position 2321: 0.04684788694181994
Position 159: 0.032686094071972836
Position 607: 0.02976367311687053
Position 2916: 0.027742477696442107
Position 1391: 0.02703674785375652
Position 147: 0.020118995761116656
Position 182: 0.019267285729338418
Position 153: 0.01871432761024161
Position 3269: 0.018286612473787635
Position 141: 0.015254633971794468
Position 3211: 0.013075517877324952
Position 721: 0.00900009303919213
Position 1858: 0.006610492283090953
Position 9: 0.0063161009486500976
Position 713: 0.003273957897739703
Position 481: 0.0027433680456666926
Position 5884: 0.002510520237804751
Position 2136: 0.0021043004348707457
Position 186: 0.0019157499544584127
Position 4035: 0.0016084625159657243
Position 5878: 0.0013442508407649292
Position 2148: 0.0012904767017124204
Position 1769: 0.0010528370719116418
Position 3434: 0.0010019099005643486
Position 490: 0.000859706254093382
Position 128: 0.0007377574047392514
Position 1250: 0.0006269316709290949
Position 427: 0.0005473884141016154
Position 883: 0.0005421397527302583
Position 1466: 0.00038704275598353097
Position 44: 0.00036647311896232857
Position 2064: 0.00032489026985462214
Position 729: 0.0003072555526945271
Position 698: 0.00029682000996695927
Position 2598: 0.00025187384375796075
Position 1196: 0.00025172610177881673
Position 1005: 0.0001629657480957128
Position 1051: 0.00011989474847254229
Position 540: 9.113424172484827e-05
Position 1059: 8.333476286616134e-05
Position 592: 7.937683935413183e-05
Position 35: 6.651068978064261e-05
Position 232: 6.017190398470033e-05
Position 135: 5.4173805460183995e-05
Position 731: 5.096765916249876e-05
Position 64: 4.853210291581888e-05
Position 2291: 4.4305895651941065e-05
Position 2275: 4.0402520400517746e-05
Position 2014: 3.935419802215721e-05
Position 2191: 3.714427179042965e-05
Position 2544: 3.0249614721597763e-05
Position 79: 3.0057420690402768e-05
Position 310: 1.9013722420521996e-05
Position 889: 1.803905104343962e-05
Position 221: 1.7607176483766758e-05
Position 692: 1.6782552979437464e-05
Position 648: 1.031442328681041e-05
Position 528: 7.484736261468998e-06
Position 2821: 6.023050456949587e-06
Position 23: 5.243151078244153e-06
Position 84: 4.5469725215397645e-06
Position 25: 3.6001650498624964e-06
Position 2272: 9.415775537359048e-07
Position 1261: 4.5313594509468426e-07
Position 283: 4.140867052239383e-07
Position 245: 3.1781827693478547e-07
Position 1291: 2.400736258609696e-07
Position 337: 8.008824853406255e-08
Position 600: 7.576913887154679e-08
Position 595: 4.6689107643284035e-08
Position 1501: 3.117986261999075e-08
Position 2283: 2.030720467257938e-08
Position 742: 7.241845821375974e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15205: 0.5932040607190325
Position 1191: 0.5012412410567166
Position 2987: 0.30215693544221034
Position 280: 0.2459317163586199
Position 1935: 0.18614487690965428
Position 3521: 0.1567076448205097
Position 3037: 0.12555442600429975
Position 1886: 0.10087980791189467
Position 11714: 0.09289848985272575
Position 7492: 0.08767907408542976
Position 260: 0.06036856796657599
Position 11662: 0.05220935516546772
Position 3051: 0.05109375665185383
Position 2171: 0.04937445104882642
Position 3885: 0.04794381169157006
Position 2908: 0.04475016486455385
Position 3104: 0.04431456012407317
Position 265: 0.03318428391669068
Position 7520: 0.03238602443865446
Position 5009: 0.028125403445661445
Position 2684: 0.024507303076195093
Position 9621: 0.020084253954750456
Position 5080: 0.019451011772503544
Position 3524: 0.01910871254112502
Position 3357: 0.013992677763965355
Position 5038: 0.013170806374735094
Position 2486: 0.011538373647031027
Position 3008: 0.010869152087637382
Position 4587: 0.009021455164916804
Position 5820: 0.00872977518108235
Position 224: 0.008114397419373736
Position 12511: 0.008003690929069395
Position 3543: 0.007938092393334803
Position 6674: 0.007805458244257897
Position 2963: 0.007758845591492994
Position 6019: 0.007212724760354743
Position 1283: 0.0070527727937701136
Position 1211: 0.007012519343999872
Position 1586: 0.0068712003143874285
Position 1941: 0.006839299684550688
Position 1714: 0.0063027917530345265
Position 3120: 0.006289688828029416
Position 3445: 0.005761685401085781
Position 398: 0.005591461800327936
Position 5665: 0.005372977052777991
Position 4017: 0.0051853503372314294
Position 575: 0.004850462484968698
Position 5703: 0.0045769519898948684
Position 5218: 0.004150678246868742
Position 5085: 0.004057652899225745
Position 6065: 0.00402457258129876
Position 2844: 0.0039597584156714416
Position 662: 0.0037936764913802357
Position 401: 0.0033916565958574583
Position 2811: 0.0031408422652538207
Position 232: 0.003081133545844503
Position 1195: 0.0027033114921305524
Position 882: 0.0026214171555084156
Position 100: 0.0024915109691018033
Position 7023: 0.0024357747422793126
Position 283: 0.0024121261174717334
Position 12166: 0.002388715991850848
Position 4263: 0.0019615617865407315
Position 3804: 0.001879709920237972
Position 7435: 0.0016150029513360437
Position 3555: 0.0015220101530968287
Position 3862: 0.0013580670296635927
Position 1376: 0.0011723573889226605
Position 3733: 0.0009803343103789433
Position 1726: 0.0008833329939798349
Position 2915: 0.000880110341973071
Position 1050: 0.0008654601511849177
Position 2817: 0.0008641067247329737
Position 3501: 0.0008158853600110659
Position 9458: 0.0006759348415025903
Position 2435: 0.0006537901616837907
Position 6478: 0.0006100846069111738
Position 648: 0.0006099334913513773
Position 2237: 0.0005225867442686722
Position 1636: 0.0005165259402286745
Position 1896: 0.00047580486567773303
Position 2147: 0.0004362463308376365
Position 2736: 0.00043045115444736743
Position 5986: 0.0004082980510336746
Position 1737: 0.0003843581809832116
Position 1311: 0.0003818356940082736
Position 2102: 0.0003669362776069739
Position 2407: 0.0003581960795447769
Position 3615: 0.0003559220642609232
Position 7448: 0.00032369492661153346
Position 7187: 0.0002989045308987766
Position 7705: 0.0002982156138713001
Position 431: 0.000237410203791751
Position 6776: 0.0002179286682074766
Position 2210: 0.00021531782993522444
Position 2302: 0.00020024812235280712
Position 1629: 0.0001856443849967571
Position 6168: 0.00018139525332183545
Position 4157: 0.0001790882661943773
Position 2117: 0.00017336854889498
Position 1768: 0.00015838789605563525
Position 2339: 0.00012800957530369618
Position 1268: 0.00012076720910516875
Position 5243: 0.00011408437713984266
Position 460: 0.00011388073326982081
Position 1960: 0.0001131186214645044
Position 245: 9.441536151476686e-05
Position 972: 9.416369291338266e-05
Position 1092: 9.40508854401042e-05
Position 288: 9.04700012323268e-05
Position 1457: 8.901929364921699e-05
Position 1287: 8.693897127551863e-05
Position 1903: 8.628076878803977e-05
Position 552: 8.472374136078419e-05
Position 1838: 8.39390770188717e-05
Position 1218: 7.220648551555046e-05
Position 4034: 6.901697422372963e-05
Position 1857: 6.575123780763334e-05
Position 439: 6.545939972701872e-05
Position 1436: 6.416198866397631e-05
Position 405: 6.207188091348121e-05
Position 611: 5.973506232945294e-05
Position 506: 3.141834968536364e-05
Position 434: 2.7357203365041264e-05
Position 1751: 2.4726928461770967e-05
Position 585: 2.2432821331848194e-05
Position 2047: 2.1322379740585246e-05
Position 1673: 1.811659672980515e-05
Position 540: 1.3730038523199483e-05
Position 293: 1.2072788306169203e-05
Position 673: 9.8832356010864e-06
Position 3586: 9.064942649647865e-06
Position 1004: 8.175256550687113e-06
Position 353: 7.666972313260685e-06
Position 904: 6.696003860936307e-06
Position 409: 5.076731192543133e-06
Position 306: 4.9165187188516414e-06
Position 332: 4.872101069338436e-06
Position 317: 4.235541696675481e-06
Position 665: 4.035405815932708e-06
Position 1240: 4.023921190945258e-06
Position 1991: 3.773245781653433e-06
Position 359: 3.368718871822721e-06
Position 922: 2.8901066578761637e-06
Position 1557: 2.841105463239983e-06
Position 3243: 2.595868287414448e-06
Position 192: 2.523764303406171e-06
Position 407: 2.3377371524011363e-06
Position 561: 2.247462669282896e-06
Position 447: 2.0926702227670905e-06
Position 297: 1.6714337381482517e-06
Position 502: 1.349418666433546e-06
Position 961: 1.1415299447698384e-06
Position 415: 1.103288293292151e-06
Position 1976: 1.042416159398586e-06
Position 310: 1.0275435521365516e-06
Position 514: 9.67707325816428e-07
Position 470: 5.542523348288132e-07
Position 474: 5.016457392396557e-07
Position 346: 4.994723418218394e-07
Position 79: 2.3333420648076939e-07
Position 73: 8.474104783675823e-08
Position 114: 5.505711156157656e-08
Position 1015: 3.921815467212374e-08
Position 1291: 3.8665835627861896e-08
Position 119: 2.9762481309091792e-08
Position 109: 2.104449930155389e-08
Position 987: 6.380469826388453e-09
Position 123: 3.705186037476057e-09
Position 942: 3.3664789183946876e-09
Position 996: 3.187474166923837e-09
Position 528: 2.958922620372024e-09
Position 366: 2.8329763111074953e-09
Position 413: 2.1600294705073644e-09
Position 488: 1.33666586109667e-09
Position 465: 1.2389954288770426e-09
Position 348: 1.211400200386217e-09
Position 615: 6.318461273677745e-10
Position 379: 2.8534996988448523e-10
Position 371: 8.73230614934276e-11
Position 449: 1.2492516155019573e-12
