Gene = Sdad1
index = 955
Annotated 5SS: [  233  4292  4821  5052  6141  6359  7386  8213  9963 11833 12905 14014
 16062 17372 18139 18318 19012 19767 20104 20285 21558]
Annotated 3SS: [ 4186  4721  4940  6068  6257  7327  8137  9860 11762 12800 13955 16002
 17294 18040 18240 18884 19671 19912 20199 21395 23153]
SMsplice 5SS: [  233  4292  4821  5052  6141  6359  7386  9963 11833 12905 14014 16062
 17372 18139 18318 18969 19767 20104 20285 21558]
SMsplice 3SS: [ 4186  4721  4940  6068  6257  7327  9860 11762 12800 13955 16002 17294
 18040 18240 18884 19671 19912 20199 21395 23153]
top_k =  1000
Partition function (log Z): 51.2421187619353

Sorted 5' Splice Sites (High to Low Probability):
Position 9963: 0.9928876443142421
Position 20104: 0.9921892172327322
Position 4292: 0.9846492372516853
Position 6141: 0.9838476971411173
Position 6359: 0.983676189709797
Position 20285: 0.9830718184386424
Position 7386: 0.9606786273711945
Position 5052: 0.9231868917518515
Position 12905: 0.9218756164969981
Position 21558: 0.9196270708601929
Position 18318: 0.9013947214809059
Position 14014: 0.8774976323744589
Position 18139: 0.8484950480010893
Position 11833: 0.8428693346852161
Position 19767: 0.8328310636309705
Position 16062: 0.8096198062850878
Position 17372: 0.6285495933093999
Position 4821: 0.5892183675944699
Position 18969: 0.5883789097658602
Position 14971: 0.5845980631730056
Position 233: 0.5566891110522836
Position 8213: 0.48831090354730017
Position 4853: 0.3847804268731955
Position 19012: 0.3700709340151762
Position 13266: 0.2992448992995645
Position 267: 0.2448206231337046
Position 408: 0.19995996635045013
Position 13777: 0.18629085863488865
Position 16297: 0.18262557412593244
Position 14734: 0.16037090970073936
Position 16640: 0.1556069966711841
Position 8060: 0.13837690968409636
Position 19717: 0.1279449997473284
Position 18160: 0.11869564956864484
Position 6735: 0.10966961450689111
Position 2114: 0.10618980353891096
Position 8273: 0.09495998871144815
Position 2997: 0.08011295641144751
Position 8310: 0.07312560437026824
Position 13863: 0.0710250034125792
Position 18749: 0.06911561914997588
Position 16407: 0.06780311081828104
Position 16087: 0.06170344403862454
