Gene = Cenpc1
index = 244
Annotated 5SS: [  256  3580  7429 13413 18000 19205 20292 28272 30168 31353 32019 33195
 36450 43205 44755 47195 49382 52164]
Annotated 3SS: [ 3535  7336 13341 17899 19002 20081 27669 29993 31072 31871 33111 36392
 43099 44631 47098 49226 52072 53255]
SMsplice 5SS: [  256  3580  7429 13413 18000 19205 20292 27864 30168 32019 33195 43205
 44755 47195 52164]
SMsplice 3SS: [ 3535  7336 13341 17899 19002 20081 27720 29993 31871 33111 43099 44631
 47098 52072 53255]
top_k =  1000
Partition function (log Z): 5.233412676588108

Sorted 5' Splice Sites (High to Low Probability):
Position 20292: 0.9999999999999991
Position 33195: 0.9945232736827309
Position 47195: 0.9797352491197925
Position 43205: 0.9791621856969516
Position 44755: 0.9765046297759314
Position 13413: 0.9747955620583793
Position 32019: 0.8818873165019995
Position 18000: 0.8772727476798445
Position 27864: 0.7605186922253311
Position 30168: 0.7467608357839315
Position 7429: 0.7398921581802173
Position 19205: 0.6781820459806426
Position 3580: 0.6311124699506342
Position 256: 0.5764068372579422
Position 49382: 0.4252228450230888
Position 52164: 0.4119383739142213
Position 345: 0.3110284412192793
Position 36450: 0.29996112298487876
Position 28272: 0.2666633620586567
Position 5408: 0.21079232272330398
Position 4799: 0.20135081050597525
Position 18837: 0.18646783482634713
Position 5059: 0.1847081042458467
Position 46916: 0.17521059292591407
Position 16749: 0.16391030865900197
Position 4781: 0.1614271439705247
Position 41720: 0.12664340388958356
Position 7806: 0.1180657806334518
Position 773: 0.0940339568964895
Position 44411: 0.07839725908473746
Position 39687: 0.07582156963366538
Position 6519: 0.06996663660903642
Position 37976: 0.06968107816764031
Position 10889: 0.06674983851097262
Position 48243: 0.06328144814208689
Position 46672: 0.06112132228520006
Position 31353: 0.05726679873710114
Position 4291: 0.053319165923570715
Position 9282: 0.0457104178458467
Position 7408: 0.04559037053621184
Position 18004: 0.04386480967300366
Position 45168: 0.04254360002884573
Position 45932: 0.04142585473516415
Position 30593: 0.040456768153369654
Position 12405: 0.03360216259426309
Position 34674: 0.030990283337577192
Position 49386: 0.030445363430935766
Position 18827: 0.030391870330389044
Position 18802: 0.029794742927122017
Position 7443: 0.02901390794216786
Position 314: 0.028773001508478033
Position 44020: 0.028762407875401012
Position 1810: 0.028680741951580713
Position 37629: 0.02703043363278357
Position 20002: 0.025977549465017027
Position 45194: 0.023050725455746292
Position 13429: 0.022603898742243913
Position 30152: 0.02229883575725542
Position 4043: 0.022277343979794778
Position 51192: 0.019361256616284937
Position 361: 0.01930697809137935
Position 15952: 0.01903709388636714
Position 465: 0.019010161858408026
Position 14693: 0.018715067230132446
Position 19155: 0.01867804009276156
Position 32367: 0.018501161880398517
Position 18084: 0.018108945862409742
Position 3608: 0.015851835192594838
Position 44476: 0.015836402945098266
Position 10800: 0.014511192969069458
Position 18932: 0.013431818362897727
Position 2212: 0.013141936877460394
Position 49155: 0.011113763104206828
Position 1716: 0.010466926083191701
Position 45965: 0.00995364510017246
Position 340: 0.009692098262358484
Position 3336: 0.009432262492590614
Position 335: 0.008873140048429325
Position 6745: 0.008766811326793474
Position 2556: 0.008737682296066737
Position 50758: 0.008632246807743696
Position 33351: 0.007908613773786509
Position 19644: 0.007469961270890577
Position 32306: 0.0074578692544344715
Position 11668: 0.007328566099062343
Position 14752: 0.006652366029120853
Position 529: 0.006459692369859575
Position 676: 0.006442746206862841
Position 33512: 0.006320650598662072
Position 48146: 0.006057691765676585
Position 18452: 0.005744875065473418
Position 44014: 0.005396092407376322
Position 354: 0.005071895085768503
Position 46542: 0.005007417264120116
Position 34060: 0.0046627031512538894
Position 35550: 0.004583681274809691
Position 47732: 0.00455345943534998
Position 19027: 0.004537444117861766
Position 3760: 0.004282424742520914
Position 1256: 0.0042217632533718295
Position 380: 0.004128272175478626
Position 43180: 0.004115951249766187
Position 4037: 0.004115240313761259
Position 12141: 0.003536961377117541
Position 37581: 0.0034320734063618416
Position 45188: 0.003144992718636164
Position 43498: 0.0030432842411281303
Position 46043: 0.0030373561143579642
Position 660: 0.0030290952488742427
Position 395: 0.0026435224533243387
Position 47460: 0.0025577018624439716
Position 731: 0.002526129217228197
Position 34152: 0.002429302202991327
Position 44537: 0.002195770798583023
Position 3379: 0.0020669169534846396
Position 43376: 0.002062591833817118
Position 477: 0.0020124051702901874
Position 46895: 0.001968245721143036
Position 18442: 0.0018888720368743837
Position 1487: 0.001861297118772638
Position 19150: 0.0018280045392889295
Position 5030: 0.001751812895119783
Position 43196: 0.0017496556988584957
Position 19576: 0.001689863891587782
Position 373: 0.001662667308615862
Position 702: 0.0016392857076926591
Position 19140: 0.0016226180320392841
Position 53166: 0.0014385081964487167
Position 46856: 0.0014130297348083614
Position 18043: 0.001337651847667556
Position 18855: 0.0011798471170365702
Position 1556: 0.0011586270470064252
Position 50205: 0.001114942353574493
Position 44218: 0.0010694285441897916
Position 19221: 0.0010073711040040243
Position 48759: 0.0009952313890253758
Position 3652: 0.0009574869683348548
Position 50711: 0.0009371422632131229
Position 49572: 0.0009008212675883391
Position 42: 0.0008764818950359783
Position 47497: 0.0008717750133425933
Position 48259: 0.0008354984866633073
Position 2577: 0.0008081202457374473
Position 46218: 0.0007900600643773312
Position 46536: 0.0007690340645471098
Position 45711: 0.000741947760817191
