Gene = Uvssa
index = 1176
Annotated 5SS: [  307   630  9291 10141 11342 13161 13489 23904 30285 30854 32347 32977
 35378]
Annotated 3SS: [  529  8959 10019 10945 13047 13359 23797 30112 30730 32162 32864 35202
 36101]
SMsplice 5SS: [  270   630 10141 11342 13161 13489 22234 23904 28531 29507 30285 30854
 32347 32977 35378]
SMsplice 3SS: [  529 10019 11194 13047 13359 22126 23797 28426 29320 30112 30730 32162
 32864 35269 36101]
top_k =  1000
Partition function (log Z): 14.398368185031742

Sorted 5' Splice Sites (High to Low Probability):
Position 10141: 0.9999910098960816
Position 13489: 0.9923345807897717
Position 13161: 0.9792558906496336
Position 32977: 0.9757671329015893
Position 32347: 0.9689596196497852
Position 630: 0.9327940932540151
Position 30854: 0.9114215184955021
Position 11342: 0.9047123821483729
Position 19945: 0.8344157936171539
Position 29507: 0.7697627516116871
Position 22234: 0.7425291844897535
Position 35378: 0.6812508120614882
Position 17261: 0.6151048607607028
Position 28531: 0.6086259391598405
Position 9291: 0.6002426582535565
Position 23904: 0.5875548335868734
Position 15415: 0.5457986507542837
Position 270: 0.49663975981587677
Position 11114: 0.39675485563659807
Position 5394: 0.3630855712748464
Position 30285: 0.3185396684454773
Position 6714: 0.3108685538271124
Position 22515: 0.28825033591603716
Position 17069: 0.26234801558344517
Position 6446: 0.24669766852187758
Position 23911: 0.22662798146956925
Position 30392: 0.22467303954944903
Position 37465: 0.22026037715440652
Position 6808: 0.1908797089835749
Position 33730: 0.15122673244322907
Position 14040: 0.14213479401788312
Position 91: 0.13613190693393312
Position 35734: 0.13045071993502658
Position 14759: 0.12636958782734442
Position 13832: 0.11428805514833246
Position 15983: 0.11172178822496717
Position 5899: 0.10217104366822222
Position 12259: 0.10131881441766757
Position 35940: 0.09984609415306309
Position 141: 0.09649164307945446
Position 21263: 0.08989098298532895
Position 36206: 0.08860323252972602
Position 35944: 0.08828334424589947
Position 30164: 0.08683026569921812
Position 12493: 0.07882312584965498
Position 30152: 0.07722173497343965
Position 7367: 0.0744105327399124
Position 13766: 0.06477687570359057
Position 17193: 0.06339663159274736
Position 36192: 0.06223135786612175
Position 36200: 0.06076888466939845
Position 29896: 0.058297089503491224
Position 34471: 0.05727059436719791
Position 31732: 0.05599525928929494
Position 162: 0.055425076535664204
Position 432: 0.05392744847555408
Position 115: 0.051871302176377254
Position 22519: 0.05099661985609276
Position 19092: 0.05094793668676341
Position 30865: 0.05007921292773196
Position 8774: 0.0411288348159713
Position 15015: 0.03991329870385802
Position 17656: 0.03436009549536878
Position 19742: 0.03301582060355762
Position 6105: 0.02954612196742197
Position 8926: 0.026663105899235123
Position 30356: 0.026324846890032304
Position 6436: 0.024103430544720757
Position 13989: 0.021053287089277305
Position 9217: 0.020866271091408074
Position 28521: 0.017879546740642262
Position 13337: 0.017413651271441077
Position 3446: 0.016919623414191596
Position 36539: 0.016824561351356713
Position 12271: 0.016759299529455787
Position 3743: 0.01580146882134105
Position 307: 0.015593524214294321
Position 29736: 0.015257872532835122
Position 35572: 0.015175698917548767
Position 222: 0.013533748642548867
Position 11382: 0.013500619672478986
Position 948: 0.012968139673864645
Position 36202: 0.012527298965569264
Position 6867: 0.012245498330018902
Position 8802: 0.01212631832932608
Position 5297: 0.01146887630736922
Position 32653: 0.010935442917966744
Position 6419: 0.010932081590051906
Position 1566: 0.01055943625604219
Position 9083: 0.010339803894069296
Position 6383: 0.009366574650643578
Position 15678: 0.008715551698579863
Position 36252: 0.008693840749577759
Position 7002: 0.00849802813154835
Position 4327: 0.008335561346000246
Position 35367: 0.008113657778748957
Position 10693: 0.0075893748493773856
Position 7490: 0.007454474844551263
Position 442: 0.007438005862110963
Position 789: 0.0072009041311052145
Position 6835: 0.007156505082022069
Position 32981: 0.007121222497359897
