Gene = 2810459M11Rik
index = 41
Annotated 5SS: [ 710 2839]
Annotated 3SS: [2724 7086]
SMsplice 5SS: [ 710 2637 2839]
SMsplice 3SS: [2559 2724 7086]
top_k =  1000
Partition function (log Z): -4.491711025900157

Sorted 5' Splice Sites (High to Low Probability):
Position 2839: 0.9955179731386918
Position 710: 0.8830869272254676
Position 7281: 0.6940121280216328
Position 2637: 0.6939938859659676
Position 2433: 0.13262728641345034
Position 2183: 0.10641801464810231
Position 2371: 0.06832486654159145
Position 598: 0.058937674226347915
Position 1817: 0.03956905350586125
Position 196: 0.0388553052474852
Position 954: 0.03839361188926778
Position 5082: 0.03620487508617013
Position 483: 0.03587894466190015
Position 8512: 0.028507362535522777
Position 527: 0.027770863093923036
Position 5690: 0.021882960626760747
Position 8105: 0.021697864919892486
Position 2641: 0.01684610951470522
Position 4872: 0.014553221650983827
Position 5179: 0.011039003536881312
Position 3488: 0.01076295466313921
Position 9289: 0.00880525416842854
Position 7815: 0.007264512308184346
Position 6708: 0.00688744102333626
Position 2293: 0.006633217090325782
Position 8543: 0.006192514182740144
Position 9280: 0.005420057402393872
Position 5437: 0.00528998777397232
Position 1501: 0.004982679152384023
Position 6389: 0.004976137985771972
Position 6559: 0.004903056324358544
Position 8091: 0.004737435403181818
Position 2490: 0.004692299926990582
Position 924: 0.004387158245526476
Position 799: 0.0038876793924206296
Position 469: 0.0035341246772994466
Position 205: 0.00351992088892697
Position 3775: 0.0034803536535673294
Position 2509: 0.0032708321659194206
Position 1295: 0.002933257893792588
Position 1425: 0.002897065313551877
Position 5009: 0.0027687742019100914
Position 8305: 0.0026335977443330454
Position 934: 0.0025091196315565217
Position 7183: 0.0023906626575409527
Position 7005: 0.001836478087298664
Position 165: 0.001829068954801149
Position 1212: 0.0018117776615854887
Position 1405: 0.0018064745479279669
Position 3883: 0.0017566311861699315
Position 3244: 0.0015295685614873289
Position 485: 0.0014477439059900215
Position 502: 0.0014440562835384106
Position 950: 0.0013267079889707034
Position 610: 0.0012810781027453315
Position 7317: 0.0011552211497248184
Position 4973: 0.0009815842734234722
Position 3749: 0.0009065912715153237
Position 919: 0.0008151032361030003
