Gene = Nmu
index = 755
Annotated 5SS: [  234  5438 13677 18350 19725 19867 23027 26351 27966]
Annotated 3SS: [ 5378 13628 18289 19694 19815 22957 26296 27925 30110]
SMsplice 5SS: [  234  5494  8692 13677 18350]
SMsplice 3SS: [ 5378  8577 13599 18289 30110]
top_k =  1000
Partition function (log Z): -8.422029394864195

Sorted 5' Splice Sites (High to Low Probability):
Position 234: 0.9959276386225927
Position 8692: 0.7649024520896784
Position 13677: 0.6734270072073176
Position 18350: 0.6625041527433417
Position 5494: 0.5106369333368365
Position 418: 0.5011575799515745
Position 5438: 0.4656942269966769
Position 854: 0.36639585636663996
Position 19867: 0.23440229762294656
Position 14626: 0.2163072281170371
Position 4322: 0.14687521727114222
Position 4155: 0.12259892463426905
Position 11873: 0.11243445662283363
Position 718: 0.09080737315060783
Position 3034: 0.08166402912413287
Position 2826: 0.08092276947261812
Position 518: 0.06663687750942249
Position 622: 0.05418272477115415
Position 15129: 0.048635686620326884
Position 15199: 0.0470880890267069
Position 5789: 0.03072178066420751
Position 9872: 0.02911009821849541
Position 13018: 0.026037545743715744
Position 1226: 0.02152287093098951
Position 817: 0.02108759644281009
Position 2693: 0.019194532322237324
Position 1078: 0.012372658547486091
Position 5458: 0.011597350356388791
Position 2082: 0.010623672987570549
Position 8069: 0.010082566242398002
Position 3846: 0.009575214281221748
Position 5739: 0.008728895918992797
Position 76: 0.008063262811396922
Position 2989: 0.007601017560950933
Position 13008: 0.007363325492407869
Position 5217: 0.007102581829185877
Position 9760: 0.006486821994771266
Position 3151: 0.006169237007503608
Position 6017: 0.006101182176146442
Position 3836: 0.005007369430948648
Position 7801: 0.004449580367742209
Position 964: 0.004077719089865993
Position 1353: 0.004010301119684841
Position 11053: 0.0035840662569839163
Position 5640: 0.003131748090927823
Position 6721: 0.0030944084644563496
Position 1324: 0.0030545906411197157
Position 5826: 0.0027736777156265515
Position 6333: 0.0027378969915362447
Position 1203: 0.0025435714796562497
Position 5955: 0.002482824428845052
Position 5238: 0.002392048854665974
Position 7753: 0.0022988271970727867
Position 4780: 0.002258668363263755
Position 83: 0.0017642853768958062
Position 7758: 0.0016848015521801658
Position 7229: 0.0016411192847362133
Position 6369: 0.0015595702499446756
Position 401: 0.001511892694738215
Position 4196: 0.0014115519297244852
Position 2419: 0.0013962905784673718
Position 5160: 0.001382732888749185
Position 550: 0.0012149909377639498
Position 5662: 0.0010567998004960123
Position 3247: 0.0008371708316297132
Position 792: 0.0007890016837377741
Position 8004: 0.0006977665086152563
Position 7090: 0.0004006177779841478
Position 6151: 0.0003866794688613696
Position 1964: 0.0003586869769735875
Position 1801: 0.00035559639148690313
Position 7849: 0.0003163831508973424
Position 5549: 0.0003139021418828061
Position 597: 0.0002886260734245608
Position 8684: 0.0002732327576243365
Position 6156: 0.00027220296332712644
Position 5499: 0.00026837143924735615
Position 6995: 0.0002485371079520581
Position 653: 0.0002446544018508521
Position 7873: 0.0002237982240797535
Position 584: 0.00021826639693345426
Position 6948: 0.00021734492383528286
Position 450: 0.0001133595106640169
Position 12923: 0.0001087106390332379
Position 9171: 9.40540800617555e-05
Position 5993: 8.966911326884927e-05
Position 682: 8.960146022867829e-05
Position 8783: 7.245091957089987e-05
Position 689: 4.8165588895517586e-05
Position 637: 3.865570562971026e-05
Position 589: 3.6534247395766145e-05
Position 862: 2.950755395386992e-05
Position 506: 1.5205068553110606e-05
Position 90: 1.2303060870849626e-05
Position 148: 1.1832567082624446e-05
Position 216: 8.117067626990109e-06
Position 132: 8.030582788407239e-06
Position 138: 7.411092323932762e-06
Position 118: 6.4073763081543005e-06
Position 487: 5.164358338160899e-06
Position 1102: 4.725524081560717e-06
Position 553: 3.940157191477405e-06
Position 5: 3.720915563733057e-06
Position 5782: 3.2016147311878555e-06
Position 751: 2.3834597469762893e-06
Position 190: 1.7768981563530048e-06
Position 832: 1.0560947364994103e-06
Position 846: 1.0345964749652973e-06
Position 7: 5.214159581133661e-07
Position 802: 4.934938019493428e-07
Position 1266: 4.7598247828825367e-07
Position 2011: 3.97109648549312e-07
Position 2025: 3.4446743772998504e-07
Position 1191: 5.003525972788186e-10
Position 1177: 3.9490365775625446e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5378: 0.9810170830091671
Position 8577: 0.7748558294831607
Position 18289: 0.7120824975004462
Position 355: 0.5288136574587757
Position 13599: 0.5226217879904328
Position 487: 0.3419996898426127
Position 19815: 0.2664538606039847
Position 22646: 0.25210022327486487
Position 21619: 0.22120972599915173
Position 761: 0.13314133797102298
Position 13628: 0.12979330533528757
Position 14547: 0.12737560969779374
Position 14487: 0.10640922832623466
Position 14958: 0.10562154310382416
Position 11698: 0.09611401151538028
Position 18500: 0.0775153636893359
Position 4237: 0.06306129381156828
Position 2823: 0.055966725183331616
Position 4044: 0.05355599320652522
Position 3944: 0.05197459288160142
Position 13343: 0.044336256238235075
Position 4259: 0.04403134185410756
Position 12883: 0.042666760674193956
Position 737: 0.042609743247328816
Position 21565: 0.035673093179188486
Position 19078: 0.034584766102046575
Position 963: 0.03393497661538718
Position 19694: 0.03352985973508832
Position 5609: 0.031157318275808334
Position 2944: 0.027400627325161516
Position 4000: 0.024117502773772857
Position 9791: 0.02298166809753034
Position 5083: 0.022326319093759286
Position 19116: 0.01946163779255124
Position 11806: 0.019301777991006297
Position 2601: 0.017983386040832623
Position 3708: 0.017957500068284116
Position 13507: 0.01795321469428375
Position 2636: 0.01786979290699119
Position 297: 0.01725678214206122
Position 20142: 0.017116506770930424
Position 15393: 0.013962793209319136
Position 2874: 0.013540941097455258
Position 4190: 0.01291277536192124
Position 5900: 0.01270956058415973
Position 2666: 0.012699806244136599
Position 16953: 0.012596617976618865
Position 2803: 0.011606593696375006
Position 10015: 0.011592933818848806
Position 4087: 0.010819635563869405
Position 689: 0.010496105114871184
Position 7650: 0.010432867403971072
Position 18702: 0.009912589645722796
Position 3006: 0.00978394293804738
Position 18118: 0.009217565458738954
Position 13972: 0.008525784676370505
Position 7952: 0.008351290647455153
Position 155: 0.008188478367038034
Position 517: 0.007721003923298266
Position 18069: 0.00610451805968535
Position 2929: 0.005679534152015583
Position 2777: 0.005554035351779733
Position 2604: 0.005547355571882189
Position 19041: 0.005492677083092276
Position 9796: 0.005345011192374775
Position 987: 0.005215581857446715
Position 374: 0.005086497347938697
Position 1900: 0.004752918068995704
Position 2743: 0.004351664016023123
Position 19499: 0.004184178773177656
Position 5738: 0.004167767408385722
Position 12159: 0.004091534100832946
Position 629: 0.0040099634877509855
Position 14444: 0.003955782102007142
Position 9449: 0.003913107748563332
Position 1729: 0.003862390358924532
Position 621: 0.003722165999327133
Position 8550: 0.003641994281476486
Position 10894: 0.0034252629232823795
Position 12135: 0.0032483996142696992
Position 18894: 0.003186493967493307
Position 12591: 0.0031058851340958838
Position 5726: 0.002985902337808942
Position 14020: 0.002632875001678408
Position 14854: 0.002538119094071441
Position 11375: 0.0024898469632898775
Position 705: 0.002484997851156899
Position 5587: 0.002459576107368667
Position 4023: 0.0023167495175523997
Position 649: 0.0022123039968344684
Position 2377: 0.0021447636280688843
Position 8592: 0.0021034441067262965
Position 3805: 0.002002980613111117
Position 1173: 0.001973237588743367
Position 378: 0.0019006062441341827
Position 4654: 0.001871173435414343
Position 6187: 0.001843916978666222
Position 9836: 0.001832634443370557
Position 19526: 0.001819868222422184
Position 6902: 0.0017791330283796166
Position 2988: 0.0016285427614140871
Position 10491: 0.0016189079934358281
Position 3967: 0.0015429753780507253
Position 9689: 0.00147533747749748
Position 539: 0.0014478057670792121
Position 16916: 0.0014392500741748763
Position 143: 0.0014068327353376096
Position 1996: 0.0014066120731428362
Position 2551: 0.0013910297631896916
Position 717: 0.001378215973684259
Position 10879: 0.0013675338436219078
Position 18677: 0.001345656634803835
Position 9967: 0.0013303774716427294
Position 3751: 0.0011808720026053577
Position 9506: 0.0011799227232739092
Position 6604: 0.0011746103578711014
Position 2138: 0.0011735025215474655
Position 16041: 0.001154022528988888
Position 2335: 0.0010911463465679324
Position 6645: 0.0010670331189963334
Position 7777: 0.0010456773481441492
Position 7986: 0.0010348961335977687
Position 7109: 0.0010097024120836497
Position 1960: 0.0009907750215359954
Position 11239: 0.0009761326044714156
Position 10585: 0.0009402928521349796
Position 1139: 0.0009093617940678887
Position 14112: 0.0008741814397400067
Position 10876: 0.0008568522006769183
Position 3126: 0.000828695789979245
Position 5400: 0.0008251687398372734
Position 13669: 0.0007822942088006604
Position 8894: 0.0007180093168776931
Position 10831: 0.0007013718065177214
Position 1225: 0.0006894516444450391
Position 3056: 0.0006606268633249961
Position 1021: 0.0005869477055651989
Position 6212: 0.0005332906302541646
Position 6648: 0.0005243466703848994
Position 2779: 0.0005084366840581171
Position 544: 0.00042121046193908804
Position 8800: 0.0003990796455496145
Position 4734: 0.0003874949278494114
Position 5679: 0.00037765444008521333
Position 11575: 0.00037735506743002034
Position 5565: 0.00036156500085545443
Position 14098: 0.0003447395755760554
Position 2468: 0.00033634163926849045
Position 5616: 0.0003345049249514948
Position 13186: 0.00031461164559815546
Position 10565: 0.0003114163931451614
Position 1963: 0.00030812554861496945
Position 576: 0.0002933664288284418
Position 9730: 0.0002754521266088863
Position 10735: 0.0002517225300799319
Position 7183: 0.0002077323540086739
Position 1293: 0.00020316795601454444
Position 12635: 0.0001943661709566051
Position 6515: 0.00018327530349870948
Position 7070: 0.00017080831245883696
Position 10530: 0.0001578972868630764
Position 6560: 0.00014488041701592974
Position 9298: 0.00013987268735812878
Position 6168: 0.00013316462687595342
Position 11452: 0.0001286312842632669
Position 11208: 0.00010705728883923579
Position 10760: 8.409735090095759e-05
Position 10802: 8.311261500988805e-05
Position 8748: 8.306093326800016e-05
Position 8757: 7.139360392901305e-05
Position 8761: 7.123865312478471e-05
Position 8332: 6.638636364607852e-05
Position 5407: 6.564988137769287e-05
Position 8921: 5.5989542072753725e-05
Position 769: 4.893687044946117e-05
Position 6925: 4.804811380883358e-05
Position 11173: 4.768661958432117e-05
Position 9238: 3.901540875744076e-05
Position 837: 3.232243214542612e-05
Position 2318: 3.221846031258325e-05
Position 398: 2.7513362769755424e-05
Position 221: 2.476458724705949e-05
Position 1688: 2.3900273207955294e-05
Position 797: 2.1804916811689294e-05
Position 550: 1.999738069396234e-05
Position 390: 1.9832784078247525e-05
Position 659: 1.5968652310053314e-05
Position 1148: 1.5834794633821114e-05
Position 635: 1.2640577548350422e-05
Position 8510: 1.2156022234790378e-05
Position 7469: 8.691371863231424e-06
Position 1197: 8.558255014804782e-06
Position 783: 5.292112176155203e-06
Position 417: 4.816012157699275e-06
Position 8987: 4.255369542208201e-06
Position 413: 4.003649118121992e-06
Position 653: 3.678766406052079e-06
Position 3206: 3.2490525767301795e-06
Position 3130: 2.9022314988860037e-06
Position 496: 2.8701137461536017e-06
Position 423: 2.0665061107674546e-06
Position 5484: 1.979239123337908e-06
Position 605: 1.8756039911147542e-06
Position 713: 1.8746864844508626e-06
Position 671: 1.2196289993603187e-06
Position 778: 1.2167485249934006e-06
Position 791: 1.2076313588582783e-06
Position 774: 1.1432505443903417e-06
Position 903: 1.1276917944420365e-06
Position 1185: 5.796317842071502e-07
Position 663: 4.0491341014072714e-07
Position 597: 3.924047103083367e-07
Position 637: 3.6872066117814304e-07
Position 1240: 3.309827057176884e-07
Position 1203: 3.0745708987285745e-07
Position 74: 3.0360577948469363e-07
Position 435: 2.8184359328751474e-07
Position 6557: 2.6259668937543586e-07
Position 846: 2.442056439340745e-07
