Gene = 9130204L05Rik
index = 72
Annotated 5SS: [ 26 541]
Annotated 3SS: [ 390 2353]
SMsplice 5SS: [ 26 541]
SMsplice 3SS: [ 390 2353]
top_k =  1000
Partition function (log Z): -5.81540711316528

Sorted 5' Splice Sites (High to Low Probability):
Position 541: 0.823736361813332
Position 26: 0.5032591960047683
Position 69: 0.41438617620252133
Position 511: 0.0718646498228038
Position 238: 0.04970118328834782
Position 488: 0.04001076622719937
Position 2484: 0.031663777410267546
Position 419: 0.024730110198083934
Position 2258: 0.017221337474309643
Position 149: 0.01554491462224742
Position 1666: 0.004619780398526394
Position 328: 0.004608964882432911
Position 1313: 0.0032234516004197777
Position 339: 0.0022553473779580494
Position 2504: 0.0019086677039369772
Position 507: 0.0018460444703307195
Position 2090: 0.0011649355037705502
Position 1162: 0.0009810404314355768
Position 30: 0.0009707369836541754
Position 862: 0.0008044441746711832
Position 518: 0.0007744132462811956
Position 2426: 0.0007651386465532741
Position 911: 0.0006593916172380627
Position 2184: 0.00046065882877490165
Position 1115: 0.00037759093917480284
Position 779: 0.0003460448698688306
Position 2449: 0.00031769015024601363
Position 741: 0.0002644603498135274
Position 2447: 0.0002486149901859676
Position 545: 0.00021546543313146654
Position 2523: 0.0001667683679512321
Position 242: 0.00014837291876484735
Position 1026: 0.00013095328155689613
Position 252: 0.00012424610659534133
Position 135: 0.00010604965660076699
Position 997: 0.00010329728163512529
Position 695: 0.00010202666848249747
Position 2201: 8.310729071280118e-05
Position 1527: 7.861848689237219e-05
Position 1917: 7.541045486083522e-05
Position 611: 6.449986779778657e-05
Position 153: 6.367961468265442e-05
Position 670: 6.343345316726146e-05
Position 1125: 5.1074939210914715e-05
Position 1687: 4.933413726176564e-05
Position 2215: 4.893331096346601e-05
Position 769: 4.8048730276147765e-05
Position 9: 4.6519127307970955e-05
Position 1304: 3.999175340143093e-05
Position 75: 3.995940707272107e-05
Position 288: 3.879672176489032e-05
Position 168: 3.3127918207597924e-05
Position 751: 2.9024775876758544e-05
Position 891: 2.7644806415531473e-05
Position 1567: 2.5082031637555302e-05
Position 2251: 2.3846522688359664e-05
Position 2276: 2.045156034549912e-05
Position 785: 1.975154295147783e-05
Position 2376: 1.7988743127829266e-05
Position 886: 1.738416598723315e-05
Position 104: 1.4995682107856068e-05
Position 156: 6.589733260693017e-06
Position 347: 5.240038183749751e-06
Position 372: 2.2476782919653522e-06
Position 2205: 7.729901675363827e-07
Position 390: 7.35558138403594e-07
Position 575: 3.109976931188333e-08
Position 478: 2.865710739750808e-08
Position 2140: 1.2405724967721739e-08
Position 589: 5.851736189597656e-09
Position 571: 4.924677826254847e-09
Position 558: 3.020705141077283e-10
Position 565: 9.678704299798611e-12
Position 550: 6.56056944889292e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2353: 0.5508362051790161
Position 390: 0.5364552953418846
Position 365: 0.37086178677804826
Position 1998: 0.0952265882647539
Position 2584: 0.0689942683770892
Position 609: 0.044214004819947736
Position 2338: 0.031534505813017366
Position 320: 0.03135730219474865
Position 2138: 0.02744804380264985
Position 1847: 0.026921159828609917
Position 2608: 0.023603753380116218
Position 2294: 0.020559656490535504
Position 1973: 0.018224241960586564
Position 261: 0.01553857700303935
Position 2357: 0.01131160842719885
Position 891: 0.010761479697363087
Position 446: 0.009991659265069066
Position 1227: 0.008575851818939509
Position 1959: 0.008371168756062471
Position 99: 0.007837766373595586
Position 2104: 0.0069261284419520905
Position 2488: 0.006351431266520019
Position 2034: 0.0062995501514017515
Position 647: 0.005567618388007198
Position 688: 0.005378850260076659
Position 1553: 0.005283227306862873
Position 844: 0.004777663882790581
Position 2432: 0.0045124984816485
Position 1011: 0.004115419400575989
Position 2398: 0.0037307396574227216
Position 540: 0.0033012712229550686
Position 1404: 0.003204012829248895
Position 1802: 0.002982247111953674
Position 1589: 0.002494250362336856
Position 2406: 0.00227487729609027
Position 176: 0.0022598061402567655
Position 1202: 0.002235247576857212
Position 1557: 0.00206437016957515
Position 1161: 0.0020118639163208972
Position 900: 0.0019354607641684438
Position 721: 0.0017706138162770836
Position 849: 0.0017175723391023923
Position 692: 0.0016410576410239646
Position 633: 0.0013595400975796275
Position 1640: 0.0013196233443527018
Position 1982: 0.0013116930782739685
Position 1496: 0.0011808521703940296
Position 2246: 0.0010356786455064748
Position 327: 0.0009083503234458947
Position 1897: 0.0007882238701171536
Position 1387: 0.000749738513896935
Position 2158: 0.0006714550928929897
Position 419: 0.0006655576300683268
Position 396: 0.0005587404877852678
Position 2066: 0.0005362648589469568
Position 1870: 0.0005255475445775652
Position 2436: 0.00038575831488899947
Position 929: 0.00032836176397522276
Position 2642: 0.000324179864738812
Position 1417: 0.0003231281439209596
Position 322: 0.00031667217684048956
Position 2306: 0.0002823170052088826
Position 1016: 0.00027647856103474446
Position 2161: 0.00027480229177202065
Position 2039: 0.0002658207667058774
Position 1424: 0.00025422419024613
Position 2376: 0.0002187927860311201
Position 2519: 0.00021461565180629178
Position 478: 0.0002131296249850186
Position 1665: 0.0002106599011927039
Position 2140: 0.00020249802531783625
Position 2201: 0.00019159728267238087
Position 2146: 0.00018607248269002826
Position 1717: 0.00017051506893073887
Position 1466: 0.00016025496821748137
Position 1681: 0.00015072597184510514
Position 1574: 0.0001291359850119844
Position 2461: 0.0001270406526589046
Position 1686: 0.00011929242860526437
Position 960: 0.00011766212061359527
Position 1206: 0.00011305466862847373
Position 1765: 0.00011226504236111963
Position 1733: 0.00010563007310065998
Position 544: 0.00010520822164649021
Position 1070: 9.950745446565052e-05
Position 1445: 9.411587722501702e-05
Position 723: 9.091113524611647e-05
Position 2081: 8.576787732833091e-05
Position 2555: 8.32163790277968e-05
Position 1857: 7.932676321308314e-05
Position 1561: 7.805839825537981e-05
Position 1173: 7.755462330796512e-05
Position 1048: 7.668939725757235e-05
Position 249: 6.689698158334555e-05
Position 910: 6.50595550235261e-05
Position 1527: 6.104745748009473e-05
Position 2414: 5.7664609971940886e-05
Position 674: 5.4613915378698954e-05
Position 1099: 5.301306652410393e-05
Position 1142: 4.869912654174126e-05
Position 269: 4.798823983601995e-05
Position 1887: 4.539713158920756e-05
Position 2458: 3.9925239835283125e-05
Position 1739: 3.939969825910155e-05
Position 178: 3.847820369603444e-05
Position 242: 3.539626881898208e-05
Position 2363: 3.203546468230315e-05
Position 1563: 3.162571978541247e-05
Position 1018: 3.12806959774074e-05
Position 2262: 3.0433890517492244e-05
Position 2051: 2.9862380891790903e-05
Position 991: 2.8357693099845624e-05
Position 1591: 2.744699956883522e-05
Position 1054: 2.625469863354731e-05
Position 751: 2.561969259857634e-05
Position 1755: 2.2470036506476048e-05
Position 1135: 2.1877035514110147e-05
Position 2636: 2.021589601420998e-05
Position 700: 1.9569031207425812e-05
Position 1181: 1.840737555065388e-05
Position 1482: 1.6175740712212842e-05
Position 1106: 1.4027147953970757e-05
Position 941: 1.26640529033391e-05
Position 1233: 1.2450595701266116e-05
Position 423: 1.0183990038419221e-05
Position 774: 9.989480144601552e-06
Position 997: 9.63055599259075e-06
Position 657: 7.862633548891714e-06
Position 333: 7.5386826883459725e-06
Position 406: 5.398795884269983e-06
Position 338: 4.3731439777863704e-06
Position 503: 1.4444215053320374e-06
Position 1539: 1.1153166423942385e-06
Position 495: 2.8016447313671807e-07
Position 1531: 1.480855743998666e-07
Position 507: 5.454469299614225e-08
Position 347: 3.0535936929237464e-08
Position 492: 1.5199347377271864e-08
Position 518: 9.131526169738727e-09
Position 759: 5.708618926508121e-09
Position 73: 3.193987113527196e-10
Position 75: 2.6758350908122066e-10
Position 515: 2.950981174807159e-11
