Gene = Gm49394
index = 498
Annotated 5SS: [  322  2450 14289 15643]
Annotated 3SS: [ 1629 14125 15493 15889]
SMsplice 5SS: [  322  5312 11579 14289 15643]
SMsplice 3SS: [ 5233 11477 14125 15493 15889]
top_k =  1000
Partition function (log Z): -0.47895449964748327

Sorted 5' Splice Sites (High to Low Probability):
Position 322: 0.9973343677322164
Position 15643: 0.9464493021138083
Position 5312: 0.9450141808314818
Position 11579: 0.8101561396004737
Position 14289: 0.5267723428779217
Position 9011: 0.5056692183401271
Position 14307: 0.37176659452136285
Position 3172: 0.36579355385946904
Position 11020: 0.16436139772701924
Position 16140: 0.1557010949473702
Position 1726: 0.08844649436732932
Position 4581: 0.06319300034057365
Position 2450: 0.05793338464753603
Position 12555: 0.05489641558089388
Position 4: 0.054759334753352436
Position 3859: 0.04699801954804045
Position 3391: 0.03430752695546051
Position 1135: 0.03180572088600386
Position 15647: 0.028675188219390933
Position 18318: 0.02673092390821765
Position 11923: 0.022245780433975373
Position 5327: 0.02064668454251103
Position 1230: 0.019017017811581424
Position 18323: 0.018601278767616705
Position 771: 0.017721045603590713
Position 1719: 0.017708932133345612
Position 3179: 0.0172866205619997
Position 2586: 0.016684972631134175
Position 14227: 0.016115179436680654
Position 7636: 0.015879009948752014
Position 13203: 0.014399475498390496
Position 13553: 0.014249952942429941
Position 14293: 0.011853951300834496
Position 3530: 0.011770180169629474
Position 15655: 0.011527573877589122
Position 1748: 0.010625901276282804
Position 12907: 0.009826936157008652
Position 10948: 0.008056485584780488
Position 1490: 0.008011723621601786
Position 13340: 0.00770833603094735
Position 3194: 0.006441918144292008
Position 10373: 0.005347058981445368
Position 11960: 0.0052942680826600025
Position 18572: 0.004683045824068071
Position 14054: 0.004077729599051691
Position 3703: 0.003854540264079831
Position 1551: 0.0037634539369547295
Position 3167: 0.0037208401300299434
Position 18601: 0.0036159113054057917
Position 14257: 0.0036085626379075276
Position 15677: 0.0034549874616831527
Position 13283: 0.0033399478893292316
Position 4342: 0.003248551790406361
Position 14341: 0.0031918890827142047
Position 11994: 0.0030965018082708797
Position 14265: 0.0030862234240571942
Position 16123: 0.0028091262883621257
Position 807: 0.002749871169312298
Position 9832: 0.002714440309034229
Position 17993: 0.0024163434083416557
Position 17811: 0.002375716223986205
Position 12977: 0.0021286469041199925
Position 12631: 0.0020472327884954256
Position 559: 0.0018539757330138104
Position 6443: 0.0018186051831665891
Position 4394: 0.0017923505948628663
Position 3698: 0.0016060064762807805
Position 9209: 0.0014975383643012787
Position 1774: 0.0014897328897400454
Position 370: 0.0013645470470998627
Position 4044: 0.0013423733845946374
Position 9401: 0.0013028056779636732
Position 1519: 0.0012718262824851282
Position 8667: 0.0011252409607457165
Position 14852: 0.0009479192397308446
Position 15603: 0.0008568097426160853
Position 12618: 0.0008150161627678685
Position 11964: 0.0007011917507121197
Position 11196: 0.000654315629426673
Position 5307: 0.0005833398323837504
Position 14498: 0.0005131858402813454
Position 10986: 0.0004648181001559161
Position 14243: 0.0004555606674589317
Position 15091: 0.0004552596166787645
Position 15222: 0.0004347818169601669
Position 15791: 0.00043188072669883424
