Gene = Tnfsf4
index = 1129
Annotated 5SS: [  335 19602]
Annotated 3SS: [19558 21537]
SMsplice 5SS: [  335  1744 19659]
SMsplice 3SS: [ 1648 19558 21537]
top_k =  1000
Partition function (log Z): -10.70301525167377

Sorted 5' Splice Sites (High to Low Probability):
Position 1744: 0.9147512404913284
Position 19659: 0.8256694161831818
Position 335: 0.7063078159309321
Position 13292: 0.6225859606746235
Position 13189: 0.2876692613105854
Position 6643: 0.2781243932448562
Position 423: 0.24591034680620358
Position 4265: 0.24021720228290383
Position 21005: 0.22511536922579953
Position 7272: 0.21331168338703516
Position 10403: 0.1454097552227379
Position 1158: 0.12146185158271419
Position 5829: 0.09486016751895857
Position 19602: 0.09036614096741027
Position 6824: 0.0726603765392053
Position 11728: 0.06874028734160645
Position 4269: 0.06341189562621229
Position 21623: 0.06187751257453263
Position 895: 0.04206422652947751
Position 12916: 0.04050037491072181
Position 7933: 0.03466502614991842
Position 11511: 0.028863051574046627
Position 7123: 0.0267506900516177
Position 19663: 0.02556839451594713
Position 5107: 0.021154244134763953
Position 21597: 0.014368108108141577
Position 2066: 0.013237982789419185
Position 260: 0.013179852402967145
Position 1125: 0.011435707780760269
Position 11351: 0.010849021358754294
Position 10574: 0.009916915360140797
Position 5129: 0.008646235714842479
Position 3551: 0.008404704589977788
Position 661: 0.00825064626385843
Position 1654: 0.008210628829328333
Position 2637: 0.007388033188323398
Position 263: 0.0057430529372748795
Position 129: 0.005578808794740562
Position 1546: 0.005500708847028158
Position 238: 0.004601959742547797
Position 3852: 0.003045669560974389
Position 39: 0.0029579241539207835
Position 462: 0.0029520641194943297
Position 107: 0.002788717286354796
Position 408: 0.0026265983996077206
Position 2118: 0.0025263081414200524
Position 830: 0.002473342297439916
Position 1116: 0.0022954773997843126
Position 145: 0.0020208852667265606
Position 788: 0.0017896315386987003
Position 6586: 0.001694500249964214
Position 5101: 0.0016210274849394494
Position 3166: 0.0016131214138278753
Position 922: 0.001507685032410577
Position 467: 0.0012858573965034627
Position 1024: 0.0011299039122186307
Position 1512: 0.0009841660361736492
Position 431: 0.0008627346860159048
Position 664: 0.0006957929164991047
Position 688: 0.0005825402366678287
Position 1086: 0.0005365039534960601
Position 489: 0.0005283323213528843
Position 1456: 0.00048292292921393566
Position 1366: 0.00044328459228856434
Position 1130: 0.0004234642525988964
Position 1216: 0.0003034233702361528
Position 46: 0.00028718896107439993
Position 1108: 0.00027500130098382324
Position 4657: 0.0002597957370789286
Position 295: 0.0002509457555598437
Position 601: 0.00017555589472431938
Position 348: 0.00016209011499984273
Position 1114: 0.0001597363705056054
Position 436: 0.00015029466288877052
Position 766: 0.00014261116594723805
Position 1339: 0.0001393130410681263
Position 669: 0.00013424990946132216
Position 1735: 0.00013243023149848418
Position 7048: 0.00011776236009953074
Position 1262: 0.00010271287418380883
Position 733: 9.64604253457764e-05
Position 1295: 8.44606430813998e-05
Position 104: 7.284538580431452e-05
Position 1605: 4.260119828219219e-05
Position 188: 3.7117474129262846e-05
Position 1709: 3.2515825469605474e-05
Position 533: 2.0798169946866035e-05
Position 472: 1.4869794131595906e-05
Position 514: 1.380257220876287e-05
Position 528: 1.2118197014352835e-05
Position 401: 1.1580071950981024e-05
Position 1977: 7.818610950059444e-06
Position 487: 7.377756944588756e-06
Position 117: 6.560630541259199e-06
Position 3083: 3.9462874727993985e-06
Position 2115: 3.854873661084953e-06
Position 2163: 2.9469742754491573e-06
Position 2885: 2.2046678710341984e-06
Position 741: 2.0150836302425027e-06
Position 2838: 1.940354785768601e-06
Position 832: 1.8028869624298375e-06
Position 856: 1.3961200401235947e-06
Position 940: 1.3312782974496538e-06
Position 834: 1.1990885109682077e-06
Position 964: 1.1598815027653708e-06
Position 469: 1.1016940392219466e-06
Position 882: 1.0662374195838128e-06
Position 976: 8.579404339641163e-07
Position 308: 6.530933778675225e-07
Position 887: 6.294034959327943e-07
Position 2319: 5.623312112056605e-07
Position 908: 5.375415239843102e-07
Position 801: 5.293678025924644e-07
Position 2611: 4.644279390277978e-07
Position 716: 4.620542332732967e-07
Position 671: 4.436900364453e-07
Position 563: 4.1821973076326014e-07
Position 2217: 4.117981309149476e-07
Position 910: 3.789086431384231e-07
Position 2099: 3.726768100922442e-07
Position 520: 2.692398239731954e-07
Position 2168: 7.804226675232331e-08
Position 569: 7.488423059583422e-08
Position 616: 6.872309605267992e-08
Position 573: 6.191925464669005e-08
Position 2123: 5.607927574515641e-08
Position 1935: 3.1339341900379e-08
Position 3500: 3.2020140669609197e-09
Position 899: 2.5574340739298508e-09
Position 3391: 2.2666940565045106e-09
Position 2390: 8.577174754860312e-10
Position 577: 2.02148705194951e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 19558: 0.9502595622449885
Position 13157: 0.9152280324614386
Position 21537: 0.8893886475676769
Position 1648: 0.8820726350331923
Position 20823: 0.24340114183399836
Position 4103: 0.21081766810919492
Position 6510: 0.17792948318801094
Position 6489: 0.1669718887933704
Position 7089: 0.16491223635178295
Position 10292: 0.12524396667283325
Position 973: 0.07497317257191208
Position 11510: 0.06980050738525516
Position 7035: 0.05687877156552291
Position 787: 0.04125985750492762
Position 12783: 0.040549615728337776
Position 22226: 0.03234318568176865
Position 10328: 0.030451945146536888
Position 1045: 0.02938032485303623
Position 4122: 0.02895880593391167
Position 11396: 0.02893256977495758
Position 7726: 0.028585436565914557
Position 1679: 0.028497851904373237
Position 21668: 0.027775255474503324
Position 5659: 0.026340309012052573
Position 5547: 0.026027989746268656
Position 4082: 0.024563341598207958
Position 4157: 0.024466934298357623
Position 22084: 0.02175712161268744
Position 5635: 0.02175570349988225
Position 5693: 0.020757891623105026
Position 21376: 0.018762948735109055
Position 7072: 0.017320606968347852
Position 5015: 0.014941157394461719
Position 21473: 0.014587725848805962
Position 22559: 0.013787999362974238
Position 4199: 0.010964243660824522
Position 21833: 0.010956745549772285
Position 11215: 0.010866915905072697
Position 586: 0.010287737922212306
Position 1490: 0.00867449575122335
Position 990: 0.008415567978510919
Position 5057: 0.008308332422861676
Position 339: 0.007779152325211163
Position 1369: 0.007669061834198185
Position 7866: 0.006598824705913602
Position 1912: 0.005820997743007858
Position 4956: 0.005636636279708659
Position 21508: 0.005218052286013443
Position 6689: 0.005117201145859739
Position 1958: 0.0040971317408615045
