Gene = Catspere2
index = 202
Annotated 5SS: [   149  11608  23766  24549  26306  48898  55562  86097 105261 107441
 112666 120167 121737 124838 131377 148992 150007 150155 157547 163113
 165366 178452]
Annotated 3SS: [ 11558  23691  24478  26240  48872  55483  86018 105153 106947 112187
 119711 121677 124761 131323 148940 149972 150074 157446 163025 165207
 178397 180715]
SMsplice 5SS: [   771   5097  23766  24549  51156  55562  57972  66655  81508  86097
  95005 124838 148992 150083 152175 156678 157547 163113]
SMsplice 3SS: [  5035  23691  24478  51029  55483  57741  66571  81381  86018  94908
 124670 148940 149972 152091 156615 157446 163025 180176]
top_k =  1000
Partition function (log Z): -87.3781200997479

Sorted 5' Splice Sites (High to Low Probability):
Position 771: 0.7801441414242314
Position 5097: 0.6333114680950561
Position 149: 0.27021350769909014
Position 4488: 0.07740451944299934
Position 11817: 0.05686092199180457
Position 3715: 0.03192863776983166
Position 352: 0.0241510387460011
Position 2080: 0.019865878829431437
Position 5826: 0.01984342284138636
Position 5156: 0.01824450501982904
Position 1785: 0.014805537060918129
Position 6724: 0.01281171641784415
Position 10088: 0.012219581930748324
Position 7505: 0.012081530134613619
Position 7585: 0.010507083248438699
Position 3980: 0.009969262661449606
Position 5176: 0.009168126325355122
Position 5180: 0.007434328274507576
Position 4647: 0.006111398633744613
Position 8948: 0.005924468917384898
Position 1216: 0.0053359658573361385
Position 5184: 0.0053155465359462865
Position 83: 0.0051893353689808006
Position 5188: 0.0047520563218284035
Position 6984: 0.004455312623000583
Position 7559: 0.004290625675040556
Position 2412: 0.004076758104983828
Position 3526: 0.00400042321396344
Position 1575: 0.0036423923283892654
Position 3964: 0.003579211814452035
Position 5192: 0.0035790963914018544
Position 4534: 0.0034465890928795672
Position 3334: 0.0033423800230379464
Position 9092: 0.003281722525865273
Position 791: 0.0030090341639005267
Position 2570: 0.0029648969310297623
Position 3711: 0.002364932486765061
Position 5196: 0.002293791949468976
Position 3373: 0.0020022724722763155
Position 248: 0.001900148260947195
Position 6624: 0.0017927712596753607
Position 2215: 0.0017594789601995731
Position 2382: 0.0016771903996661683
Position 1962: 0.0016676357192078454
Position 4915: 0.0015393769313252093
Position 3099: 0.001528071020168996
Position 2618: 0.0015143164856927119
Position 6238: 0.0014652220473489984
Position 9714: 0.0014516863920125199
Position 954: 0.0014387496911250335
Position 9554: 0.00135539378097288
Position 96: 0.0012867767748885285
Position 692: 0.001260048922167429
Position 1173: 0.001223828324790959
Position 1050: 0.0012001611241715963
Position 2454: 0.0011803625228392347
Position 5667: 0.0010109486901215207
Position 1569: 0.0010020846402787442
Position 590: 0.0008087649858442892
Position 208: 0.0006952895246413577
Position 5655: 0.000673027375801185
Position 795: 0.0006595515749970486
Position 5200: 0.0006290665785066935
Position 236: 0.0005501227451057904
Position 56: 0.000536759886269768
Position 53: 0.0005361867499186012
Position 2625: 0.0005305354259022431
Position 4881: 0.0005120757790472484
Position 262: 0.0004870822456207537
Position 784: 0.0004847184869953869
Position 2825: 0.00039727207902258074
Position 6771: 0.00038779134358642197
Position 6454: 0.0003460272510082766
Position 4498: 0.00032436169553686514
Position 5204: 0.0003199799263991441
Position 2269: 0.00029230741858686163
Position 2050: 0.00028746483104662347
Position 11302: 0.0002732497990307093
Position 2296: 0.00025389817876565697
Position 5418: 0.0002474898299438703
Position 4507: 0.00023828574482542283
Position 3480: 0.00022350158989617623
Position 3758: 0.00016513970391400073
Position 281: 0.00014779371783931033
Position 132: 0.00014190291030984217
Position 113: 0.00012056890231297892
Position 444: 0.00011883423412172414
Position 99: 5.915277119529825e-05
Position 143: 5.774563902350135e-05
Position 130: 3.386106265688521e-05
Position 116: 2.764563458505451e-05
Position 449: 2.679236169845283e-05
Position 3490: 2.2963394985721814e-05
Position 297: 1.2154601703975649e-05
Position 1237: 1.0347345380616159e-05
Position 72: 9.694865212659375e-06
Position 779: 8.960014955461608e-06
Position 1782: 6.645140737626429e-06
Position 1019: 6.132857926273114e-06
Position 1195: 5.62625669651063e-06
Position 650: 3.655651346953801e-06
Position 564: 3.4747313298009535e-06
Position 639: 2.543939800036497e-06
Position 558: 2.4245672361005155e-06
Position 979: 1.4761937663589986e-06
Position 1669: 1.4757116125186786e-06
Position 1507: 1.1181248201610277e-06
Position 1998: 1.0902014677354426e-06
Position 684: 1.0256675058083087e-06
Position 945: 8.95131955318212e-07
Position 5160: 7.693878020091713e-07
Position 549: 7.214522627671396e-07
Position 748: 6.721468803478102e-07
Position 717: 6.392954233968872e-07
Position 1155: 3.9236362903534974e-07
Position 509: 1.254114931373201e-07
Position 1947: 9.665283577976169e-08
Position 497: 7.938069137220133e-08
Position 455: 6.411436450418851e-08
Position 2148: 5.646565294570095e-08
Position 577: 1.4691629883291993e-08
Position 655: 1.258081180712448e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5035: 0.7142028273656972
Position 8509: 0.2873305487152024
Position 9893: 0.20470267865509628
Position 4399: 0.09680099427850872
Position 536: 0.09383221762134202
Position 6143: 0.056789323549670874
Position 11685: 0.050113565636718385
Position 14484: 0.03817712816939615
Position 11187: 0.035138757585176594
Position 7335: 0.032395124021286484
Position 3581: 0.030606410521158138
Position 11558: 0.029012152056032605
Position 5277: 0.026155968418301825
Position 1866: 0.02560652653708527
Position 6147: 0.025402548023914832
Position 13062: 0.019896048294138532
Position 16178: 0.019870797648087964
Position 5292: 0.019246046762034397
Position 6677: 0.019082213443134557
Position 8824: 0.018500822420004285
Position 16569: 0.017904021280410028
Position 3889: 0.015794692184460918
Position 15663: 0.014388237482631542
Position 17620: 0.013528555883520709
Position 10653: 0.013148139771919516
Position 15693: 0.012269548086552527
Position 14413: 0.008971501011103205
Position 2102: 0.008088325168961389
Position 6367: 0.00808168440710967
Position 3474: 0.007666035019221339
Position 3628: 0.006488168892869736
Position 13984: 0.006269362280443896
Position 517: 0.0062502843599416226
Position 2366: 0.005160146259940324
Position 10763: 0.00513626008488745
Position 4421: 0.005098251576035217
Position 6884: 0.004787571259135994
Position 5889: 0.00447840878740812
Position 5690: 0.004250643320695517
Position 1899: 0.004043441858297102
Position 2512: 0.004015601924443652
Position 5527: 0.0036814603949649727
Position 1362: 0.0036563464892384774
Position 8930: 0.0035594588792066933
Position 14533: 0.00334941529748849
Position 12048: 0.003323048120237274
Position 5760: 0.0033216483358942867
Position 1672: 0.003178495410444733
Position 1123: 0.0030231256976669695
Position 6805: 0.0029741184115199266
Position 3218: 0.002824620828793358
Position 14267: 0.002819553276325271
Position 3546: 0.0026778391197367054
Position 13707: 0.0026425502337067237
Position 8329: 0.002478165851667578
Position 5565: 0.0024715176295392765
Position 9816: 0.002310518463728043
Position 5726: 0.0022224491899418145
Position 6663: 0.0021053208929217807
Position 2898: 0.002078331830629672
Position 5654: 0.0020405485526771142
Position 13415: 0.0019647980990312795
Position 1549: 0.0019355853431055582
Position 894: 0.0018749500105966549
Position 9486: 0.001788197839823853
Position 3273: 0.0017847238361255622
Position 5739: 0.001784596499893962
