Gene = 1700066M21Rik
index = 19
Annotated 5SS: [327]
Annotated 3SS: [5122]
SMsplice 5SS: [169 327]
SMsplice 3SS: [ 236 5122]
top_k =  1000
Partition function (log Z): -6.0775861515279095

Sorted 5' Splice Sites (High to Low Probability):
Position 327: 0.9383583398203587
Position 169: 0.7144586254412995
Position 2609: 0.2940872009599306
Position 2193: 0.10989025309505097
Position 2153: 0.08038982632292342
Position 2181: 0.061411494296833825
Position 5234: 0.05094814847631014
Position 909: 0.050223803804566695
Position 2494: 0.04645698217893077
Position 5391: 0.037699296006317634
Position 826: 0.037449473048908444
Position 1445: 0.03739587648828629
Position 4619: 0.03391262753199163
Position 25: 0.03276270974132329
Position 2116: 0.02743300255343374
Position 5445: 0.0246494415738173
Position 4615: 0.02118689350319723
Position 472: 0.018630615928438246
Position 1301: 0.014494194163664513
Position 997: 0.014459783700409635
Position 2772: 0.007487890244581423
Position 1364: 0.005504810589357662
Position 1919: 0.004487571018686377
Position 2943: 0.003533354428712967
Position 6133: 0.003136772406682373
Position 1009: 0.0028548178412617945
Position 1315: 0.002825470618918405
Position 2026: 0.0024936203579467003
Position 1541: 0.0020705514092745855
Position 2062: 0.0017557627701973004
Position 1307: 0.0016476010753642175
Position 844: 0.001568011756285528
Position 832: 0.001408014149964656
Position 1225: 0.0013816947910105604
Position 7603: 0.001374674243973537
Position 548: 0.0011332019016316553
Position 5688: 0.0009183966708338955
Position 5862: 0.0007231128014901708
Position 5713: 0.0006895249316573004
Position 1327: 0.0005976144609856097
Position 2458: 0.00045397250131780625
Position 5499: 0.0004281868793521039
Position 131: 0.00031428038561172973
Position 2453: 0.00022133267457660134
Position 1298: 0.00019892282346790647
Position 87: 0.00019468040121218614
Position 1295: 0.00017823645310069487
Position 1292: 0.00017773348875558458
Position 2138: 0.00013341947745458907
Position 629: 0.00012568122111969693
Position 74: 8.9647853320115e-05
Position 550: 8.402128276126847e-05
Position 59: 5.465659209628594e-05
Position 462: 5.292529889019212e-05
Position 617: 5.247516902109821e-05
Position 1333: 5.193948447651689e-05
Position 382: 5.073796519053846e-05
Position 300: 4.840685048812455e-05
Position 216: 3.8011438484616874e-05
Position 1289: 3.465867388135456e-05
Position 2654: 1.994154383074657e-05
Position 1286: 1.9039210319961878e-05
Position 321: 1.8737840118342525e-05
Position 365: 1.784661992446292e-05
Position 552: 1.453669937807066e-05
Position 791: 1.3181680551285064e-05
Position 571: 1.3072665672695691e-05
Position 985: 1.247846087772221e-05
Position 879: 9.67689064088351e-06
Position 554: 9.4980808661613e-06
Position 982: 8.53113383498459e-06
Position 466: 8.425842702306104e-06
Position 445: 6.72629108709972e-06
Position 506: 4.04878419669188e-06
Position 882: 4.003211521079799e-06
Position 920: 3.790177049322674e-06
Position 870: 3.5181860136207236e-06
Position 67: 3.331887977549576e-06
Position 894: 3.0061268753113414e-06
Position 482: 2.837018548703016e-06
Position 863: 2.5607593394786893e-06
Position 1481: 2.33150668932116e-06
Position 892: 1.4811743744361988e-06
Position 665: 1.3843058814809577e-06
Position 1822: 1.2228209500153905e-06
Position 1283: 1.0842010602468345e-06
Position 1028: 7.13470118840997e-07
Position 783: 7.076659071751522e-07
Position 804: 6.821021124153915e-07
Position 769: 2.83911627350828e-07
Position 199: 2.3660457024055428e-07
Position 1280: 1.6980296641386963e-07
Position 608: 1.690177379154506e-07
Position 714: 1.537754901566246e-07
Position 946: 1.0468891635722116e-07
Position 732: 4.6674691670831867e-08
Position 809: 4.2415078887149835e-08
Position 716: 6.0118492858659254e-09
Position 399: 6.47610271358782e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 5122: 0.7321383048680439
Position 236: 0.6468263935143597
Position 2369: 0.20634401271164204
Position 2086: 0.1536434845420621
Position 2421: 0.1307104317926445
Position 741: 0.08556484842803447
Position 4443: 0.07616360751670215
Position 6000: 0.07264002462716068
Position 4363: 0.062204566819404915
Position 2035: 0.05996067986342805
Position 1213: 0.058621344405406256
Position 1918: 0.0391558954519301
Position 5602: 0.03363909813449512
Position 2829: 0.026671664974664555
Position 409: 0.02277914238674487
Position 2721: 0.022693677376673552
Position 879: 0.02221752754717609
Position 1277: 0.021512244859033473
Position 143: 0.016807519197609182
Position 2453: 0.015192407612562167
Position 7543: 0.014604569298028829
Position 2000: 0.013197271622291184
Position 5223: 0.013131080086779294
Position 241: 0.013004737317338949
Position 6896: 0.012795260261725101
Position 1741: 0.009809037325886713
Position 6553: 0.008981232192915987
Position 2262: 0.008878568205653229
Position 2113: 0.008459197657623844
Position 2056: 0.00793968246149065
Position 5466: 0.007547233063175243
Position 3023: 0.006773378362127503
Position 2003: 0.006534073900860764
Position 273: 0.0062982139710837624
Position 766: 0.003802999694113188
Position 1422: 0.003065558848928287
Position 6535: 0.002446289311807001
Position 2061: 0.0023932849655180976
Position 747: 0.002275157187367332
Position 206: 0.002106631144059671
Position 1125: 0.00205315305360314
Position 809: 0.0018816109048131393
Position 2535: 0.0017042825190534973
Position 2230: 0.0017037245686886034
Position 6943: 0.0015578056558591185
Position 4684: 0.0014883354572813692
Position 5271: 0.0012911425194636914
Position 2179: 0.001247977388224617
Position 276: 0.001235536120945611
Position 5577: 0.0012215210164687083
Position 6574: 0.001213832077630195
Position 1871: 0.0012094726370364425
Position 4044: 0.0011797128440192081
Position 1568: 0.0011116540032971342
Position 1176: 0.0010938262062690988
Position 5315: 0.0009764625261508062
Position 2296: 0.0009161186575921378
Position 908: 0.0008216224703771918
Position 5082: 0.0007715263796950367
Position 7712: 0.000731302672755979
Position 629: 0.0006955316670173898
Position 2345: 0.0006838116851980465
Position 3670: 0.0006810949832937135
Position 7762: 0.0006433715712175607
Position 5386: 0.0005809701947719333
Position 5756: 0.0005756507306622087
Position 2458: 0.0005701837919678649
Position 411: 0.0005204983531145281
Position 290: 0.0005053263321865212
Position 193: 0.0004404443608151258
Position 1973: 0.00039265780655927817
Position 5409: 0.000357842219883804
Position 648: 0.00035278803235588326
Position 2629: 0.00035192426667117135
Position 2772: 0.0003398410203750371
Position 4329: 0.00032407549029514455
Position 1159: 0.0003142810571209263
Position 2116: 0.0003093029383424538
Position 1472: 0.0002970256233341417
Position 4001: 0.00028005134750150307
Position 778: 0.00025966011665189744
Position 2539: 0.00024761234829584277
Position 1874: 0.00023216912173206028
Position 1904: 0.00021882465836174913
Position 5204: 0.00019642615906056103
Position 1138: 0.00016769345818969323
Position 1341: 0.00016454049734479238
Position 123: 0.000147462369589306
Position 4848: 0.00011210894731308631
Position 617: 0.00011121432913740011
Position 4451: 9.397685458420746e-05
Position 4119: 8.564431880337578e-05
Position 1901: 8.234246863908852e-05
Position 173: 7.03280868925715e-05
Position 3468: 6.667838937203199e-05
Position 645: 6.627371593240041e-05
Position 452: 5.7501496490551414e-05
Position 3079: 5.345027978795387e-05
Position 326: 5.321181885536046e-05
Position 576: 4.744528699806065e-05
Position 1953: 4.610985468716221e-05
Position 1440: 4.5343590092051736e-05
Position 935: 4.288145079228085e-05
Position 1607: 3.61773063005658e-05
Position 1367: 3.435603954597365e-05
Position 821: 3.170392236211892e-05
Position 1042: 3.1217128497164836e-05
Position 1698: 2.72131024973482e-05
Position 188: 1.8018674806911297e-05
Position 150: 1.4150651915296282e-05
Position 892: 1.2699455832740553e-05
Position 426: 1.0592604448285931e-05
Position 1345: 1.0340635768916167e-05
Position 2350: 1.0060717367532996e-05
Position 940: 3.650026765355423e-06
Position 541: 3.4142271328659718e-06
Position 341: 2.798736977626983e-06
Position 456: 2.110222361916865e-06
Position 471: 1.9014698148653453e-06
Position 1333: 1.4048698072430984e-06
Position 861: 9.05314276359536e-07
Position 899: 7.936066864944731e-07
Position 670: 6.496271067954694e-07
Position 690: 5.714475859271912e-07
Position 466: 4.4623083001898205e-07
Position 287: 4.139696168615676e-07
Position 654: 3.7784715946537994e-07
Position 530: 3.439812982056824e-07
Position 688: 3.346582113092302e-07
Position 488: 2.8132223839387683e-07
Position 857: 2.1270659160022216e-07
Position 437: 1.5814830534193446e-07
Position 454: 1.554667882632098e-07
Position 524: 1.342420821513361e-07
Position 502: 1.0576724240390523e-07
Position 493: 9.405940477683927e-08
Position 514: 8.208204082016577e-08
Position 1455: 7.803300972356352e-08
Position 1183: 4.009973169613163e-08
Position 543: 3.068368220531002e-08
Position 1225: 3.0513022656380744e-08
Position 491: 1.3859082577565166e-08
Position 506: 2.3372875600864067e-09
Position 844: 1.2071972086897367e-09
