Gene = Nsun7
index = 769
Annotated 5SS: [  410  1333  4156  4710 16756 17249 18929 23824 24378 29625 35001 36003]
Annotated 3SS: [  928  4096  4578 16602 17064 18717 23679 24275 29506 34876 35471 37910]
SMsplice 5SS: [  238  4156  4710 16756 18929 19674 23824 24378 29625 35001]
SMsplice 3SS: [ 4096  4578 16602 18717 19581 23679 24275 29506 34876 35471]
top_k =  1000
Partition function (log Z): -0.1379696402364754

Sorted 5' Splice Sites (High to Low Probability):
Position 23824: 0.9815028173089827
Position 4710: 0.9807379546395983
Position 29625: 0.9653149752976984
Position 16756: 0.9448552242403435
Position 4156: 0.912041568117583
Position 24378: 0.8892716033182282
Position 19674: 0.853279059463675
Position 35001: 0.7699910975295919
Position 238: 0.641046050630091
Position 410: 0.6164183320204681
Position 18929: 0.5822292212080494
Position 35656: 0.4391168221956812
Position 17431: 0.2896498422426489
Position 33239: 0.22832492586081962
Position 18797: 0.22768653598158456
Position 1333: 0.20794822579402594
Position 9571: 0.18416847845779713
Position 33843: 0.15739505756751113
Position 16219: 0.14539052486523774
Position 25400: 0.1228082934743922
Position 17249: 0.12270309877315058
Position 17378: 0.11030915440863795
Position 27525: 0.10772555005587954
Position 2493: 0.09038614883385461
Position 19359: 0.07888666265598791
Position 28136: 0.07301731473784759
Position 33788: 0.06681932787457039
Position 1430: 0.0608761965203219
Position 23007: 0.053461944375744266
Position 6870: 0.052045198783561605
Position 27009: 0.051743168838376624
Position 5427: 0.050305313927930036
Position 1169: 0.05005412696566474
Position 20211: 0.04728990889196598
Position 11343: 0.04563580821850212
Position 27807: 0.04416985227253489
Position 18964: 0.03880263644687735
Position 17359: 0.03205449646005397
Position 23278: 0.028897531303121806
Position 4203: 0.027205256434070832
Position 10032: 0.023273181015538588
Position 34633: 0.022943871930593926
Position 35817: 0.02160615238096095
Position 34614: 0.021232334058939182
Position 28097: 0.02050569083590982
Position 10691: 0.020408039935921253
Position 22653: 0.018648782307255887
Position 30004: 0.017793548452201075
Position 16688: 0.016844524516988698
Position 8683: 0.015604263382207842
Position 3982: 0.01529340864619565
Position 18804: 0.014955384044457253
Position 19792: 0.01442700016013633
Position 35550: 0.01406749859888772
Position 25815: 0.013046432899946841
Position 15059: 0.01304085325639337
Position 1214: 0.01136019793460205
Position 37806: 0.011144039682414971
Position 21719: 0.011014532376273627
Position 32393: 0.009882968832601194
Position 17272: 0.00973781350097745
Position 524: 0.009186406373058663
Position 24389: 0.009036925362090048
Position 18608: 0.008986231440393278
Position 10814: 0.007456388920290515
Position 37254: 0.007141062611237205
Position 21521: 0.006592404164478392
Position 18859: 0.0059762160998536274
Position 18132: 0.005820196881896154
Position 17438: 0.005577332246780662
Position 1198: 0.005312216465426085
Position 17477: 0.005110780607235408
Position 463: 0.004744588800493682
Position 37321: 0.0044737879441776795
Position 21503: 0.0044505158798803755
Position 23100: 0.004363640651366197
Position 459: 0.003934781937614743
Position 4533: 0.003783083706433917
Position 5676: 0.00359380626461421
Position 22837: 0.0033237433616689757
Position 22690: 0.003231674552543502
Position 23748: 0.0030981522009364527
Position 21542: 0.002989785562183116
Position 36236: 0.0027202859694905506
Position 23285: 0.0027167645241896864
Position 2522: 0.0026544486290297846
Position 8832: 0.002647636561026637
Position 1941: 0.002533815996293648
Position 747: 0.0024779638635055615
Position 35288: 0.0024614990906446726
Position 3222: 0.0021949058383062287
Position 1321: 0.002011945531911275
Position 17953: 0.001998804481701635
Position 35530: 0.0017705257344660767
Position 4349: 0.001690171761347014
Position 2322: 0.0015916290683295846
Position 4160: 0.0014593888833106627
Position 17424: 0.001405033896843646
Position 2535: 0.0012858054823185938
Position 4506: 0.0012777900875348695
Position 23220: 0.0012591726770614226
Position 1337: 0.001216525330413889
Position 245: 0.0011734345650321395
Position 4220: 0.0010940281514205021
Position 2518: 0.0010683665774398397
Position 21927: 0.0009971387285416702
Position 2486: 0.0009859650863708086
Position 1470: 0.0009527921007173528
Position 4315: 0.0009393884422765621
Position 26759: 0.0008687245632625942
Position 195: 0.0008624495018004827
Position 2391: 0.0007862292367733419
Position 3218: 0.0006970127507515912
Position 590: 0.0006927091251999365
Position 33838: 0.0006327765265086624
Position 3102: 0.0006119761904107431
Position 3349: 0.0005978986950953262
Position 173: 0.0005725580638578577
Position 3831: 0.0005300164783581955
Position 3255: 0.00047812920325584444
Position 529: 0.000475170810353295
Position 3205: 0.00047150209100239133
Position 1456: 0.0004618442087059726
Position 1246: 0.00044087170042585475
Position 24168: 0.0004236338133776415
