Gene = Ankrd49
index = 123
Annotated 5SS: [ 337 2242]
Annotated 3SS: [1893 3244]
SMsplice 5SS: [316]
SMsplice 3SS: [3244]
top_k =  1000
Partition function (log Z): -8.13772180790728

Sorted 5' Splice Sites (High to Low Probability):
Position 316: 0.6342532862010152
Position 337: 0.342061476177372
Position 2242: 0.2797115942964102
Position 3432: 0.21661308366138135
Position 3360: 0.14794869513800019
Position 3873: 0.039079797794462974
Position 3835: 0.03820941595814374
Position 3009: 0.0331245589812672
Position 3943: 0.031218704445074515
Position 2539: 0.023779647446063416
Position 2707: 0.02015927283763178
Position 2119: 0.019637998509195797
Position 396: 0.01592044078036986
Position 3356: 0.014436356181635284
Position 2102: 0.012694070510944332
Position 1508: 0.01100833224233505
Position 2879: 0.01069084015362976
Position 853: 0.009887762489997747
Position 617: 0.007982677777742702
Position 4554: 0.006474784733757249
Position 2472: 0.0056556653957891825
Position 3339: 0.0050893378309944835
Position 621: 0.004692351004443385
Position 890: 0.004630886408776295
Position 1705: 0.004135322069269812
Position 4172: 0.0038080619576481615
Position 2169: 0.002753827325107067
Position 2052: 0.0027066947341548
Position 321: 0.0022401359581088187
Position 3368: 0.0022355157099313884
Position 3715: 0.00161658585079519
Position 358: 0.0016061136021890555
Position 500: 0.0014747000676797713
Position 3452: 0.0013122059625072287
Position 1894: 0.0010202844338836467
Position 2703: 0.0009707751442197876
Position 3310: 0.0009041910850029154
Position 3395: 0.0008602633279269562
Position 3353: 0.000843669496713297
Position 1821: 0.0006110575043505384
Position 1826: 0.0005479632285430388
Position 681: 0.0005379096894175967
Position 1473: 0.00044264989322918635
Position 2872: 0.00040501130033682777
Position 596: 0.00039752260848184844
Position 3881: 0.0003525954705055433
Position 748: 0.00032029080985914956
Position 1829: 0.0002798799881680089
Position 1978: 0.00027534281656707435
Position 182: 0.00026270141615333266
Position 1950: 0.00025200792435559055
Position 3681: 0.00023204634404381757
Position 209: 0.00021701027220058684
Position 610: 0.0001918351176186899
Position 530: 0.00018919087836135606
Position 119: 0.0001610864400676181
Position 2070: 0.00015075604373026005
Position 2882: 0.00012467736446697641
Position 2837: 0.00011425424656504732
Position 1581: 9.271796165469381e-05
Position 2827: 8.89333861737433e-05
Position 2377: 7.271007888558827e-05
Position 507: 7.164562542799452e-05
Position 30: 6.965000809331364e-05
Position 1981: 5.9414225995725786e-05
Position 2035: 5.776168138453543e-05
Position 348: 5.4066625018729284e-05
Position 2902: 4.697624785720594e-05
Position 2282: 4.343262901806539e-05
Position 1180: 4.312569370674354e-05
Position 68: 3.924344646581601e-05
Position 346: 2.6657186200212657e-05
Position 44: 2.0706787007786002e-05
Position 1402: 1.628920260593759e-05
Position 789: 1.2961656428483639e-05
Position 62: 1.1559700575865673e-05
Position 224: 1.076966790086238e-05
Position 3401: 1.0420972290725293e-05
Position 824: 9.348367236201673e-06
Position 3287: 9.330489126179093e-06
Position 3386: 9.261442019305823e-06
Position 1526: 9.09682783623467e-06
Position 1449: 8.2718845525768e-06
Position 558: 8.109202407948348e-06
Position 1271: 7.732165296918397e-06
Position 1610: 6.663235914729006e-06
Position 309: 5.892804077169232e-06
Position 1591: 4.940395325407583e-06
Position 706: 4.936396626344193e-06
Position 1234: 4.360170158122117e-06
Position 535: 4.208292531409088e-06
Position 1184: 3.899376758731388e-06
Position 1160: 3.831590791417808e-06
Position 330: 3.7545020064324307e-06
Position 1601: 3.094735207455003e-06
Position 256: 2.980266325243515e-06
Position 773: 2.7037030912637393e-06
Position 1625: 2.1037114238207867e-06
Position 930: 2.0542689129737773e-06
Position 1464: 1.8508500916152011e-06
Position 1667: 1.4690736699127055e-06
Position 1599: 1.0980646457219212e-06
Position 1758: 1.0917183423127514e-06
Position 1088: 9.87232820506507e-07
Position 1115: 9.396414881376961e-07
Position 412: 7.81557375434953e-07
Position 373: 4.927459735508194e-07
Position 2111: 2.879111543828403e-07
Position 505: 1.819366684701753e-07
Position 404: 3.180084699117095e-08
Position 1194: 5.522394952593522e-09
Position 925: 5.289326057518187e-09
Position 1501: 5.086134906100036e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3244: 0.49720875876427
Position 3472: 0.21051915912276462
Position 1893: 0.19042205854345476
