Gene = Dctn5
index = 325
Annotated 5SS: [  141  1197  2130  5319 10847]
Annotated 3SS: [ 1127  2010  5206 10743 15015]
SMsplice 5SS: [  141  1197  2130  5319 10847]
SMsplice 3SS: [ 1109  2010  5206 10743 15015]
top_k =  1000
Partition function (log Z): -3.1347483367597677

Sorted 5' Splice Sites (High to Low Probability):
Position 5319: 0.9708319986435753
Position 10847: 0.8944321157413452
Position 1197: 0.8855832985358351
Position 2130: 0.8815091997469565
Position 141: 0.8785905091476696
Position 11535: 0.47491053349056095
Position 2700: 0.3826890637074427
Position 10321: 0.23641871051449342
Position 7834: 0.22387154746558152
Position 2358: 0.20631641706565426
Position 10508: 0.1968417411742133
Position 10188: 0.1234420417860123
Position 13541: 0.11189163305642005
Position 11280: 0.09708941374375805
Position 13042: 0.06669602710958207
Position 199: 0.05385089082398968
Position 10913: 0.05370034720234662
Position 4869: 0.0486798592026952
Position 10273: 0.0406782835709448
Position 6927: 0.03518543127371438
Position 10546: 0.02897357206469497
Position 2741: 0.027297271306791097
Position 11322: 0.021620896591888008
Position 211: 0.020951937618584396
Position 7378: 0.020435646428579823
Position 1262: 0.019766163310373376
Position 13038: 0.01683859015977395
Position 2056: 0.01621475487579696
Position 12219: 0.015567504898765908
Position 9243: 0.011194062383466593
Position 74: 0.010708275834854484
Position 13415: 0.010209391095002804
Position 1251: 0.009394420224541278
Position 13079: 0.008578304723930077
Position 2847: 0.008534052068066256
Position 1223: 0.007591930678115176
Position 299: 0.007213663118558077
Position 11374: 0.0064029495566005085
Position 10609: 0.005822523914660805
Position 15524: 0.005426962968764249
Position 11352: 0.004773232791562048
Position 14339: 0.0044335804177050705
Position 15443: 0.004261633214663034
Position 11264: 0.003754330101091024
Position 1935: 0.0026586356637513056
Position 241: 0.0025674657449108688
Position 8831: 0.0023787437888843875
Position 2179: 0.002103073760994757
Position 1635: 0.0020964404939171313
Position 295: 0.0020501361483452416
Position 1055: 0.0019479381778441155
Position 346: 0.0019338835922783333
Position 912: 0.0019095208557576666
Position 5001: 0.0018136134256655034
Position 1038: 0.001648412805966311
Position 29: 0.0016088919191274559
Position 1944: 0.0015986172627766044
Position 8978: 0.0015591002479573885
Position 1808: 0.001417871311901102
Position 338: 0.0013172433218847548
Position 10212: 0.0012528478910515217
Position 173: 0.0011953408083804646
Position 274: 0.0011798852553433813
Position 12491: 0.0009674500259429355
Position 2109: 0.0009528795712551283
Position 2090: 0.0009454128671543033
Position 226: 0.0009452314355815909
Position 981: 0.0009318278398284263
Position 2985: 0.000903872887823734
Position 2383: 0.0009020890021406085
Position 342: 0.0008984321197653588
Position 336: 0.0008511832123460733
Position 11277: 0.0008265706437401171
Position 662: 0.0007993412603988746
Position 1740: 0.0007287701067383126
Position 1982: 0.0007169984116824057
Position 2351: 0.000674336738158294
Position 122: 0.0006159075229696615
Position 2134: 0.0005979294174297441
Position 13596: 0.0005702907225555057
Position 3200: 0.0005553281145135549
Position 11881: 0.0005139036969542709
Position 2369: 0.0004970280843693648
Position 692: 0.00044128701188903284
Position 619: 0.0004187706123031272
Position 613: 0.00039145248291090314
Position 3036: 0.00037656484876422787
Position 2340: 0.000371172158528345
Position 2258: 0.0003387677955225687
Position 1279: 0.0003288127504160089
Position 128: 0.00031301553155278083
Position 11566: 0.000282091375140025
Position 1143: 0.0002797885574938404
Position 600: 0.00027514498902872134
Position 1245: 0.000269194493307148
Position 4703: 0.0002530393137254021
Position 4902: 0.00023957241724891198
Position 987: 0.00023354496604932037
Position 992: 0.0002259976635718954
Position 149: 0.00021792728356439977
Position 232: 0.00021745441723353422
Position 147: 0.00020607232254063977
Position 12187: 0.00020605480739232642
Position 470: 0.0002052987594161941
Position 2996: 0.00019401509144140178
Position 11368: 0.0001924140215030808
Position 11286: 0.00018985538261790928
Position 1891: 0.00018388705096329701
Position 5025: 0.00017783907615934375
Position 409: 0.00017607267675215114
Position 12714: 0.000174568884607668
Position 889: 0.00015583924310213452
Position 2536: 0.00015313820205251137
Position 708: 0.0001395156686638176
Position 488: 0.0001355943931067755
Position 11: 0.00012409032979530084
Position 287: 0.00012201130865185147
Position 355: 0.00012178544229926714
Position 4303: 0.00011324652963898781
Position 1647: 0.0001081962729471886
Position 920: 0.00010800676629262904
Position 113: 0.00010294907331879406
Position 433: 9.531911502006868e-05
Position 1765: 8.8437677313882e-05
Position 44: 8.605174329960978e-05
Position 703: 8.164727714748629e-05
Position 371: 7.652619166325188e-05
Position 825: 7.326797747111006e-05
Position 640: 7.263156061622163e-05
Position 379: 6.829569271436044e-05
Position 2893: 6.46779523316293e-05
Position 5323: 6.251216918928456e-05
Position 552: 6.193056477894972e-05
Position 2858: 5.941684385552934e-05
Position 440: 5.9083486265593035e-05
Position 724: 5.48907721770579e-05
Position 562: 4.8392528087460446e-05
Position 272: 4.5786051864217604e-05
Position 578: 4.316255369714566e-05
Position 1654: 4.251200105062404e-05
Position 2075: 4.0071622953612506e-05
Position 2077: 3.9219733390007095e-05
Position 1886: 3.7571739898544366e-05
Position 1432: 3.4084333279239995e-05
Position 10906: 3.2750353037331895e-05
Position 6316: 3.013649886579782e-05
Position 2211: 3.011830119660121e-05
Position 5806: 2.752939620166194e-05
Position 6913: 2.527918455527599e-05
Position 648: 2.5137404076229078e-05
Position 387: 2.426084787939861e-05
Position 1819: 1.943609533745533e-05
Position 6845: 1.8554182880733495e-05
Position 899: 1.826106413744304e-05
Position 450: 1.8120191064523197e-05
Position 873: 1.7774834223105677e-05
Position 1274: 1.75621283237862e-05
Position 844: 1.665938480353972e-05
Position 98: 1.575588493857619e-05
Position 340: 1.514597740476201e-05
Position 2454: 1.4979077062495003e-05
Position 903: 1.4605564095152211e-05
Position 938: 1.4355335860667845e-05
Position 1896: 1.378323345047722e-05
Position 2095: 1.341077385474524e-05
Position 411: 1.3363286349737457e-05
Position 933: 1.2406179126569217e-05
Position 777: 1.1956504149470103e-05
Position 2030: 1.1933979158405794e-05
Position 348: 1.1883330372756825e-05
Position 1752: 1.186773228204248e-05
Position 568: 1.1310351453160327e-05
Position 413: 1.087180333797583e-05
Position 817: 1.0462431247715622e-05
Position 1429: 9.78090746517273e-06
Position 373: 9.015707858813153e-06
Position 6800: 8.93604033264501e-06
Position 1182: 8.509533381880045e-06
Position 2069: 6.29219003092718e-06
Position 6080: 5.5554827245380675e-06
Position 542: 5.5437452038100165e-06
Position 644: 4.78928759668067e-06
Position 6702: 4.6564558398113125e-06
Position 5704: 4.39118173185197e-06
Position 957: 4.345510425499525e-06
Position 2184: 4.287438445341693e-06
Position 2199: 4.186451989526984e-06
Position 7152: 4.1074318045758075e-06
Position 6796: 4.046685096623622e-06
Position 2149: 3.6274769570383974e-06
Position 6777: 3.4691660784836615e-06
Position 1472: 3.290240976573761e-06
Position 2093: 3.25703471934468e-06
Position 2062: 3.0434402900815877e-06
Position 2080: 2.951952117463085e-06
Position 1147: 2.563697123215962e-06
Position 2201: 2.3225894241848033e-06
Position 5836: 1.8173304383042903e-06
Position 6810: 1.806598968937351e-06
Position 1290: 3.943726061991791e-08
Position 1300: 3.1721530926814795e-08
Position 353: 2.7877182144358645e-09
Position 5313: 2.094253658878122e-09
Position 5298: 1.888456815875116e-09
Position 5595: 9.432183603053747e-10
Position 642: 1.3871737564669455e-11
Position 3931: 1.5509456010047278e-14

