Gene = Cth
index = 304
Annotated 5SS: [  212  4123  5061  6652 11478 14195 16179 17758 18895 19933 27886]
Annotated 3SS: [ 4040  4964  6541 11345 14136 16100 17604 18772 19879 27746 30249]
SMsplice 5SS: [  212  4123  5061  6652 11478 16179 17758 18895 21358 27886]
SMsplice 3SS: [ 4040  4964  6541 11345 16100 17604 18772 21276 27746 28287]
top_k =  1000
Partition function (log Z): 4.783559718781195

Sorted 5' Splice Sites (High to Low Probability):
Position 27886: 0.9964055220435093
Position 18895: 0.9777677773164541
Position 4123: 0.9442633686416337
Position 11478: 0.9327003033399996
Position 212: 0.9272291794011739
Position 6652: 0.8044143431982559
Position 5061: 0.7868814107322617
Position 21358: 0.7309892726190322
Position 16179: 0.6657345544594012
Position 17758: 0.5636031382906751
Position 19933: 0.5477931569733328
Position 3818: 0.4637465655980189
Position 14195: 0.3799422577777641
Position 2981: 0.26411470562646117
Position 5626: 0.20996058835443032
Position 4407: 0.13795029155016958
Position 17736: 0.12827497736198595
Position 295: 0.12109418954096296
Position 15034: 0.11815251508663059
Position 14238: 0.11109864367753129
Position 8559: 0.10786434799708278
Position 5331: 0.10443629588748078
Position 3390: 0.10277697899001483
Position 5615: 0.09719850029666813
Position 1200: 0.08776351698034068
Position 3829: 0.08479170798251265
Position 4660: 0.0833020877457725
Position 13087: 0.07694726354611273
Position 2186: 0.07549718359528386
Position 18200: 0.061978838183409664
Position 17970: 0.058840335556733764
Position 15232: 0.05713592058281705
Position 17745: 0.05442369608036152
Position 3434: 0.04966076947544023
Position 15282: 0.04152379158709302
Position 2370: 0.04017769527486068
Position 12165: 0.039838400653746525
Position 20401: 0.03549287221120309
Position 14082: 0.0354345573947405
Position 20967: 0.027716003261769245
Position 13636: 0.027466128781759795
Position 28330: 0.026137666907528154
Position 2014: 0.024685426447196783
Position 5083: 0.023554019375089535
Position 11494: 0.022244179604560044
Position 2005: 0.019866603616420224
Position 18599: 0.019633539753375343
Position 18835: 0.01800046074326159
Position 2628: 0.01724931542340273
Position 3645: 0.016089850652157886
Position 17670: 0.016032434121097828
Position 18699: 0.016013302835291763
Position 15291: 0.015903624019057733
Position 736: 0.013770415105194951
Position 634: 0.011713817966394058
Position 523: 0.01094288522217087
Position 8173: 0.010227438219622223
Position 5245: 0.010054188778510628
Position 659: 0.00999719913067447
Position 587: 0.006913410209431737
Position 16373: 0.006397385978547506
Position 14511: 0.006112940160120444
Position 4543: 0.005647055790933331
Position 12900: 0.005408344214223034
Position 19389: 0.00482665649754957
Position 1239: 0.004380320485013222
Position 12066: 0.004052423627223208
Position 370: 0.003966874655754195
Position 28048: 0.003961610275938471
Position 17949: 0.0038620102871024958
Position 3257: 0.0037720676424290714
Position 2587: 0.0034785877164716286
Position 3948: 0.0034333701799724374
Position 10188: 0.003278694341050612
Position 4444: 0.003062411720317037
Position 11840: 0.003055494821066032
Position 28669: 0.002978153270348778
Position 3822: 0.002963565468488494
Position 28040: 0.002791982861997116
Position 1534: 0.0025678056849930994
Position 19333: 0.0023976535467533566
Position 19294: 0.002212646082354726
Position 6315: 0.002022380976490093
Position 15127: 0.002021403188849535
Position 18155: 0.0019155458331413442
Position 17824: 0.0018163736218969801
Position 19213: 0.001677782249608391
Position 3318: 0.0016672168875889527
Position 20104: 0.0014662298349018934
Position 746: 0.0014561199589205704
Position 28572: 0.0013474469514826305
Position 705: 0.0013108766533497828
Position 4320: 0.0012736683381980483
Position 3835: 0.001254531641293237
Position 29870: 0.0010919561741921466
Position 16755: 0.0010561942931116705
Position 30402: 0.001006622762204738
Position 677: 0.0008221465618689835
Position 16219: 0.0007869706918051207
Position 16717: 0.0007363550648040785
Position 30483: 0.0007097492512882512
Position 2623: 0.0006952268966363013
Position 18457: 0.0006737431056266807
Position 460: 0.0006303792347111695
Position 1317: 0.0005725058122835949
Position 2305: 0.000559662866709477
Position 4242: 0.0004651145494831409
Position 4257: 0.0004616600979933194
Position 3456: 0.0004600785307807382
Position 19329: 0.0004409197199540832
Position 4961: 0.00037909382513477653
Position 28352: 0.0003316034503055937
Position 13696: 0.0003297960851824389
Position 3787: 0.0001932504393286962
Position 116: 0.00016476837678679467
Position 1998: 0.0001344769120102138
Position 19576: 0.00013370031324283748
Position 2098: 0.0001302487317320104
Position 2985: 0.0001240563395172679
Position 2078: 0.00011202749120111127
Position 666: 0.00010915119863654489
Position 28699: 0.00010283298022261404
Position 1286: 9.711561482474145e-05
Position 2029: 8.613983585664564e-05
Position 9: 8.573974431276931e-05
Position 2424: 8.174542588998365e-05
Position 5053: 7.262263645582638e-05
Position 3777: 7.21438712554293e-05
Position 155: 6.0739776939632614e-05
Position 1209: 5.2364717261513335e-05
Position 3552: 5.12781878990475e-05
Position 3280: 4.98387463842685e-05
Position 709: 4.9529741920461976e-05
Position 2645: 3.727812487012856e-05
Position 2223: 3.452841517304647e-05
Position 2214: 3.433013713969603e-05
Position 386: 2.6834415116533932e-05
Position 640: 2.6512134837178488e-05
Position 1196: 2.2759681873559942e-05
Position 389: 1.9714849055904127e-05
Position 4164: 1.3015360999780694e-05
