Gene = Spp2
index = 1017
Annotated 5SS: [  256   481  4268  5398 10332 11477 13718]
Annotated 3SS: [  355  4147  5289 10276 11425 13621 19360]
SMsplice 5SS: [  256   481  5398 10332 13718]
SMsplice 3SS: [  355  5289 10276 13621 17926]
top_k =  1000
Partition function (log Z): -3.6209722032499165

Sorted 5' Splice Sites (High to Low Probability):
Position 481: 0.9776727943260847
Position 256: 0.9550797366626544
Position 13718: 0.9373010974227891
Position 10332: 0.6741476498140179
Position 5398: 0.5278862083775376
Position 1851: 0.4877148063924536
Position 4268: 0.48626743832195357
Position 11477: 0.43358101917962855
Position 5335: 0.3649978149655787
Position 3911: 0.2657195554479619
Position 8029: 0.12002404829161528
Position 4033: 0.09764834497936085
Position 6007: 0.06370567116886956
Position 11839: 0.06311212536676995
Position 12735: 0.04572480255493838
Position 4468: 0.043739560345782955
Position 4014: 0.03736612654390934
Position 94: 0.034415784564317334
Position 15168: 0.026882551895176937
Position 12054: 0.02350601403683473
Position 4649: 0.02238240619328105
Position 1858: 0.018078655352847653
Position 2921: 0.017156601916190162
Position 421: 0.0125820167202227
Position 3065: 0.011760624019166735
Position 3544: 0.008184999390162933
Position 1087: 0.0072358652067474015
Position 2983: 0.006956061935701058
Position 3298: 0.006601753571726472
Position 10725: 0.006590744869128637
Position 4037: 0.00581203606309957
Position 3005: 0.0056998041188181525
Position 2518: 0.0055590330552720444
Position 3856: 0.005524772365324147
Position 4041: 0.005378609864463416
Position 3231: 0.005036904583503045
Position 1903: 0.0045719398050931455
Position 4227: 0.0038152945240946105
Position 245: 0.00327699902248559
Position 17935: 0.003258575634504049
Position 187: 0.0030139120819587762
Position 2723: 0.0029352651813161976
Position 1483: 0.002582713785033445
Position 17856: 0.002387287505644553
Position 1152: 0.002171723769166735
Position 293: 0.0017813038685169326
Position 986: 0.0014840743042361913
Position 4736: 0.001321486638319697
Position 485: 0.001260415222387285
Position 2448: 0.0012038982564758353
Position 2947: 0.0011311394284958987
Position 793: 0.0010484862122624415
Position 1345: 0.000914082216736015
Position 53: 0.0008255294227237252
Position 2283: 0.000788755626268035
Position 225: 0.0007875187421645826
Position 3049: 0.0007023326195525179
Position 1466: 0.0006348568583055977
Position 2172: 0.0006233857258814691
Position 221: 0.000491176891992411
Position 5390: 0.0004310403514085603
Position 1561: 0.0004131735289596759
Position 156: 0.0003605733702019146
Position 3154: 0.0003371745662028964
Position 3236: 0.00033139285335190147
Position 11930: 0.00032800912096846515
Position 1828: 0.00032009671734130145
Position 2872: 0.0003153032651420748
Position 3633: 0.00029226839267241296
Position 1539: 0.00027154331157042843
Position 5789: 0.0002522072038224719
Position 4148: 0.00018580145574924274
Position 87: 0.00018256197647906032
Position 2273: 0.00017871694907462414
Position 4112: 0.00017693543625232498
Position 3112: 0.0001398202918385576
Position 311: 0.00011205371374753394
Position 3108: 0.00010394100274004959
Position 16: 9.786346408821078e-05
Position 3624: 9.58176957074818e-05
Position 1584: 8.909144200264438e-05
Position 3179: 6.757620326096488e-05
Position 440: 4.6092556773882056e-05
Position 450: 4.504918760356893e-05
Position 9: 3.681074862894607e-05
Position 172: 3.270811133869131e-05
Position 558: 3.024298891763945e-05
Position 1390: 2.8510391057194984e-05
Position 751: 2.8349156298483724e-05
Position 553: 2.7979901901566503e-05
Position 1139: 2.7023744846143506e-05
Position 2482: 1.9919379235354207e-05
Position 744: 1.3509744537734937e-05
Position 2278: 1.3136441794367946e-05
Position 732: 1.2546314209699663e-05
Position 3904: 1.1991883493800177e-05
Position 915: 1.162906876281658e-05
Position 1563: 9.727181313908318e-06
Position 1363: 9.501283963250083e-06
Position 734: 8.781817653648457e-06
Position 247: 8.26114291594431e-06
Position 1383: 6.217455525058697e-06
Position 1514: 6.116787559007422e-06
Position 1045: 5.864417611724963e-06
Position 1700: 5.736318353582534e-06
Position 1891: 4.6810218996630045e-06
Position 2502: 4.564254583574149e-06
Position 1956: 4.394632050664761e-06
Position 2692: 3.2898398516547565e-06
Position 130: 2.9927856523251798e-06
Position 2349: 2.9533319693804707e-06
Position 2585: 2.7854282254225376e-06
Position 2308: 1.6285401352146269e-06
Position 2698: 1.0133155903473937e-06
Position 2343: 4.87712358508188e-07
Position 573: 1.408579212217451e-07
Position 589: 1.4078559906072186e-07
Position 432: 9.372598721368031e-08
Position 593: 5.256528424756838e-08
Position 533: 5.176533849033612e-08
Position 404: 4.174145712806039e-08
Position 366: 2.901622960331739e-08
Position 644: 2.606353098995682e-08
Position 736: 1.969437920728824e-08
Position 647: 1.700647883583982e-08
Position 412: 1.6285358858701632e-08
Position 1354: 1.5702718003219782e-08
Position 339: 1.4497648431426744e-08
Position 650: 1.4019051676897601e-08
Position 738: 1.2435149991055655e-08
Position 364: 1.0771556578400309e-08
Position 653: 8.906071576414517e-09
Position 704: 5.962672221791052e-09
Position 967: 4.151826351712833e-09
Position 772: 3.913806040982762e-09
Position 875: 3.845516084789171e-09
Position 332: 3.416154396374955e-09
