Gene = Chfr
index = 263
Annotated 5SS: [   75   335  4594  7801  8791  9128 10775 15827 16631 17421 19123 23059
 24382 26922 28234 32372 33355]
Annotated 3SS: [  190  4493  7690  8730  8911 10609 15666 16475 17257 18976 22941 24297
 26850 28145 32263 33281 35001]
SMsplice 5SS: [   75   335  2733  4330  4594  7801 15827 19123 23059 24382 26922 28234
 32372 33355]
SMsplice 3SS: [  190  2614  4256  4493  7690 15666 18976 22968 24297 26850 28145 32263
 33281 35001]
top_k =  1000
Partition function (log Z): 14.363712829254197

Sorted 5' Splice Sites (High to Low Probability):
Position 19123: 0.9996700033711062
Position 32372: 0.988711651396212
Position 15827: 0.9297892715068167
Position 28234: 0.9262029463210323
Position 335: 0.9249090124097415
Position 23059: 0.9156694012958234
Position 4594: 0.8749977482634558
Position 75: 0.8524621838563645
Position 26922: 0.8174908637093287
Position 4330: 0.7315049950351799
Position 33355: 0.7119310334948471
Position 7801: 0.711188901709249
Position 2733: 0.6435855398004033
Position 24382: 0.5957422852097647
Position 17421: 0.3833470922669002
Position 28868: 0.37137382760012044
Position 10775: 0.3567287003529317
Position 793: 0.2669973053897508
Position 24242: 0.2489751961987682
Position 8791: 0.24068830284558537
Position 9128: 0.21175920770706486
Position 28500: 0.18603115606907542
Position 4348: 0.16891657122198955
Position 26026: 0.1675692348728636
Position 28080: 0.15420986784528012
Position 17465: 0.13484137023012202
Position 27765: 0.12252612256473822
Position 28539: 0.1087552879182293
Position 25491: 0.10813951907244065
Position 4622: 0.10608565883826246
Position 32689: 0.10562832943331124
Position 21675: 0.1029855205462795
Position 3770: 0.09302687337045251
Position 24298: 0.0895821856163106
Position 24691: 0.08370972522724833
Position 8879: 0.08223087113006046
Position 5612: 0.08166290176077343
Position 27938: 0.06158015306792926
Position 13875: 0.06063284573313319
Position 16631: 0.0593427506982892
Position 32827: 0.054612599670952944
Position 16170: 0.05441249244976142
Position 33335: 0.04519529135920228
Position 7891: 0.04097732603970514
Position 26332: 0.038902445487787526
Position 18834: 0.037264074500522534
Position 10886: 0.03429061543053777
Position 15790: 0.03282009836221523
Position 9193: 0.026254000351511132
Position 26425: 0.024180302068987154
Position 28310: 0.019808100962874643
Position 40: 0.019580137329034
Position 12525: 0.01804774442656592
Position 91: 0.0167242037050374
Position 18892: 0.015406844124338044
Position 28073: 0.015033876768413884
Position 23063: 0.015019732722595248
Position 28651: 0.014663283436938231
Position 27166: 0.01403201862870177
Position 20895: 0.01311538380971431
Position 30237: 0.012501080724710048
Position 354: 0.012120124715483696
Position 12049: 0.011821614492586332
Position 34062: 0.01180167843619836
Position 6391: 0.011066792869043518
Position 2575: 0.010691500252172022
Position 12664: 0.010584233981019407
Position 20601: 0.01011843615727364
Position 4940: 0.009964931123299716
Position 33359: 0.009956741742716291
Position 6428: 0.009941582280226157
Position 20920: 0.009741142690680597
Position 4339: 0.00922158554922337
Position 2777: 0.008937192328273454
Position 3307: 0.00860300825458707
Position 35361: 0.008055138755676311
Position 20228: 0.007895791007058442
Position 34071: 0.007673197094029241
Position 33187: 0.007643209058157811
Position 14961: 0.0075295250367599
Position 34317: 0.00713675718444968
Position 23090: 0.006744166873468973
Position 8159: 0.006496112297839935
Position 2459: 0.0063962041548691565
Position 33587: 0.006003120078121513
Position 4569: 0.006002064154032064
Position 31337: 0.005701363578896625
Position 15822: 0.005497502832490081
Position 33547: 0.005298025513477607
Position 3675: 0.004615392619477476
